PEEQ,C1,C2,R_squared
0.0,1.5631251743256368e-05,0.0016378928294183165,0.02027586495604783
0.00011,6.284168474011688e-06,0.0015810769427754049,0.01960749138488216
0.0002,2.46660642796366e-06,0.0015194486473510153,0.008023348421581367
0.0003,2.132871571011163e-07,0.001471430585731283,0.00013835523709859743
0.0004,-1.0953194919674844e-06,0.0014361164763050521,0.0067383717732335535
0.0005,-1.902009785367154e-06,0.0014087931989251463,0.02974774029142291
0.0006,-2.409347212292043e-06,0.0013868686590217641,0.05706326408376239
0.0007,-2.72451919383158e-06,0.0013687909949045688,0.07672768309927647
0.0008,-2.909986986188696e-06,0.0013535671534158206,0.08671608794503427
0.0009,-3.0047459273517504e-06,0.0013405278319933568,0.08984760170629014
0.001,-3.034433822932308e-06,0.001329202986021947,0.08898255569611058
0.002,-1.9991470329379734e-06,0.0012634496296065128,0.04271186788373005
0.003,-6.357606139850007e-07,0.0012310971316124694,0.00697930793244006
0.004,4.330158663100257e-07,0.0012092348170468193,0.005978587904818533
0.005,1.1829972563499582e-06,0.0011918434485012094,0.08660812627986669
0.01,2.0683780394455673e-06,0.0011277923909572092,0.784217621425626
0.011,1.963173984860652e-06,0.0011174509915357336,0.675415551887966
0.012,1.8215115416994814e-06,0.0011077365911086115,0.5782773945130923
0.013,1.65661196410658e-06,0.0010986116142946813,0.49504362723097317
0.014,1.4782395781123514e-06,0.0010900418033388982,0.4228264028350456
0.015,1.2935362229451895e-06,0.0010819943033154396,0.35824753396529063
0.016,1.1076604660808696e-06,0.0010744370208728437,0.2984790964850994
0.017,9.24275412905297e-07,0.001067338551933751,0.24142461168400464
0.018,7.459203056066544e-07,0.001060668334206126,0.18583806682218984
0.019,5.742933337164323e-07,0.001054396859723614,0.1316481058269997
0.02,4.1046673324443767e-07,0.0010484958728884473,0.08058322581824529
0.021,2.5505024801646875e-07,0.0010429385245960777,0.03693959388823598
0.022,1.083152321731156e-07,0.0010376994754067769,0.007718238936212374
0.023,-2.9711303879165898e-08,0.0010327549506599085,0.000645494662828372
0.024,-1.5917558249333688e-07,0.0010280827548266825,0.01949075166691283
0.025,-2.8034347117875346e-07,0.001023662253326993,0.05992613788264145
0.026,-3.9356027796326676e-07,0.001019474329731866,0.11100731869774061
0.027,-4.992207795862506e-07,0.0010155013251943645,0.16142035016220158
0.028,-5.97747024385575e-07,0.0010117269660597414,0.2042023648104334
0.029,-6.895721154643239e-07,0.0010081362839196558,0.2371198688292876
0.03,-7.751284885256395e-07,0.0010047155321251985,0.2607993474028474
0.031,-8.548396318417451e-07,0.0010014521010539036,0.27695084962610916
0.032,-9.291143947943886e-07,0.0009983344345882632,0.28738403211584507
0.033,-9.983432451728984e-07,0.0009953519488533511,0.2936305498985887
0.034,-1.0628959831518459e-06,0.000992494954512369,0.29687053158711385
0.035,-1.1231205195956894e-06,0.000989754583131025,0.2979736505110452
0.036,-1.1793424787497495e-06,0.0009871227177986638,0.29756751269657755
0.037,-1.2318653145379212e-06,0.0009845919287405417,0.2961011536284046
0.038,-1.280970872641705e-06,0.0009821554132838314,0.2938952159098793
0.039,-1.3269201978351944e-06,0.0009798069405555084,0.2911790123719973
0.04,-1.3699545401199672e-06,0.000977540800520373,0.28811706438268914
0.041,-1.4102964485209281e-06,0.0009753517572929429,0.284827847680839
0.042,-1.4481509270286233e-06,0.0009732350064442903,0.2813969773175753
