PEEQ,C1,C2,R_squared
0.032,5.7087381003686175e-06,0.0011499308180903532,0.9738023669309869
0.033,5.660394667428055e-06,0.0011472994629329934,0.9760375018852194
0.034,5.61389128080576e-06,0.0011447627759189369,0.9780795746474349
0.035,5.569102624695316e-06,0.001142314215409959,0.9799309905736403
0.036,5.525915191839276e-06,0.0011399479006668429,0.9815952112652799
0.037,5.4842259250817335e-06,0.0011376585274061575,0.9830764946468179
0.038,5.4439410384606695e-06,0.001135441296056488,0.9843796833144463
0.039,5.404974994577171e-06,0.001133291850284292,0.9855100332682772
0.04,5.367249597470481e-06,0.0011312062242567929,0.9864730762626467
0.041,5.330693232526381e-06,0.001129180797470388,0.9872745100070173
0.042,5.2952401569913285e-06,0.0011272122554922934,0.9879201113009368
0.043,5.260829904766233e-06,0.0011252975561824373,0.9884156679786709
0.044,5.227406757328099e-06,0.0011234339003040731,0.9887669262036792
0.045,5.194919266649921e-06,0.0011216187059666658,0.9889795502188693
0.046,5.1633198449182826e-06,0.001119849586265042,0.9890590921625528
0.047,5.132564399300863e-06,0.0011181243298007803,0.9890109699689198
0.048,5.1026119901700865e-06,0.0011164408834142445,0.9888404517271379
0.049,5.0734245582373386e-06,0.0011147973371839555,0.9885526451709705
0.05,5.044966648136682e-06,0.0011131919110088343,0.9881524912018844
0.051,5.017205195648724e-06,0.0011116229428828,0.9876447605812494
0.052,4.990109305237067e-06,0.0011100888783560122,0.9870340530559895
0.053,4.963650064279294e-06,0.0011085882612075259,0.98632479837235
0.054,4.937800390485284e-06,0.0011071197251963467,0.9855212586811742
0.055,4.912534872745585e-06,0.0011056819865757415,0.9846275320033717
0.056,4.887829631018936e-06,0.0011042738374096904,0.9836475564406153
0.057,4.863662203696801e-06,0.001102894139622359,0.9825851149036486
0.058,4.840011435804905e-06,0.0011015418195662954,0.9814438401937149
0.059,4.816857377369008e-06,0.001100215863178562,0.9802272202741148
0.06,4.794181196288505e-06,0.0010989153115518603,0.978938603639723
0.061,4.771965087222322e-06,0.0010976392569209768,0.9775812046968828
0.062,4.7501922143853184e-06,0.0010963868390792392,0.9761581090894799
0.063,4.728846628590259e-06,0.0010951572420315997,0.9746722789271959
0.064,4.70791320544702e-06,0.0010939496909411124,0.9731265578905642
0.065,4.687377601062223e-06,0.0010927634494643586,0.9715236761647565
0.066,4.667226189499879e-06,0.0010915978171470767,0.9698662552270106
0.067,4.647446017379766e-06,0.001090452127124826,0.9681568124300807
0.068,4.628024761619181e-06,0.001089325744005613,0.9663977654271286
0.069,4.608950688896263e-06,0.001088218061894674,0.9645914363935293
0.07,4.590212615988294e-06,0.0010871285025803308,0.9627400560764837
0.071,4.571799887332693e-06,0.0010860565139413554,0.9608457676574064
0.072,4.553702320910931e-06,0.0010850015682473742,0.9589106304506928
0.073,4.535910201541978e-06,0.0010839631608857464,0.9569366234198695
0.074,4.518414242761342e-06,0.001082940808959928,0.9549256485402253
0.075,4.501205564213773e-06,0.0010819340500727638,0.9528795340018482
0.076,4.484275669631063e-06,0.001080942441213005,0.9508000372689617
0.077,4.467616419630945e-06,0.0010799655576056704,0.9486888479850865
0.078,4.451220018606217e-06,0.0010790029918217564,0.9465475907601005
0.079,4.4350789957113605e-06,0.0010780543528230188,0.9443778278077699
