PEEQ,C1,C2,R_squared
0.0,0.0006314596988066402,0.008506896513852988,0.5766219856846377
0.00011,0.00015310672507190111,0.0030817577090877595,0.41286409530495705
0.0002,7.599434121179743e-05,0.0021700322492225065,0.48319545546510945
0.0003,5.539750161572054e-05,0.0019350528428193424,0.5928003376970475
0.0004,4.6685868115425775e-05,0.0018433056296749853,0.6831083719141919
0.0005,4.1344174530981196e-05,0.001785445325200361,0.7439275140955338
0.0006,3.7413147782551945e-05,0.0017387168540165742,0.7851603656920993
0.0007,3.427786524991771e-05,0.0016978722379737273,0.8153759860315271
0.0008,3.168041830100135e-05,0.001661476036889419,0.8389620502484075
0.0009,2.9481365388482032e-05,0.001628886132420801,0.8580073930664398
0.001,2.7591589457778887e-05,0.0015996213815545142,0.8736441820653672
0.002,1.723285317628327e-05,0.0014179115434664472,0.9428053964447044
0.003,1.2943199769611634e-05,0.0013280349324360878,0.9594293151544294
0.004,1.0652029363980705e-05,0.001273033162518043,0.9635997887889025
0.005,9.265220493006423e-06,0.0012353107648986556,0.9652843033253452
0.01,6.796209230340682e-06,0.0011430714051329212,0.9891997685712611
0.011,6.643578833999747e-06,0.001133009577114358,0.9940745394605652
0.012,6.53903961610544e-06,0.0011243142776317288,0.9976199109538874
0.013,6.471294367369875e-06,0.0011167132573500968,0.9995789961528178
0.014,6.432209669401235e-06,0.001110003845446458,0.9998622491151625
0.015,6.415785505172218e-06,0.0011040317553917159,0.9985087381438794
0.016,6.4175017818592035e-06,0.0010986772571325212,0.9956460575616154
0.017,6.433890553699643e-06,0.001093845875972508,0.99145477279728
0.018,6.462248179414411e-06,0.0010894619688180326,0.9861400257041465
0.019,6.500436933013768e-06,0.0010854641843327504,0.979910788782669
0.02,5.848777597731284e-06,0.0010769807982536263,0.99176773405239
0.021,5.633485050374918e-06,0.001071759276498492,0.9916496775933713
0.022,5.435504194976935e-06,0.0010668778093661784,0.9907132521334577
0.023,5.252924038266305e-06,0.0010623002031731484,0.98901843875338
0.024,5.0841073428180525e-06,0.0010579954806588863,0.9866254831763095
0.025,4.927641900560289e-06,0.001053936948991093,0.9835940174479338
0.026,4.782302122086996e-06,0.001050101463985773,0.9799823073470839
0.027,4.647018439271565e-06,0.0010464688432852312,0.975846634589228
0.028,4.520852697607555e-06,0.0010430213943048063,0.9712408137467724
0.029,4.402978176974034e-06,0.0010397435310847475,0.9662158370597528
0.03,4.292663267903638e-06,0.0010366214611101134,0.9608196357131835
0.031,4.189257981773713e-06,0.0010336429271865838,0.9550969433987495
0.032,4.092182770474517e-06,0.0010307969935728222,0.9490892467095935
0.033,4.000919171996836e-06,0.0010280738674249084,0.9428348067918406
0.034,3.915001942977015e-06,0.0010254647489928484,0.9363687373759102
0.035,3.834012402846335e-06,0.0010229617051870335,0.9297231255590456
0.036,3.7575727728557745e-06,0.0010205575622858774,0.922927183279672
0.037,3.685341331686395e-06,0.0010182458145484628,0.9160074191365406
0.038,3.6170082665973297e-06,0.0010160205459433381,0.9089878219293663
0.039,3.5522920733952474e-06,0.001013876362779644,0.9018900489403237
0.04,3.4909364550209654e-06,0.0010118083355985749,0.8947336134785893
0.041,3.4327076213600574e-06,0.0010098119488012659,0.8875360675403403
0.042,3.377391914396381e-06,0.0010078830567330937,0.8803131765805046
0.043,3.3247937497462055e-06,0.0010060178454594434,0.8730790843509605
0.044,3.2747338010615093e-06,0.001004212799219128,0.8658464665436183
0.045,3.227047381324824e-06,0.0010024646709051435,0.8586266725996297
0.046,3.1815830416762202e-06,0.0010007704561663445,0.8514298555296205
0.047,3.138201306158154e-06,0.0009991273703988308,0.8442650899515957
0.048,3.0967735447068917e-06,0.0009975328283568746,0.837140478813387
0.049,3.0571810018550325e-06,0.0009959844261734077,0.8300632494443887
0.05,3.0193138738568296e-06,0.0009944799251195367,0.8230398396914929
0.051,2.983070538550107e-06,0.0009930172372797238,0.8160759749522066
0.052,2.948356824989491e-06,0.0009915944126829305,0.8091767369359472
0.053,2.9150853752923003e-06,0.0009902096276558868,0.8023466249734692
0.054,2.883175068561109e-06,0.0009888611745343268,0.7955896106610068
0.055,2.85255049316532e-06,0.0009875474522272783,0.7889091865794199
0.056,2.8231414771257875e-06,0.00098626695778747,0.782308409772829
0.057,2.7948826628677075e-06,0.0009850182787807902,0.7757899406111675
0.058,2.767713112434943e-06,0.0009838000863113346,0.7693560775995513
0.059,2.741575970049432e-06,0.0009826111288115482,0.7630087886367354
0.06,2.7164181220983467e-06,0.0009814502262315617,0.7567497391673441
0.061,2.6921899237424305e-06,0.0009803162649055014,0.7505803176179383
0.062,2.668844924305958e-06,0.0009792081927689367,0.7445016584572033
0.063,2.6463396284924926e-06,0.0009781250150206473,0.7385146631754149
0.064,2.6246332749431378e-06,0.0009770657901858283,0.7326200194376264
0.065,2.6036876297438237e-06,0.0009760296264171029,0.7268182186292573
0.066,2.5834667992969963e-06,0.0009750156781813341,0.7211095719811327
0.067,2.5639370806373906e-06,0.0009740231432789421,0.7154942254340058
0.068,2.5450667726739246e-06,0.000973051259847572,0.7099721733785676
0.069,2.52682606001024e-06,0.0009720993039266526,0.704543271387067
0.07,2.509186863502786e-06,0.0009711665869641362,0.6992072480353827
0.071,2.492122732284257e-06,0.0009702524536369531,0.6939637159001202
0.072,2.4756087257608302e-06,0.0009693562798318813,0.6888121818025331
0.073,2.459621310468404e-06,0.0009684774707072495,0.6837520563616574
0.074,2.4441382637094774e-06,0.0009676154589401795,0.6787826629101716
0.075,2.429138590353996e-06,0.0009667697031271918,0.6739032458195799
0.076,2.4146024387027725e-06,0.0009659396862668249,0.6691129782753902
0.077,2.4005110270172088e-06,0.0009651249143302732,0.6644109695386926
0.078,2.3868465712670125e-06,0.0009643249149939664,0.6597962717261622
0.079,2.373592225843275e-06,0.0009635392363950069,0.6552678861374226
