Tmp673.15K_StrRt0.0001_RD_E,Tmp673.15K_StrRt0.0001_RD_S,Tmp673.15K_StrRt0.001_RD_E,Tmp673.15K_StrRt0.001_RD_S,Tmp673.15K_StrRt0.01_RD_E,Tmp673.15K_StrRt0.01_RD_S,Tmp673.15K_StrRt0.1_RD_E,Tmp673.15K_StrRt0.1_RD_S
0.00981363,830.600708,0.005379586,798.5983276,0.004289749,791.3510132,,
0.009917069,831.3875122,0.005473188,799.869812,0.004347362,792.6594238,,
0.010017705,832.190979,0.005567451,801.1326294,0.004389101,793.9219971,,
0.010120671,833.0736084,0.00567457,802.3566895,0.00447189,795.2369385,,
0.010220344,833.8723755,0.005774692,803.9014282,0.004585472,796.5158081,,
0.010317139,834.7279663,0.005877517,804.8812866,0.004672497,797.7834473,,
0.010412858,835.5144653,0.005971334,806.1288452,0.004712199,799.0021973,,
0.010508727,836.0985107,0.006069138,807.4420166,0.004769325,800.1884155,,
0.010608194,836.8031006,0.006179219,808.4453125,0.004870908,801.4354248,,
0.01070614,837.5397339,0.006287641,809.7457886,0.004981647,802.6473999,,
0.010810625,838.1995239,0.006388828,810.8339844,0.00505287,803.8017578,,
0.010914918,838.9872437,0.006483124,812.0463257,0.005096263,804.9553833,,
0.011017767,839.6833496,0.006590502,813.3710938,0.005163569,806.0875244,,
0.011112579,840.4754028,0.006704586,814.3164673,0.00526056,807.2293091,,
0.011221738,841.0981445,0.006801025,815.6168823,0.005350587,808.3835449,,
0.011316583,841.9088745,0.006900877,816.9256592,0.005414317,809.4609375,,
0.011412533,842.5645752,0.007019518,817.6834106,0.005477385,810.5576782,,
0.011522988,843.1395264,0.00711533,818.7208862,0.005565984,811.6456909,,
0.011619288,843.769165,0.007213701,819.8256226,0.005668524,812.708252,,
0.011731147,844.2410889,0.007308015,820.9104004,0.00574557,813.7789307,,
0.011829013,844.7023315,0.007407363,821.730835,0.005806689,814.7907104,,
0.011938673,845.2012939,0.007512315,822.5933838,0.005879444,815.8113403,,
0.012044828,845.7258301,0.007608928,823.6721191,0.005976749,816.8529053,,
0.012154153,846.1383667,0.007711524,824.5712891,0.006076189,817.8568726,,
0.01225364,846.5827637,0.00781705,825.4682617,0.006142034,818.8479614,,
0.012356977,847.0584106,0.007925047,826.513916,0.006198097,819.8093262,,
0.012460278,847.5075073,0.008027913,827.3638916,0.006274251,820.7677002,,
0.012556449,848.0692749,0.008121785,828.4794922,0.006372968,821.7601318,,
0.012655616,848.4902954,0.008223034,829.1477661,0.006460338,822.6940308,,
0.012752664,848.9169312,0.008324599,829.9412842,0.006529546,823.6106567,,
0.012848094,849.5511475,0.00842358,830.835083,0.006608105,824.5496826,,
0.012947881,850.0697021,0.008520247,831.5452881,0.006715613,825.4550171,,
0.013048506,850.585083,0.008614633,832.4819336,0.006815312,826.3876343,,
0.013145088,851.1174927,0.008726145,833.3842163,0.006890967,827.2684326,,
0.01325082,851.8320923,0.008830903,834.1992798,0.006953636,828.1096191,,
0.013348104,852.3939819,0.008931138,834.9440308,0.007035652,829.0046387,,
0.013447201,853.0518188,0.009045335,835.7311401,0.007132362,829.8516846,,
0.013545291,853.7696533,0.00914426,836.6233521,0.007216706,830.6968384,,
0.013641933,854.2182617,0.009241628,837.3109741,0.007279836,831.5455933,,
0.013749192,854.8168335,0.009352225,838.0718994,0.007352555,832.3490601,,
0.013847548,855.4630737,0.0094474,838.9120483,0.007446127,833.182312,,
0.013948116,856.0078735,0.009546827,839.4729614,0.00754851,834.0168457,,
0.014043793,856.5873413,0.00965153,840.4420166,0.007628508,834.7925415,,
0.014145182,857.2855835,0.009747431,841.1314697,0.007696846,835.6012573,,
0.014242415,858.0210571,0.009845962,841.7227783,0.007778205,836.3768921,,
0.014339616,858.5026245,0.009943886,842.4766235,0.007872541,837.1430664,,
0.014437551,859.1196899,0.010046085,843.1362305,0.007960095,837.947998,,
0.014540173,859.5654907,0.010154326,843.8355713,0.008030863,838.6699219,,
0.014641627,860.1030273,0.010257007,844.4273071,0.008109313,839.4307251,,
0.014745992,860.427124,0.010356632,845.2599487,0.008205434,840.2112427,,
0.014847355,860.7290039,0.010473316,845.8080444,0.008301714,840.9549561,,
0.014946742,861.0119629,0.010580511,846.5692139,0.008379325,841.71698,,
0.015046619,861.2489624,0.010681481,847.2319336,0.008446808,842.4391479,,
0.015144581,861.4743652,0.010785674,847.8739624,0.008529216,843.1656494,,
0.015249697,861.8653564,0.01089328,848.5845947,0.008627771,843.9249268,,
0.015348709,862.2000732,0.011006105,849.1908569,0.008721477,844.6365356,,
0.015446479,862.4227295,0.011106763,849.7571411,0.008809175,845.3494263,,
0.015543406,862.7876587,0.011216569,850.4060059,0.008895133,846.0713501,,
0.015640756,863.0422974,0.011320832,850.8813477,0.008986933,846.7474365,,
0.015740875,863.3634033,0.011427877,851.6681519,0.009074317,847.4475098,,
0.015843829,863.7839355,0.011534136,852.3175659,0.009150315,848.1025391,,
0.015942877,864.1022949,0.011634404,853.0784912,0.00922822,848.7485352,,
0.01604032,864.3754272,0.011738651,853.6270142,0.009314331,849.4298096,,
0.0161428,864.7254028,0.011840323,854.1912842,0.009409571,850.0625,,
0.016241591,865.2042847,0.011937936,854.9080811,0.009501084,850.7088013,,
0.016343633,865.6481323,0.012039643,855.3917847,0.009577911,851.3428955,,
0.016441593,866.1173706,0.012145391,855.9026489,0.009656973,851.9386597,,
0.01653944,866.6052246,0.012251115,856.5744629,0.009745658,852.5751343,,
0.016637929,867.1582031,0.01235238,857.1988525,0.0098428,853.1967773,,
0.01673715,867.5369873,0.012449428,857.6194458,0.009934518,853.7991943,,
0.016836572,868.0541992,0.012552463,858.1931152,0.010021282,854.4382935,,
0.016943129,868.5222778,0.012662156,858.8248901,0.010117343,855.0299683,,
0.017040119,869.0343018,0.012760155,859.2650146,0.010222445,855.6231079,,
0.017144922,869.4429321,0.012865336,859.895874,0.010312328,856.229187,,
0.017248569,869.9526367,0.012968237,860.3307495,0.010383917,856.7792358,,
0.017344942,870.4923706,0.013064343,860.8845215,0.010449754,857.3720703,,
0.017440308,871.0962524,0.01316414,861.3468628,0.010542526,857.9637451,,
0.01754594,871.642334,0.013261808,861.8378906,0.010662854,858.5509033,,
0.017642148,872.2789307,0.013374126,862.3588257,0.01077137,859.1593628,,
0.017739493,872.5928955,0.013475436,862.7047119,0.010843403,859.6942749,,
0.017837554,873.0049438,0.013573225,863.2783813,0.010901144,860.2102661,,
0.017935582,873.3966064,0.013670773,863.7838745,0.010989334,860.7831421,,
0.018039836,873.7789917,0.013775283,864.4192505,0.011110136,861.3529663,,
0.018144133,874.1203613,0.013908259,864.9016724,0.011214673,861.9249268,,
0.01824441,874.4745483,0.014008408,865.4385986,0.011281349,862.4517212,,
0.018341744,874.7293091,0.014109776,866.0322876,0.011347656,862.9371948,,
0.018439913,874.9594727,0.014217055,866.4155884,0.011448862,863.4824219,,
0.018544262,875.2678223,0.014324813,867.008728,0.011566345,864.0245972,,
0.018642802,875.6715088,0.014428643,867.4145508,0.011657152,864.5390625,,
0.018739449,875.9846191,0.014533785,867.9196167,0.011717255,865.045166,,
0.018842654,876.2396851,0.014634625,868.340271,0.011799389,865.5383301,,
0.018945377,876.5115356,0.014739987,868.8162231,0.011922389,866.0894165,,
0.019045359,876.6934204,0.01484159,869.2241211,0.012046468,866.6279297,,
0.019143308,876.9678955,0.014941544,869.6599731,0.012126605,867.1001587,,
0.019244593,877.2036743,0.015037151,870.2356567,0.012173031,867.5784912,,
0.019350603,877.5130005,0.015135754,870.548645,0.012256528,868.0615845,,
0.019451953,877.7683105,0.015235201,870.9466553,0.012388138,868.5891113,,
0.019560453,878.1410522,0.015336573,871.3764038,0.012508551,869.1258545,,
0.019658141,878.5363159,0.015450271,871.9143066,0.012575891,869.5679321,,
0.019755404,878.8864746,0.01557081,872.3673096,0.012630114,870.0258789,,
0.019853242,879.2481689,0.015674653,872.7872925,0.012735495,870.5186768,,
0.019953392,879.5128174,0.015783761,873.192749,0.012865467,870.9945068,,
0.02005008,879.8695068,0.015881041,873.5498657,0.012956532,871.4789429,,
0.020148857,880.2689209,0.0159807,874.0100708,0.013008307,871.9090576,,
0.020246796,880.6236572,0.016087094,874.428772,0.013085092,872.3456421,,
0.020343706,881.0403442,0.016194826,874.9458008,0.013210236,872.845459,,
0.020443834,881.4319458,0.016299721,875.2757568,0.013336881,873.3031616,,
0.020544156,881.7282715,0.016403986,875.7944946,0.013416179,873.7420044,,
0.020645853,882.1791992,0.016515205,876.0656128,0.013472273,874.1656494,,
0.020744728,882.6828613,0.016610919,876.6141968,0.013557414,874.5767822,,
0.020844681,883.1332397,0.016718203,876.9217529,0.013679365,875.0556641,,
0.020947335,883.552002,0.016846897,877.3289795,0.013792692,875.5066528,,
0.021044945,884.083252,0.016953938,877.7254028,0.013866472,875.9012451,,
0.021142742,884.5106812,0.017058307,878.0933228,0.013933257,876.3265991,,
0.021242445,884.8731079,0.017170772,878.6452637,0.014036654,876.7520142,,
0.021345109,885.1099854,0.017289976,878.9304199,0.01416323,877.2189331,,
0.021441476,885.4309692,0.017406553,879.3869019,0.014262761,877.6663818,,
0.021540433,885.7856445,0.017514057,879.7995605,0.014324877,878.0336914,,
0.021649562,886.1465454,0.017617691,880.1230469,0.014394485,878.4456787,,
0.021746542,886.4689941,0.017735627,880.5060425,0.014501678,878.880127,,
0.021851385,886.675415,0.017833369,880.8853149,0.014622378,879.307373,,
0.021948906,886.8225098,0.017933147,881.2653809,0.014715358,879.7380371,,
0.022047952,887.0272827,0.018033236,881.5663452,0.014780309,880.1092529,,
0.022145409,887.2549438,0.018144367,881.9953003,0.014858561,880.4954834,,
0.022244742,887.3120728,0.018249042,882.3676758,0.01496424,880.9116211,,
0.022341793,887.5976563,0.01834715,882.7047119,0.015077684,881.2998657,,
0.02244938,887.7832642,0.01844505,883.1126709,0.015162895,881.7061157,,
0.022547791,887.9425659,0.018544678,883.4700317,0.015234369,882.0768433,,
0.022646679,888.0643311,0.018650865,883.7576904,0.01532986,882.4482422,,
0.022746103,888.2385254,0.018750479,884.1031494,0.015456202,882.8796997,,
0.022851132,888.5189209,0.018859861,884.3968506,0.015581437,883.272644,,
0.022952378,888.7626953,0.018962117,884.8700562,0.015668176,883.6452026,,
0.023049437,888.9796143,0.019067783,885.276062,0.015723979,884.0045166,,
0.023151986,889.2561646,0.019166173,885.4335938,0.015789673,884.3336792,,
0.023252707,889.6088257,0.01927289,885.8596191,0.015894251,884.7226563,,
0.023350127,889.9238281,0.019375443,886.0756836,0.016021162,885.1166992,,
0.023448085,890.2069092,0.019473851,886.5237427,0.016134467,885.4623413,,
0.023544567,890.4588623,0.019576935,886.8282471,0.016213737,885.8215942,,
0.023644654,890.7783203,0.019677276,887.1973267,0.016288945,886.1565552,,
0.023740651,891.1439819,0.019779036,887.4535522,0.016391682,886.5021362,,
0.0238364,891.5941772,0.019879499,887.8320923,0.016504493,886.890686,,
0.02393268,891.8859863,0.019984033,888.1345215,0.016600009,887.2299194,,
0.024028363,892.2719727,0.020082539,888.4898071,0.016674822,887.598938,,
0.024131486,892.6375122,0.020185262,888.7175293,0.016765773,887.9812622,,
0.024232604,893.0941772,0.020297281,889.0825806,0.016880117,888.3624878,,
0.024330193,893.4492798,0.020399643,889.3430176,0.016984548,888.7620239,,
0.024426872,893.7727051,0.02050571,889.7141724,0.017062537,889.1208496,,
0.024523599,894.0270996,0.020609494,889.9874268,0.017139414,889.4639893,,
0.024624584,894.2676392,0.020724814,890.2441406,0.017238162,889.84198,,
0.024723517,894.536377,0.020824941,890.5175781,0.01735145,890.203125,,
0.024820942,894.9647217,0.020925596,890.8286743,0.017451959,890.5794067,,
0.024921486,895.246582,0.021027809,891.2011719,0.017540105,890.9420776,,
0.025020497,895.4415894,0.021130351,891.3480835,0.017636901,891.2698975,,
0.02512243,895.6986694,0.021252412,891.8324585,0.017738579,891.6343384,,
0.025223877,895.9815674,0.021354025,892.1725464,0.01783094,891.9598999,,
0.025320621,896.1671143,0.021458561,892.4750977,0.017913124,892.2809448,,
0.025426522,896.3078613,0.021558808,892.7532349,0.01800707,892.6288452,,
0.025536062,896.4316406,0.021658139,893.1520996,0.018123584,892.9694214,,
0.02563631,896.5761108,0.02176201,893.527771,0.018235849,893.3230591,,
0.025733419,896.7419434,0.021861006,893.7809448,0.018320767,893.6494141,,
0.025837684,896.7971191,0.021968894,894.1148682,0.018394871,893.9233398,,
0.025934825,897.0408936,0.022072723,894.3239746,0.018489851,894.2401733,,
0.026034983,897.1141968,0.022170985,894.684082,0.018606832,894.559021,,
0.026134221,897.3042603,0.022271523,894.9354858,0.018714339,894.8557129,,
0.026232939,897.4951782,0.022369394,895.2527466,0.018795716,895.1508789,,
0.026334995,897.7752075,0.02246701,895.4785156,0.018881759,895.4157715,,
0.026431493,898.0835571,0.022571666,895.7783813,0.018985096,895.7188721,,
0.026530322,898.4692383,0.022670491,895.9593506,0.019093663,896.0391235,,
0.026633522,898.8289795,0.022773005,896.2593384,0.019188708,896.3217163,,
0.026736472,899.1126709,0.022881931,896.461853,0.019274989,896.6350708,,
0.026836641,899.3786621,0.022988712,896.8343506,0.019378979,896.9489136,,
0.026934631,899.6176758,0.023086574,897.0296631,0.019490486,897.2577515,,
0.027031997,899.8235474,0.023183513,897.352417,0.019589191,897.5792847,,
0.027133889,900.1014404,0.023287972,897.5100708,0.019668574,897.847168,,
0.027234215,900.4025879,0.023416169,897.8588867,0.019755311,898.151123,,
0.0273316,900.6484375,0.023519911,898.1499023,0.019864503,898.4748535,,
0.027427644,900.9935913,0.023625197,898.4542847,0.019973172,898.7598877,,
0.027529337,901.3276367,0.023736313,898.7371216,0.020061711,899.0636597,,
0.027628725,901.6744995,0.023837321,898.9888916,0.020147804,899.3445435,,
0.027730957,901.8737793,0.0239549,899.3209229,0.020252796,899.6327515,,
0.027830347,902.1466064,0.024061659,899.5525513,0.020364784,899.9674072,,
0.027927844,902.425293,0.024170684,899.9007568,0.020453131,900.2438354,,
0.028023938,902.7476807,0.024278495,900.0748291,0.020524768,900.517334,,
0.028124768,902.942749,0.024382208,900.3807983,0.020614436,900.809021,,
0.028223502,903.1383667,0.024482634,900.5409546,0.02072984,901.0767822,,
0.028320067,903.402832,0.02459166,900.9310913,0.020840753,901.37677,,
0.028421324,903.6557617,0.02469926,901.1073608,0.020926544,901.6537476,,
0.028523324,903.7492676,0.024800826,901.4397583,0.021012425,901.9076538,,
0.02862771,903.9123535,0.024901986,901.6838379,0.021127788,902.2217407,,
0.028724989,903.934082,0.025003824,901.9162598,0.021249615,902.4990234,,
0.028821865,904.1096191,0.025100421,902.182373,0.021351459,902.7584839,,
0.028923936,904.1760254,0.025205167,902.3913574,0.021423882,903.022644,,
0.029025087,904.2272949,0.02530418,902.737915,0.021502631,903.2518311,,
0.029037196,904.2312012,0.02540689,902.8145752,0.021605782,903.5504761,,
0.029233037,904.4326782,0.025517423,903.1899414,0.021721657,903.8702393,,
0.029417714,904.5975952,0.025620755,903.2950439,0.021824591,904.1531982,,
0.029591428,904.866394,0.025726695,903.572937,0.021914694,904.4411621,,
0.029798409,905.2771606,0.025831101,903.7924805,0.022011487,904.6983032,,
0.02996755,905.7055054,0.025931071,904.078064,0.022132099,904.9901123,,
0.03016386,906.2062378,0.026034974,904.2716675,0.02224035,905.2985229,,
0.030339472,906.5897217,0.02613809,904.4894409,0.022323508,905.541626,,
0.030533202,907.0029907,0.026238643,904.6552734,0.022400077,905.8007813,,
0.030730156,907.5852661,0.026348144,904.9633179,0.022501241,906.0760498,,
0.030931605,908.328186,0.02645166,905.1265259,0.022606499,906.3362427,,
0.031103536,908.895752,0.026556293,905.463623,0.022688961,906.5876465,,
0.03129882,909.3776245,0.026659526,905.5709839,0.022759434,906.8112183,,
0.031469714,909.8442993,0.026756074,905.8922119,0.022854585,907.0675659,,
0.03166502,910.3092041,0.026863124,906.0952148,0.022964435,907.3621826,,
0.031857107,910.7596436,0.026967319,906.3284912,0.023068421,907.6047363,,
0.032047354,911.0490723,0.027066743,906.4574585,0.023166465,907.8636475,,
0.032238748,911.180542,0.027180621,906.7839966,0.023268204,908.1296387,,
0.032440897,911.3005371,0.027283693,906.9058838,0.023374846,908.362854,,
0.032636181,911.3641357,0.027384296,907.1959839,0.023462677,908.6159058,,
0.032839365,911.4332275,0.027483733,907.4584351,0.023541309,908.821167,,
0.033033818,911.5736084,0.027586117,907.7011108,0.023638522,909.0488281,,
0.033217445,911.8203125,0.027682481,907.928894,0.023766633,909.3356323,,
0.033413198,912.223999,0.027797401,908.1917114,0.023891218,909.5803223,,
0.03361037,912.6099243,0.027914142,908.4110718,0.02397381,909.8123169,,
0.03378544,912.9265747,0.028033951,908.5981445,0.024032053,910.0162964,,
0.033977292,913.3051758,0.028149467,908.7978516,0.024119986,910.2132568,,
0.034168866,913.8604736,0.028253093,909.0112915,0.024241501,910.480896,,
