Tmp573.15K_StrRt0.0001_RD_E,Tmp573.15K_StrRt0.0001_RD_S,Tmp573.15K_StrRt0.001_RD_E,Tmp573.15K_StrRt0.001_RD_S,Tmp573.15K_StrRt0.01_RD_E,Tmp573.15K_StrRt0.01_RD_S,Tmp573.15K_StrRt0.1_RD_E,Tmp573.15K_StrRt0.1_RD_S
0.046092935,1081.934937,0.027687697,1030.911621,0.023735544,1006.042358,,
0.046287812,1082.270752,0.027786685,1031.272705,0.023835538,1006.342041,,
0.046477966,1082.703857,0.027892293,1031.647827,0.023907216,1006.587952,,
0.046670023,1083.107056,0.027991029,1031.915527,0.023979602,1006.883545,,
0.046824753,1083.598999,0.028094077,1032.187744,0.024103096,1007.189697,,
0.047014367,1083.999268,0.02820286,1032.530762,0.024220522,1007.509644,,
0.04721218,1084.533691,0.028304569,1032.901611,0.024320873,1007.824402,,
0.047387261,1085.080566,0.028405668,1033.237671,0.024388617,1008.067566,,
0.047590133,1085.300415,0.028512994,1033.59436,0.024470173,1008.359436,,
0.047779858,1085.92041,0.028610693,1033.859009,0.024587268,1008.654907,,
0.0479468,1086.531006,0.028706292,1034.186523,0.024690149,1008.925232,,
0.048128489,1085.820679,0.028805507,1034.47998,0.024766546,1009.184326,,
0.048315313,1086.695923,0.028906591,1034.80603,0.02485346,1009.444153,,
0.048473347,1087.49707,0.029002734,1035.077515,0.024960637,1009.71814,,
0.048662882,1087.990356,0.0291114,1035.382202,0.02508549,1010.049805,,
0.048856478,1088.342896,0.02921805,1035.731689,0.025168983,1010.297852,,
0.049037434,1088.53833,0.029320557,1036.023071,0.025229996,1010.541992,,
0.049231037,1088.630005,0.029431598,1036.339478,0.025323234,1010.848145,,
0.04943369,1088.765869,0.029530562,1036.640503,0.025452947,1011.147034,,
0.049591787,1089.057129,0.029629279,1036.907593,0.025572304,1011.481628,,
0.049789824,1089.393799,0.029726317,1037.232544,0.025647119,1011.752625,,
0.049984302,1089.651245,0.029828366,1037.544556,0.025707478,1011.983276,,
0.050177682,1089.986816,0.029925423,1037.880127,0.025817223,1012.291565,,
0.050378781,1090.395874,0.030021315,1038.296143,0.025937671,1012.595764,,
0.050584082,1090.714111,0.030119987,1038.493774,0.02604129,1012.8703,,
0.050779477,1091.192627,0.030216398,1038.835693,0.026117429,1013.132874,,
0.050973546,1091.719482,0.030313019,1039.045288,0.026199488,1013.374634,,
