Tmp473.15K_StrRt0.0001_RD_E,Tmp473.15K_StrRt0.0001_RD_S,Tmp473.15K_StrRt0.001_RD_E,Tmp473.15K_StrRt0.001_RD_S,Tmp473.15K_StrRt0.01_RD_E,Tmp473.15K_StrRt0.01_RD_S,Tmp473.15K_StrRt0.1_RD_E,Tmp473.15K_StrRt0.1_RD_S
0.002090965,826.6083984,0.001295466,788.390625,0.000962222,749.5370483,0.024191627,968.6960449
0.00218222,829.272644,0.00138545,793.2915649,0.001008608,752.2026367,0.025095889,971.5355835
0.002277347,832.0328369,0.001465594,797.522583,0.001045969,754.8280029,0.025984954,974.2515869
0.00236308,835.0276489,0.001553795,800.9168091,0.001080797,757.3652954,0.026990429,976.9711304
0.002453933,837.4452515,0.001648853,804.6422729,0.001138222,759.8668213,0.028027391,979.5942993
0.002540977,840.2738647,0.001732398,808.6917114,0.001207519,762.3348999,0.029020421,982.0877686
0.002635258,842.1453247,0.001827351,811.5769043,0.001274005,764.7284546,0.029961124,984.4230957
0.002727502,844.3172607,0.00192136,815.0498047,0.001324768,767.0551758,0.030904924,986.6412964
0.002812539,847.1071167,0.002009735,818.1702881,0.001369059,769.3145752,0.031967133,988.9019775
0.002920647,848.9478149,0.002094419,821.5580444,0.001433828,771.5476074,0.032999609,990.9595947
0.0030099,851.75354,0.002188863,823.9813232,0.00150284,773.7545776,0.033962008,992.7427979
0.003104887,854.0806885,0.002271615,827.4518433,0.001552805,775.8887329,0.034900516,994.0905151
0.003203599,856.0322266,0.002359085,830.1022339,0.001595266,777.9432983,,
0.003293471,858.2443848,0.002448717,833.0463867,0.001653214,779.9939575,,
0.003381579,860.2625122,0.00254048,835.2608032,0.001733945,782.0125122,,
0.003468241,862.5866699,0.002628205,837.913208,0.001806941,783.9750366,,
0.003559461,864.604248,0.002723749,840.1922607,0.001859675,785.8929443,,
0.003650114,866.4146118,0.002823782,842.8184204,0.001910907,787.760376,,
0.003748138,868.2315674,0.002918314,845.7649536,0.001974222,789.5983887,,
0.003838706,870.3433228,0.003020621,847.6078491,0.002044966,791.4128418,,
0.003931581,872.1566772,0.003114963,850.1806641,0.00211072,793.159668,,
0.004021996,874.0202026,0.0032222,852.6746826,0.002170483,794.8864746,,
0.004111497,875.9259033,0.003319178,854.6325073,0.002235814,796.5930786,,
0.004202427,877.5604248,0.003413485,856.9014893,0.00230562,798.2675171,,
0.004297615,879.053894,0.003514149,858.9650879,0.00236967,799.9299316,,
0.004394131,881.3812866,0.003606958,861.0779419,0.002432048,801.5471802,,
0.00448473,883.1264648,0.00370539,862.8933105,0.002499836,803.1363525,,
0.004577314,884.5223389,0.003813736,865.026123,0.002566074,804.7087402,,
0.004667533,886.4730835,0.003916817,867.1940308,0.002631951,806.2593384,,
0.004766927,887.9006348,0.004010189,868.9541016,0.00269547,807.7764282,,
0.004873033,889.8200073,0.004104364,870.7357788,0.002767941,809.2971191,,
0.004974111,891.2468872,0.004197242,872.5316162,0.002849669,810.7841797,,
0.005069122,892.668457,0.004295879,874.2346191,0.002929833,812.2531128,,
0.005168866,894.1668701,0.004394132,876.3421021,0.002999604,813.6886597,,
0.00526437,895.5734863,0.004505481,877.9974365,0.003051527,815.0662842,,
0.005358402,897.0119019,0.004598194,879.5284424,0.003100885,816.4376221,,
0.005448521,898.6636963,0.004696225,880.9153442,0.003169057,817.821167,,
0.00555446,899.6920776,0.00479317,883.0778198,0.003258229,819.1855469,,
0.005652633,901.2544556,0.004894133,884.4505005,0.003343708,820.5375366,,
0.005754876,902.3554077,0.004984948,886.4442749,0.003416333,821.861084,,
0.005857981,903.9891968,0.005007109,886.5987549,0.003490394,823.1408081,,
0.005961763,905.2432861,0.005110305,887.897522,0.003572834,824.4504395,,
0.006066116,906.6946411,0.005210178,889.8620605,0.003653779,825.7332764,,
0.00616595,908.0819702,0.005320924,890.9711304,0.003719001,826.9764404,,
0.006263555,909.2997437,0.005412949,892.531189,0.003774253,828.2197876,,
0.00635606,910.9041748,0.005515453,894.1484375,0.003838011,829.4555054,,
0.006459824,912.1947021,0.005616785,895.4400024,0.003930786,830.6792603,,
0.006567238,913.6506958,0.00571421,897.1779175,0.004019344,831.8952026,,
0.006662796,915.0390015,0.005816223,898.3040161,0.004094768,833.0732422,,
0.006760546,916.2728271,0.005915225,899.6367188,0.004146737,834.2211304,,
0.006856646,917.5078735,0.006009798,901.137146,0.004213241,835.4007568,,
0.006949669,918.6950684,0.006115651,902.5241089,0.004302669,836.5601196,,
0.007049858,919.8619995,0.006215003,903.9127197,0.004394224,837.7268677,,
0.007144066,921.2294312,0.00631424,905.4994507,0.004466062,838.8632813,,
0.007243843,922.1191406,0.006412863,906.741272,0.004524228,839.9556885,,
0.007337569,923.2011108,0.006518796,907.9155273,0.004590495,841.0406494,,
0.007440518,924.2749634,0.006621823,908.9446411,0.004687682,842.1553955,,
0.007539506,925.5723267,0.006719799,910.194397,0.004791023,843.2561035,,
0.007640324,926.680603,0.006818232,911.7901611,0.004870132,844.3358154,,
0.007735138,927.6897583,0.006943539,913.0516968,0.004933736,845.3900146,,
0.007835169,928.7455444,0.007066247,914.6279297,0.004996635,846.4157715,,
0.007930567,929.6656494,0.007160496,915.9056396,0.005088504,847.4613037,,
0.008036725,930.7059326,0.007274265,916.9306641,0.005179826,848.4816284,,
0.0081423,931.8511963,0.007373898,918.1174316,0.005264262,849.4835205,,
0.008236659,932.8735962,0.007483567,919.4139404,0.005322061,850.4761963,,
0.008338642,933.6274414,0.007579403,920.4887085,0.005387462,851.4712524,,
0.008442762,934.5701294,0.007675361,921.4667358,0.00548106,852.4832153,,
0.008542039,935.3928223,0.007777344,922.4133911,0.005583543,853.4875488,,
0.008636997,936.2410889,0.007885597,923.809082,0.005666137,854.4564209,,
0.008734168,937.1148071,0.008004814,924.8248291,0.005714515,855.4042358,,
0.008830348,937.9523926,0.008104916,925.7120972,0.00577664,856.3636475,,
0.008929671,938.8600464,0.00821682,926.9023438,0.005870587,857.3209839,,
0.009029663,939.7744141,0.008312083,927.7858276,0.005970576,858.2831421,,
0.009127263,940.5137939,0.008427166,928.9847412,0.006051879,859.2424927,,
0.009222098,941.5593872,0.008532346,930.0059814,0.006131905,860.1539307,,
0.009320438,942.5961304,0.008640317,930.7750854,0.00621862,861.0875244,,
0.009417762,943.2825317,0.008736451,931.9923706,0.006312184,862.0093994,,
0.009514437,944.2229004,0.008835766,932.8683472,0.00638625,862.921875,,
0.009620257,945.0970459,0.008931923,933.6426392,0.006460339,863.8436279,,
0.009718867,946.0400391,0.009033892,934.8890991,0.00654688,864.7352295,,
0.009816129,946.9502563,0.009134397,935.8753052,0.006629238,865.6034546,,
0.009914343,947.7496338,0.009230823,936.5789795,0.006697048,866.4838257,,
0.010021592,948.4598389,0.009330623,937.5593262,0.006764668,867.3396606,,
0.010119855,949.583252,0.009427023,938.4466553,0.006854423,868.196106,,
0.010219473,950.3552246,0.009525411,939.2058716,0.006956161,869.0883789,,
0.010321068,951.3500366,0.00963023,940.0285645,0.007035575,869.9147339,,
0.010421352,952.0757446,0.009725772,940.8442383,0.007104829,870.7376709,,
0.010520087,952.9681396,0.009837519,941.7556152,0.007174912,871.557251,,
0.01061608,953.7352905,0.009932801,942.6033936,0.007267365,872.37323,,
0.010711594,954.6420898,0.010028789,943.6137695,0.007365634,873.2087402,,
0.010811513,955.3255005,0.010131589,944.3380737,0.007461951,874.0357666,,
0.010911413,956.147583,0.010228482,945.1290894,0.007541905,874.8185425,,
0.011009349,956.9713135,0.010332687,945.8388062,0.007600593,875.6066284,,
0.011106585,957.6296997,0.010439501,946.5570679,0.007666476,876.3883057,,
0.011201796,958.3895874,0.010538491,947.637146,0.007759506,877.1785278,,
0.011297557,958.9984131,0.01064515,948.4099731,0.00786249,877.984314,,
0.011398218,959.6298218,0.010749473,949.1555786,0.007948575,878.7539063,,
0.011507307,960.404541,0.010847281,949.815979,0.008011507,879.5040283,,
0.011614893,960.9881592,0.010943677,950.6933594,0.00808713,880.2713623,,
0.011711878,961.6187744,0.011043394,951.385437,0.008182217,881.0352783,,
0.011808187,962.1899414,0.011146641,952.1159058,0.008284705,881.8190308,,
0.011909324,962.8817749,0.01125745,952.8922119,0.008368386,882.6037598,,
0.012013691,963.5725098,0.011354377,953.6601563,0.008450636,883.343811,,
0.01211343,964.1594238,0.011453544,954.4146729,0.008538056,884.0788574,,
0.012213197,965.0112915,0.011574411,955.1810303,0.00863197,884.821167,,
0.012329685,965.6477051,0.011682465,956.086853,0.008710835,885.5440674,,
0.012428223,966.2249146,0.011789036,956.8027954,0.008773697,886.2627563,,
0.012528336,966.9260254,0.011890013,957.4691162,0.008845922,886.9660645,,
0.012628305,967.5953979,0.011987763,958.1481323,0.008943708,887.6784058,,
0.012742438,968.2233276,0.012092445,958.8707886,0.00905042,888.4066772,,
0.012864155,968.9464722,0.01219146,959.5311279,0.009139886,889.1074219,,
0.012961787,969.8504639,0.012296985,960.3074341,0.009205788,889.7888794,,
0.013064708,970.4614258,0.012393812,960.8739624,0.00927374,890.4906616,,
0.013166141,971.1399536,0.012496501,961.6346436,0.009367541,891.2020874,,
0.013263119,971.7680054,0.012605677,962.3087769,0.009464933,891.9019165,,
0.013359577,972.522522,0.012702363,962.9457397,0.009532906,892.5860596,,
0.01345971,973.0229492,0.0128062,963.5415649,0.00959345,893.2369995,,
0.013557592,973.6889648,0.012906239,964.0865479,0.009687618,893.9229126,,
0.013655396,974.3429565,0.013011196,964.9307861,0.009817594,894.6503906,,
0.013763526,974.9319458,0.01313345,965.4985352,0.00991907,895.3289795,,
0.013870125,975.6951904,0.013232404,966.2548828,0.009971942,895.9592896,,
0.013973726,976.3721924,0.013339473,966.8479614,0.010041494,896.5811157,,
0.014072348,976.9185791,0.013436826,967.3255005,0.010150281,897.2146606,,
0.0141678,977.6737671,0.013547892,968.1256104,0.010255723,897.8734741,,
0.014273091,978.2720947,0.013654469,968.6955566,0.010315139,898.4873047,,
0.01437469,978.7745972,0.013755367,969.2982178,0.010367485,899.0797119,,
0.014480985,979.3429565,0.013858022,969.9398193,0.010462059,899.7481689,,
0.014588472,979.8670044,0.013955811,970.4949951,0.010589664,900.4194946,,
0.014690328,980.3538208,0.014061428,971.1143799,0.010689827,901.0419312,,
0.014787947,980.7843628,0.014175503,971.6946411,0.010746756,901.6489258,,
0.014902955,981.2335815,0.014277709,972.3425903,0.010798982,902.2230225,,
0.015000873,981.7631836,0.014376299,972.923645,0.0108873,902.8495483,,
0.015100071,982.3339233,0.014477719,973.4515381,0.011004699,903.5064087,,
0.015197524,982.7802124,0.014589112,974.0722046,0.011100915,904.1068115,,
0.015294963,983.2577515,0.014689841,974.6709595,0.011167748,904.6975708,,
0.015396949,983.5792847,0.014789537,975.2530518,0.011233637,905.3044434,,
0.015494736,984.213562,0.014887825,975.7025757,0.011330675,905.8920288,,
0.015594417,984.7022095,0.014986731,976.3199463,0.011435541,906.5116577,,
0.015690325,985.2577515,0.015090624,976.8832397,0.011528292,907.1186523,,
0.015789641,985.7174072,0.015191848,977.3446655,0.011603963,907.6686401,,
0.015890021,986.1929321,0.01529384,977.892395,0.011684927,908.2572632,,
0.015987435,986.7636108,0.015390962,978.3882446,0.011782315,908.8388062,,
0.016089119,987.2602539,0.015506054,979.0206909,0.011876709,909.4151001,,
0.016188931,987.7781982,0.015620125,979.5579834,0.011965199,910.0151978,,
0.016287528,988.2616577,0.015729677,980.178894,0.012041346,910.5521851,,
0.016398942,988.7269287,0.015845872,980.7811279,0.012130655,911.1011353,,
0.016495323,989.2941284,0.015943017,981.1578369,0.012236564,911.6781006,,
0.016592048,989.7406006,0.016040932,981.7994385,0.012339486,912.2268066,,
0.016687604,990.3111572,0.016154207,982.3380737,0.012419341,912.7685547,,
0.016802954,990.7568359,0.016264262,982.8502808,0.012490035,913.3444824,,
0.016901415,991.3095703,0.016361138,983.3134766,0.01258204,913.8968506,,
0.017000848,991.9558716,0.016461262,983.8723145,0.012677351,914.440918,,
0.017097037,992.5024414,0.01657212,984.3636475,0.01275736,914.9862061,,
0.017195176,993.0202637,0.016672077,984.8525391,0.012836552,915.5060425,,
0.017295841,993.6088257,0.016773732,985.4072266,0.0129339,916.0825195,,
0.017395921,994.1220703,0.016871868,985.8295288,0.013033877,916.6360474,,
0.017492421,994.6386108,0.016978936,986.371521,0.013117901,917.1478271,,
0.017589154,995.0820923,0.017080849,986.800415,0.013197704,917.6811523,,
0.01769455,995.5612183,0.01718384,987.204834,0.013287162,918.2140503,,
0.017800912,996.0345459,0.017284092,987.7542114,0.013379418,918.7110596,,
0.017905498,996.4825439,0.017385812,988.2119141,0.013468187,919.229248,,
0.018008634,997.0200806,0.017485123,988.6881104,0.013556243,919.7317505,,
0.018105431,997.4442139,0.017582824,989.1883545,0.013638701,920.2216187,,
0.01820476,997.8786621,0.017682672,989.6281128,0.013716669,920.7215576,,
0.0183024,998.3101807,0.017786205,990.0182495,0.013803588,921.1999512,,
0.018400835,998.7183838,0.017882831,990.4711914,0.013894686,921.6943359,,
0.018501069,998.9165039,0.017983017,990.9402466,0.013994146,922.2279663,,
0.018602181,999.3184814,0.018080031,991.3793335,0.014089647,922.7092896,,
0.018710425,999.7224121,0.018177142,991.760376,0.014181436,923.1918945,,
0.018808896,1000.075806,0.018284084,992.1888428,0.014268197,923.6812744,,
0.018909927,1000.421204,0.018385287,992.6516724,0.014355219,924.1651001,,
0.019009275,1000.745239,0.018490069,993.0222778,0.014437408,924.6605835,,
0.019106939,1001.218323,0.018596977,993.494873,0.014516545,925.1450195,,
0.019207811,1001.621277,0.018699236,993.9611816,0.014602659,925.6213989,,
0.019305298,1001.983459,0.01879848,994.4575806,0.014705455,926.1325073,,
0.01940505,1002.451172,0.018906679,994.8614502,0.014807347,926.607666,,
0.019512055,1002.850525,0.019004127,995.2385864,0.014884912,927.0487671,,
0.019616192,1003.250122,0.019104728,995.677124,0.014957728,927.5197754,,
0.019714888,1003.615051,0.019210348,996.0949707,0.015055592,927.9934692,,
0.019822204,1004.078064,0.019314896,996.5117798,0.015172126,928.4835815,,
0.019924356,1004.551575,0.019414343,996.8508301,0.015273076,928.9638062,,
0.020025019,1005.035767,0.019514842,997.3502808,0.01535009,929.4020386,,
0.020125167,1005.480347,0.019622575,997.7098999,0.015425917,929.8286133,,
0.020237228,1005.863586,0.019723425,998.2579346,0.015523214,930.2858276,,
0.020335281,1006.46228,0.019823967,998.5664673,0.015616986,930.7250977,,
0.020438325,1006.849243,0.019920575,999.0248413,0.015704416,931.1858521,,
0.020545546,1007.229736,0.020019613,999.3387451,0.015796268,931.6452637,,
0.020648997,1007.704102,0.020116553,999.7259521,0.015907295,932.0977783,,
0.020750521,1008.110901,0.020216411,1000.153015,0.016005309,932.5456543,,
0.020848414,1008.421021,0.020333976,1000.579224,0.016080664,932.9775391,,
0.020943832,1008.982239,0.020432491,1000.975647,0.016155878,933.3909302,,
0.021041758,1009.342529,0.020542625,1001.267334,0.016241964,933.8256226,,
0.021138541,1009.854004,0.02064628,1001.750488,0.016331108,934.2581787,,
0.021237873,1010.344482,0.02075083,1002.10968,0.01641009,934.6682129,,
0.02134157,1010.753113,0.02085226,1002.456848,0.01649484,935.0977173,,
0.021438327,1011.229675,0.020954082,1002.830566,0.016601151,935.5183716,,
0.02153508,1011.521484,0.021058103,1003.282959,0.016707666,935.9507446,,
0.021636078,1011.891541,0.021160495,1003.664612,0.016791573,936.3820801,,
0.021733752,1012.201599,0.021276627,1004.055725,0.01686753,936.7907104,,
0.021834867,1012.46759,0.021393217,1004.582764,0.01696003,937.2235107,,
0.021931654,1012.799194,0.021493228,1004.910339,0.017078504,937.6762085,,
0.022034738,1013.133667,0.021593785,1005.296631,0.017172577,938.0849609,,
0.022131722,1013.433899,0.021697186,1005.60553,0.017239956,938.496582,,
0.022230402,1013.706787,0.021800391,1005.98877,0.017313842,938.899353,,
0.022328321,1014.029297,0.021899167,1006.302917,0.01741353,939.3081055,,
0.02243291,1014.40686,0.022005921,1006.747681,0.017511448,939.7548828,,
0.022531113,1014.762451,0.022103392,1007.052246,0.017597901,940.1584473,,
0.022638932,1015.012695,0.022203546,1007.407959,0.017689265,940.5495605,,
0.022736659,1015.351807,0.022300949,1007.734924,0.01780091,940.9847412,,
0.022834802,1015.64032,0.02240446,1008.143188,0.017906412,941.3807373,,
0.022937501,1015.874451,0.022501415,1008.437256,0.01798247,941.7664185,,
0.023050345,1016.341919,0.022602832,1008.775513,0.01804979,942.1572266,,
0.023148121,1016.679688,0.022707852,1009.078308,0.018149341,942.5490723,,
0.023247119,1017.076782,0.022812165,1009.44635,0.018274266,942.9738159,,
0.023349121,1017.485901,0.022911701,1009.786316,0.018367691,943.387207,,
0.023445304,1017.888428,0.023008415,1010.091248,0.018430164,943.7411499,,
0.023546811,1018.381531,0.023107793,1010.484314,0.0184999,944.1091309,,
0.023644887,1018.640259,0.02321399,1010.880493,0.018607721,944.536438,,
0.02374555,1018.987732,0.023325032,1011.274231,0.0187253,944.9185791,,
0.023845112,1019.428162,0.023433097,1011.519653,0.018804438,945.2950439,,
0.023945894,1019.747253,0.023535997,1011.921326,0.018871736,945.6394653,,
0.024044175,1020.185364,0.023640012,1012.233215,0.018967116,946.0013428,,
0.024146441,1020.505493,0.023753868,1012.595276,0.019091109,946.4127197,,
0.024248568,1021.088623,0.023858551,1012.858215,0.019193338,946.8110962,,
0.024345597,1021.406372,0.023962731,1013.238281,0.019261196,947.1495972,,
0.024443235,1021.697815,0.024069171,1013.569885,0.019331392,947.4797363,,
0.024546875,1022.143188,0.024180366,1013.829224,0.019435046,947.8347778,,
0.024649428,1022.591309,0.024279134,1014.267151,0.019539816,948.1711426,,
0.024747048,1022.982239,0.024388023,1014.572388,0.019626472,948.5494385,,
0.024848118,1023.266174,0.024502624,1014.957458,0.019707479,948.8799438,,
0.024948167,1023.552063,0.024605965,1015.278625,0.019804066,949.2443848,,
0.025057236,1023.886719,0.02470744,1015.627197,0.01990971,949.6233521,,
0.025155406,1024.147583,0.024803897,1015.930054,0.020002775,949.9626465,,
0.025262479,1024.474487,0.024905281,1016.253113,0.020082422,950.2956543,,
0.025368173,1024.672119,0.025009034,1016.545959,0.020169407,950.6409302,,
0.025470728,1024.844971,0.025106793,1016.772522,0.020266648,951.0036621,,
0.025575064,1025.099121,0.025217641,1017.104004,0.020364635,951.3725586,,
0.025686935,1025.323486,0.025328143,1017.451477,0.020464491,951.7351074,,
0.02578482,1025.572632,0.025430985,1017.813721,0.020563239,952.0791626,,
0.025882855,1025.922119,0.025541738,1018.117249,0.020658156,952.4358521,,
0.025989484,1026.025635,0.025646452,1018.411804,0.02073716,952.7731323,,
0.026089177,1026.271729,0.025755212,1018.705933,0.020810129,953.102417,,
0.026188176,1026.482666,0.025853273,1019.117249,0.020894596,953.4442749,,
0.026287459,1026.759766,0.025954647,1019.372498,0.020995567,953.7874146,,
0.026387267,1027.070679,0.026060078,1019.732849,0.021091739,954.1223755,,
0.026488326,1027.334717,0.02616029,1019.928711,0.021187387,954.4691772,,
0.026584828,1027.62146,0.026257645,1020.196228,0.021284083,954.8168335,,
0.026685864,1027.89978,0.026355453,1020.481018,0.021380384,955.1593628,,
0.026784442,1028.349731,0.026457412,1020.778381,0.021461943,955.4857178,,
0.026885482,1028.488403,0.02656086,1021.040771,0.021541577,955.7960205,,
0.027005883,1028.807007,0.026663272,1021.353882,0.021639442,956.1317749,,
0.02710551,1029.190186,0.026766002,1021.618896,0.021756766,956.4816284,,
0.027207421,1029.508911,0.02686888,1021.940125,0.021859488,956.8192749,,
0.027303804,1029.829346,0.026975622,1022.256226,0.021941058,957.1435547,,
0.02741204,1030.134766,0.027076511,1022.52002,0.022016056,957.4553833,,
0.027517462,1030.428101,0.027176812,1022.862366,0.022114014,957.7651367,,
0.027616208,1030.84436,0.027284596,1023.158325,0.022219138,958.0901489,,
0.02771542,1031.287598,0.027395269,1023.440857,0.022320746,958.425415,,
0.027818406,1031.581421,0.027496088,1023.645874,0.022402827,958.7352905,,
0.027914762,1031.934814,0.027595,1023.992249,0.022492217,959.0593262,,
0.028011952,1032.210938,0.027696898,1024.212402,0.022596663,959.3575439,,
0.028117383,1032.505005,0.027796986,1024.545898,0.022699948,959.664917,,
0.028215814,1032.880371,0.02789806,1024.798706,0.022782462,959.9649048,,
0.028325217,1033.229126,0.028005172,1025.12561,0.022863299,960.2399292,,
0.028427897,1033.622192,0.028101565,1025.393066,0.022963302,960.5442505,,
0.02852498,1033.9646,0.028202172,1025.627808,0.023088243,960.882019,,
0.02862821,1034.319092,0.028305368,1025.832764,0.023188578,961.1859131,,
0.028725795,1034.543579,0.028403454,1026.112305,0.023253106,961.4559937,,
0.028821982,1034.887085,0.028511534,1026.369019,0.023328077,961.7328491,,
0.028921517,1035.255249,0.028618269,1026.638794,0.02344171,962.0297852,,
0.029023426,1035.569946,0.028716262,1026.934937,0.023553897,962.3787842,,
0.029121704,1035.754517,0.028816549,1027.214966,0.023636561,962.6743774,,
0.029224014,1035.962769,0.028920852,1027.44043,0.023702022,962.9262085,,
0.029324491,1036.127197,0.029024987,1027.731079,0.023798918,963.2393188,,
0.029421492,1036.325439,0.029123258,1027.969849,0.023911405,963.5611572,,
0.029520858,1036.5802,0.029224403,1028.188843,0.023996873,963.8326416,,
0.029617466,1036.772705,0.029321883,1028.466309,0.024069319,964.1104126,,
0.029717099,1037.028809,0.029423231,1028.679199,0.024173973,964.3937378,,
0.029820079,1037.242432,0.029528152,1028.974243,0.024294069,964.7089233,,
0.029920135,1037.464355,0.02962921,1029.186768,0.024399348,965.0363159,,
0.030016411,1037.709229,0.029733339,1029.50769,0.024485147,965.2932739,,
0.030112963,1037.916992,0.029829938,1029.707642,0.024574922,965.5877075,,
0.030209726,1038.148071,0.029934241,1029.992554,0.02467062,965.8865356,,
0.030315213,1038.290527,0.030039648,1030.1875,0.024761496,966.1663208,,
0.030412324,1038.459229,0.030139836,1030.476685,0.024846811,966.4532471,,
0.030513564,1038.779785,0.030245358,1030.789063,0.024952726,966.7570801,,
0.030615307,1039.022217,0.030343287,1031.01355,0.025062334,967.0332031,,
0.030711431,1039.335083,0.030446196,1031.253784,0.025146239,967.3309326,,
0.0308102,1039.535278,0.030542862,1031.509766,0.025221027,967.59021,,
0.030907484,1039.912476,0.030660162,1031.745483,0.025315391,967.8408203,,
0.03100333,1040.197021,0.030757956,1032.033691,0.025429085,968.1436157,,
0.031100607,1040.418579,0.030857079,1032.275024,0.025540175,968.4255981,,
0.031197976,1040.709106,0.030954,1032.486328,0.025621306,968.6820068,,
0.031294361,1040.978882,0.031053049,1032.743042,0.025698842,968.9251709,,
0.031393595,1041.27063,0.031162422,1033.040283,0.025798291,969.1703491,,
0.031492844,1041.504517,0.031263653,1033.328613,0.025907049,969.4578247,,
0.031591132,1041.899536,0.031365447,1033.48999,0.026002076,969.7411499,,
0.031686895,1042.177368,0.031461835,1033.736816,0.026088566,969.9634399,,
0.03178446,1042.422729,0.031566173,1033.963379,0.026176056,970.22052,,
0.03188134,1042.713135,0.03166825,1034.184814,0.026288258,970.5176392,,
0.031978529,1042.990845,0.031779606,1034.399414,0.026397573,970.7890625,,
0.032080036,1043.347778,0.031881768,1034.667725,0.026486412,971.0369873,,
0.032180991,1043.658936,0.031998791,1034.89563,0.026562652,971.2800293,,
0.032276079,1044.05127,0.032095022,1035.138916,0.026646914,971.5307617,,
0.032374941,1044.217529,0.032203805,1035.345215,0.026740722,971.8065186,,
0.032474048,1044.515503,0.032309044,1035.579346,0.026854482,972.0882568,,
0.032570768,1044.679321,0.032405853,1035.796875,0.026965419,972.3630371,,
0.032670245,1044.897705,0.032505188,1036.033203,0.027057704,972.6335449,,
0.032772735,1045.051025,0.032615412,1036.262451,0.027136862,972.8555298,,
0.032872394,1045.236328,0.032716293,1036.488159,0.027213037,973.0831299,,
0.032971524,1045.346558,0.032820161,1036.712891,0.027302727,973.3306274,,
0.033067703,1045.603149,0.032931872,1036.948242,0.027407045,973.5744629,,
0.033170547,1045.757935,0.033036008,1037.189575,0.027501946,973.8213501,,
0.033277925,1045.868408,0.033159848,1037.458618,0.027592007,974.071228,,
