strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,665.1026689350376,698.8016587459997,423.4450740551402,930.8695129272517,0.527104363326687,0.9999999999999998,0.9999999999999988
0.00011,700.2602706576097,800.4842385947228,532.6023511337829,733.938365968055,0.5288202788282524,1.00016084204902,1.0000125062519876
0.0002,718.0914523822692,694.2353932821004,569.0431713029482,686.2994305848613,0.5302172069767157,1.0002917836866052,1.0000226876014882
0.0003,732.2365851393256,660.493794395512,602.5482548218883,669.9932017900956,0.5317619944757119,1.0004365849815482,1.0000339466067911
0.0004,742.9122356962371,655.7309202510618,630.1869391520796,659.4749060332884,0.533299077314914,1.0005806640770196,1.0000451494575708
0.0005,751.4450408826065,662.0458554980507,653.0628195891767,656.0555894769551,0.5348284939214728,1.0007240245750046,1.0000562964338993
0.0006,758.576142778815,672.61182309907,672.1061160409921,657.0417457715301,0.5363502825308836,1.000866670059523,1.0000673878144513
0.0007,764.7502711437237,684.4407571380393,688.1203516585853,655.6278622342106,0.5378644811879405,1.0010086040967192,1.000078423876512
0.0008,770.247941302872,696.1843806324017,701.7780961073946,660.4550414069347,0.5393711277476889,1.0011498302349515,1.0000894048959834
0.0009,775.252632448191,707.2682722790664,713.619551298517,662.0649575276163,0.5408702598763713,1.001290352004881,1.000100331147392
0.001,779.8876761222159,717.4943259560383,724.0632384641277,666.4050870609803,0.542361915052369,1.0014301729195592,1.000111202903894
0.002,816.4642271621558,784.0402812700754,793.0493534601237,725.239810570114,0.5568753471996798,1.002790595482768,1.0002169823781693
0.003,844.2026929425683,821.5150259960525,836.0878986308263,779.8157892922193,0.570680950908697,1.0040846694546472,1.000317602926608
0.004,866.1834603456359,847.8901689801847,867.0190890443648,827.3082521855479,0.5838132473797105,1.005315630694179,1.0004133161529922
0.005,883.9114517223459,868.0783316766951,890.4695631473926,858.824360686414,0.5963050741942062,1.0064865572456418,1.000504361390243
0.01,939.3135541275856,928.0030580054071,956.863017039873,918.6878938002519,0.650198642006938,1.0115382931079857,1.0008971584359156
0.011,946.8246314484096,935.83186193011,965.1490289936438,927.7291018193606,0.659452814920719,1.012405736832389,1.0009646064065771
0.012,953.6505005594124,942.8745519804315,972.5455150113244,936.0426755379135,0.6682556564957256,1.0132308748271406,1.001028764900893
0.013,959.9026262946602,949.2593502917811,979.2126371955267,943.7298418807258,0.6766291784210904,1.0140157703670214,1.0010897943485184
0.014,965.6675677062542,955.0860767517065,985.2722092664058,950.8690277260489,0.6845943188631998,1.0147623860997157,1.0011478473548605
0.015,971.0138350193338,960.434155360448,990.8187978340483,957.5246848037904,0.6921709948220154,1.0154725889534493,1.001203069082674
0.016,975.9965562611874,965.3679270723551,995.9271361641103,963.749339074382,0.6993781519339483,1.016148154805285,1.0012555976150417
0.017,980.6607343317614,969.9402938090567,1000.6572098161222,969.5888994352118,0.7062338118458188,1.0167907729217394,1.0013055643006556
0.018,985.0435733122616,974.1952932003331,1005.0578302622954,975.0807179416903,0.7127551172783606,1.017402050182828,1.0013530940822566
0.019,989.1761747756034,978.1699664725423,1009.1692005817979,980.2558825065239,0.7189583748919512,1.0179835151001035,1.0013983058090554
0.02,993.084797811416,981.8957455114457,1013.0247931769702,991.3692015573116,0.7248590960617569,1.018536621638731,1.001441312533919
0.021,996.7918105764918,985.3995042487494,1016.6527477688483,995.6528037256104,0.7304720356642509,1.019062752853157,1.0014822217960606
0.022,1000.3164196152018,988.704370138458,1020.076928395912,999.7190652410319,0.735811228972089,1.0195632243454675,1.0015211358899443
0.023,1003.6752363551713,991.8303604950879,1023.3177337830127,1003.5847527832371,0.7408900267496024,1.020039287555077,1.0015581521210744
0.024,1006.8827224690384,994.7948885101495,1026.3927265088037,1007.265164114756,0.7457211286366623,1.02049213288798,1.0015933630493092
0.025,1009.9515438624436,997.6131706084542,1029.3171271285858,1010.7736040329869,0.7503166149043949,1.0209228926933849,1.0016268567203104
0.026,1012.8928548629042,1000.2985579435845,1032.1042063325528,1014.1228139362998,0.7546879766621518,1.0213326440951784,1.001658716885701
0.027,1015.7165284724596,1002.862808740753,1034.7655991923064,1017.3232639362764,0.7588461445912678,1.0217224116852943,1.0016890232124902
0.028,1018.431344499042,1005.3163139303068,1037.311559218048,1020.3844560706025,0.7628015162774584,1.02209317008573,1.0017178514822809
0.029,1021.0451444717096,1007.6682854771648,1039.7511654448347,1023.3172088663101,0.7665639822102005,1.022445846385605,1.0017452737807626
0.03,1023.5649601255882,1009.9269146125432,1042.0924925186487,1026.3995807165118,0.7701429505141066,1.02278132245937,1.0017713586779662
0.031,1025.997120680087,1012.0995055589437,1044.3427513822685,1029.0842210170783,0.7735473704741381,1.0231004371719514,1.0017961713997214
0.032,1028.3473429693206,1014.1925891360595,1046.5084064103246,1031.6619270317076,0.7767857549134779,1.02340398847635,1.0018197739907568
0.033,1030.6208076063813,1016.2120197272428,1048.5952735364262,1034.1412602165908,0.7798662014800238,1.0236927354089391,1.001842225469844
0.034,1032.8222236958477,1018.1630583926975,1050.6086029304413,1036.5267147177667,0.7827964128947246,1.0239673999874526,1.0018635819773756
0.035,1034.9558840968234,1020.0504443799524,1052.5531490348212,1038.8229132810386,0.7855837162123965,1.0242286690164026,1.0018838969157442
0.036,1037.025712842394,1021.8784568641065,1054.4332301938591,1041.035718064209,0.7882350811431749,1.0244771958044507,1.001903221082877
0.037,1039.0353060121647,1023.6509684208927,1056.2527796649101,1043.1702551608937,0.7907571374804212,1.0247136017980183,1.001921602799258
0.038,1040.987967111457,1025.371491473593,1058.015389453738,1045.2309804201527,0.7931561916786586,1.0249384781352286,1.0019390880287524
0.039,1042.8867378183586,1027.0432187447366,1059.724348143761,1047.2207120226296,0.7954382426229945,1.0251523871240569,1.0019557204935416
0.04,1044.7344248065042,1028.6690585737038,1061.3826736735466,1049.1437603730294,0.7976089966294568,1.0253558636483957,1.0019715417834512
0.041,1046.5336232285583,1030.251665823144,1062.9931418455146,1051.0039261629752,0.7996738817137571,1.0255494165055414,1.0019865914599464
0.042,1048.2867373462384,1031.7934689838935,1064.5583112115273,1052.8035092183547,0.8016380611641566,1.0257335296784549,1.0020009071550582
0.043,1049.995998712295,1033.2966939946864,1066.0805448704978,1054.547463749982,0.8035064464523767,1.0259086635459682,1.0020145246654804
0.044,1051.6634822443214,1034.7633852156096,1067.562029623644,1056.2362323816665,0.8052837095148363,1.0260752560339736,1.0020274780420826
0.045,1053.2911204765162,1036.1954239297297,1069.0047928601234,1057.8750313617008,0.8069742944349266,1.0262337237104653,1.0020397996750534
0.046,1054.8807162312903,1037.5945446933595,1070.4107174861595,1059.527329615186,0.8085824285555341,1.0263844628271763,1.002051520374893
