strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,570.6734130973928,642.4979667288547,570.6734130973928,798.707488185389,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,617.0899876066469,529.8652028761919,508.7799700884612,646.768117708504,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,640.2133203419726,565.0080869379071,546.7506317815673,611.8691926298553,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,659.20323331494,593.0446141722745,576.8563473661839,603.1680113812167,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,674.1443371101122,614.0318914364234,599.223803535571,598.4304094169554,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,686.4969254695607,630.8068858781043,617.0888210672397,599.3520758138984,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,697.0497223449784,644.9252232134661,632.2136976555006,603.7505540068712,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,706.277482739366,657.2199564917523,645.5074573033613,605.4985707426387,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,714.4882989637845,668.1593903903183,657.4539984643443,612.6435057764653,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,721.8935144025381,678.0316129579098,668.3358248150633,616.4963251309155,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,728.644431037952,687.0311605405902,678.3373247641185,622.6183210340292,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,775.9749250737877,749.2453288719693,749.0984035158232,689.2744212734532,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,806.0178133005174,787.0366260772382,792.7057083396089,744.5432507111086,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,828.3864265230368,814.050407218904,823.7613935359605,791.2075882718144,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,846.2990987708254,834.984587243875,847.636000334649,822.2795179710511,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,904.0128625289072,898.5964557426547,918.6166895770701,884.1623428040219,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,912.0045349236972,906.9886477557762,927.7760808351117,893.6112559150791,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,919.2654241570708,914.531921639237,935.9649175833965,902.2924715634563,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,925.9020611859742,921.359492282061,943.3400953963422,910.3021305119835,0.6724039631919982,0.8802700585818997,0.788477320623322
0.014,931.9998317038772,927.5763885791665,950.0246173326507,917.717238778265,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,937.6283894353182,933.2670185943597,956.1167868833506,924.6030238480203,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,942.8453862819952,938.5003093100777,961.6964462425655,931.0141639838267,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,947.6991216508686,943.333305875298,966.8293356042549,936.9994292504449,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,952.2304741361512,947.813759405013,971.5702185672052,942.599494603572,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,956.4743425509514,951.9820311057605,975.9651740821696,947.8489521493219,0.6941242559032579,0.926548042142457,0.8131840911607355
0.02,960.460742726551,955.8725222413381,980.0533111636176,958.8015059160919,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,964.2156571868544,959.5147676135855,983.8680747819252,963.1138742191274,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,967.7617037225718,962.9342852896732,987.438256333911,967.1837898989688,0.701608264919044,0.9439558823851542,0.8218523399020299
0.023,971.118668769559,966.1532464389477,990.7887867185746,971.0311202451566,0.7037729942034006,0.949028509684851,0.824354781114998
0.024,974.3039381604104,969.1910101573577,993.9413667750454,974.6740054912168,0.7057956385566319,0.9537537869590692,0.8266832697876367
0.025,977.332848786362,972.0645554003793,996.9149742054725,978.1283586434769,0.7076869943736828,0.9581434835772028,0.8288473867818169
0.026,980.2189784687072,974.7888334048081,999.7262753994113,981.4092615481998,0.7094565246301044,0.9622104580097356,0.8308559703659668
0.027,982.9743869528102,977.3770578831171,1002.389963115262,984.5293284776034,0.711112646300806,0.9659685913803884,0.8327173808356676
0.028,985.6098178019092,979.8409459505677,1004.9190356897898,987.4999854117243,0.7126629408779293,0.9694326194049694,0.8344396603984663
0.029,988.1348686912752,982.1909196320461,1007.3250296474504,990.3337000204995,0.71411430923086,0.9726179144612814,0.8360306214451825
0.03,990.5581359273492,984.4362755224992,1009.6182148120954,993.3013487159758,0.7154730862123001,0.9755402520162876,0.8374978872618613
0.031,992.8873377653216,986.5853284920871,1011.8077589779716,995.8748147993489,0.7167451261700456,0.9782155831633048,0.8388489024362258
0.032,995.1294201542188,988.6455340672953,1013.9018676687294,998.336935726274,0.7179358674405573,0.98065982625954,0.8400909251509958
0.033,997.290647816124,990.6235931637177,1015.9079033570871,1000.6972493890108,0.7190503816614805,0.9828886846057115,0.8412310098155302
0.034,999.376683008566,992.525542114715,1017.832487635053,1002.9612127221817,0.7200934121157979,0.9849174930312756,0.8422759857484721
0.035,1001.3926538837476,994.3568303737895,1019.68158914312,1005.1342767653899,0.7210694041427032,0.9867610935804976,0.8432324356388605
