strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,377.306,411.3563602,476.5499752,528.072835742649,0.7417173559248913,0.9999999999518696,0.8341896660344233
0.00011,470.9662536371053,506.6098602646096,560.8473534298996,493.6167552328885,0.7417173559248924,1.0007121500124798,0.8342456159066655
0.0002,600.6512941195246,566.6093598076408,598.2465803654856,574.0586937314564,0.7417173559248932,1.001291911932425,0.8342915024060766
0.0003,663.8275387008804,609.2183974214123,629.1225210740698,607.3992301354557,0.7417173559248941,1.0019330393714834,0.8343426030058093
0.0004,697.3208385329432,640.8844530130244,654.5288022226854,619.0039312457859,0.741717355924895,1.002570969174135,0.8343938254886897
0.0005,719.5317053573287,666.4418585984105,676.5438772178602,628.193375993424,0.7417173559248958,1.0032057172886577,0.8344451700599784
0.0006,736.5247070420343,688.0185416747453,696.138327201608,637.9418650658332,0.7417173559248966,1.0038372995837868,0.834496636924814
0.0007,750.5445357668789,706.7470882577477,713.8578361933571,643.4491468181878,0.7417173559248975,1.0044657318491126,0.8345482262882102
0.0008,762.5737524375535,723.3073772071909,730.0479639329121,653.8747489413224,0.7417173559248984,1.0050910297954736,0.834599938355053
0.0009,773.1309940226985,738.1433878086488,744.9466370589279,660.2530804758392,0.7417173559248992,1.005713209055351,0.8346517733300965
0.001,782.5365081512831,751.5637833180621,758.7281446035162,668.6684836922971,0.7417173559249001,1.006332285183259,0.8347037314179613
0.002,843.0588058506496,839.8579004638563,855.4844364555305,748.8629486924956,0.7417173559249085,1.0123557412230435,0.8352301284157662
0.003,876.8885804248899,886.272199223012,909.1868388759444,810.0087410072849,0.7417173559249166,1.018085429848465,0.8357690606563423
0.004,900.0238417585072,914.3137388256775,941.4959206811675,859.6298423355183,0.7417173559249245,1.0235356782652296,0.8363207300317077
0.005,917.441677222143,933.015511379504,962.3360612898039,891.4029345044396,0.7417173559249322,1.0287201149329823,0.8368853363556904
0.01,968.5210623046,979.3131882435329,1009.0625706637809,947.2540568800731,0.7417173559249666,1.051087363032477,0.8399092241005798
0.011,975.1859369455436,984.9547610085565,1014.4430483543912,955.5184173920135,0.741717355924973,1.0549280881927563,0.8405554851086594
0.012,981.1955097172704,990.0375552373183,1019.3070531037821,963.0791045595658,0.741717355924979,1.05858149897867,0.8412159918268447
0.013,986.6609136535916,994.6657249258125,1023.7652288162672,970.0372959979433,0.741717355924985,1.062056730819955,0.8418909134152545
0.014,991.6676687911638,998.9150152005244,1027.8925349696135,976.4706857563694,0.7417173559249908,1.065362473606189,0.8425804132426332
0.015,996.282932608372,1002.8426862391364,1031.742255166595,982.4427486166899,0.7417173559249963,1.0685069934160374,0.843284648408819
0.016,1000.560365198102,1006.4933943260736,1035.3539824758575,988.0049109575328,0.7417173559250019,1.071498153186757,0.8440037692562543
0.017,1004.5434902661232,1009.9028355981533,1038.758287749386,993.2020147881548,0.7417173559250072,1.0743434323756331,0.8447379188713603
0.018,1008.2680760040864,1013.10010616338,1041.9795327308163,998.0703250739267,0.7417173559250123,1.0770499456625195,0.8454872325766885
0.019,1011.7638589529424,1016.109296193779,1045.037625463343,1002.6398731966142,0.7417173559250174,1.0796244607402423,0.8462518374148567
0.02,1015.0558164053268,1018.9506077822547,1047.9491583566428,1013.3022642815105,0.7417173559250223,1.0820734152373572,0.8470318516253875
0.021,1018.1651217364044,1021.6411645306481,1050.728175711824,1017.0016921850365,0.7417173559250272,1.084402932815574,0.8478273841156566
0.022,1021.109872681712,1024.195613909822,1053.386711587967,1020.5001011764226,0.7417173559250319,1.0866188384821,0.8486385339272717
0.023,1023.9056541740032,1026.626585524157,1055.935180248384,1023.8133467845636,0.7417173559250364,1.0887266731551917,0.8494653896992979
0.024,1026.5659787319955,1028.9450462094892,1058.382668474732,1026.955896617746,0.741717355925041,1.090731707519336,0.850308029129854
0.025,1029.1026349292954,1031.160579423074,1060.7371601893235,1029.940283322149,0.7417173559250453,1.092638955204708,0.851166518437703
0.026,1031.525965966399,1033.2816079182337,1063.0057128096537,1032.7785512869416,0.7417173559250496,1.0944531853238553,0.85204091182556
0.027,1033.8450944634262,1035.315573192659,1065.1945981557055,1035.4805070325863,0.741717355925054,1.096178934396965,0.8529312509469397
0.028,1036.068105425858,1037.2690815084666,1067.3094166580318,1038.0550401530363,0.741717355925058,1.0978205176955265,0.853837564378459
0.029,1038.202196354589,1039.1480237376204,1069.3551910245135,1040.5124392047755,0.7417173559250622,1.099382040032757,0.8547598670995985
0.03,1040.2538013095798,1040.9576744896272,1071.3364438233991,1043.1346393216752,0.7417173559250662,1.100867406027773,0.8556981599820128
0.031,1042.228694149019,1042.702774683497,1073.2572622887155,1045.3646333130557,0.7417173559250702,1.1022803298691723,0.8566524292905549
0.032,1044.1320749870265,1044.3876007761933,1075.1213528511669,1047.4975366264625,0.7417173559250738,1.1036243446024387,0.8576226461982536
0.033,1045.9686430281747,1046.0160231527905,1076.9320873226511,1049.5415216391723,0.7417173559250777,1.1049028109643964,0.8586087663175411
0.034,1047.7426582665082,1047.5915556503523,1078.6925422412207,1051.5006653869793,0.7417173559250814,1.1061189257868025,0.8596107292500824
0.035,1049.457994023779,1049.1173977809422,1080.405532568369,1053.3792091720356,0.741717355925085,1.1072757299900906,0.8606284581576014
0.036,1051.118181905856,1050.5964709059326,1082.0736406911797,1055.1826803517379,0.7417173559250887,1.1083761161872578,0.8616618593561242
0.037,1052.7264504484524,1052.0314493703504,1083.6992414973388,1056.9158849315145,0.7417173559250922,1.1094228359169007,0.8627108219360864
0.038,1054.2857584821047,1053.424787415218,1085.2845241470552,1058.5829729031518,0.7417173559250958,1.110418506523497,0.8637752174107464
0.039,1055.7988240559332,1054.778742535239,1086.8315110524725,1060.186457633411,0.7417173559250992,1.1113656177021298,0.8648548993953424
0.04,1057.2681496084545,1056.0953958294451,1088.3420744849382,1061.7303841675255,0.7417173559251027,1.1122665377240208,0.865949703319409
0.041,1058.6960439527318,1057.3766697965991,1089.817951158192,1063.2182990689478,0.741717355925106,1.1131235193584426,0.867059446174617
0.042,1060.084641545846,1058.6243439500204,1091.2607550771963,1064.6522472594488,0.7417173559251093,1.1139387055058154,0.8681839263004589
0.043,1061.435919433938,1059.840068564026,1092.671988894952,1066.0369736122143,0.7417173559251127,1.1147141345560738,0.8693229232100114
0.044,1062.7517122000315,1061.0253768133548,1094.0530539809563,1067.3726751981528,0.7417173559251159,1.1154517454857034,0.8704761974579304
0.045,1064.0337251894916,1062.1816955253057,1095.4052593731776,1068.6643877672727,0.7417173559251191,1.116153382706191,0.8716434905527115
0.046,1065.2835462449548,1063.3103547301305,1096.7298297592145,1069.9759827521934,0.7417173559251223,1.1168208006760154,0.8728245249151293
0.047,1066.50265614706,1064.4125961669315,1098.027912610563,1071.399049774375,0.7417173559251256,1.1174556682877066,0.8740190038846223
0.048,1067.6924379278737,1065.4895808788856,1099.300584575818,1072.7851260307998,0.7417173559251287,1.1180595730409466,0.8752266117752268
0.049,1068.8541851993937,1066.5423960120352,1100.5488572235006,1074.1370323541082,0.7417173559251318,1.118634025012144,0.8764470139824826
0.05,1069.989109619024,1067.5720609155694,1101.7736822124823,1075.4563066678872,0.7417173559251349,1.119180460630414,0.8776798571425406
0.051,1071.098347596722,1068.5795326277612,1102.975955957288,1076.743224351701,0.741717355925138,1.1197002462693968,0.8789247693444867
0.052,1072.1829663340352,1069.5657108201456,1104.1565238464732,1077.9999315424454,0.7417173559251409,1.120194681663906,0.8801813603966719
0.053,1073.2439692730047,1070.531442262743,1105.316184064607,1079.2262992642575,0.7417173559251439,1.1206650031599397,0.8814492221475974
0.054,1074.2823010225209,1071.477524864803,1106.4556910618207,1080.4251370577865,0.7417173559251469,1.1211123868061914,0.8827279288616499
0.055,1075.2988518208913,1072.4047113384663,1107.5757587093035,1081.5970068117883,0.7417173559251499,1.1215379512947836,0.8840170376497216
0.056,1076.2944615858285,1073.31371252669,1108.6770631743204,1082.7433555326156,0.7417173559251528,1.1219427607585806,0.8853160889544741
0.057,1077.2699235966134,1074.2052004315988,1109.7602455442118,1083.863403502615,0.7417173559251558,1.122327827432075,0.8866246070897263
0.058,1078.2259878476343,1075.0798109749717,1110.825914225279,1084.9603939173096,0.7417173559251586,1.1226941141825018,0.8879421008331635
0.059,1079.163364107741,1075.938146518719,1111.8746471393893,1086.0332805075955,0.7417173559251615,1.1230425369175063,0.8892680640712733
0.06,1080.0827247157113,1076.780778169913,1112.906993738476,1087.0850654571223,0.7417173559251644,1.1233739668753924,0.8906019764951303
0.061,1080.984707138569,1077.6082478920282,1113.9234768547867,1088.114472498167,0.7417173559251671,1.1236892328036705,0.8919433043453572
0.062,1081.8699163163976,1078.4210704415814,1114.9245944027364,1089.1222030176143,0.74171735592517,1.123989123031358,0.8932915012043149
0.063,1082.7389268145755,1079.2197351471627,1115.9108209464434,1090.1109474898954,0.7417173559251727,1.1242743874402137,0.894646008833289
0.064,1083.5922848020446,1080.0047075459704,1116.882609145508,1091.0801802358096,0.7417173559251756,1.124545739339831,0.8960062580521772
0.065,1084.4305098721288,1080.7764308912892,1117.8403910902257,1092.0313694629376,0.7417173559251785,1.124803857251285,0.8973716696589208
0.066,1085.2540967206558,1081.535327542906,1118.7845795362557,1092.9638247572339,0.7417173559251812,1.1250493866037874,0.8987416553856852
0.067,1086.063516694527,1082.2818002511767,1119.7155690477152,1093.8788647732483,0.741717355925184,1.1252829413485963,0.9001156188885556
0.068,1086.8592192225096,1083.0162333443304,1120.6337370567437,1094.7766902552926,0.7417173559251866,1.1255051054942145,0.9014929567673166
0.069,1087.6416331387932,1083.7389938276117,1121.5394448467785,1095.6584867967183,0.7417173559251895,1.125716434566713,0.9028730596116814
0.07,1088.4111679087682,1084.4504324019786,1122.4330384660484,1096.5253711715534,0.7417173559251922,1.1259174569988382,0.9042553130701768
0.071,1089.1682147655354,1085.150884409301,1123.3148495771634,1097.3032439071503,0.7417173559251949,1.1261086754513667,0.9056390989377362
0.072,1089.9131477648,1085.8406707103168,1124.1851962480955,1098.1406531022649,0.7417173559251976,1.1262905680700208,0.9070237962579394
0.073,1090.6463247650545,1086.5200985009906,1125.044383689355,1098.9640327251502,0.7417173559252004,1.1264635896810802,0.9084087824357348
0.074,1091.3680883392824,1087.1894620723756,1125.8927049416995,1099.773249659871,0.7417173559252032,1.1266281729286864,0.909793434356418
0.075,1092.0787666238257,1087.8490435185922,1126.730441518316,1100.5691706296627,0.7417173559252058,1.1267847293566762,0.9111771295065968
0.076,1092.7786741095106,1088.4991133971084,1127.5578640050542,1101.3526193023595,0.7417173559252085,1.126933650437658,0.9125592470928552
0.077,1093.4681123796702,1089.139931345117,1128.3752326219646,1102.1222876528939,0.7417173559252112,1.1270753085518954,0.9139391691538572
0.078,1094.1473707992611,1089.771746655454,1129.1827977491014,1102.8810117855098,0.7417173559252139,1.127210057918452,0.9153162816616572
0.079,1094.8167271588975,1090.394798815199,1129.9808004192926,1103.626364877276,0.7417173559252166,1.1273382354809252,0.916689975608066
0.08,1095.476448277281,1091.0093180098124,1130.7694727803416,1104.3611121888234,0.7417173559252193,1.1274601617499782,0.9180596480720158
0.081,1096.126790565192,1091.6155255954168,1131.549038528912,1105.0848516898157,0.7417173559252218,1.1275761416047858,0.9194247032639896
0.082,1096.768000553945,1092.213634541598,1132.3197133181602,1105.7971533489613,0.7417173559252244,1.1276864650553895,0.920784553543728
0.083,1097.4003153909389,1092.8038498469073,1133.081705140997,1106.499646586839,0.7417173559252271,1.1277914079678746,0.922138620407598
0.084,1098.0239633047286,1093.386368929046,1133.8352146907175,1107.1907983415836,0.7417173559252297,1.127891232754179,0.9234863354421988
0.085,1098.6391640418244,1093.961381991564,1134.5804357005825,1107.8721879945174,0.7417173559252324,1.127986189028259,0.9248271412409989
0.086,1099.2461292772523,1094.5290723687394,1135.3175552638118,1108.5443244590263,0.741717355925235,1.1280765142302551,0.9261604922810144
0.087,1099.8450630007328,1095.0896168501768,1136.0467541353376,1109.2066484012378,0.7417173559252377,1.1281624342202157,0.9274858557568
0.088,1100.4361618801886,1095.643185986533,1136.7682070165486,1109.8606710518097,0.7417173559252404,1.1282441638428646,0.9288027123692656
0.089,1101.0196156041548,1096.1899443776697,1137.48208282417,1110.5047464014824,0.7417173559252429,1.128321907464825,0.9301105570671216
0.09,1101.595607204533,1096.7300509444306,1138.188544944325,1111.086119867109,0.7417173559252455,1.1283958594856418,0.931408899739006
0.091,1102.16431336103,1097.263659185136,1138.887751472757,1111.7143377575396,0.7417173559252481,1.1284662048238836,0.9326972658546624
0.092,1102.725904688497,1097.7909174178228,1139.5798554421003,1112.3338117762255,0.7417173559252508,1.1285331193795327,0.9339751970537924
0.093,1103.2805460083175,1098.3119690091585,1140.2650050370398,1112.9449162973979,0.7417173559252533,1.1285967704738291,0.9352422516815282
0.094,1103.82839660488,1098.8269525909025,1140.943343798119,1113.5480117309098,0.7417173559252559,1.1286573172676593,0.9364980052697244
0.095,1104.369610468107,1099.336002264713,1141.6150108149136,1114.14449104063,0.7417173559252584,1.1287149111595418,0.9377420509635848
0.096,1104.90433652294,1099.8392477960451,1142.2801409092335,1114.7325917968856,0.7417173559252611,1.1287696961642024,0.938973999893398
0.097,1105.4327188466034,1100.336814797828,1142.938864808959,1115.3136790860067,0.7417173559252638,1.128821809272686,0.9401934814914312
0.098,1105.954896874423,1100.8288249045554,1143.5913093130864,1115.8880608220757,0.7417173559252663,1.1288713807949051,0.941400143754306
0.099,1106.471005594905,1101.315395937388,1144.237597448514,1116.3573480800696,0.7417173559252689,1.128918534685484,0.9425936534514132
0.1,1106.9811757347447,1101.7966420608127,1144.8778486190529,1118.811093732712,0.7417173559252714,1.1289633888537074,0.9437736962801796
