
                  X             Displacement          Force      

                0.                 0.                 1.46413    
               33.3395E-06         6.66782E-03        1.03951E+03
               66.6697E-06        13.3336E-03         2.16134E+03
              100.003E-06         20.003E-03          3.27002E+03
              133.337E-06         26.67E-03           4.37197E+03
              166.67E-06          33.3318E-03         5.43651E+03
              200.004E-06         39.9935E-03         6.24628E+03
              233.337E-06         46.6553E-03         7.13213E+03
              266.67E-06          53.3171E-03         8.13059E+03
              300.003E-06         59.9789E-03         8.94228E+03
              333.336E-06         66.6479E-03         9.9196E+03 
              366.67E-06          73.3194E-03        10.7751E+03 
              400.003E-06         79.9909E-03        11.5513E+03 
              433.336E-06         86.6601E-03        12.4297E+03 
              466.669E-06         93.3121E-03        13.1007E+03 
              500.002E-06         99.9642E-03        13.8311E+03 
              533.336E-06        106.616E-03         14.4241E+03 
              566.669E-06        113.268E-03         15.017E+03  
              600.002E-06        119.921E-03         15.469E+03  
              633.335E-06        126.58E-03          15.9593E+03 
              666.668E-06        133.252E-03         16.3543E+03 
              700.001E-06        139.924E-03         16.6891E+03 
              733.335E-06        146.595E-03         17.021E+03  
              766.668E-06        153.266E-03         17.3415E+03 
              800.001E-06        159.938E-03         17.6299E+03 
              833.334E-06        166.609E-03         17.8896E+03 
              866.667E-06        173.281E-03         18.1254E+03 
              900.001E-06        179.952E-03         18.3393E+03 
              933.334E-06        186.624E-03         18.534E+03  
              966.667E-06        193.293E-03         18.7138E+03 
                1.E-03           199.925E-03         18.8835E+03 
                1.03333E-03      206.558E-03         19.0446E+03 
                1.06667E-03      213.191E-03         19.1988E+03 
                1.10001E-03      219.825E-03         19.3382E+03 
                1.13334E-03      226.457E-03         19.4626E+03 
                1.16667E-03      233.09E-03          19.5787E+03 
                1.20001E-03      239.723E-03         19.6945E+03 
                1.23334E-03      246.356E-03         19.805E+03  
                1.26667E-03      253.015E-03         19.9036E+03 
                1.30001E-03      259.686E-03         19.9993E+03 
                1.33334E-03      266.358E-03         20.0938E+03 
                1.36667E-03      273.029E-03         20.1794E+03 
                1.40001E-03      279.701E-03         20.2616E+03 
                1.43334E-03      286.373E-03         20.3419E+03 
                1.46667E-03      293.044E-03         20.4141E+03 
                1.5E-03          299.715E-03         20.4836E+03 
                1.53334E-03      306.387E-03         20.5487E+03 
                1.56667E-03      313.058E-03         20.6086E+03 
                1.6E-03          319.73E-03          20.6665E+03 
                1.63334E-03      326.401E-03         20.7201E+03 
                1.66667E-03      333.073E-03         20.7716E+03 
                1.7E-03          339.744E-03         20.8195E+03 
                1.73334E-03      346.416E-03         20.8649E+03 
                1.76667E-03      353.087E-03         20.9079E+03 
                1.8E-03          359.685E-03         20.9479E+03 
                1.83334E-03      366.279E-03         20.986E+03  
                1.86667E-03      372.873E-03         21.0214E+03 
                1.9E-03          379.467E-03         21.0551E+03 
                1.93334E-03      386.061E-03         21.0867E+03 
                1.96667E-03      392.704E-03         21.1168E+03 
                2.00001E-03      399.421E-03         21.1451E+03 
                2.03334E-03      406.136E-03         21.1718E+03 
                2.06667E-03      412.853E-03         21.1968E+03 
                2.1E-03          419.568E-03         21.2201E+03 
                2.13333E-03      426.284E-03         21.242E+03  
                2.16667E-03      433.001E-03         21.2623E+03 
                2.2E-03          439.716E-03         21.2813E+03 
                2.23334E-03      446.433E-03         21.2988E+03 
                2.26667E-03      453.149E-03         21.3151E+03 
                2.30001E-03      459.865E-03         21.3301E+03 
                2.33334E-03      466.581E-03         21.3438E+03 
                2.36667E-03      473.296E-03         21.3563E+03 
                2.4E-03          480.013E-03         21.3677E+03 
                2.43333E-03      486.729E-03         21.3779E+03 
                2.46667E-03      493.445E-03         21.3871E+03 
                2.5E-03          500.238E-03         21.3951E+03 
                2.53334E-03      507.034E-03         21.4022E+03 
                2.56667E-03      513.828E-03         21.4082E+03 
                2.6E-03          520.623E-03         21.4132E+03 
                2.63334E-03      527.419E-03         21.4172E+03 
