
                  X             Displacement          Force      

                0.                 0.                 1.47764    
               33.3364E-06         6.66714E-03        1.039E+03  
               66.6709E-06        13.3367E-03         2.16307E+03
              100.005E-06         20.0047E-03         3.27808E+03
              133.334E-06         26.6681E-03         4.43483E+03
              166.669E-06         33.3297E-03         5.65998E+03
              200.003E-06         39.9942E-03         6.83254E+03
              233.338E-06         46.6587E-03         8.02907E+03
              266.673E-06         53.3232E-03         9.04525E+03
              300.001E-06         59.9864E-03         9.93972E+03
              333.336E-06         66.6443E-03        10.7809E+03 
              366.67E-06          73.2991E-03        11.6618E+03 
              400.005E-06         79.9538E-03        12.5624E+03 
              433.334E-06         86.6072E-03        13.1669E+03 
              466.668E-06         93.2619E-03        13.7611E+03 
              500.003E-06         99.9167E-03        14.3159E+03 
              533.338E-06        106.571E-03         14.7857E+03 
              566.672E-06        113.226E-03         15.17E+03   
              600.001E-06        119.88E-03          15.5928E+03 
              633.335E-06        126.534E-03         15.9445E+03 
              666.67E-06         133.189E-03         16.2363E+03 
              700.005E-06        139.844E-03         16.5101E+03 
              733.34E-06         146.498E-03         16.7711E+03 
              766.668E-06        153.152E-03         17.0158E+03 
              800.003E-06        159.806E-03         17.2386E+03 
              833.337E-06        166.461E-03         17.4419E+03 
              866.672E-06        173.116E-03         17.6309E+03 
              900.E-06           179.769E-03         17.8105E+03 
              933.335E-06        186.424E-03         17.9797E+03 
              966.67E-06         193.079E-03         18.133E+03  
                1.E-03           199.777E-03         18.2673E+03 
                1.03333E-03      206.492E-03         18.3925E+03 
                1.06667E-03      213.209E-03         18.5173E+03 
                1.1E-03          219.924E-03         18.6409E+03 
                1.13334E-03      226.641E-03         18.7528E+03 
                1.16667E-03      233.357E-03         18.8541E+03 
                1.20001E-03      240.073E-03         18.9563E+03 
                1.23334E-03      246.789E-03         19.0547E+03 
                1.26667E-03      253.504E-03         19.1433E+03 
                1.3E-03          260.221E-03         19.2312E+03 
                1.33333E-03      266.937E-03         19.3156E+03 
                1.36667E-03      273.654E-03         19.392E+03  
                1.4E-03          280.369E-03         19.4669E+03 
                1.43334E-03      287.086E-03         19.5359E+03 
                1.46667E-03      293.801E-03         19.6017E+03 
                1.5E-03          300.517E-03         19.6647E+03 
                1.53334E-03      307.233E-03         19.7238E+03 
                1.56667E-03      313.949E-03         19.7811E+03 
                1.60001E-03      320.666E-03         19.8345E+03 
                1.63334E-03      327.381E-03         19.886E+03  
                1.66667E-03      334.098E-03         19.9344E+03 
                1.7E-03          340.814E-03         19.9808E+03 
                1.73333E-03      347.529E-03         20.0247E+03 
                1.76667E-03      354.246E-03         20.0664E+03 
                1.8E-03          360.961E-03         20.1062E+03 
                1.83334E-03      367.678E-03         20.1438E+03 
                1.86667E-03      374.394E-03         20.1798E+03 
                1.90001E-03      381.11E-03          20.2138E+03 
                1.93334E-03      387.826E-03         20.2462E+03 
                1.96667E-03      394.541E-03         20.2769E+03 
                2.E-03           401.258E-03         20.3061E+03 
                2.03333E-03      407.974E-03         20.3338E+03 
                2.06667E-03      414.69E-03          20.36E+03   
                2.1E-03          421.406E-03         20.3849E+03 
                2.13334E-03      428.123E-03         20.4084E+03 
                2.16667E-03      434.838E-03         20.4307E+03 
                2.2E-03          441.554E-03         20.4518E+03 
                2.23334E-03      448.271E-03         20.4716E+03 
                2.26667E-03      454.986E-03         20.4904E+03 
                2.30001E-03      461.703E-03         20.5081E+03 
                2.33334E-03      468.418E-03         20.5247E+03 
                2.36667E-03      475.135E-03         20.5403E+03 
                2.4E-03          481.851E-03         20.5548E+03 
                2.43333E-03      488.566E-03         20.5684E+03 
                2.46667E-03      495.283E-03         20.581E+03  
                2.5E-03          501.937E-03         20.5928E+03 
                2.53334E-03      508.575E-03         20.6035E+03 
                2.56667E-03      515.211E-03         20.6135E+03 
                2.60001E-03      521.849E-03         20.6225E+03 
                2.63334E-03      528.486E-03         20.6308E+03 
                2.66667E-03      535.122E-03         20.6382E+03 
                2.7E-03          541.76E-03          20.6449E+03 
                2.73334E-03      548.397E-03         20.6507E+03 
                2.76667E-03      555.034E-03         20.6559E+03 
                2.8E-03          561.671E-03         20.6602E+03 
                2.83333E-03      568.307E-03         20.6639E+03 
                2.86667E-03      574.945E-03         20.6669E+03 
                2.9E-03          581.581E-03         20.6691E+03 
                2.93334E-03      588.219E-03         20.6707E+03 
                2.96667E-03      594.856E-03         20.6716E+03 
                3.00001E-03      601.494E-03         20.6718E+03 
                3.03334E-03      608.13E-03          20.6713E+03 
                3.06667E-03      614.767E-03         20.6702E+03 
                3.1E-03          621.404E-03         20.6685E+03 
                3.13333E-03      628.041E-03         20.6662E+03 
                3.16667E-03      634.679E-03         20.6632E+03 
                3.2E-03          641.315E-03         20.6596E+03 
                3.23334E-03      647.953E-03         20.6555E+03 
                3.26667E-03      654.589E-03         20.6508E+03 
                3.3E-03          661.226E-03         20.6455E+03 
                3.33334E-03      667.864E-03         20.6396E+03 
                3.36667E-03      674.5E-03           20.6332E+03 
                3.4E-03          681.138E-03         20.6263E+03 
                3.43333E-03      687.774E-03         20.6188E+03 
                3.46667E-03      694.412E-03         20.6109E+03 
                3.5E-03          701.049E-03         20.6024E+03 
                3.53333E-03      707.685E-03         20.5935E+03 
                3.56667E-03      714.323E-03         20.584E+03  
                3.6E-03          720.959E-03         20.5741E+03 
                3.63334E-03      727.597E-03         20.5637E+03 
                3.66667E-03      734.234E-03         20.5529E+03 
                3.70001E-03      740.871E-03         20.5415E+03 
                3.73334E-03      747.508E-03         20.5298E+03 
                3.76667E-03      754.146E-03         20.5176E+03 
                3.8E-03          760.782E-03         20.5049E+03 
                3.83333E-03      767.419E-03         20.4918E+03 
                3.86667E-03      774.056E-03         20.4783E+03 
                3.9E-03          780.693E-03         20.4643E+03 
                3.93334E-03      787.138E-03         20.4504E+03 
                3.96667E-03      793.538E-03         20.4362E+03 
                4.E-03           800.372E-03         20.4206E+03 
                4.03334E-03      807.264E-03         20.4045E+03 
                4.06667E-03      814.156E-03         20.388E+03  
                4.1E-03          821.049E-03         20.3712E+03 
                4.13334E-03      827.821E-03         20.3541E+03 
                4.16667E-03      834.55E-03          20.3366E+03 
                4.2E-03          841.278E-03         20.3188E+03 
                4.23333E-03      848.005E-03         20.3007E+03 
                4.26667E-03      854.735E-03         20.2823E+03 
                4.3E-03          861.384E-03         20.2635E+03 
                4.33333E-03      867.948E-03         20.2445E+03 
                4.36667E-03      874.512E-03         20.2251E+03 
                4.4E-03          881.076E-03         20.2055E+03 
                4.43333E-03      887.64E-03          20.1857E+03 
                4.46667E-03      894.182E-03         20.1655E+03 
                4.5E-03          900.581E-03         20.145E+03  
                4.53334E-03      906.982E-03         20.1243E+03 
                4.56667E-03      913.795E-03         20.102E+03  
                4.6E-03          920.728E-03         20.079E+03  
                4.63334E-03      927.661E-03         20.0557E+03 
                4.66667E-03      934.427E-03         20.032E+03  
                4.7E-03          941.183E-03         20.0082E+03 
                4.73334E-03      947.939E-03         19.9841E+03 
                4.76667E-03      954.695E-03         19.9595E+03 
                4.8E-03          961.45E-03          19.9347E+03 
                4.83333E-03      968.061E-03         19.9098E+03 
                4.86667E-03      974.64E-03          19.8844E+03 
                4.9E-03          981.217E-03         19.8588E+03 
                4.93334E-03      987.795E-03         19.8331E+03 
                4.96667E-03      994.372E-03         19.8069E+03 
                5.00001E-03        1.00083           19.7807E+03 
                5.03334E-03        1.00723           19.754E+03  
                5.06667E-03        1.01362           19.7272E+03 
                5.1E-03            1.02036           19.6987E+03 
                5.13333E-03        1.02734           19.6688E+03 
                5.16667E-03        1.03432           19.6387E+03 
                5.2E-03            1.0413            19.6082E+03 
                5.23334E-03        1.04828           19.5774E+03 
                5.26667E-03        1.05492           19.5463E+03 
                5.3E-03            1.06151           19.5148E+03 
                5.33334E-03        1.06811           19.4832E+03 
                5.36667E-03        1.0747            19.4511E+03 
                5.4E-03            1.08129           19.4188E+03 
                5.43333E-03        1.08789           19.3861E+03 
                5.46667E-03        1.09448           19.3531E+03 
                5.5E-03            1.10107           19.3198E+03 
                5.53334E-03        1.10767           19.2863E+03 
                5.56667E-03        1.11434           19.2515E+03 
                5.6E-03            1.12116           19.2144E+03 
                5.63334E-03        1.12799           19.1767E+03 
                5.66667E-03        1.13482           19.1387E+03 
                5.7E-03            1.14165           19.1007E+03 
                5.73334E-03        1.14847           19.0619E+03 
                5.76667E-03        1.1553            19.0236E+03 
                5.8E-03            1.16194           18.9844E+03 
                5.83334E-03        1.16834           18.9454E+03 
                5.86667E-03        1.17474           18.9061E+03 
                5.9E-03            1.18114           18.8666E+03 
                5.93333E-03        1.18762           18.8261E+03 
                5.96667E-03        1.19473           18.7816E+03 
                6.E-03             1.20182           18.7374E+03 
                6.03334E-03        1.20846           18.6923E+03 
                6.06667E-03        1.21509           18.6474E+03 
                6.1E-03            1.22173           18.6018E+03 
                6.13334E-03        1.22837           18.5568E+03 
                6.16667E-03        1.235             18.5111E+03 
                6.2E-03            1.24164           18.4656E+03 
                6.23334E-03        1.24787           18.4195E+03 
                6.26667E-03        1.25438           18.371E+03  
                6.3E-03            1.26132           18.3193E+03 
                6.33334E-03        1.26825           18.2675E+03 
                6.36667E-03        1.27519           18.2157E+03 
                6.4E-03            1.28212           18.164E+03  
                6.43333E-03        1.28866           18.1123E+03 
                6.46667E-03        1.29506           18.0602E+03 
                6.5E-03            1.30146           18.0088E+03 
                6.53333E-03        1.30786           17.9566E+03 
