
                  X             Displacement          Force      

                0.                 0.                 6.9817     
               50.0065E-06         7.50128E-03      874.069      
              100.006E-06         15.0037E-03         1.55854E+03
              150.006E-06         22.502E-03          2.6188E+03 
              200.006E-06         29.997E-03          3.22864E+03
              250.002E-06         37.493E-03          4.25012E+03
              300.001E-06         45.0031E-03         5.00181E+03
              350.007E-06         52.5141E-03         5.84809E+03
              400.005E-06         60.0241E-03         6.6492E+03 
              450.004E-06         67.5237E-03         7.45897E+03
              500.E-06            75.0132E-03         8.27639E+03
              550.003E-06         82.4802E-03         8.96693E+03
              600.005E-06         89.9472E-03         9.88198E+03
              650.007E-06         97.4141E-03        10.375E+03  
              700.002E-06        104.88E-03          10.9864E+03 
              750.004E-06        112.347E-03         11.6855E+03 
              800.007E-06        119.814E-03         12.1069E+03 
              850.002E-06        127.292E-03         12.5277E+03 
              900.004E-06        134.785E-03         12.9852E+03 
              950.006E-06        142.278E-03         13.4016E+03 
                1.E-03           149.799E-03         13.7866E+03 
                1.05E-03         157.353E-03         14.1423E+03 
                1.1E-03          164.907E-03         14.466E+03  
                1.15E-03         172.461E-03         14.7656E+03 
                1.2E-03          180.016E-03         15.0477E+03 
                1.25E-03         187.57E-03          15.3107E+03 
                1.30001E-03      195.124E-03         15.5255E+03 
                1.35001E-03      202.678E-03         15.7015E+03 
                1.40001E-03      210.232E-03         15.8786E+03 
                1.45001E-03      217.786E-03         16.0066E+03 
                1.5E-03          225.34E-03          16.1256E+03 
                1.55E-03         232.894E-03         16.2445E+03 
                1.6E-03          240.448E-03         16.3302E+03 
                1.65E-03         248.002E-03         16.4234E+03 
                1.7E-03          255.556E-03         16.4959E+03 
                1.75E-03         263.11E-03          16.5657E+03 
                1.8E-03          270.664E-03         16.6353E+03 
                1.85E-03         278.219E-03         16.6866E+03 
                1.9E-03          285.773E-03         16.7436E+03 
                1.95E-03         293.327E-03         16.797E+03  
                2.E-03           300.766E-03         16.8366E+03 
                2.05001E-03      308.199E-03         16.8717E+03 
                2.1E-03          315.631E-03         16.9053E+03 
                2.15E-03         323.063E-03         16.9367E+03 
                2.20001E-03      330.496E-03         16.9656E+03 
                2.25E-03         337.928E-03         16.9917E+03 
                2.3E-03          345.36E-03          17.0149E+03 
                2.35E-03         352.803E-03         17.0356E+03 
                2.4E-03          360.376E-03         17.0549E+03 
                2.45001E-03      367.951E-03         17.0718E+03 
                2.5E-03          375.524E-03         17.0866E+03 
                2.55E-03         383.097E-03         17.0998E+03 
                2.6E-03          390.67E-03          17.1113E+03 
                2.65001E-03      398.244E-03         17.1212E+03 
                2.7E-03          405.808E-03         17.1298E+03 
                2.75E-03         413.275E-03         17.1372E+03 
                2.8E-03          420.741E-03         17.1433E+03 
                2.85E-03         428.209E-03         17.1484E+03 
                2.9E-03          435.675E-03         17.1521E+03 
                2.95E-03         443.141E-03         17.1544E+03 
                3.00001E-03      450.605E-03         17.1555E+03 
                3.05E-03         457.965E-03         17.1555E+03 
                3.1E-03          465.342E-03         17.1544E+03 
                3.15E-03         472.956E-03         17.1522E+03 
                3.20001E-03      480.571E-03         17.1488E+03 
                3.25001E-03      488.185E-03         17.1444E+03 
                3.3E-03          495.699E-03         17.1396E+03 
                3.35E-03         503.202E-03         17.1339E+03 
                3.4E-03          510.705E-03         17.1272E+03 
                3.45E-03         518.209E-03         17.1196E+03 
                3.5E-03          525.712E-03         17.111E+03  
                3.55E-03         533.215E-03         17.1013E+03 
                3.6E-03          540.682E-03         17.0907E+03 
                3.65001E-03      548.052E-03         17.079E+03  
                3.7E-03          555.595E-03         17.0661E+03 
                3.75E-03         563.138E-03         17.0522E+03 
                3.8E-03          570.68E-03          17.0376E+03 
                3.85E-03         578.224E-03         17.022E+03  
                3.90001E-03      585.766E-03         17.0056E+03 
                3.95E-03         593.309E-03         16.9883E+03 
                4.E-03           600.668E-03         16.9702E+03 
                4.05E-03         607.983E-03         16.9514E+03 
                4.1E-03          615.297E-03         16.9316E+03 
                4.15E-03         622.611E-03         16.911E+03  
                4.2E-03          629.925E-03         16.8895E+03 
                4.25001E-03      637.24E-03          16.8672E+03 
                4.3E-03          644.554E-03         16.8441E+03 
                4.35E-03         651.869E-03         16.8201E+03 
                4.4E-03          659.182E-03         16.7951E+03 
                4.45E-03         666.497E-03         16.7693E+03 
                4.50001E-03      673.811E-03         16.7428E+03 
                4.55E-03         681.126E-03         16.7153E+03 
