
                  X             Displacement          Force      

                0.                 0.                 6.99981    
               50.0061E-06         7.501E-03        873.959      
              100.005E-06         14.9999E-03         1.5572E+03 
              150.002E-06         22.5021E-03         2.61886E+03
              200.006E-06         30.0085E-03         3.23031E+03
              250.007E-06         37.5069E-03         4.24861E+03
              300.006E-06         44.9908E-03         4.9984E+03 
              350.004E-06         52.4747E-03         5.84036E+03
              400.003E-06         59.9682E-03         6.62057E+03
              450.005E-06         67.4782E-03         7.43017E+03
              500.007E-06         74.9541E-03         8.21716E+03
              550.E-06            82.4285E-03         8.75887E+03
              600.001E-06         89.9041E-03         9.53462E+03
              650.003E-06         97.3799E-03        10.055E+03  
              700.004E-06        104.855E-03         10.3528E+03 
              750.004E-06        112.331E-03         10.6972E+03 
              800.005E-06        119.806E-03         10.9281E+03 
              850.005E-06        127.292E-03         11.0727E+03 
              900.006E-06        134.794E-03         11.1781E+03 
              950.006E-06        142.295E-03         11.2609E+03 
                1.E-03           149.796E-03         11.3546E+03 
                1.05E-03         157.298E-03         11.4305E+03 
                1.1E-03          164.8E-03           11.4872E+03 
                1.15E-03         172.302E-03         11.5557E+03 
                1.2E-03          179.803E-03         11.6096E+03 
                1.25001E-03      187.305E-03         11.6611E+03 
                1.30001E-03      194.807E-03         11.7093E+03 
                1.35001E-03      202.308E-03         11.7475E+03 
                1.40001E-03      209.81E-03          11.7841E+03 
                1.45001E-03      217.312E-03         11.8195E+03 
                1.5E-03          224.813E-03         11.8527E+03 
                1.55E-03         232.315E-03         11.8841E+03 
                1.60001E-03      239.817E-03         11.9116E+03 
                1.65E-03         247.318E-03         11.9355E+03 
                1.7E-03          254.782E-03         11.9582E+03 
                1.75E-03         262.232E-03         11.9786E+03 
                1.8E-03          269.681E-03         11.9979E+03 
                1.85001E-03      277.13E-03          12.0152E+03 
                1.9E-03          284.579E-03         12.0313E+03 
                1.95001E-03      292.028E-03         12.046E+03  
                2.00001E-03      299.594E-03         12.0605E+03 
                2.05E-03         307.132E-03         12.0718E+03 
                2.1E-03          314.703E-03         12.0844E+03 
                2.15E-03         322.232E-03         12.0932E+03 
                2.20001E-03      329.699E-03         12.1018E+03 
                2.25E-03         337.166E-03         12.1077E+03 
                2.3E-03          344.632E-03         12.1146E+03 
                2.35E-03         352.098E-03         12.1199E+03 
                2.40001E-03      359.566E-03         12.1234E+03 
                2.45E-03         367.032E-03         12.1267E+03 
                2.5E-03          374.404E-03         12.1287E+03 
                2.55E-03         381.764E-03         12.1313E+03 
                2.6E-03          389.322E-03         12.1315E+03 
