
                  X             Displacement          Force      

                0.                 0.                 1.47645    
               33.3395E-06         6.66785E-03        1.03918E+03
               66.6679E-06        13.3335E-03         2.1628E+03 
              100.003E-06         19.9988E-03         3.27913E+03
              133.337E-06         26.6633E-03         4.4365E+03 
              166.672E-06         33.3278E-03         5.66233E+03
              200.E-06            39.991E-03          6.84067E+03
              233.335E-06         46.6555E-03         8.05197E+03
              266.67E-06          53.32E-03           9.10848E+03
              300.005E-06         59.9846E-03        10.0793E+03 
              333.339E-06         66.6556E-03        10.9387E+03 
              366.668E-06         73.3287E-03        11.7976E+03 
              400.002E-06         80.0029E-03        12.7488E+03 
              433.337E-06         86.6772E-03        13.5536E+03 
              466.672E-06         93.3515E-03        14.1439E+03 
              500.E-06           100.023E-03         14.896E+03  
              533.335E-06        106.678E-03         15.4164E+03 
              566.669E-06        113.332E-03         16.0058E+03 
              600.004E-06        119.987E-03         16.4279E+03 
              633.339E-06        126.642E-03         16.926E+03  
              666.667E-06        133.295E-03         17.3086E+03 
              700.002E-06        139.95E-03          17.6337E+03 
              733.337E-06        146.604E-03         17.9762E+03 
              766.671E-06        153.259E-03         18.297E+03  
              800.006E-06        159.914E-03         18.5676E+03 
              833.335E-06        166.567E-03         18.803E+03  
              866.669E-06        173.222E-03         19.0117E+03 
              900.004E-06        179.877E-03         19.1946E+03 
              933.339E-06        186.531E-03         19.3594E+03 
              966.667E-06        193.185E-03         19.5078E+03 
                1.E-03           199.883E-03         19.6409E+03 
                1.03334E-03      206.599E-03         19.7597E+03 
                1.06667E-03      213.315E-03         19.865E+03  
                1.1E-03          220.032E-03         19.961E+03  
                1.13334E-03      226.747E-03         20.0525E+03 
                1.16667E-03      233.464E-03         20.1424E+03 
                1.2E-03          240.18E-03          20.226E+03  
                1.23333E-03      246.895E-03         20.3011E+03 
                1.26667E-03      253.612E-03         20.3686E+03 
                1.3E-03          260.327E-03         20.432E+03  
                1.33334E-03      267.044E-03         20.493E+03  
                1.36667E-03      273.759E-03         20.549E+03  
                1.40001E-03      280.476E-03         20.5995E+03 
                1.43334E-03      287.192E-03         20.6474E+03 
                1.46667E-03      293.907E-03         20.693E+03  
                1.5E-03          300.624E-03         20.7349E+03 
                1.53333E-03      307.34E-03          20.774E+03  
                1.56667E-03      314.056E-03         20.8115E+03 
                1.6E-03          320.772E-03         20.8465E+03 
                1.63334E-03      327.489E-03         20.8794E+03 
                1.66667E-03      334.204E-03         20.9105E+03 
                1.7E-03          340.92E-03          20.9396E+03 
                1.73334E-03      347.636E-03         20.9671E+03 
                1.76667E-03      354.352E-03         20.9931E+03 
                1.8E-03          361.069E-03         21.0175E+03 
                1.83334E-03      367.784E-03         21.0404E+03 
                1.86667E-03      374.501E-03         21.0618E+03 
                1.9E-03          381.216E-03         21.082E+03  
                1.93333E-03      387.932E-03         21.1009E+03 
                1.96667E-03      394.649E-03         21.1187E+03 
                2.E-03           401.364E-03         21.1354E+03 
                2.03334E-03      408.081E-03         21.151E+03  
                2.06667E-03      414.797E-03         21.1655E+03 
                2.10001E-03      421.513E-03         21.1791E+03 
                2.13334E-03      428.229E-03         21.1916E+03 
                2.16667E-03      434.944E-03         21.2032E+03 
                2.2E-03          441.661E-03         21.214E+03  
                2.23333E-03      448.377E-03         21.2239E+03 
                2.26667E-03      455.093E-03         21.233E+03  
                2.3E-03          461.809E-03         21.2412E+03 
                2.33334E-03      468.526E-03         21.2487E+03 
                2.36667E-03      475.241E-03         21.2554E+03 
                2.4E-03          481.957E-03         21.2614E+03 
                2.43334E-03      488.673E-03         21.2666E+03 
                2.46667E-03      495.389E-03         21.2712E+03 
                2.5E-03          502.047E-03         21.275E+03  
                2.53334E-03      508.683E-03         21.2782E+03 
                2.56667E-03      515.321E-03         21.2808E+03 
                2.6E-03          521.957E-03         21.2827E+03 
                2.63333E-03      528.594E-03         21.2839E+03 
                2.66667E-03      535.232E-03         21.2846E+03 
                2.7E-03          541.868E-03         21.2846E+03 
                2.73334E-03      548.506E-03         21.2841E+03 
                2.76667E-03      555.142E-03         21.2829E+03 
                2.80001E-03      561.78E-03          21.2812E+03 
                2.83334E-03      568.417E-03         21.279E+03  
                2.86667E-03      575.053E-03         21.2762E+03 
                2.9E-03          581.691E-03         21.2729E+03 
                2.93333E-03      588.327E-03         21.269E+03  
                2.96667E-03      594.965E-03         21.2647E+03 
                3.E-03           601.602E-03         21.2598E+03 
                3.03334E-03      608.239E-03         21.2544E+03 
                3.06667E-03      614.876E-03         21.2486E+03 
                3.1E-03          621.512E-03         21.2422E+03 
                3.13334E-03      628.15E-03          21.2354E+03 
                3.16667E-03      634.787E-03         21.2281E+03 
                3.2E-03          641.424E-03         21.2204E+03 
                3.23334E-03      648.061E-03         21.2123E+03 
                3.26667E-03      654.698E-03         21.2036E+03 
                3.3E-03          661.335E-03         21.1945E+03 
                3.33333E-03      667.971E-03         21.1851E+03 
                3.36667E-03      674.609E-03         21.1752E+03 
                3.4E-03          681.246E-03         21.1649E+03 
                3.43334E-03      687.883E-03         21.1542E+03 
                3.46667E-03      694.52E-03          21.1431E+03 
                3.50001E-03      701.158E-03         21.1316E+03 
                3.53334E-03      707.794E-03         21.1197E+03 
                3.56667E-03      714.431E-03         21.1074E+03 
                3.6E-03          721.069E-03         21.0948E+03 
                3.63333E-03      727.705E-03         21.0818E+03 
                3.66667E-03      734.343E-03         21.0684E+03 
                3.7E-03          740.979E-03         21.0546E+03 
                3.73334E-03      747.617E-03         21.0404E+03 
                3.76667E-03      754.253E-03         21.0259E+03 
                3.8E-03          760.89E-03          21.011E+03  
                3.83334E-03      767.528E-03         20.9958E+03 
                3.86667E-03      774.164E-03         20.9802E+03 
                3.9E-03          780.802E-03         20.9642E+03 
                3.93333E-03      787.245E-03         20.9484E+03 
                3.96667E-03      793.646E-03         20.9323E+03 
                4.E-03           800.045E-03         20.9159E+03 
                4.03333E-03      806.446E-03         20.8992E+03 
                4.06667E-03      812.845E-03         20.8822E+03 
                4.10001E-03      819.246E-03         20.8648E+03 
                4.13334E-03      825.647E-03         20.8472E+03 
                4.16667E-03      832.046E-03         20.8292E+03 
                4.20001E-03      838.446E-03         20.8109E+03 
                4.23334E-03      844.847E-03         20.7922E+03 
                4.26667E-03      851.246E-03         20.7733E+03 
                4.3E-03          857.646E-03         20.754E+03  
                4.33334E-03      864.046E-03         20.7344E+03 
                4.36667E-03      870.446E-03         20.7146E+03 
                4.4E-03          876.846E-03         20.6944E+03 
                4.43334E-03      883.621E-03         20.6727E+03 
                4.46667E-03      890.513E-03         20.6504E+03 
                4.5E-03          897.406E-03         20.6277E+03 
                4.53333E-03      904.298E-03         20.6046E+03 
                4.56667E-03      911.191E-03         20.5812E+03 
                4.6E-03          918.083E-03         20.5576E+03 
                4.63333E-03      924.87E-03          20.5337E+03 
                4.66667E-03      931.599E-03         20.5095E+03 
                4.7E-03          938.326E-03         20.4851E+03 
                4.73333E-03      945.055E-03         20.4604E+03 
                4.76667E-03      951.784E-03         20.4353E+03 
                4.8E-03          958.511E-03         20.4101E+03 
                4.83334E-03      965.204E-03         20.3845E+03 
                4.86667E-03      971.767E-03         20.3587E+03 
                4.9E-03          978.331E-03         20.3326E+03 
                4.93334E-03      984.896E-03         20.3062E+03 
                4.96667E-03      991.459E-03         20.2796E+03 
                5.E-03           998.023E-03         20.2527E+03 
                5.03334E-03        1.00459           20.2255E+03 
                5.06667E-03        1.01115           20.198E+03  
                5.1E-03            1.01773           20.1698E+03 
                5.13334E-03        1.02456           20.1379E+03 
                5.16667E-03        1.03139           20.1083E+03 
                5.2E-03            1.03821           20.0771E+03 
                5.23334E-03        1.04504           20.0466E+03 
                5.26667E-03        1.05186           20.015E+03  
                5.3E-03            1.05869           19.9829E+03 
                5.33333E-03        1.06552           19.9506E+03 
                5.36667E-03        1.07235           19.9175E+03 
                5.4E-03            1.07917           19.8839E+03 
                5.43333E-03        1.086             19.8496E+03 
                5.46667E-03        1.09283           19.8149E+03 
                5.5E-03            1.09965           19.7794E+03 
                5.53333E-03        1.10648           19.7435E+03 
                5.56667E-03        1.1133            19.7071E+03 
                5.6E-03            1.12013           19.6703E+03 
                5.63334E-03        1.12696           19.6329E+03 
                5.66667E-03        1.13378           19.5949E+03 
                5.7E-03            1.14061           19.5564E+03 
                5.73334E-03        1.14744           19.5172E+03 
                5.76667E-03        1.15426           19.4775E+03 
                5.8E-03            1.16109           19.4371E+03 
                5.83334E-03        1.16792           19.3961E+03 
                5.86667E-03        1.17475           19.3545E+03 
                5.9E-03            1.18157           19.3123E+03 
