
                  X             Displacement          Force      

                0.                 0.                 6.98364    
               50.0048E-06         7.50023E-03      874.736      
              100.004E-06         14.9995E-03         1.55691E+03
              150.004E-06         22.5061E-03         2.61867E+03
              200.003E-06         30.0161E-03         3.22863E+03
              250.001E-06         37.5261E-03         4.24694E+03
              300.E-06            45.0361E-03         4.97563E+03
              350.006E-06         52.5472E-03         5.82571E+03
              400.005E-06         60.0572E-03         6.5698E+03 
              450.003E-06         67.5568E-03         7.35598E+03
              500.007E-06         75.0473E-03         8.15662E+03
              550.002E-06         82.5133E-03         8.82876E+03
              600.004E-06         89.9802E-03         9.56503E+03
              650.006E-06         97.4472E-03        10.3212E+03 
              700.001E-06        104.913E-03         10.8565E+03 
              750.004E-06        112.38E-03          11.3922E+03 
              800.006E-06        119.847E-03         11.9426E+03 
              850.001E-06        127.324E-03         12.4091E+03 
              900.003E-06        134.817E-03         12.8181E+03 
              950.005E-06        142.31E-03          13.1326E+03 
                1.E-03           149.831E-03         13.4837E+03 
                1.05E-03         157.385E-03         13.7603E+03 
                1.1E-03          164.939E-03         14.0546E+03 
                1.15E-03         172.493E-03         14.2744E+03 
                1.2E-03          180.048E-03         14.4941E+03 
                1.25E-03         187.602E-03         14.7126E+03 
                1.3E-03          195.156E-03         14.8981E+03 
                1.35001E-03      202.71E-03          15.0531E+03 
                1.40001E-03      210.264E-03         15.2199E+03 
                1.45001E-03      217.818E-03         15.3568E+03 
                1.50001E-03      225.373E-03         15.4943E+03 
                1.55E-03         232.926E-03         15.6113E+03 
                1.6E-03          240.48E-03          15.7393E+03 
                1.65E-03         248.034E-03         15.842E+03  
                1.7E-03          255.588E-03         15.9379E+03 
                1.75E-03         263.142E-03         16.0353E+03 
                1.8E-03          270.697E-03         16.1208E+03 
                1.85E-03         278.251E-03         16.1946E+03 
                1.9E-03          285.805E-03         16.2629E+03 
                1.95E-03         293.359E-03         16.3289E+03 
                2.E-03           300.798E-03         16.3902E+03 
                2.05001E-03      308.231E-03         16.4466E+03 
                2.1E-03          315.663E-03         16.4987E+03 
                2.15E-03         323.095E-03         16.548E+03  
                2.2E-03          330.528E-03         16.5921E+03 
                2.25E-03         337.96E-03          16.635E+03  
                2.30001E-03      345.393E-03         16.6736E+03 
                2.35E-03         352.825E-03         16.7102E+03 
                2.4E-03          360.256E-03         16.7447E+03 
                2.45001E-03      367.689E-03         16.7753E+03 
                2.5E-03          375.121E-03         16.8028E+03 
                2.55E-03         382.58E-03          16.8261E+03 
                2.6E-03          390.153E-03         16.8466E+03 
                2.65001E-03      397.727E-03         16.8654E+03 
                2.7E-03          405.3E-03           16.8826E+03 
                2.75E-03         412.873E-03         16.8961E+03 
                2.80001E-03      420.447E-03         16.9052E+03 
                2.85E-03         428.02E-03          16.9105E+03 
                2.9E-03          435.534E-03         16.914E+03  
                2.95E-03         443.E-03            16.9153E+03 
                3.00001E-03      450.468E-03         16.9146E+03 
                3.05E-03         457.934E-03         16.9119E+03 
                3.1E-03          465.401E-03         16.9074E+03 
                3.15001E-03      472.79E-03          16.9013E+03 
                3.2E-03          480.198E-03         16.8937E+03 
                3.25E-03         487.811E-03         16.8843E+03 
                3.3E-03          495.425E-03         16.8735E+03 
                3.35E-03         502.962E-03         16.8613E+03 
                3.40001E-03      510.466E-03         16.8479E+03 
                3.45001E-03      517.97E-03          16.8332E+03 
                3.50001E-03      525.473E-03         16.8174E+03 
                3.55E-03         532.976E-03         16.8004E+03 
                3.6E-03          540.409E-03         16.7824E+03 
                3.65E-03         547.691E-03         16.7633E+03 
                3.7E-03          554.974E-03         16.7431E+03 
                3.75E-03         562.447E-03         16.7214E+03 
                3.8E-03          569.991E-03         16.6983E+03 
                3.85E-03         577.533E-03         16.6743E+03 
                3.9E-03          585.076E-03         16.6493E+03 
                3.95001E-03      592.62E-03          16.6233E+03 
                4.E-03           600.162E-03         16.5962E+03 
                4.05E-03         607.705E-03         16.5681E+03 
                4.1E-03          615.248E-03         16.5391E+03 
                4.15E-03         622.791E-03         16.5092E+03 
                4.20001E-03      630.334E-03         16.4782E+03 
                4.25E-03         637.876E-03         16.4464E+03 
                4.3E-03          645.362E-03         16.4134E+03 
                4.35E-03         652.676E-03         16.3796E+03 
                4.4E-03          659.99E-03          16.3451E+03 
                4.45E-03         667.304E-03         16.3096E+03 
                4.5E-03          674.618E-03         16.2733E+03 
                4.55001E-03      681.933E-03         16.236E+03  
                4.6E-03          689.247E-03         16.1977E+03 
                4.65E-03         696.562E-03         16.1586E+03 
                4.7E-03          704.174E-03         16.1176E+03 
                4.75E-03         711.916E-03         16.0735E+03 
                4.8E-03          719.546E-03         16.0294E+03 
                4.85E-03         727.177E-03         15.9831E+03 
                4.9E-03          734.808E-03         15.937E+03  
                4.95E-03         742.439E-03         15.8893E+03 
                5.00001E-03      750.069E-03         15.841E+03  
                5.05E-03         757.7E-03           15.7913E+03 
                5.1E-03          765.331E-03         15.7407E+03 
                5.15E-03         772.961E-03         15.6886E+03 
                5.2E-03          780.592E-03         15.6355E+03 
                5.25E-03         788.223E-03         15.5814E+03 
                5.3E-03          795.854E-03         15.526E+03  
                5.35E-03         803.484E-03         15.4696E+03 
                5.4E-03          811.115E-03         15.4118E+03 
                5.45001E-03      818.746E-03         15.3528E+03 
                5.5E-03          826.173E-03         15.2924E+03 
                5.55E-03         833.558E-03         15.2309E+03 
                5.6E-03          840.942E-03         15.1688E+03 
                5.65E-03         848.213E-03         15.106E+03  
                5.7E-03          855.928E-03         15.0374E+03 
                5.75E-03         863.609E-03         14.9682E+03 
                5.8E-03          871.075E-03         14.8981E+03 
                5.85E-03         878.537E-03         14.8274E+03 
                5.9E-03          885.737E-03         14.7563E+03 
                5.95E-03         893.49E-03          14.679E+03  
                6.E-03           901.065E-03         14.6E+03    
                6.05E-03         908.625E-03         14.5205E+03 
                6.1E-03          915.897E-03         14.4405E+03 
                6.15E-03         923.341E-03         14.3577E+03 
                6.2E-03          931.021E-03         14.2687E+03 
                6.25E-03         938.633E-03         14.1791E+03 
