
                  X             Displacement          Force      

                0.                 0.                 1.4778     
               33.3365E-06         6.66751E-03        1.03919E+03
               66.671E-06         13.3347E-03         2.16301E+03
              100.005E-06         20.0019E-03         3.27746E+03
              133.334E-06         26.6653E-03         4.4323E+03 
              166.669E-06         33.3269E-03         5.65264E+03
              200.003E-06         39.9914E-03         6.81027E+03
              233.338E-06         46.6559E-03         7.95198E+03
              266.673E-06         53.3204E-03         8.91713E+03
              300.001E-06         59.9836E-03         9.83958E+03
              333.336E-06         66.6415E-03        10.8409E+03 
              366.671E-06         73.2962E-03        11.8764E+03 
              400.005E-06         79.9509E-03        12.8897E+03 
              433.334E-06         86.6043E-03        13.7643E+03 
              466.668E-06         93.2591E-03        14.4275E+03 
              500.003E-06         99.9138E-03        15.1072E+03 
              533.338E-06        106.568E-03         15.7338E+03 
              566.672E-06        113.223E-03         16.1343E+03 
              600.001E-06        119.877E-03         16.627E+03  
              633.336E-06        126.531E-03         16.9562E+03 
              666.67E-06         133.186E-03         17.2608E+03 
              700.005E-06        139.841E-03         17.5875E+03 
              733.333E-06        146.494E-03         17.8487E+03 
              766.668E-06        153.149E-03         18.0617E+03 
              800.003E-06        159.804E-03         18.2537E+03 
              833.337E-06        166.458E-03         18.4318E+03 
              866.672E-06        173.113E-03         18.5952E+03 
              900.001E-06        179.766E-03         18.744E+03  
              933.335E-06        186.421E-03         18.8805E+03 
              966.67E-06         193.076E-03         19.0055E+03 
                1.E-03           199.774E-03         19.1202E+03 
                1.03333E-03      206.489E-03         19.2254E+03 
                1.06667E-03      213.206E-03         19.3202E+03 
                1.1E-03          219.921E-03         19.4082E+03 
                1.13334E-03      226.638E-03         19.4913E+03 
                1.16667E-03      233.354E-03         19.5721E+03 
                1.20001E-03      240.07E-03          19.6483E+03 
                1.23334E-03      246.786E-03         19.7179E+03 
                1.26667E-03      253.501E-03         19.7814E+03 
                1.3E-03          260.218E-03         19.8417E+03 
                1.33333E-03      266.934E-03         19.8989E+03 
                1.36667E-03      273.651E-03         19.9515E+03 
                1.4E-03          280.366E-03         20.0006E+03 
                1.43334E-03      287.083E-03         20.0471E+03 
                1.46667E-03      293.798E-03         20.0905E+03 
                1.5E-03          300.514E-03         20.1311E+03 
                1.53334E-03      307.231E-03         20.1694E+03 
                1.56667E-03      313.946E-03         20.2055E+03 
                1.60001E-03      320.663E-03         20.2395E+03 
                1.63334E-03      327.378E-03         20.2716E+03 
                1.66667E-03      334.095E-03         20.3018E+03 
                1.7E-03          340.811E-03         20.3302E+03 
                1.73333E-03      347.526E-03         20.3571E+03 
                1.76667E-03      354.243E-03         20.3822E+03 
                1.8E-03          360.958E-03         20.4057E+03 
                1.83334E-03      367.675E-03         20.4278E+03 
                1.86667E-03      374.391E-03         20.4485E+03 
                1.90001E-03      381.107E-03         20.4678E+03 
                1.93334E-03      387.823E-03         20.486E+03  
                1.96667E-03      394.539E-03         20.5029E+03 
                2.E-03           401.255E-03         20.5188E+03 
                2.03333E-03      407.971E-03         20.5336E+03 
                2.06667E-03      414.687E-03         20.5474E+03 
                2.1E-03          421.403E-03         20.5601E+03 
                2.13334E-03      428.12E-03          20.5719E+03 
                2.16667E-03      434.835E-03         20.5828E+03 
                2.2E-03          441.551E-03         20.5928E+03 
                2.23334E-03      448.268E-03         20.6019E+03 
                2.26667E-03      454.983E-03         20.6102E+03 
                2.30001E-03      461.7E-03           20.6176E+03 
                2.33334E-03      468.415E-03         20.6243E+03 
                2.36667E-03      475.132E-03         20.6302E+03 
                2.4E-03          481.848E-03         20.6353E+03 
                2.43333E-03      488.563E-03         20.6397E+03 
                2.46667E-03      495.28E-03          20.6434E+03 
                2.5E-03          501.944E-03         20.6464E+03 
                2.53334E-03      508.581E-03         20.6487E+03 
                2.56667E-03      515.218E-03         20.6503E+03 
                2.60001E-03      521.856E-03         20.6513E+03 
                2.63334E-03      528.492E-03         20.6517E+03 
                2.66667E-03      535.129E-03         20.6513E+03 
                2.7E-03          541.767E-03         20.6504E+03 
                2.73334E-03      548.403E-03         20.6489E+03 
                2.76667E-03      555.041E-03         20.6469E+03 
                2.8E-03          561.677E-03         20.6442E+03 
                2.83333E-03      568.314E-03         20.641E+03  
                2.86667E-03      574.951E-03         20.6371E+03 
                2.9E-03          581.588E-03         20.6328E+03 
                2.93334E-03      588.226E-03         20.6279E+03 
                2.96667E-03      594.862E-03         20.6225E+03 
                3.00001E-03      601.5E-03           20.6166E+03 
                3.03334E-03      608.137E-03         20.6102E+03 
                3.06667E-03      614.773E-03         20.6032E+03 
                3.1E-03          621.411E-03         20.5959E+03 
                3.13333E-03      628.047E-03         20.588E+03  
                3.16667E-03      634.685E-03         20.5796E+03 
                3.2E-03          641.321E-03         20.5708E+03 
                3.23334E-03      647.959E-03         20.5616E+03 
                3.26667E-03      654.596E-03         20.5519E+03 
                3.3E-03          661.232E-03         20.5418E+03 
                3.33334E-03      667.87E-03          20.5312E+03 
                3.36667E-03      674.507E-03         20.5203E+03 
                3.4E-03          681.145E-03         20.5089E+03 
                3.43333E-03      687.781E-03         20.4971E+03 
                3.46667E-03      694.419E-03         20.4849E+03 
                3.5E-03          701.055E-03         20.4723E+03 
                3.53333E-03      707.691E-03         20.4593E+03 
                3.56667E-03      714.329E-03         20.4459E+03 
                3.6E-03          720.966E-03         20.4322E+03 
                3.63334E-03      727.604E-03         20.4181E+03 
                3.66667E-03      734.24E-03          20.4036E+03 
                3.70001E-03      740.878E-03         20.3887E+03 
                3.73334E-03      747.515E-03         20.3735E+03 
                3.76667E-03      754.152E-03         20.3578E+03 
                3.8E-03          760.789E-03         20.3419E+03 
                3.83333E-03      767.425E-03         20.3256E+03 
                3.86667E-03      774.063E-03         20.309E+03  
                3.9E-03          780.699E-03         20.2922E+03 
                3.93333E-03      787.544E-03         20.2745E+03 
                3.96667E-03      794.29E-03          20.2564E+03 
                4.E-03           801.018E-03         20.2381E+03 
                4.03333E-03      807.745E-03         20.2196E+03 
                4.06667E-03      814.474E-03         20.2008E+03 
                4.1E-03          821.166E-03         20.1817E+03 
                4.13334E-03      827.732E-03         20.1624E+03 
                4.16667E-03      834.295E-03         20.1428E+03 
                4.2E-03          840.859E-03         20.123E+03  
                4.23334E-03      847.424E-03         20.103E+03  
                4.26667E-03      853.921E-03         20.0827E+03 
                4.3E-03          860.32E-03          20.0624E+03 
                4.33333E-03      866.795E-03         20.0414E+03 
                4.36667E-03      873.728E-03         20.0188E+03 
                4.4E-03          880.663E-03         19.9959E+03 
                4.43334E-03      887.57E-03          19.9728E+03 
                4.46667E-03      894.325E-03         19.9494E+03 
                4.5E-03          901.081E-03         19.9259E+03 
                4.53334E-03      907.837E-03         19.9021E+03 
                4.56667E-03      914.593E-03         19.8781E+03 
                4.6E-03          921.223E-03         19.8538E+03 
                4.63333E-03      927.8E-03           19.8294E+03 
                4.66667E-03      934.378E-03         19.8048E+03 
                4.7E-03          940.956E-03         19.78E+03   
                4.73334E-03      947.533E-03         19.755E+03  
                4.76667E-03      954.098E-03         19.7298E+03 
                4.8E-03          960.499E-03         19.7044E+03 
                4.83334E-03      967.15E-03          19.6777E+03 
                4.86667E-03      974.132E-03         19.6495E+03 
                4.9E-03          981.114E-03         19.621E+03  
                4.93333E-03      988.009E-03         19.5924E+03 
                4.96667E-03      994.797E-03         19.5635E+03 
                5.E-03             1.00142           19.5344E+03 
                5.03334E-03        1.00802           19.5049E+03 
                5.06667E-03        1.01461           19.4755E+03 
                5.1E-03            1.0212            19.4457E+03 
                5.13333E-03        1.0278            19.4155E+03 
                5.16667E-03        1.03439           19.3853E+03 
                5.2E-03            1.04098           19.3548E+03 
                5.23334E-03        1.04758           19.324E+03  
                5.26667E-03        1.05417           19.2934E+03 
