
                  X             Displacement          Force      

                0.                 0.                 1.32355    
              100.002E-06         28.0057E-03         1.97525E+03
              200.E-06            56.0062E-03         3.69133E+03
              300.005E-06         84.0305E-03         5.59175E+03
              400.003E-06        112.06E-03           7.33176E+03
              500.001E-06        140.056E-03          9.0193E+03 
              600.006E-06        168.027E-03         10.1909E+03 
              700.004E-06        195.997E-03         11.1945E+03 
              800.002E-06        223.967E-03         11.982E+03  
              900.E-06           251.937E-03         12.5685E+03 
                1.E-03           279.909E-03         13.067E+03  
                1.1E-03          307.879E-03         13.4103E+03 
                1.2E-03          335.848E-03         13.7147E+03 
                1.30001E-03      363.82E-03          13.9802E+03 
                1.4E-03          391.79E-03          14.1927E+03 
                1.5E-03          419.76E-03          14.3595E+03 
                1.6E-03          447.73E-03          14.5065E+03 
                1.7E-03          475.701E-03         14.6269E+03 
                1.8E-03          503.671E-03         14.7295E+03 
                1.9E-03          531.641E-03         14.8115E+03 
                2.00001E-03      559.613E-03         14.885E+03  
                2.1E-03          587.583E-03         14.9461E+03 
                2.2E-03          615.553E-03         14.9966E+03 
                2.3E-03          643.522E-03         15.0379E+03 
                2.4E-03          671.494E-03         15.0715E+03 
                2.5E-03          699.464E-03         15.0984E+03 
                2.6E-03          727.433E-03         15.1197E+03 
                2.70001E-03      755.207E-03         15.1348E+03 
                2.8E-03          782.703E-03         15.1441E+03 
                2.9E-03          810.199E-03         15.1489E+03 
                3.E-03           837.694E-03         15.1487E+03 
                3.1E-03          865.192E-03         15.1438E+03 
                3.2E-03          892.688E-03         15.1344E+03 
                3.3E-03          920.184E-03         15.1206E+03 
                3.4E-03          948.265E-03         15.1023E+03 
                3.50001E-03      976.821E-03         15.0792E+03 
                3.60001E-03        1.00537           15.0517E+03 
                3.7E-03            1.03393           15.0199E+03 
                3.8E-03            1.06248           14.9837E+03 
                3.9E-03            1.09104           14.943E+03  
                4.E-03             1.11959           14.8977E+03 
                4.1E-03            1.14814           14.8469E+03 
                4.2E-03            1.1767            14.7904E+03 
                4.3E-03            1.20525           14.7272E+03 
                4.4E-03            1.2338            14.6575E+03 
                4.50001E-03        1.26236           14.5812E+03 
                4.6E-03            1.29091           14.4982E+03 
                4.7E-03            1.31947           14.4084E+03 
                4.8E-03            1.34802           14.3121E+03 
                4.9E-03            1.37657           14.2087E+03 
                5.E-03             1.40513           14.099E+03  
                5.1E-03            1.43368           13.9821E+03 
                5.2E-03            1.46223           13.8587E+03 
                5.3E-03            1.49079           13.7283E+03 
                5.4E-03            1.51934           13.591E+03  
                5.50001E-03        1.5479            13.4468E+03 
                5.6E-03            1.57645           13.2955E+03 
                5.7E-03            1.60501           13.1371E+03 
                5.8E-03            1.63356           12.9713E+03 
                5.9E-03            1.66211           12.7981E+03 
                6.E-03             1.69067           12.617E+03  
                6.1E-03            1.71922           12.4281E+03 
                6.2E-03            1.74777           12.2308E+03 
                6.3E-03            1.77633           12.025E+03  
                6.40001E-03        1.80488           11.8099E+03 
                6.49059E-03        1.83075           11.607E+03  




