
                  X             Displacement          Force      

                0.                 0.                 6.95742    
               50.0004E-06         7.50051E-03      874.775      
              100.005E-06         15.0001E-03         1.55555E+03
              150.001E-06         22.5018E-03         2.61882E+03
              200.003E-06         30.0078E-03         3.22884E+03
              250.005E-06         37.5138E-03         4.24737E+03
              300.E-06            45.0188E-03         4.96701E+03
              350.003E-06         52.5248E-03         5.83298E+03
              400.005E-06         60.0308E-03         6.50352E+03
              450.007E-06         67.5266E-03         7.23308E+03
              500.002E-06         75.0186E-03         8.0469E+03 
              550.004E-06         82.5052E-03         8.65542E+03
              600.002E-06         90.0192E-03         9.26068E+03
              650.002E-06         97.5389E-03         9.88701E+03
              700.003E-06        105.041E-03         10.4475E+03 
              750.003E-06        112.542E-03         10.9779E+03 
              800.004E-06        120.044E-03         11.4423E+03 
              850.004E-06        127.546E-03         11.8651E+03 
              900.005E-06        135.047E-03         12.2422E+03 
              950.005E-06        142.549E-03         12.5732E+03 
                1.00001E-03      150.051E-03         12.8851E+03 
                1.05001E-03      157.553E-03         13.1916E+03 
                1.10001E-03      165.054E-03         13.4604E+03 
                1.15E-03         172.555E-03         13.6755E+03 
                1.2E-03          180.057E-03         13.8984E+03 
                1.25E-03         187.559E-03         14.1039E+03 
                1.3E-03          195.06E-03          14.2681E+03 
                1.35E-03         202.562E-03         14.444E+03  
                1.4E-03          210.064E-03         14.5769E+03 
                1.45E-03         217.565E-03         14.7195E+03 
                1.5E-03          225.067E-03         14.8499E+03 
                1.55E-03         232.569E-03         14.9544E+03 
                1.6E-03          240.07E-03          15.072E+03  
                1.65E-03         247.572E-03         15.178E+03  
                1.70001E-03      255.114E-03         15.2642E+03 
                1.75001E-03      262.669E-03         15.3417E+03 
                1.80001E-03      270.223E-03         15.4172E+03 
                1.85001E-03      277.777E-03         15.489E+03  
                1.9E-03          285.33E-03          15.5556E+03 
                1.95E-03         292.884E-03         15.6165E+03 
                2.E-03           300.324E-03         15.6698E+03 
                2.05E-03         307.756E-03         15.718E+03  
                2.10001E-03      315.189E-03         15.7616E+03 
                2.15E-03         322.621E-03         15.8015E+03 
                2.2E-03          330.053E-03         15.8379E+03 
                2.25001E-03      337.486E-03         15.8719E+03 
                2.3E-03          344.918E-03         15.904E+03  
                2.35E-03         352.35E-03          15.9344E+03 
                2.40001E-03      359.783E-03         15.9627E+03 
                2.45001E-03      367.207E-03         15.9873E+03 
                2.5E-03          374.78E-03          16.0088E+03 
                2.55E-03         382.353E-03         16.0266E+03 
                2.6E-03          389.925E-03         16.0415E+03 
                2.65001E-03      397.5E-03           16.0562E+03 
                2.7E-03          405.072E-03         16.0697E+03 
                2.75E-03         412.646E-03         16.081E+03  
                2.8E-03          420.219E-03         16.0889E+03 
                2.85E-03         427.793E-03         16.0947E+03 
                2.9E-03          435.265E-03         16.0994E+03 
                2.95E-03         442.732E-03         16.1029E+03 
                3.00001E-03      450.199E-03         16.1042E+03 
                3.05E-03         457.665E-03         16.1039E+03 
                3.1E-03          465.132E-03         16.1021E+03 
                3.15E-03         472.584E-03         16.099E+03  
                3.20001E-03      479.944E-03         16.0945E+03 
                3.25E-03         487.387E-03         16.0885E+03 
                3.3E-03          495.E-03            16.0811E+03 
                3.35E-03         502.559E-03         16.0724E+03 
                3.4E-03          510.062E-03         16.0624E+03 
                3.45001E-03      517.567E-03         16.0512E+03 
                3.50001E-03      525.07E-03          16.0389E+03 
                3.55E-03         532.574E-03         16.0254E+03 
                3.6E-03          540.077E-03         16.0109E+03 
                3.65E-03         547.58E-03          15.9954E+03 
                3.7E-03          554.964E-03         15.9788E+03 
                3.75E-03         562.433E-03         15.9609E+03 
                3.8E-03          569.977E-03         15.9418E+03 
