
                  X             Displacement          Force      

                0.                 0.                 5.30099    
               50.0001E-06        10.0011E-03         1.00976E+03
              100.002E-06         20.005E-03          2.14855E+03
              150.004E-06         30.0089E-03         2.94649E+03
              200.006E-06         40.0063E-03         4.1407E+03 
              250.001E-06         50.0019E-03         5.01494E+03
              300.003E-06         59.9987E-03         5.97543E+03
              350.005E-06         69.9955E-03         6.82547E+03
              400.E-06            79.991E-03          7.7565E+03 
              450.002E-06         89.9878E-03         8.45769E+03
              500.004E-06         99.9847E-03         9.24609E+03
              550.006E-06        109.982E-03          9.94943E+03
              600.001E-06        119.977E-03         10.5211E+03 
              650.003E-06        129.954E-03         11.0208E+03 
              700.005E-06        139.923E-03         11.4658E+03 
              750.E-06           149.89E-03          11.8837E+03 
              800.002E-06        159.859E-03         12.2486E+03 
              850.004E-06        169.827E-03         12.5407E+03 
              900.006E-06        179.796E-03         12.8083E+03 
              950.001E-06        189.763E-03         13.0747E+03 
                1.E-03           199.773E-03         13.256E+03  
                1.05E-03         209.83E-03          13.4528E+03 
                1.1E-03          219.888E-03         13.6048E+03 
                1.15001E-03      229.945E-03         13.755E+03  
                1.2E-03          240.002E-03         13.914E+03  
                1.25E-03         250.059E-03         14.0522E+03 
                1.3E-03          260.116E-03         14.1669E+03 
                1.35E-03         270.173E-03         14.2703E+03 
                1.4E-03          280.23E-03          14.3656E+03 
                1.45E-03         290.287E-03         14.4533E+03 
                1.50001E-03      300.345E-03         14.5332E+03 
                1.55E-03         310.401E-03         14.6077E+03 
                1.6E-03          320.459E-03         14.6755E+03 
                1.65E-03         330.515E-03         14.7358E+03 
                1.7E-03          340.573E-03         14.7891E+03 
                1.75001E-03      350.631E-03         14.8378E+03 
                1.8E-03          360.687E-03         14.8861E+03 
                1.85E-03         370.745E-03         14.9301E+03 
                1.9E-03          380.802E-03         14.9675E+03 
                1.95E-03         390.859E-03         15.0035E+03 
                2.E-03           400.915E-03         15.0375E+03 
                2.05E-03         410.973E-03         15.0663E+03 
                2.10001E-03      421.031E-03         15.0949E+03 
                2.15E-03         431.087E-03         15.1197E+03 
                2.2E-03          441.145E-03         15.1429E+03 
                2.25E-03         451.201E-03         15.1638E+03 
                2.3E-03          461.258E-03         15.1828E+03 
                2.35001E-03      471.317E-03         15.2E+03    
                2.4E-03          481.373E-03         15.2154E+03 
                2.45E-03         491.43E-03          15.2291E+03 
