
                  X             Displacement          Force      

                0.                 0.                 5.3248     
               50.0009E-06        10.0005E-03         1.01068E+03
              100.004E-06         20.0005E-03         2.14649E+03
              150.001E-06         29.9981E-03         2.94516E+03
              200.004E-06         39.997E-03          4.14055E+03
              250.001E-06         49.9945E-03         5.03812E+03
              300.004E-06         59.9935E-03         6.09218E+03
              350.001E-06         69.979E-03          7.07338E+03
              400.004E-06         79.9637E-03         7.85852E+03
              450.001E-06         89.9471E-03         8.80859E+03
              500.004E-06         99.9422E-03         9.47999E+03
              550.001E-06        109.97E-03          10.0771E+03 
              600.003E-06        119.999E-03         10.687E+03  
              650.006E-06        130.047E-03         11.1859E+03 
              700.002E-06        140.103E-03         11.6003E+03 
              750.005E-06        150.161E-03         11.9827E+03 
              800.001E-06        160.218E-03         12.2929E+03 
              850.004E-06        170.275E-03         12.5709E+03 
              900.E-06           180.332E-03         12.856E+03  
              950.003E-06        190.389E-03         13.0634E+03 
                1.00001E-03      200.447E-03         13.272E+03  
                1.05E-03         210.504E-03         13.427E+03  
                1.1E-03          220.561E-03         13.6096E+03 
                1.15E-03         230.618E-03         13.7661E+03 
                1.2E-03          240.675E-03         13.9069E+03 
                1.25001E-03      250.733E-03         14.042E+03  
                1.3E-03          260.789E-03         14.1665E+03 
                1.35E-03         270.847E-03         14.2794E+03 
                1.4E-03          280.903E-03         14.381E+03  
                1.45E-03         290.961E-03         14.4728E+03 
                1.5E-03          301.018E-03         14.5568E+03 
                1.55E-03         311.075E-03         14.6343E+03 
                1.60001E-03      321.133E-03         14.7077E+03 
                1.65E-03         331.189E-03         14.7767E+03 
                1.7E-03          341.247E-03         14.8394E+03 
                1.75E-03         351.303E-03         14.8925E+03 
                1.8E-03          361.361E-03         14.9428E+03 
                1.85001E-03      371.419E-03         14.9931E+03 
                1.9E-03          381.475E-03         15.0365E+03 
                1.95E-03         391.533E-03         15.075E+03  
                2.E-03           401.589E-03         15.1141E+03 
                2.05E-03         411.646E-03         15.1465E+03 
                2.1E-03          421.703E-03         15.1784E+03 
                2.15E-03         431.761E-03         15.2067E+03 
                2.20001E-03      441.818E-03         15.2329E+03 
                2.25E-03         451.875E-03         15.2568E+03 
                2.3E-03          461.933E-03         15.2786E+03 
                2.35E-03         471.989E-03         15.2982E+03 
                2.4E-03          482.046E-03         15.3164E+03 
                2.45001E-03      492.104E-03         15.3321E+03 
                2.5E-03          502.161E-03         15.347E+03  
                2.55E-03         512.218E-03         15.3597E+03 
                2.6E-03          522.274E-03         15.3712E+03 
                2.65E-03         532.333E-03         15.3814E+03 
                2.7E-03          542.389E-03         15.3899E+03 
                2.75E-03         552.447E-03         15.3975E+03 
                2.80001E-03      562.504E-03         15.4037E+03 
                2.85E-03         572.561E-03         15.4088E+03 
