
                  X             Displacement          Force      

                0.                 0.                 5.3254     
               50.0058E-06        10.0007E-03         1.01077E+03
              100.003E-06         19.9982E-03         2.14651E+03
              150.006E-06         29.9971E-03         2.94581E+03
              200.003E-06         39.9947E-03         4.13756E+03
              250.006E-06         49.9935E-03         4.99371E+03
              300.003E-06         59.9911E-03         6.0341E+03 
              350.006E-06         69.9782E-03         6.95428E+03
              400.003E-06         79.9615E-03         7.91106E+03
              450.006E-06         89.9462E-03         8.8434E+03 
              500.003E-06         99.9399E-03         9.74848E+03
              550.005E-06        109.969E-03         10.5081E+03 
              600.002E-06        119.997E-03         11.2587E+03 
              650.004E-06        130.045E-03         11.7678E+03 
              700.001E-06        140.101E-03         12.3066E+03 
              750.003E-06        150.159E-03         12.7477E+03 
              800.006E-06        160.217E-03         13.1046E+03 
              850.002E-06        170.273E-03         13.3964E+03 
              900.005E-06        180.331E-03         13.6301E+03 
              950.001E-06        190.387E-03         13.82E+03   
                1.E-03           200.445E-03         14.011E+03  
                1.05E-03         210.501E-03         14.1477E+03 
                1.1E-03          220.559E-03         14.2993E+03 
                1.15001E-03      230.611E-03         14.4158E+03 
                1.2E-03          240.61E-03          14.5384E+03 
                1.25E-03         250.627E-03         14.6374E+03 
                1.3E-03          260.683E-03         14.7174E+03 
                1.35E-03         270.741E-03         14.7891E+03 
                1.40001E-03      280.798E-03         14.8547E+03 
                1.45E-03         290.855E-03         14.9143E+03 
                1.5E-03          300.913E-03         14.969E+03  
                1.55E-03         310.969E-03         15.018E+03  
                1.6E-03          321.026E-03         15.0617E+03 
                1.65E-03         331.083E-03         15.0998E+03 
                1.7E-03          341.141E-03         15.1336E+03 
                1.75001E-03      351.198E-03         15.1655E+03 
                1.8E-03          361.254E-03         15.1952E+03 
                1.85E-03         371.312E-03         15.2204E+03 
                1.9E-03          381.369E-03         15.2435E+03 
                1.95E-03         391.426E-03         15.2649E+03 
                2.00001E-03      401.484E-03         15.2831E+03 
                2.05E-03         411.541E-03         15.3E+03    
                2.1E-03          421.598E-03         15.3147E+03 
                2.15E-03         431.654E-03         15.3279E+03 
                2.2E-03          441.712E-03         15.3393E+03 
                2.25E-03         451.737E-03         15.3493E+03 
                2.3E-03          461.68E-03          15.3578E+03 
                2.35001E-03      471.624E-03         15.365E+03  
                2.4E-03          481.566E-03         15.3708E+03 
                2.45E-03         491.509E-03         15.3755E+03 
                2.5E-03          501.507E-03         15.379E+03  
                2.55E-03         511.566E-03         15.3813E+03 
                2.60001E-03      521.623E-03         15.3826E+03 
                2.65E-03         531.679E-03         15.3829E+03 
                2.7E-03          541.737E-03         15.3822E+03 
                2.75E-03         551.794E-03         15.3805E+03 
                2.8E-03          561.851E-03         15.3779E+03 
                2.85001E-03      571.909E-03         15.3744E+03 
                2.9E-03          581.965E-03         15.37E+03   
                2.95001E-03      592.022E-03         15.3648E+03 
                3.E-03           602.079E-03         15.3588E+03 
                3.05E-03         612.137E-03         15.3519E+03 
                3.1E-03          622.193E-03         15.3442E+03 
                3.15E-03         632.251E-03         15.3358E+03 
                3.20001E-03      642.309E-03         15.3266E+03 
                3.25E-03         652.365E-03         15.3167E+03 
                3.3E-03          662.422E-03         15.306E+03  
                3.35E-03         672.479E-03         15.2946E+03 
                3.4E-03          682.537E-03         15.2825E+03 
                3.45001E-03      692.594E-03         15.2697E+03 
                3.5E-03          702.651E-03         15.2561E+03 
                3.55001E-03      712.708E-03         15.2419E+03 
                3.6E-03          722.764E-03         15.227E+03  
                3.65E-03         732.823E-03         15.2114E+03 
                3.7E-03          742.878E-03         15.1951E+03 
                3.75E-03         752.937E-03         15.1782E+03 
                3.80001E-03      762.994E-03         15.1605E+03 
                3.85E-03         773.051E-03         15.1422E+03 
                3.9E-03          783.108E-03         15.1232E+03 
                3.95E-03         793.049E-03         15.1036E+03 
                4.E-03           802.878E-03         15.0833E+03 
                4.05001E-03      812.706E-03         15.0624E+03 
                4.1E-03          822.535E-03         15.0408E+03 
                4.15E-03         832.363E-03         15.0186E+03 
                4.2E-03          842.191E-03         14.9957E+03 
                4.25E-03         852.02E-03          14.9721E+03 
                4.3E-03          861.848E-03         14.9478E+03 
                4.35E-03         871.677E-03         14.9227E+03 
                4.40001E-03      881.507E-03         14.897E+03  
                4.45E-03         891.335E-03         14.8706E+03 
                4.5E-03          900.964E-03         14.8433E+03 
                4.55E-03         910.564E-03         14.8153E+03 
                4.6E-03          920.391E-03         14.7859E+03 
                4.65E-03         930.729E-03         14.7541E+03 
                4.7E-03          941.067E-03         14.7211E+03 
                4.75E-03         951.406E-03         14.6874E+03 
                4.80001E-03      961.745E-03         14.6525E+03 
                4.85E-03         972.065E-03         14.6168E+03 
                4.9E-03          982.159E-03         14.5799E+03 
                4.95E-03         992.25E-03          14.542E+03  
                5.E-03             1.00252           14.5029E+03 
                5.05E-03           1.01286           14.4629E+03 
                5.1E-03            1.02301           14.4217E+03 
                5.15E-03           1.03286           14.3793E+03 
                5.2E-03            1.04271           14.336E+03  
                5.25001E-03        1.05255           14.2913E+03 
                5.3E-03            1.0624            14.2454E+03 
                5.35E-03           1.07225           14.1983E+03 
                5.4E-03            1.08209           14.1498E+03 
                5.45E-03           1.09194           14.1003E+03 
                5.5E-03            1.10178           14.05E+03   
                5.55E-03           1.11163           13.999E+03  
                5.6E-03            1.12172           13.9446E+03 
                5.65E-03           1.13185           13.888E+03  
                5.7E-03            1.14199           13.8309E+03 
                5.75E-03           1.15199           13.7731E+03 
                5.8E-03            1.16159           13.7149E+03 
                5.85E-03           1.17163           13.6531E+03 
                5.9E-03            1.18204           13.5885E+03 
                5.95E-03           1.19193           13.5231E+03 
                6.E-03             1.20182           13.4574E+03 
                6.05E-03           1.21165           13.3911E+03 
                6.1E-03            1.22173           13.3187E+03 
                6.15E-03           1.23197           13.2452E+03 
                6.2E-03            1.242             13.1706E+03 
                6.25E-03           1.2516            13.0963E+03 
                6.3E-03            1.26172           13.017E+03  
                6.35E-03           1.27196           12.9334E+03 
                6.4E-03            1.28192           12.8496E+03 
                6.45E-03           1.29187           12.7654E+03 
                6.5E-03            1.30146           12.679E+03  
                6.55E-03           1.31186           12.5839E+03 
                6.6E-03            1.32224           12.4892E+03 
                6.65E-03           1.33184           12.3941E+03 
                6.7E-03            1.34144           12.2994E+03 
                6.75E-03           1.35185           12.1963E+03 
                6.8E-03            1.36196           12.0885E+03 
                6.85E-03           1.37202           11.9807E+03 
                6.9E-03            1.38207           11.8735E+03 
