PEEQ,C1,C2,C3,C4,C5,C6,R²
0.00011,8.917969149665435e-05,0.0008955044855954446,0.18831459699199055,1.0648797259923288,546.95467339509,499.9930445830588,0.7023517474453949
0.0002,2.700671097030062e-29,0.0001000638322410795,1.0323757396976276,0.19129712122706513,490.6664471226341,100.00187689328943,0.8043481636613705
0.0003,0.08242858809642327,0.0029999990514274566,0.5483680818167893,0.5771673206745795,511.46435625535946,358.35878292865743,0.7633773925405233
0.0004,2.693241592086727e-05,0.00299999994249202,0.9936142766864907,0.16190233269748022,495.2471618186469,100.00239922616417,0.9860026757153263
0.0005,0.053489774467792,0.0029999376084505766,0.9705497085673305,0.15010315771749316,499.65674035109953,100.00000158140762,0.9905797582170887
0.0006,0.10887865520278509,0.0029999905227186072,0.9492196816393959,0.14152816266580892,503.7879728725083,100.00000146456541,0.9924541803559291
0.0007,0.14994404625390437,0.0029999999934962242,0.933340641216874,0.1345370027761826,506.9184957493586,100.00010127110126,0.9936385822792819
0.0008,0.18065891031988207,0.0029998484547794956,0.9213334319808518,0.12885792910172636,509.2021702777504,100.00000420372967,0.9944440762581225
0.0009,0.2054858465997746,0.0029999998831196934,0.9116322226105815,0.12443463005627635,511.1185730348609,100.0000000249842,0.9950278173977893
0.001,0.22545756879810178,0.0029999970481908098,0.9037761048172124,0.12092870827779169,512.7228624423676,100.0000087409563,0.9954748636047626
0.002,0.40935168405917965,0.0008576044266919695,0.678294332151909,0.1001776060819649,524.051045475081,100.02823231500518,0.9903687580063197
0.003,0.5561383502702385,0.0003216147883687932,0.5047837981579609,1.7380465093339037e-19,315.6251921657534,104.33356377682763,0.316160410488702
0.004,0.37382401657043574,0.0029997630411988077,0.8450544792340033,0.10817676925249066,528.2097196728477,100.00003099275158,0.9986285226856995
0.005,0.6817149303946607,0.0002801280045486713,0.38186490119698896,1.0945400432891816e-14,344.4574303275373,103.05477580877194,0.35470405122953697
0.01,0.4227165851500078,0.0029755295231909443,0.8254596861837746,0.11484930084834442,534.7037087914172,100.00155667563241,0.9999996961381697
0.011,0.5096816209686397,0.0009903795291952107,0.6179070165061379,0.10711010717647196,539.4624541068905,100.05454253845095,0.9974053613871506
0.012,0.4292145712630894,0.0027193471014543545,0.8087021282386424,0.11701249130192944,537.1351632297032,102.42040279271589,0.9999999998876169
0.013,0.4189564296304959,0.002454313995899122,0.7980150850980432,0.11626890176383455,537.5014958371702,100.00090983954915,0.9999986917041138
0.014,0.4374592110375702,0.0029916501771827314,0.8204761990816088,0.11890308929300261,534.9719957776749,100.00055721772601,0.999023276729522
0.015,0.8693752433492582,0.00154851307102692,0.4288200408638465,0.21770458988055147,573.3553503580109,177.95430252925036,0.9962826434142336
0.016,0.6456857422378451,0.0029968673527233105,0.7289574668244004,0.1634587558089044,552.5288866926621,142.71807797164482,0.9999999999999998
0.017,0.4322594157380563,0.002015152639656562,0.7626217585911266,0.11901461889632531,540.2124926289182,100.09669340349191,0.9999999999858507
0.018,0.4438496473685146,0.001722765769691356,0.7338096267054034,0.11874057465585466,541.1796510690612,100.02230573776701,0.9999676704806715
0.019,0.44398026656131867,0.002783202128050189,0.806510562284287,0.1236420772929889,537.0056200301345,100.00132630999302,0.9984198907463674
0.02,0.4474161170229929,0.0017675929628540234,0.7355373086672147,0.12116053574731377,541.7236400562086,100.00032112603927,0.9999999997053737
0.021,0.7022060891359476,0.0006561749408031822,0.4194072938300088,0.11666574759695998,542.8136603125945,100.62465708374305,0.9985472708570815
0.022,0.4608130816654427,0.001659119543889031,0.7186652925942738,0.12316745717594632,542.8527876516753,100.87716741375831,0.9999999999999991
0.023,0.47251158237793783,0.0016338728718045567,0.7092778745249768,0.12516808086577283,543.978930783562,102.98664791566792,1.0
0.024,0.9938078632160308,0.0022184407153868204,0.45888127839328013,0.27343678076870115,578.0150188705152,185.68263721557682,0.9999999999999807
0.025,0.4740053656350639,0.001520874853925701,0.6984908930980793,0.12527661705128576,543.6091798971395,100.20815057741696,0.9999999999999937
0.026,0.5731527196527446,0.0012941621521446519,0.6051386613850899,0.13852930367119265,546.2350060270861,120.11387259764913,0.9943364843828657
0.027,0.501874002566579,0.0015102088665763643,0.6795388511540379,0.13055423458455984,546.3346332058769,105.90904964856662,0.9999999999999861
0.028,0.6448293954561144,0.0003268901287051896,0.4253113440762621,5.071067570246562e-15,381.97427162612706,108.63265054198936,0.30907194670008686
0.029,0.6663924720445072,0.0016611938458359528,0.589622640529929,0.16963126001022766,559.6895723457432,136.34131610768853,0.9999999999999051
0.03,0.675770789907257,0.0016263461594499867,0.5795295890917154,0.17153278845935413,560.2176135035734,136.7407137566575,0.9999999999999889
0.031,0.6492012133989198,0.00031834097190691033,0.4200175080559313,8.189257661570397e-15,375.6153209164279,111.70138696341407,0.29382653627296895
0.032,1.3565733175856567,0.0016467962520828638,0.12114114163838176,0.3723630696818289,595.2398795285557,208.20722749520985,0.9999999999999999
0.033,0.5894357669562094,0.00034981217774548106,0.47936404664362486,2.6869863795797864e-13,382.6484360724587,114.45231076971554,0.28220682478308623
0.034,0.5306803960120061,0.0013514466237142927,0.6452172100760659,0.13691095154801225,548.1830584024921,105.42534306365225,0.9999304839801038
0.035,0.5017258096737551,0.0013772039138971175,0.6668993798124198,0.13429296161970522,545.8700046975544,101.1678245521,0.9999999999999993
0.036,0.8554007804125567,0.0015167324842968455,0.4459565586301835,0.21592441461150966,570.4360565670563,154.89039343614613,0.9999999999999977
0.037,0.563726068477597,0.0014179795503872095,0.6295972133960247,0.14677206552504052,551.4626346324144,113.78367912288914,0.9999999999999979
0.038,0.7532510274819516,0.0014724855943758185,0.5088975113454071,0.1899592357442068,564.3555177600066,141.46908167434535,0.9999999999999997
0.039,0.5617979110773508,0.0013854123908905473,0.627317757941753,0.14705540270192938,551.1986044271599,112.51037127430773,0.9999993689314081
0.04,0.6943880836910218,0.00027496822206115104,0.3711751702391955,1.4844201087126144e-23,365.88558985511435,104.66523068065138,0.2488532542928753
0.041,0.5776811947471107,0.0014240120404123353,0.6209521935267597,0.15268866502906822,552.7677402157494,115.80690734023307,0.9999999999999891
0.042,0.7901985094059153,0.00023454698264352083,0.274261011615963,1.8713700678563567e-21,216.5941943440335,100.00009182161939,0.24034460181438022
0.043,0.7588717536963514,0.00024281592637241854,0.3052081424643812,8.128403225887486e-21,322.0632742837279,104.74253277795236,0.23520522258398535
0.044,0.6442009288053144,0.0002880736953299361,0.4198115333685837,3.719794377952954e-24,317.6744622237992,104.49902628932968,0.22890731158310307
0.045,0.6592408634451989,0.0002778299248210774,0.4041742781336271,5.359188883130539e-17,321.1159825403068,104.42416175453397,0.22452837271185033
0.046,0.791107324017591,0.00022582158867298177,0.27162166098918933,5.155409965373016e-21,321.7878320154427,104.35183484051372,0.2216157778599468
0.047,0.6705420034478511,0.0002678080717747987,0.3920357662462008,1.0462418830058479e-26,319.71743717596223,114.87593777147161,0.21566750204456786
0.048,0.5392928880686488,0.0003368886126600751,0.5231120736499187,4.233710180147147e-20,321.4633284062524,138.07388136751493,0.2089155073276362
0.049,1.338100190865162,0.0013432002892283,0.07170022983004438,0.34196062807082134,590.5579040470312,189.69308422609106,0.9999999999999672
