PEEQ,CT1,CT2,CT3
1.39,2.861983792307687,0.007826604013209466,0.014195060493417773
1.4,2.866843244053093,0.007850556250165298,0.01613239631810847
1.41,2.871655844684408,0.007874381553341766,0.018204292735441434
1.42,2.8764230052881237,0.007898079950015043,0.020402115361013953
1.43,2.881146604790086,0.007921651465094711,0.02271325750996507
1.44,2.8858291384038512,0.00794509612132782,0.025120871257429844
1.45,2.89047390937004,0.00796841393948549,0.027603767885931225
1.46,2.8950852741336837,0.007991604938533547,0.03013654763604605
1.47,2.899668951620412,0.008014669135788475,0.03269001813275365
1.48,2.904232406026977,0.008037606547060046,0.03523195295763407
1.49,2.9087853076676065,0.008060417186781643,0.037728224532089655
1.5,2.913340064643056,0.008083101068129433,0.04014431748040918
1.51,2.9179123939565947,0.00810565820313126,0.04244719010124809
1.52,2.922521855586095,0.008128088602766178,0.044607404747491884
1.53,2.9271921945989217,0.008150392277055411,0.046601397607070064
1.54,2.9319512098546157,0.00817256923514546,0.04841371190671511
1.55,2.936829682604356,0.008194619485384065,0.05003898497128005
1.56,2.9418586672013722,0.008216543035389599,0.05148346804732363
1.57,2.9470642467624577,0.008238339892114461,0.052765875454357375
1.58,2.9524588974004042,0.008260010061903007,0.05391740917707787
1.59,2.9580292789855362,0.008281553550544461,0.05498088307819956
1.6,2.963722064238243,0.008302970363321255,0.05600896768190648
1.61,2.9694324283553892,0.008324260505053164,0.057061677141008404
1.62,2.9750028156457273,0.008345423980137658,0.05820330778243095
1.63,2.9802394568848176,0.008366460792586702,0.05949909763974953
1.64,2.9849476355602205,0.008387370946060414,0.06101189913457207
1.65,2.988975296530974,0.008408154443897774,0.06279914052434603
1.66,2.9922465847725044,0.008428811289144666,0.06491030134945291
1.67,2.994770773577832,0.008449341484579495,0.06738505396980597
1.68,2.9966258922818483,0.008469745032736573,0.07025214105759153
1.69,2.99792874785701,0.00849002193592747,0.0735289806931138
1.7,2.998805513703935,0.008510172196260494,0.07722192652704973
1.71,2.999371393421814,0.008530195815658512,0.08132706604973836
1.72,2.9997208206799764,0.008550092795875167,0.08583141673472137
1.73,2.9999255551286574,0.00856986313850972,0.09071437562290921
1.74,3.000037147138908,0.008589506845020585,0.09594928855159213
1.75,3.000091042296852,0.008609023916737681,0.10150502563530261
1.76,3.000110742882209,0.008628414354873706,0.10734747490523255
1.77,3.0001113294375163,0.008647678160534427,0.11344089220492086
1.78,3.0001021653804236,0.008666815334728078,0.11974906966206665
1.79,3.0000888515549438,0.008685825878373922,0.12623630559256285
1.8,3.000074580600963,0.008704709792310071,0.1328681747929493
1.81,3.0000610463164152,0.00872346707730063,0.13961210980703864
1.82,3.0000490386544,0.0087420977340422,0.14643781133788691
1.83,3.000038824009312,0.008760601763169826,0.15331751018754303
1.84,3.0000303825630183,0.008778979165262407,0.1602261046943394
1.85,3.000023552480408,0.008797229940847652,0.1671411973230869
1.86,3.000018114586204,0.008815354090406579,0.1740430524795546
1.87,3.000013839776209,0.00883335161437764,0.18091449528198092
1.88,3.000010513629895,0.00885122251316048,0.18774076832341363
1.89,3.0000079474739714,0.008868966787119336,0.19450936068315167
1.9,3.0000059817085294,0.008886584436586192,0.20120982078412852
1.91,3.000004484974799,0.008904075461863602,0.2078335622622882
1.92,3.0000033513141484,0.008921439863227307,0.2143736698748172
1.93,3.00000249656652,0.008938677640928594,0.2208247106478499
1.94,3.000001854697922,0.008955788795196457,0.227182553945689
1.95,3.0000013744078124,0.008972773326239568,0.23344420291104134
1.96,3.0000010161677686,0.008989631234248086,0.23960763874851876
1.97,3.000000749730037,0.009006362519395279,0.24567167856735947
1.98,3.000000552084934,0.009022967181839023,0.251635846929296
1.99,3.0000004058180294,0.00903944522172317,0.2575002608311174
2.0,3.0000002978082616,0.009055796639178795,0.2632655275591776
2.01,3.0000002182082985,0.009072021434325306,0.26893265465919264
2.02,3.0000001596535637,0.009088119607271503,0.27450297114711897
2.03,3.000000116653517,0.009104091158116502,0.2799780590274907
2.04,3.0000000851263247,0.009119936086950605,0.2853596941693487
2.05,3.0000000620451988,0.009135654393856066,0.29064979560476273
2.06,3.0000000451709314,0.00915124607890783,0.2958503823515211
2.07,3.0000000328505076,0.009166711142174155,0.30096353691234323
2.08,3.000000023866045,0.009182049583717227,0.3059913746624354
2.09,3.0000000173218875,0.009197261403593684,0.31093601840098556
2.1,3.0000000125604585,0.009212346601855118,0.31579957740733894
2.11,3.000000009099734,0.009227305178548521,0.3205841304067231
2.12,3.000000006586894,0.009242137133716695,0.3252917119121253
2.13,3.0000000047640465,0.009256842467398623,0.3299243014671624
2.14,3.0000000034429277,0.009271421179629808,0.3344838153690053
2.15,3.0000000024862707,0.009285873270442582,0.33897210050026255
2.16,3.000000001794108,0.009300198739866398,0.34339092994416714
2.17,3.000000001293715,0.009314397587928071,0.34774200009847445
2.18,3.0000000009322405,0.009328469814652027,0.3520269290403432
2.19,3.0000000006713123,0.009342415420060498,0.35624725592739315
2.2,3.0000000004830993,0.009356234404173745,0.36040444124937704
2.21,3.0000000003474327,0.009369926767010206,0.36449986777074533
2.22,3.0000000002497083,0.009383492508586671,0.36853484202716663
2.23,3.000000000179362,0.009396931628918434,0.3725105962590457
2.24,3.000000000128756,0.009410244128019413,0.3764282906825661
2.25,3.000000000092373,0.009423430005902289,0.38028901601401655
2.26,3.0000000000662332,0.009436489262578602,0.384093796176425
2.27,3.0000000000474634,0.009449421898058861,0.38784359112899364
2.28,3.0000000000339937,0.00946222791235263,0.391539299769774
2.29,3.000000000024333,0.009474907305468626,0.3951817628705672
2.3,3.000000000017408,0.009487460077414769,0.39877176601040715
2.31,3.0000000000124474,0.009499886228198287,0.40231004248027086
2.32,3.000000000008895,0.009512185757825743,0.405797276137067
2.33,3.000000000006353,0.009524358666303127,0.4092341041895368
2.34,3.000000000004535,0.009536404953635882,0.4126211199025854
2.35,3.0000000000032356,0.009548324619828965,0.4159588752098741
2.36,3.0000000000023075,0.009560117664886887,0.4192478832272531
2.37,3.0000000000016445,0.009571784088813757,0.4224886206619597
2.38,3.0000000000011715,0.009583323891613312,0.42568153011441395
2.39,3.0000000000008336,0.009594737073288962,0.42882702227107405
2.4,3.0000000000005937,0.009606023633843797,0.43192547798809605
2.41,3.000000000000422,0.009617183573280638,0.4349772502666469
2.42,3.0000000000002998,0.009628216891602051,0.4379826661215502
2.43,3.000000000000213,0.00963912358881037,0.44094202834565466
2.44,3.0000000000001514,0.009649903664907722,0.443855617172826
2.45,3.000000000000107,0.009660557119896041,0.44672369184288774
2.46,3.000000000000076,0.00967108395377709,0.4495464920721229
2.47,3.0000000000000537,0.009681484166552463,0.45232423943316247
2.48,3.000000000000038,0.009691757758223625,0.45505713864822117
2.49,3.0000000000000266,0.009701904728791903,0.4577453787997149
2.5,3.0000000000000195,0.009711925078258497,0.4603891344622995
2.51,3.0000000000000133,0.009721818806624509,0.4629885667603803
2.52,3.0000000000000093,0.00973158591389094,0.46554382435505276
2.53,3.0000000000000067,0.0097412264000587,0.46805504436437984
2.54,3.000000000000005,0.009750740265128616,0.4705223532207886
2.55,3.0000000000000036,0.00976012750910144,0.47294586746926703
2.56,3.000000000000002,0.009769388131977856,0.47532569450990053
2.57,3.0000000000000018,0.00977852213375849,0.47766193328814793
2.58,3.000000000000001,0.009787529514443907,0.4799546749361157
2.59,3.000000000000001,0.009796410274034627,0.48220400336794345
2.6,3.0000000000000004,0.009805164412531112,0.48440999583225164
2.61,3.0000000000000004,0.009813791929933795,0.4865727234244661
2.62,3.0,0.009822292826243065,0.48869225156167895
2.63,3.0,0.009830667101459273,0.4907686404225666
2.64,3.0,0.009838914755582741,0.4928019453547313
2.65,3.0,0.00984703578861376,0.4947922172517098
2.66,3.0,0.009855030200552601,0.49673950290176044
2.67,3.0000000000000004,0.009862897991399501,0.4986438453103874
2.68,3.0,0.009870639161154684,0.5005052839984778
2.69,3.0,0.009878253709818346,0.5023238552777818
2.7,3.0,0.009885741637390675,0.5040995925053554
2.71,3.0,0.00989310294387183,0.5058325263185031
2.72,3.0,0.00990033762926197,0.5075226848516287
2.73,3.0,0.009907445693561223,0.5091700939363277
2.74,3.0,0.00991442713676972,0.5107747772859538
2.75,3.0,0.009921281958887572,0.5123367566658131
2.76,3.0,0.009928010159914883,0.5138560520500653
2.77,3.0,0.009934611739851747,0.515332681766315
2.78,3.0,0.009941086698698249,0.5167666626288334
2.79,3.0,0.009947435036454465,0.5181580100612729
2.8,3.0,0.009953656753120467,0.5195067382096633
2.81,3.0,0.009959751848696323,0.5208128600464415
2.82,3.0,0.009965720323182086,0.5220763874662054
2.83,3.0,0.00997156217657781,0.523297331373822
2.84,3.0,0.009977277408883543,0.5244757017654843
2.85,3.0,0.009982866020099332,0.5256115078032716
2.86,3.0,0.009988328010225216,0.52670475788371
2.87,3.0,0.009993663379261226,0.5277554597008028
2.88,3.0,0.009998872127207403,0.5287636203039816
2.89,3.0,0.010003954254063772,0.5297292461513518
2.9,3.0,0.01000890975983036,0.5306523431586213
2.91,3.0,0.010013738644507197,0.5315329167440576
2.92,3.0,0.010018440908094298,0.5323709718697716
2.93,3.0,0.010023016550591688,0.5331665130796382
2.94,3.0,0.010027465571999388,0.5339195445341118
2.95,3.0,0.01003178797231741,0.5346300700421891
2.96,3.0,0.010035983751545774,0.53529809309075
2.97,3.0,0.010040052909684488,0.5359236168714826
2.98,3.0,0.010043995446733569,0.5365066443055925
2.99,3.0,0.010047811362693027,0.5370471780664704
3.0,3.0,0.010051500657562875,0.5375452206004868
