PEEQ,C1,C2,C3,C4,C5,C6,R²
0.00011,2.9999999999999996,0.00839464855563858,0.7427693125556516,0.7340431190100662,527.4636603726605,183.46268173415416,0.9709575657229468
0.0002,2.6128084815596986,0.009999999999999998,0.6705718430835662,0.5343300993972635,512.0290294134046,221.85838668959,0.9993645511698827
0.0003,2.856424071730542,0.009452847661438453,0.18278698365555185,0.9331870139082199,514.8165818526148,349.9999999999909,0.9994690365370598
0.0004,2.716000437119394,0.009999999998412537,0.2652303113165016,0.8329970999920807,509.37138422928587,349.999999999639,0.9985061664493556
0.0005,2.602405223238528,0.00999999999813505,0.2948048827508402,0.7929783723009782,508.6494487420551,349.9999909554715,0.9979752368871171
0.0006,2.5126134645881915,0.009999999999979877,0.3205392831902537,0.7598594575774708,508.0143012037145,349.9999977763279,0.9977014131752125
0.0007,2.435611206159277,0.0099999999826328,0.34387759061215245,0.7302590755018721,507.3586741389113,349.9999999973379,0.9975425953524418
0.0008,2.3674946731433013,0.009999999999999976,0.3653155295111504,0.703185514191024,506.66892800549925,349.99999999999994,0.9974380779002177
0.0009,2.3064329512152946,0.00999999999999616,0.3850873925015151,0.6782656623924482,505.95136278191995,349.99999999999994,0.9973603467625188
0.001,2.2512999464195174,0.009999999999999998,0.40335000215646044,0.65528829309391,505.2144553665377,349.9999999999719,0.9972944169927849
0.002,1.8476960785222873,0.007618566050193107,0.3722018253938578,0.6357292948635803,524.5524027303813,349.99999999999693,0.9971042971861332
0.003,1.7385153234382953,0.005991996546593369,0.2860453428715454,0.6726835140964965,546.7395412120849,349.99999999999994,0.9973268191084601
0.004,1.4921233213071565,0.005657415943693418,0.47244898661481155,0.4798744564878777,546.2798331126899,294.4587802087894,0.9975404608425055
0.005,1.2899731225242281,0.005871615597499716,0.6335649660699664,0.33312093452966524,537.4538927887785,243.92403733458804,0.9977478550603254
0.01,1.6357266942629671,0.0036317944150110566,0.1497945550014593,0.6569543227020576,586.164130046227,314.88608856953255,0.9984048959757289
0.011,1.7658420976207851,0.0033039749355516803,6.123732672345623e-05,0.7490451007900666,596.2717660174128,328.86045782317467,0.9985149822478605
0.012,1.7575417190022933,0.0032169705605836867,2.04432562491305e-05,0.7383884540182621,596.965569622195,324.02723459551277,0.9986175488474688
0.013,1.7490732175358648,0.003138613224367475,0.0009267818422506234,0.7276348248886713,597.4554564164449,319.30690001895306,0.9987124751922991
0.014,1.742965089384954,0.0030639724385815347,6.058700244015572e-07,0.7184871929261272,597.9331777549554,314.9903386119092,0.9988005292897015
0.015,1.7365374259251876,0.0029963292095411894,1.0899225567074813e-08,0.7091930867949117,598.2563299149773,310.7708511574324,0.9988820104918601
0.016,1.7306199973521768,0.002933977670784904,8.271331663978483e-08,0.7003490405060839,598.4939811878567,306.7517294533181,0.9989572693165235
0.017,1.7251796467239786,0.002876606771468328,1.1558276067041254e-09,0.6919745722209466,598.6582288196404,302.9358095196268,0.9990265354973601
0.018,1.7201888110559473,0.002823940418193741,1.1163322412685684e-10,0.6840870723965058,598.7595084736932,299.3248297624986,0.9990900090195922
0.019,1.715623695553594,0.002775713296712249,9.5182003737141e-08,0.6766990143149022,598.8071017063685,295.9188921514336,0.9991478893692606
0.02,1.71146246972742,0.00273165995344827,6.893842191368231e-14,0.6698161909262027,598.8093593404711,292.71612873920714,0.9992003910820703
0.021,1.7076832758432041,0.0026915134880662037,1.090721575805649e-07,0.6634368215151716,598.7737305090931,289.71259686262835,0.9992477491141172
0.022,1.7042649774781145,0.0026550108831677917,6.165080354663793e-07,0.6575534630883334,598.706825136603,286.9029637382669,0.9992902179220422
0.023,1.7011878047407516,0.002621883805014656,1.6771830719814185e-09,0.6521529344073217,598.6145576280526,284.2801228282386,0.9993280672386222
0.024,1.6984303755027752,0.002591894249697235,1.7075746328776396e-12,0.6472194992612624,598.5018863256508,281.8371976016276,0.9993615748776166
0.025,1.6959722549404677,0.002564787539148912,5.904631207487269e-09,0.6427312419634839,598.3731938475473,279.56482146717883,0.9993910215517899
0.026,1.6937941421200327,0.0025403381499012347,4.326513856612548e-13,0.6386667643638231,598.2321690590243,277.4544996119553,0.9994166845606982
0.027,1.6918771192655948,0.0025183307529752963,9.417855834603522e-10,0.6350027766174897,598.0819210324086,275.49724856993697,0.9994388331293214
0.028,1.6902019605799707,0.0024985647471633928,1.061765251494519e-06,0.6317147611799632,597.924982004841,273.6838883018653,0.999457724663773
0.029,1.6887548682515017,0.00248085265678781,3.600269774804015e-10,0.6287810323382448,597.7636585995867,272.0061205869462,0.9994736032443183
0.03,1.6875163605266918,0.002465026005948704,6.035797733752634e-09,0.6261765542615341,597.5995393118471,270.45499577030097,0.9994866959598758
0.031,1.6864721470072568,0.002450924487131257,2.5523857052024176e-09,0.6238790425529718,597.4340922229659,269.02224712133346,0.9994972142040199
0.032,1.6856079976635627,0.002438404380887315,8.177855649301376e-09,0.621867001238365,597.2684583474426,267.7000637266631,0.9995053528282775
0.033,1.684910611697294,0.002427333684729822,1.4872399957086556e-08,0.6201198901724713,597.1035416280716,266.48098325336156,0.9995112901401575
0.034,1.6843676438187702,0.0024175919074263703,7.329972411503923e-12,0.6186183249409959,596.9400513363818,265.357963961242,0.9995151892004815
0.035,1.6839673945453641,0.002409067207790548,4.602115719392061e-09,0.6173436604483257,596.7785132576947,264.324178668735,0.9995171983871464
0.036,1.6836996625160536,0.002401663966362923,3.872574191566567e-09,0.6162797463633886,596.6193770462478,263.3738621983714,0.9995174525855697
0.037,1.6835529704860115,0.0023952928619632528,1.634138615261425e-06,0.615409900159308,596.4628624281553,262.5010481432132,0.9995160738622424
0.038,1.683522785315995,0.0023898607306279927,7.396359119585965e-10,0.6147207968595441,596.3093908731482,261.7003723670727,0.9995131746706102
0.039,1.6835960464281807,0.0023853005214419915,1.2404097721995232e-09,0.6141969585677458,596.158874444089,260.966590408247,0.9995088547148241
0.04,1.6837666269147131,0.002381540838087965,4.287482815984285e-10,0.6138263454088696,596.0114777772026,260.2951262816975,0.9995032063742161
0.041,1.6840275604338741,0.0023785207580363037,1.3407880204534182e-08,0.6135975692106634,595.8672454110035,259.681804483377,0.9994963132199115
0.042,1.6843721927694864,0.0023761818906950292,2.783167403578999e-08,0.6134995593725279,595.7261682104145,259.1224796360238,0.9994882516900913
0.043,1.684794567657613,0.0023744725001332277,5.772069280285127e-10,0.6135224236593523,595.5882208496299,258.6134644855483,0.9994790916550773
0.044,1.6852890656608503,0.00237334526915732,1.4255109984463318e-11,0.6136569415441083,595.4533482851901,258.151309680138,0.999468897249288
0.045,1.685850588096487,0.0023727567602171516,3.0842237875344327e-12,0.6138946295866619,595.3214846012269,257.7328185101616,0.9994577275896495
0.046,1.686473916593904,0.0023726678246023137,4.804091615393586e-07,0.6142274240020527,595.1925252802315,257.3549785744265,0.9994456369201289
0.047,1.6871558785632257,0.002373041069717319,2.90968779256724e-07,0.6146486895532438,595.0664341805705,257.0151752392545,0.9994326760947951
0.048,1.6878918176461015,0.002373844106410416,6.582723942643354e-08,0.6151514943901846,594.94308532747,256.7108156338345,0.9994188917306845
0.049,1.6886778161794347,0.0023750466743060173,1.1852916717861786e-12,0.6157296033421698,594.8223687192194,256.4395234973861,0.9994043274104895
0.05,1.6895105160297277,0.0023766206065125393,7.468151303301656e-09,0.6163773707772481,594.7041843344406,256.1991111664074,0.9993890239649583
0.051,1.6903868387715055,0.0023785402178457117,5.085621619345619e-10,0.6170896288837745,594.5884326160959,255.98756980795775,0.9993730196538873
0.052,1.6913037943803488,0.0023807816157882505,1.8726514916948877e-11,0.6178614812564709,594.4750087927799,255.80299061073802,0.999356350466832
0.053,1.6922587422359638,0.002383323857026356,3.07992566163978e-14,0.6186886283972349,594.3638123375184,255.64370185899898,0.9993390501140016
0.054,1.6932490871516157,0.002386146166140347,1.163729808236634e-09,0.6195668012382184,594.2547401349933,255.50801371556585,0.9993211506806815
0.055,1.6942725498997682,0.0023892306687928327,9.359673371518316e-12,0.6204923079473189,594.1476968706352,255.394476542174,0.9993026823273363
0.056,1.6953268764948835,0.0023925597075121984,1.5223945536177166e-08,0.6214614892496425,594.042585739779,255.30163376854668,0.9992836737594064
0.057,1.6964098291235732,0.0023961148045117224,6.598724284308829e-09,0.6224705782337497,593.9392931447476,255.2279281095886,0.9992641522175482
0.058,1.6975202932789766,0.0023998894464019316,1.6518508829440132e-09,0.6235181083879954,593.8377859973754,255.17290971617118,0.9992441436482293
0.059,1.69865553499977,0.0024038642998418236,3.705883555586829e-07,0.6245998767605628,593.7379137698854,255.13481495006684,0.9992236726020561
0.06,1.6998151952946647,0.002408026949929149,6.802722007569766e-17,0.6257140803166908,593.6396598152172,255.11283557569018,0.9992027632334161
