PEEQ,CT1,CT2,CT3,CT4,CT5,CT6
1.3,2.071924478934669,0.0029985842493728664,-0.016712014990925846,0.9063135681956449,585.8538649969283,585.8538649969283
1.31,2.07411822123166,0.0029984083333272826,-0.012010071569999184,0.9097101727972039,585.895944538087,585.895944538087
1.32,2.076311963528652,0.0029982353688659965,-0.008081105787604237,0.9116860775193412,585.9377427525989,585.9377427525989
1.33,2.078505705825643,0.002998065355989301,-0.00495037105178045,0.912355619625394,585.9792373675068,585.9792373675068
1.34,2.080699448122634,0.0029978982946974346,-0.0026332103260953282,0.911848829077032,586.0204067517856,586.0204067517856
1.35,2.0828931904196257,0.0029977341849905933,-0.0011349330677816669,0.910308463626051,586.0612299146495,586.0612299146495
1.36,2.085086932716617,0.002997573026868936,-0.0004507988150536796,0.9078868703761203,586.1016865038328,586.1016865038328
1.37,2.0872806750136084,0.0029974148203325917,-0.0005661075054947465,0.9047427305921195,586.1417568038418,586.1417568038418
1.38,2.0894744173105995,0.0029972595653816668,-0.0014563955044451515,0.9010377462463783,586.1814217341783,586.1814217341783
1.39,2.091668159607591,0.0029971072620162474,-0.0030877352300483288,0.8969333275003359,586.2206628475376,586.2206628475376
1.4,2.0938619019045825,0.0029969579102364047,-0.005417135191244517,0.8925873400164673,586.2594623279747,586.2594623279747
1.41,2.0960556442015736,0.002996811510042196,-0.00839303621754374,0.8881509696855163,586.2978029890457,586.2978029890457
1.42,2.0982493864985656,0.0029966680614336664,-0.011955898665506809,0.8837657600617441,586.3356682719191,586.3356682719191
1.43,2.1004431287955567,0.0029965275644108563,-0.016038874446740785,0.8795608745643498,586.3730422434578,586.3730422434578
1.44,2.102636871092548,0.0029963900189737963,-0.020568556845512134,0.875650631382514,586.4099095942759,586.4099095942759
1.45,2.10483061338954,0.0029962554251225107,-0.02546580028982609,0.872132354085757,586.4462556367625,586.4462556367625
1.46,2.107024355686531,0.0029961237828570212,-0.030646601516260287,0.8690845752752345,586.4820663030805,586.4820663030805
1.47,2.1092180979835224,0.0029959950921773456,-0.03602303293341316,0.8665656243123173,586.5173281431346,586.5173281431346
1.48,2.111411840280514,0.002995869353083495,-0.041504218448071825,0.8646126233360478,586.552028322511,586.552028322511
1.49,2.1136055825775055,0.002995746565575483,-0.04699734157766946,0.8632409085474049,586.5861546203879,586.5861546203879
1.5,2.115799324874497,0.002995626729653318,-0.05240867533681499,0.8624438862191828,586.6196954274185,586.6196954274185
1.51,2.117993067171488,0.0029955098453170073,-0.05764462315810983,0.8621933252139544,586.6526397435821,586.6526397435821
