
                  X             Displacement          Force      

                0.                 0.                 1.33661    
              100.006E-06         27.9968E-03         1.97486E+03
              200.E-06            55.9876E-03         3.69128E+03
              300.E-06            83.9802E-03         5.74524E+03
              400.001E-06        111.973E-03          7.67484E+03
              500.001E-06        139.965E-03          9.49973E+03
              600.001E-06        167.958E-03         11.2728E+03 
              700.005E-06        195.972E-03         12.0348E+03 
              800.003E-06        224.056E-03         12.3705E+03 
              900.005E-06        252.202E-03         12.5524E+03 
                1.00001E-03      280.142E-03         12.7508E+03 
                1.1E-03          307.915E-03         12.9009E+03 
                1.2E-03          335.848E-03         13.0271E+03 
                1.3E-03          363.864E-03         13.1411E+03 
                1.4E-03          391.878E-03         13.2341E+03 
                1.5E-03          419.894E-03         13.3235E+03 
                1.6E-03          447.908E-03         13.3994E+03 
                1.70001E-03      475.925E-03         13.4653E+03 
                1.8E-03          503.939E-03         13.5239E+03 
                1.9E-03          531.953E-03         13.5753E+03 
                2.E-03           559.726E-03         13.6196E+03 
                2.1E-03          587.222E-03         13.6569E+03 
                2.2E-03          614.719E-03         13.6886E+03 
                2.3E-03          642.215E-03         13.7151E+03 
                2.4E-03          669.711E-03         13.7355E+03 
                2.50001E-03      697.208E-03         13.7506E+03 
                2.6E-03          724.704E-03         13.7601E+03 
                2.7E-03          752.2E-03           13.764E+03  
                2.8E-03          779.696E-03         13.7624E+03 
                2.9E-03          807.193E-03         13.7549E+03 
                3.E-03           835.731E-03         13.7414E+03 
                3.1E-03          864.285E-03         13.722E+03  
                3.2E-03          892.839E-03         13.697E+03  
                3.3E-03          921.392E-03         13.6667E+03 
                3.40001E-03      949.948E-03         13.6316E+03 
                3.5E-03          978.02E-03          13.5917E+03 
                3.6E-03            1.00642           13.5473E+03 
                3.7E-03            1.03498           13.4987E+03 
                3.8E-03            1.06353           13.4459E+03 
                3.9E-03            1.09208           13.3893E+03 
                4.E-03             1.12064           13.3289E+03 
                4.1E-03            1.14919           13.2642E+03 
                4.2E-03            1.17775           13.1956E+03 
                4.3E-03            1.2063            13.1224E+03 
                4.4E-03            1.23485           13.0435E+03 
                4.5E-03            1.26341           12.9584E+03 
                4.6E-03            1.29196           12.8663E+03 
                4.7E-03            1.32052           12.7669E+03 
                4.8E-03            1.34907           12.6599E+03 
                4.9E-03            1.37762           12.5449E+03 
                5.E-03             1.40618           12.4216E+03 
                5.1E-03            1.43473           12.2896E+03 
                5.2E-03            1.46328           12.1483E+03 
                5.30001E-03        1.49184           11.9977E+03 
                5.4E-03            1.52039           11.8373E+03 
                5.5E-03            1.54895           11.6668E+03 
                5.6E-03            1.5775            11.4857E+03 
                5.7E-03            1.60605           11.294E+03  
                5.8E-03            1.63461           11.0905E+03 
                5.9E-03            1.66316           10.8751E+03 
                6.E-03             1.69172           10.647E+03  
                6.1E-03            1.72027           10.4055E+03 
                6.20001E-03        1.74882           10.1502E+03 
                6.3E-03            1.77738            9.87998E+03
                6.4E-03            1.80593            9.59391E+03
                6.5E-03            1.83448            9.29162E+03
                6.56417E-03        1.85281            9.08891E+03




