strain,C1,C2,C3,C4
0.0,-5.218044040575343e-05,0.00011025441864497476,-0.016639538025101763,-0.00017212437370091714
0.00011,-5.218044410007196e-05,0.0007156193656649137,-0.016639538025101763,-0.00013774603043335343
0.0002,-5.2180465665262323e-05,0.0018865307860929635,-0.016639538025101708,-1.0522654335104688e-05
0.0003,-5.2180533444631626e-05,0.0018868468086731404,-0.016639538025100764,-1.052247786212314e-05
0.0004,-5.2180675054228315e-05,0.0018868468086731404,-0.016639538025093298,-1.052247786212314e-05
0.0005,-5.218092129121441e-05,0.0018868468086731404,-0.016639538025057743,-1.052247786212314e-05
0.0006,-5.2181304690285284e-05,0.0018868468086731404,-0.0166395380249324,-1.052247786212314e-05
0.0007,-5.2181859236221365e-05,0.0018868468086731404,-0.01663953802457277,-1.052247786212314e-05
0.0008,-5.2182620166587825e-05,0.0018868468086731404,-0.016639538023682954,-1.052247786212314e-05
0.0009,-5.218362382668101e-05,0.0018868468086731404,-0.016639538021714417,-1.052247786212314e-05
0.001,-5.2184907557737363e-05,0.0018868468086731404,-0.016639538017723804,-1.052247786212314e-05
0.002,-5.222193456677431e-05,0.0018868468086731404,-0.016639536788915527,-1.052247786212314e-05
0.003,-5.2333237825489013e-05,0.0018868468086731404,-0.0166395133006626,-1.052247786212314e-05
0.004,-5.256559793609419e-05,0.0018868468086731404,-0.016639330900982102,-1.052247786212314e-05
0.005,-5.296904791226423e-05,0.0018868468086731404,-0.01663846095171226,-1.052247786212314e-05
0.01,-5.939764546580774e-05,0.0018868468086731404,-0.016459139231446984,-1.052247786212314e-05
0.011,-6.192751707181186e-05,0.0018868468086731404,-0.01627486924990057,-1.052247786212314e-05
0.012,-6.498067712117222e-05,0.0018868468086731404,-0.01594642070645441,-1.052247786212314e-05
0.013,-6.859380216415925e-05,0.0018868468086731404,-0.015388846007008045,-1.052247786212314e-05
0.014,-7.279611284178968e-05,0.0018868468086731404,-0.01448110711050779,-1.052247786212314e-05
0.015,-7.76079638862716e-05,0.0018868468086731404,-0.013056528076027696,-1.052247786212314e-05
0.016,-8.303951614076303e-05,0.0018868468086731404,-0.010893172802225654,-1.052247786212314e-05
0.017,-8.908955762629175e-05,0.0018868468086731404,-0.00770580849481714,-1.052247786212314e-05
0.018,-9.574454544660386e-05,0.0018868468086731404,-0.003142292372600858,-1.052247786212314e-05
0.019,-0.00010297794126393984,0.0018868468086731404,0.0032112215456853443,-1.052247786212314e-05
0.02,-0.00011074990942073367,0.0018868468086731404,0.011810116822618372,-1.052247786212314e-05
0.021,-0.00011900743793122874,0.0018868468086731404,0.023108733501277096,-1.052247786212314e-05
0.022,-0.0001276849282327275,0.0018868468086731404,0.03748828325992776,-1.052247786212314e-05
0.023,-0.00013670527988723032,0.0018868468086731404,0.05515228227875149,-1.052247786212314e-05
0.024,-0.00014598147197148834,0.0018868468086731404,0.07599686707221714,-1.052247786212314e-05
0.025,-0.0001554186148354932,0.0018868468086731404,0.0994814010599554,-1.052247786212314e-05
0.026,-0.0001649164159246256,0.0018868468086731404,0.12454787297468692,-1.052247786212314e-05
0.027,-0.00017437197358588199,0.0018868468086731404,0.14965496857322036,-1.052247786212314e-05
0.028,-0.00018368278566817522,0.0018868468086731404,0.17298421427152513,-1.052247786212314e-05
0.029,-0.00019274983784657641,0.0018868468086731404,0.19282020434550434,-1.052247786212314e-05
0.03,-0.00020148062237067873,0.0018868468086731404,0.208005890374718,-1.052247786212314e-05
0.031,-0.0002097919333485755,0.0018868468086731404,0.2182774075799273,-1.052247786212314e-05
0.032,-0.00021761229101449912,0.0018868468086731404,0.2242827346979763,-1.052247786212314e-05
0.033,-0.00022488386503741566,0.0018868468086731404,0.22724198198259837,-1.052247786212314e-05
0.034,-0.00023156379507525897,0.0018868468086731404,0.2284360455074135,-1.052247786212314e-05
0.035,-0.0002376248436211647,0.0018868468086731404,0.22881781593722925,-1.052247786212314e-05
0.036,-0.00024305535888093836,0.0018868468086731404,0.22891099879851856,-1.052247786212314e-05
0.037,-0.0002478585703711011,0.0018868468086731404,0.22892764733585658,-1.052247786212314e-05
0.038,-0.00025205128315542043,0.0018868468086731404,0.228929724021894,-1.052247786212314e-05
0.039,-0.0002556620742236021,0.0018868468086731404,0.22892989550176476,-1.052247786212314e-05
0.04,-0.0002587291230559029,0.0018868468086731404,0.22892990433123928,-1.052247786212314e-05
0.041,-0.0002612978254410177,0.0018868468086731404,0.22892990459630386,-1.052247786212314e-05
0.042,-0.0002634183438865367,0.0018868468086731404,0.22892990460060583,-1.052247786212314e-05
0.043,-0.0002651432396266653,0.0018868468086731404,0.2289299046006405,-1.052247786212314e-05
0.044,-0.00026652531177652857,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
0.045,-0.00026761574121290726,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
0.046,-0.0002684626036390346,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
0.047,-0.0002691097816773329,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
0.048,-0.00026959627321803905,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
0.049,-0.0002699558655348902,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
0.05,-0.00027021712387404465,0.0018868468086731404,0.22892990460064064,-1.052247786212314e-05
