strain,C1,C2,C3,C4
0.0,-1.403427924936232,0.1564110056174286,-0.40796751539973425,-0.262934919325939
0.00011,-0.36457553808055854,0.6329583510155317,-0.33249167661359735,-0.14699138704477122
0.0002,-0.2959244526769055,0.6939154451940794,-0.2833707002628988,-0.09773876042750823
0.0003,-0.22533520478971575,0.7355674575092053,-0.24081861995288623,-0.0680862249157416
0.0004,-0.16073514762993607,0.7652305805281685,-0.2095964038944474,-0.052583155401750695
0.0005,-0.10212428119756617,0.788272267739103,-0.1883282866470602,-0.044477772172283374
0.0006,-0.04950260549260577,0.8070970433325328,-0.17563850277020224,-0.04024007994280449
0.0007,-0.0028701205150549747,0.8229935513759301,-0.1701512868233514,-0.03802451099308076
0.0008,0.037773173735086374,0.8367342021681452,-0.17049087336598534,-0.03686615746033595
0.0009,0.07242727725781806,0.848819146658343,-0.17528149695758205,-0.036260541956799605
0.001,0.10109219005314019,0.859591144168462,-0.18314739215761894,-0.03594391138824994
0.002,0.05833582799883463,0.928639303672071,-0.1282778857073173,-0.0355975198852656
0.003,0.07816441189928997,0.9660923117530729,-0.1151083622040856,-0.006802529066580812
0.004,0.08419860522627542,0.9902180393141862,-0.08250563067654387,-0.006533273948243832
0.005,0.06215785072751396,1.0069308711322265,-0.05259581654369569,-0.0062801593609279225
0.01,-0.07869226482615914,1.0424491930698423,0.06060235710062786,-0.005256679467471352
0.011,-0.091572956608722,1.0449178244771247,0.07678038520560612,-0.00510039911209004
0.012,-0.10031975018782117,1.0466126814039853,0.09107406869598786,-0.004960256302424343
0.013,-0.10613211698293007,1.0477061563337884,0.10359891796892998,-0.004836250611762217
0.014,-0.11003068362166424,1.048333104805124,0.11447044342158894,-0.0047283816133349196
0.015,-0.11279498744402097,1.0486007419415273,0.12380415545112153,-0.00463664888031811
0.016,-0.11496827935876282,1.0485954308933287,0.13171556445468477,-0.004561051985832925
0.017,-0.11689507246043568,1.048387473886578,0.13832018082943495,-0.004501590502947074
0.018,-0.11876944654684876,1.0480345775470141,0.14373351497252893,-0.00445826400467594
0.019,-0.12068153427482148,1.0475844134009549,0.14807107728112354,-0.00443107206398364
0.02,-0.12265618422763294,1.0470765456091158,0.15144837815237552,-0.004420014253784148
0.021,-0.12468196803049711,1.0465439065899318,0.1539809279834415,-0.004425090146942361
0.022,-0.12673105330696027,1.0460139434003395,0.15578423717147824,-0.004446299316275208
0.023,-0.12877156174480436,1.0455095202264602,0.15697381611364233,-0.004483641334552726
0.024,-0.130774338345533,1.045049637442844,0.15766517520709042,-0.004537115774499159
0.025,-0.13271592450698136,1.0446500107655083,0.15797382484897968,-0.004606722208794042
0.026,-0.1345791943145937,1.0443235423635997,0.15801527543646673,-0.004692460210073303
0.027,-0.13635272998750567,1.0440807075644898,0.15790503736670766,-0.004794329350930349
0.028,-0.13802966100770775,1.0439298749229238,0.15775862103685975,-0.004912329203917152
0.029,-0.13960640829774368,1.0438775731743135,0.15769153684407963,-0.005046459341545352
0.03,-0.14108156783795894,1.0439287154651993,0.15781929518552393,-0.005196719336287344
0.031,-0.14245502995307646,1.0440867889365109,0.15825740645834993,-0.005363108760577363
0.032,-0.14372734723205746,1.044354015996305,0.1591213810597136,-0.005545627186812591
0.033,-0.14489932056242558,1.0447314922912483,0.16052672938677134,-0.005744274187354242
