strain,C1,C2,C3,C4
0.0,0.0004805452225611663,0.002869900806148254,-0.09844216357016444,4.5141932347886436e-05
0.00011,0.0003445239584286534,0.0020498277941561685,-0.09844214122547018,-1.5296817039703706e-05
0.0002,9.980913026799276e-05,0.002049827690373857,-0.09782550037465426,-1.529681788566986e-05
0.0003,-0.00013280271860302787,0.002049827623046551,0.21593795711871533,-1.5296818442386577e-05
0.0004,-0.0002457749987912874,0.0020498275767257147,0.29364140045829096,-1.5296818829230495e-05
0.0005,-0.000279069744403271,0.0020498275416043392,0.29364140045829096,-1.529681912470792e-05
0.0006,-0.0002851844993814064,0.0020498275134222758,0.29364140045829096,-1.52968193631969e-05
0.0007,-0.00028589075319692563,0.002049827489950017,0.29364140045829096,-1.529681956279941e-05
0.0008,-0.0002859421681248737,0.002049827469877259,0.29364140045829096,-1.5296819734207387e-05
0.0009,-0.00028594452511917714,0.002049827452369856,0.29364140045829096,-1.5296819884256163e-05
0.001,-0.000285944592991673,0.0020498274368647156,0.29364140045829096,-1.529682001757692e-05
0.002,-0.0002859445942292883,0.0020498273384361803,0.29364140045829096,-1.529682087378245e-05
0.003,-0.0002859445942292883,0.0020498272836448786,0.29364140045829096,-1.529682135819345e-05
0.004,-0.0002859445942292883,0.0020498272459702027,0.29364140045829096,-1.5296821694718957e-05
0.005,-0.0002859445942292883,0.0020498272174165177,0.29364140045829096,-1.5296821951719833e-05
0.01,-0.0002859445942292883,0.0020498271323270093,0.29364140045829096,-1.5296822728091194e-05
0.011,-0.0002859445942292883,0.0020498271210418035,0.29364140045829096,-1.5296822832297246e-05
0.012,-0.0002859445942292883,0.002049827110824693,0.29364140045829096,-1.529682292690089e-05
0.013,-0.0002859445942292883,0.0020498271014973836,0.29364140045829096,-1.5296823013484102e-05
0.014,-0.0002859445942292883,0.002049827092922338,0.29364140045829096,-1.5296823093270283e-05
0.015,-0.0002859445942292883,0.002049827084991291,0.29364140045829096,-1.529682316722468e-05
0.016,-0.0002859445942292883,0.002049827077617533,0.29364140045829096,-1.5296823236122034e-05
0.017,-0.0002859445942292883,0.0020498270707305696,0.29364140045829096,-1.5296823300593438e-05
0.018,-0.0002859445942292883,0.00204982706427234,0.29364140045829096,-1.5296823361159675e-05
0.019,-0.0002859445942292883,0.0020498270581944685,0.29364140045829096,-1.529682341825541e-05
0.02,-0.0002859445942292883,0.0020498270524562357,0.29364140045829096,-1.529682347224713e-05
0.021,-0.0002859445942292883,0.002049827047023053,0.29364140045829096,-1.5296823523446638e-05
0.022,-0.0002859445942292883,0.002049827041865297,0.29364140045829096,-1.5296823572121362e-05
0.023,-0.0002859445942292883,0.0020498270369574078,0.29364140045829096,-1.5296823618502393e-05
0.024,-0.0002859445942292883,0.002049827032277184,0.29364140045829096,-1.5296823662790727e-05
0.025,-0.0002859445942292883,0.002049827027805221,0.29364140045829096,-1.5296823705162276e-05
0.026,-0.0002859445942292883,0.0020498270235244625,0.29364140045829096,-1.529682374577184e-05
0.027,-0.0002859445942292883,0.00204982701941984,0.29364140045829096,-1.5296823784756356e-05
0.028,-0.0002859445942292883,0.0020498270154779763,0.29364140045829096,-1.529682382223753e-05
