strain,C1,C2,C3,C4
0.0,0.37808013453885037,-0.04544938924298768,1.0447000738780625,0.29070452305179206
0.00011,0.4087049901765085,-0.04523175376046062,1.0256051988272374,0.19451760803881435
0.0002,0.42362223049683556,-0.04412413172972203,1.0056676124917974,0.13928042531762969
0.0003,0.43745726301979015,-0.04108095916934163,0.9835048484007506,0.09584971452924047
0.0004,0.4495741732170732,-0.035782108996937234,0.9628298440708217,0.06581533430351824
0.0005,0.4605067321275978,-0.02872253945915899,0.9443274185466808,0.04509191952749203
0.0006,0.470547209290257,-0.021238635748637626,0.9282313508031502,0.030815171064555124
0.0007,0.4798784724120417,-0.014893133539592237,0.914524824943099,0.020991197220697956
0.0008,0.4886249658972304,-0.010630534557662327,0.9030519955611149,0.014237572073877467
0.0009,0.49687644814897897,-0.008399756348019097,0.8935862128148352,0.009598325118382827
0.001,0.5047004894583733,-0.007509037202170065,0.8858729029258017,0.006413626738713827
0.002,0.5673670848121951,-0.007176830935137569,0.8594883286534534,-0.0003697256781076927
0.003,0.6132859900809471,-0.007176830935137569,0.8577834832669112,-0.0005221688892260698
0.004,0.6496313262485618,-0.007176830935137569,0.857715085293647,-0.0005255175856710548
0.005,0.6795375520131951,-0.007176830935137569,0.8577131488449202,-0.0005255900624845273
0.01,0.7760340748725632,-0.007176830935137569,0.8577131067842777,-0.0005255916474955517
0.011,0.7889252712290429,-0.007176830935137569,0.8577131067842777,-0.000525591647495558
0.012,0.8004437172470569,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.013,0.810783489541353,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.014,0.8201027683587687,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.015,0.8285321861041223,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.016,0.8361808423851347,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.017,0.8431407396099162,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.018,0.8494901197083062,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.019,0.8552960179792292,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.02,0.8606162475500964,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.021,0.865500962128429,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.022,0.8699939013581599,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.023,0.8741333938394273,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.024,0.8779531727240616,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.025,0.88148304466372,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.026,0.884749442802315,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.027,0.8877758871983752,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.028,0.8905833706965869,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.029,0.8931906842758291,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.03,0.8956146928967981,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.031,0.8978705705871105,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.032,0.8999720017462284,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.033,0.9019313542914664,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.034,0.9037598292020973,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.035,0.905467590179771,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.036,0.9070638764774667,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.037,0.9085571014167039,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.038,0.9099549386842286,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.039,0.9112643981524421,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.04,0.9124918926853074,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.041,0.9136432971601507,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.042,0.9147240007454098,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
0.043,0.9157389533169615,-0.007176830935137569,0.8577131067842777,-0.0005255916474955581
