PEEQ,C1,C2,C3,C4,R_squared
0.0,-0.0005654456119132183,0.005196729043528393,0.6470678406437566,-4.00558233152987e-05,0.9770814543269419
0.00011,-0.0002457079182876314,0.0031075017470150556,0.430199908149387,-6.573289105261092e-06,0.9776310508715317
0.0002,-0.00016538306732818934,0.002498806724775423,0.25503501328554296,-3.486848596012857e-07,0.9955206411526424
0.0003,-0.00013835696544595784,0.0023037175559492036,0.18365467056251947,2.473739964725423e-07,0.9983404188614051
0.0004,-0.0001465893814038857,0.002221051851576026,0.1606325371612035,-1.6636419160546625e-06,0.985227469120651
0.0005,-0.00016010328676208137,0.002172044969807909,0.1523971156837931,-3.4756401334634715e-06,0.9727680703107672
0.0006,-0.00016684177246104482,0.0021363368646926287,0.14625071232268919,-4.460882368999457e-06,0.9676570825071702
0.0007,-0.00016637210352517335,0.0021075496221493986,0.13922445355170038,-4.7412414277125386e-06,0.9686990093117112
0.0008,-0.00016082136313976618,0.0020832350343838015,0.13117198465388097,-4.568359186298642e-06,0.9730299047831524
0.0009,-0.00015196905978261393,0.0020622018957452736,0.12240136191666794,-4.1291223304015905e-06,0.9784617153640657
0.001,-0.00014088377282724858,0.0020437406013764856,0.11313812338923779,-3.5363371996594883e-06,0.9837520571221162
0.002,0.00015842315829692335,0.0019349067167015483,-0.06225747834909149,-2.9509185591308163e-06,0.9996178955919502
0.003,2.8617487767192397e-05,0.001889358031265976,9.537556339448961e-07,1.1206071083676441e-06,0.9861388506157738
0.004,0.00016885140836627894,0.0018589047407541557,-0.08625361574058663,-9.835337336418136e-06,0.9890542635622558
0.005,1.6566448872988082e-05,0.0018472715966959257,1.495121797954897e-08,2.969459578056648e-07,0.9685867111060893
0.01,0.00013206788130312462,0.0018191653314422393,-0.07061276986184335,-6.4345462850875045e-06,0.9973985555975262
0.011,0.00012158539632300554,0.001818847844319471,-0.06391266902769471,-5.10805268696076e-06,0.9985766237354579
0.012,0.00010724211405846635,0.001819133709034905,-0.05496357805476837,-3.6160310050265184e-06,0.9993672956952855
0.013,8.28552692780014e-05,0.0018198697988386237,-0.04041383305786389,-1.8155891049360835e-06,0.9998193941583852
0.014,-6.046340568355946e-05,0.0018209490026670834,0.039527148643911575,-1.165229923802079e-06,0.9999907598885293
0.015,-9.938861962090662e-05,0.0018223063194738932,0.062185864463755396,-2.5921114043666797e-06,0.999966115134693
0.016,-0.00012139220030665395,0.0018238624344029187,0.07554967711892642,-3.5881924167278383e-06,0.9998093799723002
0.017,-0.00013738636662391423,0.001825569061688907,0.08559717709467471,-4.387207033284392e-06,0.9995565651056483
0.018,-0.00015003708153467363,0.0018273901063414145,0.09378448309996164,-5.060134776340547e-06,0.9992342255534646
0.019,-0.0001604899857018202,0.0018292978207635033,0.10073600326452711,-5.641604308948796e-06,0.9988622578708478
0.02,-0.00014184198451956114,0.0018178515754719616,0.08722471316150161,-4.684980517277129e-06,0.9993524112602673
0.021,-0.00014016092197642355,0.0018146444024299815,0.08570973187078701,-4.620050726655251e-06,0.9993433620971538
0.022,-0.00013831789267876175,0.0018116651626754723,0.08413481895226603,-4.545628943600927e-06,0.9993311749655636
