strain,C1,C2,C3,C4
0.0,-0.3284806926197119,3.030490631906428,0.6019265450093447,-0.023178541559271015
0.00011,-0.14047385875412566,1.6350996426760167,0.4298516847883121,-0.004484939679743854
0.0002,-0.0967308636928637,1.4894611045103066,0.3205076804562542,0.00019822109314482882
0.0003,-0.08532271472357303,1.3985695589609817,0.22873618017659392,-0.0006606634666346172
0.0004,-0.08624284184986916,1.3387726543848393,0.16472035744143476,-0.0018969191845970407
0.0005,-0.08980738766885236,1.2954273725492218,0.12480800441071044,-0.0021802222801471935
0.0006,-0.09275889948341845,1.2621595032266768,0.10534691324435463,-0.0020766567897396878
0.0007,-0.0940016364505957,1.235640103078647,0.10268487610230048,-0.00199533805995266
0.0008,-0.09316701363405529,1.213921156411474,0.11316968514448167,-0.0019843326744443538
0.0009,-0.09013104655684726,1.1957696031163998,0.13314913253083183,-0.001993752726004506
0.001,-0.08485202936230357,1.1803585614020955,0.15897101042128448,-0.001998756222036808
0.002,0.09236688001630067,1.0998288033230192,-0.06496225776318165,-0.001997990557481094
0.003,0.09311080925238915,1.070460707146779,-0.1122626645367245,-0.004358514874382574
0.004,0.09630947606306856,1.0575495313173722,-0.09869488511267167,-0.005741894553999779
0.005,0.10349703246128311,1.05174794901769,-0.0853254427404021,-0.006377558817263926
0.01,0.08989190434104,1.051400674364463,-0.022670276334220585,-0.0032273794422863255
0.011,0.06867124207590752,1.0525302405551287,-0.01122105007970109,-0.0024895008187072443
0.012,0.043122211699084756,1.0535893317136793,-0.00021355881264831234,-0.00196771091923577
0.013,0.015391324662704042,1.0545211395663125,0.010317426333268598,-0.001681279513108007
0.014,-0.012240228948887988,1.0552939928662513,0.020337134224380632,-0.001612108217833467
0.015,-0.03766305647019752,1.055892211016542,0.02981079372701867,-0.0017160660782989852
0.016,-0.05918648993033926,1.056310404062251,0.038703633707513674,-0.0019351794303685893
0.017,-0.07570191243565433,1.0565498311244514,0.04698088303219655,-0.002208813173451121
0.018,-0.08675201579540659,1.05661602685485,0.054607770567398184,-0.0024825601607603243
0.019,-0.0925087643442426,1.056517229687687,0.06154952517944956,-0.0027141721773389356
0.02,-0.09367410036884205,1.0562633284783338,0.06777137573468159,-0.002876427095230766
0.021,-0.09132551757393587,1.0558651506916288,0.07323855109942523,-0.002957269065340706
0.022,-0.08673291242909109,1.0553339792669423,0.07791628014001134,-0.002957850009652034
0.023,-0.08117352325210153,1.0546812246663664,0.08176979172277088,-0.0028892373448973444
0.024,-0.07576871057743229,1.0539182034129664,0.08476431471403481,-0.002768552920504947
0.025,-0.07136063348402727,1.053055990359721,0.08686507798013399,-0.002615204013917842
0.026,-0.06843958455418464,1.052105322352435,0.08803731038739943,-0.002447697811553704
0.027,-0.06712498375503145,1.0510765378772868,0.08824624080216201,-0.002281334681198857
0.028,-0.06719584313455729,1.0499795419545652,0.08745709809075261,-0.0021268857605891535
0.029,-0.06816074269698386,1.0488237887300675,0.08563511111950223,-0.001990201287255691
0.03,-0.06935356226845418,1.0476182764201907,0.08274550875474179,-0.0018725820599192694
0.031,-0.07003963376549721,1.0463715508047913,0.07875351986280218,-0.0017716822836476584
0.032,-0.06951754127270865,1.0450917145459981,0.07362437331001442,-0.0016826946992682125
0.033,-0.06720416740104973,1.0437864403808463,0.06732329796270928,-0.0015995895885557174
0.034,-0.06269423970227705,1.0424629867864272,0.05981552268721779,-0.0015162261316899995
0.035,-0.05578994788540981,1.041128215112085,0.05106627634987082,-0.0014272150691713253
0.036,-0.046500551174234794,1.0397886074601654,0.041040787816999436,-0.001328474224602636
0.037,-0.03501571883389776,1.038450284804684,0.029704285954934406,-0.0012174741464489386
0.038,-0.021659224347995387,1.037119024989245,0.017021999630006668,-0.0010932139789245304
0.039,-0.006831295715394203,1.0358002803558968,0.002959157708547211,-0.000955994889123595
0.04,0.009051655776274203,1.0344991948377995,-0.012519010943113085,-0.0008070699644786763
0.041,0.04633250035860215,1.033220620407131,-0.03942888998988496,-0.0012579136644811934
0.042,0.047233283319286556,1.0319691328133098,-0.041649424736568255,-0.001456480482800648
0.043,0.048134071889876395,1.0307490465768536,-0.043809203345607936,-0.0016489685608694427
0.044,0.04903486607042851,1.0295644292274666,-0.04590822581700414,-0.0018355639875988466
0.045,0.04993566586088605,1.0284191147899362,-0.04794649215075676,-0.002016447155146939
0.046,0.0508364712613627,1.0273167165334818,-0.04992400234686582,-0.002191792933313728
0.047,0.051737282271830054,1.026260639007051,-0.051840756405331354,-0.0023617708385974927
0.048,0.052638098892401786,1.0252540893883455,-0.053696754326153326,-0.002526545198075789
