PEEQ,C1,C2,C3,C4,R_squared
0.019,-0.00035447731177433233,0.0021256936470197955,0.36286337600427065,-1.9058359604472084e-05,1.0
0.02,-0.0003540748351467881,0.0021272484525123986,0.3624923265027595,-1.9018345133778924e-05,1.0
0.021,-0.00035335575342646707,0.002120779793353201,0.3608300483544962,-1.895125224738533e-05,1.0
0.022,-0.0003526790556249667,0.0021149666050602266,0.35930491626935146,-1.8888019351401716e-05,1.0
0.023,-0.0003520468607177628,0.002109786781807734,0.3579186018648082,-1.8828826758112804e-05,1.0
0.024,-0.00035146031913023905,0.002105214443529962,0.35667054007479465,-1.8773767886026857e-05,1.0
0.025,-4.106767715659408e-06,0.001612796815706564,-2.3841889465521006e-06,9.517291938092687e-07,0.8237060963236392
0.026,-0.0003504251113547994,0.0020977783526028035,0.35457898041574193,-1.8676097686425628e-05,1.0
0.027,-0.0003499755083114547,0.00209485543526765,0.35372762654056294,-1.863338711505604e-05,1.0
0.028,-0.0003495699195199721,0.0020924230155497468,0.35299941431349807,-1.8594633127499133e-05,1.0
0.029,-0.0003492069731995586,0.0020904519705021076,0.35238889552804514,-1.855970823189512e-05,1.0
0.03,-0.0003488850805749341,0.002088913985440978,0.35189035071655517,-1.8528466698074747e-05,1.0
0.031,-0.00034860249479965757,0.0020877817384703594,0.3514979147569198,-1.850074974584726e-05,1.0
0.032,-0.0003483573596431581,0.002087029018260028,0.3512056747409445,-1.847638979146682e-05,1.0
0.033,-3.4688395197431135e-06,0.0016123511423431626,-1.4300467425884774e-06,1.0243806964227685e-06,0.8338031998699524
0.034,-0.0003479717032321473,0.0020865632406417943,0.35089832980477903,-1.8437046704621422e-05,1.0
0.035,-3.1141401240264777e-06,0.00161280576530466,-4.693863340793933e-07,1.0576670954771394e-06,0.8345524731065508
0.036,-0.00034771243068891023,0.0020873309491756084,0.35092253061478085,-1.840903733838511e-05,1.0
0.037,-2.734733361125086e-06,0.0016134166390015775,1.907348798346981e-05,1.0951944479694762e-06,0.8347928712218042
0.038,-0.0003475640314058175,0.0020891656033697383,0.35123504575219316,-1.839098463291429e-05,1.0
0.039,-0.0003475267400582449,0.0020904360112756074,0.3514867872747689,-1.838527890818939e-05,1.0
0.04,-2.0014125231940424e-06,0.001614572009722604,-1.9068789800172395e-06,1.15791660793748e-06,0.8343632595582855
0.041,-0.0003475171592190978,0.002093598325544238,0.3521578948883084,-1.837973054638322e-05,1.0
0.042,-0.00034754155488297007,0.0020954593579261675,0.35256860185406946,-1.8379595618536332e-05,1.0
0.043,-1.2244678052700835e-06,0.0016159543957771274,-1.905479159374508e-06,1.226598887030741e-06,0.8331723416155075
0.044,-9.858276348679826e-07,0.0016164559903746553,1.9073494132310378e-05,1.2505261039904033e-06,0.8326369704900242
0.045,-0.00034771319956435976,0.002101995819805963,0.35405407946873607,-1.838813630613412e-05,1.0
0.046,-0.0003477986099127168,0.0021044511453465484,0.3546218290158205,-1.8393557528210063e-05,1.0
0.047,-0.0003478960003573149,0.0021070259856605226,0.35522046027141113,-1.84000791874703e-05,1.0
0.048,-0.0003480042140828749,0.002109710150759846,0.3558470203166781,-1.8407599186548856e-05,1.0
0.049,-0.0003481221673200044,0.0021124940960884726,0.3564987419262207,-1.8416021795310864e-05,1.0
0.05,-0.00034824884687305156,0.0021153688849029884,0.3571730353319779,-1.8425257429096707e-05,1.0
0.051,-0.00034838330740638275,0.002118326152577936,0.35786747990253326,-1.8435222408313577e-05,1.0
0.052,-0.0003485246685654493,0.0021213580728296462,0.3585798158436237,-1.8445838705592258e-05,1.0
0.053,1.6923826464012364e-06,0.0016215929946475035,-1.9073309169978375e-06,1.4799388613421692e-06,0.8256738098837281
0.054,-0.0003488248782770334,0.0021276170677947005,0.3600498777444626,-1.8468739838759192e-05,1.0
0.055,-0.00034898226391312965,0.002130830903017063,0.3608038152223432,-1.848089452056518e-05,1.0
0.056,-0.00034914361824844094,0.002134092856551448,0.36156805162346894,-1.8493439685423094e-05,1.0
0.057,2.9240776966241274e-06,0.0016241031291340732,-4.7681446336113825e-07,1.5858312281701631e-06,0.8217856941790824
0.058,-0.000349475876829066,0.002140739173544239,0.36312123551075187,-1.8519490745434e-05,1.0
0.059,-0.00034964571749874704,0.0021441134717094454,0.36390736992960676,-1.8532901264533305e-05,1.0
0.06,-0.00034981739413388996,0.0021475157140727393,0.36469816383770787,-1.8546511034772582e-05,1.0
0.061,-0.00034999047708002875,0.0021509416794658386,0.36549246106751837,-1.8560281287214077e-05,1.0
0.062,-0.0003501645728785036,0.0021543874364617593,0.3662891946688485,-1.8574176420482812e-05,1.0
0.063,4.763394589534454e-06,0.0016279877567981136,1.4301420130512928e-05,1.744708704264767e-06,0.8155258456955105
0.064,-0.0003505143958267411,0.0021613239436236113,0.367886115877815,-1.8602213528918365e-05,1.0
0.065,-0.0003506894959277365,0.0021648081262812075,0.36868456659353865,-1.8616298325151714e-05,1.0
0.066,-0.00035086435054986555,0.0021682989352497448,0.36948197008761874,-1.863039328017094e-05,1.0
0.067,-0.0003510387134008742,0.002171793643528362,0.3702776269778577,-1.8644475723777713e-05,1.0
0.068,6.295225296013718e-06,0.001631269969516869,1.907352408799399e-05,1.8751735735277754e-06,0.8101404755360702
0.069,6.6321098467468695e-06,0.0016319272210032325,-4.767906749868398e-07,1.9009363570209718e-06,0.809059171349653
0.07,-0.00035155673045348865,0.002182276798713408,0.37264799626012574,-1.868645151306336e-05,1.0
0.071,-0.0003517271078012499,0.0021857636245856,0.37343080872109985,-1.87002965158777e-05,1.0
0.072,-0.000351896081316742,0.002189243457845963,0.3742091969043619,-1.8714043928620782e-05,1.0
0.073,-0.00035206352183886347,0.002192714592657145,0.37498276424787214,-1.8727681470715794e-05,1.0
0.074,-0.00035222931485682417,0.002196175458252833,0.3757511531965381,-1.87411981711201e-05,1.0
0.075,-0.00035239335935532214,0.002199624610438219,0.37651404244704734,-1.8754584267870925e-05,1.0
0.076,-0.0003525555667384228,0.002203060723591261,0.3772711443650719,-1.8767831114330923e-05,1.0
0.077,-0.00035271585982764265,0.002206482583134645,0.3780222025651755,-1.8780931091757127e-05,1.0
0.078,-0.0003528741719298249,0.002209889078449579,0.378766989643971,-1.8793877527824468e-05,1.0
0.079,-0.000353030445971355,0.002213279196213745,0.37950530506002095,-1.8806664620819428e-05,1.0
