PEEQ,C1,C2,C3,C4,R_squared
0.018,-0.21162140281764566,1.2695406113341736,0.3643226924179617,-0.011394182373527514,1.0
0.019,-0.21128577927705955,1.2670171652592026,0.3628633759931452,-0.01135971253171773,1.0
0.02,-0.21111786030420074,1.2683763347418788,0.36249232649276203,-0.011339728025330637,1.0
0.021,-0.2107618929855812,1.2649562360750908,0.3608300483394856,-0.011303627461501743,1.0
0.022,-0.21043145676446143,1.2619277969838956,0.35930491624927197,-0.01126983120806508,1.0
0.023,-0.21012751684600878,1.2592762697186768,0.3579186018434629,-0.011238431735364058,1.0
0.024,-0.20985053540622026,1.2569850821472317,0.35667054004627263,-0.011209473809834494,1.0
0.025,-0.20960057288364256,1.2550366181863837,0.35555849206841295,-0.011182964517762147,1.0
0.026,-0.20937736989320901,1.25341278306154,0.3545789803763053,-0.011158881275218739,1.0
0.027,-0.20918041417400296,1.2520954100127606,0.3537276264983817,-0.01113717829290343,1.0
0.028,-0.2090089957120197,1.2510665496429894,0.3529994142659376,-0.01111779183108793,1.0
0.029,-0.2088622523974654,1.250308672458534,0.3523888954771852,-0.011100644496483741,1.0
0.03,-0.20873920795450215,1.249804806998021,0.35189035066264057,-0.011085648766703284,1.0
0.031,-0.20863880351267305,1.2495386303682805,0.35149791470006364,-0.01107270988784067,1.0
0.032,-0.20855992386350625,1.2494945236102908,0.35120567468162844,-0.011061728255610217,1.0
0.033,-0.20850141925839444,1.249657601196731,0.3510077458043913,-0.011052601369637968,1.0
0.034,-0.20846212342067483,1.2500137216320695,0.3508983297432512,-0.011045225430649367,1.0
0.035,-0.2084408683576853,1.250549484437927,0.35087175908634843,-0.011039496640255754,1.0
0.036,-0.20843649642312115,1.2512522173649183,0.3509225305505253,-0.011035312248582334,1.0
0.037,-0.20844787004830903,1.2521099568056302,0.351045329237116,-0.011032571391131115,1.0
0.038,-0.2084738794769559,1.253111423602411,0.3512350456893802,-0.011031175747234678,1.0
0.039,-0.20851344880809974,1.254245995962308,0.3514867872138622,-0.011031030049179977,1.0
0.04,-0.20856554058171933,1.2555036805342057,0.351795884537797,-0.011032042463957857,1.0
0.041,-0.20862915915094288,1.2568750827301547,0.35215789483128196,-0.0110341248701425,1.0
0.042,-0.20870335301855752,1.2583513768496444,0.35256860179991095,-0.011037193045976631,1.0
0.043,-0.20878721630598748,1.2599242764894145,0.35302401347478995,-0.011041166783772939,1.0
0.044,-0.2088798895069477,1.261586005628465,0.35352035823408506,-0.011045969944034005,1.0
0.045,-0.2089805596358473,1.2633292705434978,0.354054079420233,-0.011051530458846857,1.0
0.046,-0.20908845990400957,1.265147232830892,0.35462182897193417,-0.011057780296219125,1.0
0.047,-0.2092028689819057,1.2670334834481347,0.355220460229673,-0.011064655390027775,1.0
0.048,-0.20932310996764694,1.2689820180554914,0.35584702028014065,-0.011072095546143815,1.0
0.049,-0.2094485490940859,1.2709872134663185,0.3564987418946468,-0.011080044327061781,1.0
0.05,-0.20957859425944353,1.2730438053472104,0.3571730353005503,-0.011088448922496762,1.0
0.051,-0.2097126934205772,1.275146867114455,0.357867479875838,-0.011097260008972189,1.0
0.052,-0.2098503328797436,1.2772917898965948,0.35857981581957643,-0.011106431600849766,1.0
0.053,-0.20999103552603926,1.2794742637130367,0.35930793596789096,-0.011115920898221896,1.0
0.054,-0.2101343590349056,1.2816902596418984,0.36004987772559727,-0.011125688131492919,1.0
0.055,-0.21027989406119402,1.283936013025156,0.36080381520288557,-0.011135696405788617,1.0
0.056,-0.21042726245128457,1.2862080076683529,0.36156805160616107,-0.011145911547333454,1.0
0.057,-0.21057611547080093,1.288502960910483,0.36234101185450635,-0.01115630195117418,1.0
0.058,-0.21072613208186047,1.2908178095944227,0.3631212354991809,-0.01116683843339876,1.0
0.059,-0.21087701726424787,1.2931496968501055,0.36390736991970474,-0.011177494087106117,1.0
0.06,-0.21102850039810467,1.2954959596630928,0.36469816382859976,-0.011188244143719748,1.0
0.061,-0.21118033370341013,1.2978541171588178,0.36549246105962885,-0.011199065839069773,1.0
0.062,-0.21133229074842697,1.3002218595762909,0.36628919466192,-0.01120993828542036,1.0
0.063,-0.21148416502519263,1.3025970378979792,0.3670873812877354,-0.01122084234914002,1.0
0.064,-0.21163576859532196,1.304977654092497,0.36788611587309494,-0.011231760534349416,1.0
0.065,-0.21178693080279032,1.307361851910144,0.36868456658966786,-0.011242676872212925,1.0
0.066,-0.21193749705850776,1.3097479082465284,0.36948197008425165,-0.011253576816305922,1.0
0.067,-0.21208732769151548,1.312134224999445,0.3702776269758736,-0.011264447143623946,1.0
0.068,-0.21223629686454754,1.314519321390008,0.37107089760147893,-0.011275275860989309,1.0
0.069,-0.212384291558972,1.3169018267732757,0.37186119802507545,-0.01128605211738743,1.0
0.07,-0.21253121061573776,1.3192804738247996,0.3726479962585304,-0.011296766120964368,1.0
0.071,-0.21267696383965723,1.3216540921563957,0.3734308087200669,-0.011307409061420812,1.0
0.072,-0.21282147116048927,1.3240216022969644,0.3742091969026527,-0.011317973037227216,1.0
0.073,-0.21296466184871116,1.3263820100326462,0.3749827642470691,-0.011328450987453694,1.0
0.074,-0.21310647378032138,1.3287344010573436,0.37575115319608404,-0.011338836627750782,1.0
0.075,-0.21324685275516625,1.331077935965681,0.37651404244670783,-0.01134912439091443,1.0
0.076,-0.21338575185884562,1.3334118455234212,0.37727114436484877,-0.011359309371118627,1.0
0.077,-0.2135231308694521,1.3357354262151924,0.37802220256471414,-0.011369387271994526,1.0
0.078,-0.21365895570568544,1.3380480360599192,0.378766989643491,-0.01137935435822327,1.0
0.079,-0.21379319791402435,1.3403490906659947,0.3795053050598161,-0.011389207410477466,1.0
