strain,C1,C2,C3,C4
0.0,-0.3282028477905098,3.028415383102376,0.6019265450093447,-0.023178541554793704
0.00011,-0.14231910631616118,1.6696326387655378,0.4298516847883121,-0.0044849396849843525
0.0002,-0.09515071976268971,1.507056348125168,0.3205076804562542,0.0001982210946600083
0.0003,-0.08285311292694436,1.40198607308125,0.22873618017659392,-0.0006606634632245515
0.0004,-0.08518838568536999,1.3318266816141695,0.16472035744143476,-0.001896919184033871
0.0005,-0.09078864330905559,1.2810630921839827,0.12480800441071044,-0.002180222281298188
0.0006,-0.09526424073429919,1.2427336385772771,0.10534691324435463,-0.0020766567907866615
0.0007,-0.09692014257901926,1.2131005600458913,0.10268487610230048,-0.001995338060537805
0.0008,-0.09510182099305625,1.189918935041635,0.11316968514448167,-0.0019843326748748163
0.0009,-0.08955653393269628,1.1717319719773056,0.13314913253083183,-0.0019937527264763375
0.001,-0.08018668655817052,1.157539005911935,0.15897101042128448,-0.001998756222556695
0.002,0.09254132935141487,1.136761637212357,-0.06496225776318165,-0.001997990558001021
0.003,0.09089275003629657,1.0851382783306,-0.1122626645367245,-0.004358514997844377
0.004,0.09634810605230149,1.0799995370247906,-0.09869488511267167,-0.005741894496603582
0.005,0.10486610641072894,1.0761014341431268,-0.0853254427404021,-0.00637755869096767
0.01,0.08985863214675582,1.0641327348635095,-0.022670276334220585,-0.003227379483389143
0.011,0.0682291276087115,1.062450909352021,-0.01122105007970109,-0.002489500852103159
0.012,0.042525397658987885,1.0608946572596472,-0.00021355881264831234,-0.001967710927633273
0.013,0.01488556910553207,1.0594411138835038,0.010317426333268598,-0.001681279489612822
0.014,-0.012470803679671377,1.0580728636946635,0.020337134224380632,-0.0016121081660250812
0.015,-0.03752663728781283,1.0567763678624031,0.02981079372701867,-0.001716066009792248
0.016,-0.05869016160459414,1.0555409157986753,0.038703633707513674,-0.0019351793609745397
0.017,-0.07493700676977896,1.0543579053038683,0.04698088303219655,-0.002208813119054108
0.018,-0.08586429321318281,1.0532203356827636,0.054607770567398184,-0.002482560133824758
0.019,-0.0916612490795489,1.052122442883028,0.06154952517944956,-0.002714172184635075
0.02,-0.09301059137507742,1.0510594317337016,0.06777137573468159,-0.002876427137010895
0.021,-0.09094162959688032,1.0500272760449134,0.07323855109942523,-0.002957269135876121
