
                  X             Displacement          Force      

                0.                 0.                 1.31734    
              100.001E-06         27.9959E-03         1.97387E+03
              200.002E-06         56.0073E-03         3.62881E+03
              300.002E-06         84.0258E-03         5.34582E+03
              400.002E-06        112.044E-03          6.85229E+03
              500.005E-06        140.015E-03          8.47701E+03
              600.003E-06        167.846E-03          9.82236E+03
              700.001E-06        195.676E-03         11.0543E+03 
              800.005E-06        223.508E-03         11.9479E+03 
              900.003E-06        251.351E-03         12.6908E+03 
                1.00001E-03      279.361E-03         13.2962E+03 
                1.1E-03          307.568E-03         13.7553E+03 
                1.2E-03          335.775E-03         14.1319E+03 
                1.3E-03          363.982E-03         14.4466E+03 
                1.4E-03          392.191E-03         14.7294E+03 
                1.5E-03          420.397E-03         14.9559E+03 
                1.6E-03          448.407E-03         15.1427E+03 
                1.70001E-03      476.379E-03         15.292E+03  
                1.8E-03          504.349E-03         15.4207E+03 
                1.9E-03          532.318E-03         15.5273E+03 
                2.E-03           560.288E-03         15.6165E+03 
                2.1E-03          588.26E-03          15.6881E+03 
                2.2E-03          616.23E-03          15.7472E+03 
                2.3E-03          644.199E-03         15.7954E+03 
                2.40001E-03      672.171E-03         15.8337E+03 
                2.5E-03          700.141E-03         15.8633E+03 
                2.6E-03          728.111E-03         15.8852E+03 
                2.7E-03          756.081E-03         15.8997E+03 
                2.8E-03          784.053E-03         15.9072E+03 
                2.9E-03          811.985E-03         15.9086E+03 
                3.E-03           839.48E-03          15.9041E+03 
                3.10001E-03      866.978E-03         15.8939E+03 
                3.2E-03          894.474E-03         15.8783E+03 
                3.3E-03          921.97E-03          15.8577E+03 
                3.4E-03          949.465E-03         15.8322E+03 
                3.5E-03          977.288E-03         15.8016E+03 
                3.6E-03            1.00584           15.7652E+03 
                3.7E-03            1.0344            15.7242E+03 
                3.80001E-03        1.06295           15.6785E+03 
                3.90001E-03        1.0915            15.6286E+03 
                4.E-03             1.12006           15.5742E+03 
                4.1E-03            1.14861           15.5156E+03 
                4.2E-03            1.17717           15.4531E+03 
                4.3E-03            1.20572           15.3864E+03 
                4.4E-03            1.23427           15.3157E+03 
                4.5E-03            1.26283           15.2408E+03 
                4.6E-03            1.29138           15.1614E+03 
                4.7E-03            1.31993           15.0776E+03 
                4.8E-03            1.34849           14.9875E+03 
                4.90001E-03        1.37704           14.891E+03  
                5.E-03             1.4056            14.7863E+03 
                5.1E-03            1.43415           14.6732E+03 
                5.2E-03            1.4627            14.551E+03  
                5.3E-03            1.49126           14.4195E+03 
                5.4E-03            1.51981           14.2779E+03 
                5.5E-03            1.54836           14.1261E+03 
                5.6E-03            1.57692           13.9633E+03 
                5.7E-03            1.60547           13.7895E+03 
                5.80001E-03        1.63403           13.6043E+03 
                5.9E-03            1.66258           13.4069E+03 
                6.E-03             1.69114           13.1978E+03 
                6.1E-03            1.71969           12.9761E+03 
                6.2E-03            1.74824           12.7414E+03 
                6.3E-03            1.7768            12.493E+03  
                6.4E-03            1.80535           12.2308E+03 
                6.5E-03            1.8339            11.9537E+03 
                6.6E-03            1.86246           11.6609E+03 
                6.65486E-03        1.87812           11.4934E+03 




