
                  X             Displacement          Force      

                0.                 0.                 1.31322    
              100.002E-06         28.003E-03          1.97426E+03
              200.006E-06         55.9892E-03         3.68389E+03
              300.004E-06         83.9894E-03         5.55498E+03
              400.002E-06        111.943E-03          7.35293E+03
              500.006E-06        139.892E-03          9.01611E+03
              600.004E-06        167.821E-03         10.2377E+03 
              700.006E-06        195.895E-03         11.3406E+03 
              800.005E-06        223.99E-03          12.1666E+03 
              900.004E-06        252.042E-03         12.8002E+03 
                1.E-03           279.983E-03         13.2715E+03 
                1.1E-03          308.049E-03         13.6625E+03 
                1.2E-03          336.13E-03          13.9555E+03 
                1.3E-03          364.2E-03           14.228E+03  
                1.4E-03          392.294E-03         14.454E+03  
                1.5E-03          420.45E-03          14.6418E+03 
                1.6E-03          448.484E-03         14.7929E+03 
                1.7E-03          476.5E-03           14.917E+03  
                1.8E-03          504.515E-03         15.025E+03  
                1.9E-03          532.531E-03         15.1132E+03 
                2.E-03           560.798E-03         15.186E+03  
                2.1E-03          589.351E-03         15.2473E+03 
                2.2E-03          617.905E-03         15.2976E+03 
                2.30001E-03      646.46E-03          15.3378E+03 
                2.40001E-03      675.014E-03         15.3691E+03 
                2.5E-03          703.568E-03         15.3932E+03 
                2.6E-03          731.911E-03         15.4109E+03 
                2.7E-03          759.973E-03         15.4226E+03 
                2.8E-03          788.034E-03         15.4285E+03 
                2.9E-03          816.095E-03         15.4296E+03 
                3.E-03           844.157E-03         15.4258E+03 
                3.1E-03          872.218E-03         15.4174E+03 
                3.2E-03          900.28E-03          15.4049E+03 
                3.30001E-03      928.343E-03         15.3881E+03 
                3.4E-03          956.404E-03         15.3672E+03 
                3.5E-03          984.465E-03         15.3422E+03 
                3.6E-03            1.01227           15.3133E+03 
                3.7E-03            1.03984           15.2802E+03 
                3.8E-03            1.06741           15.2427E+03 
                3.9E-03            1.09498           15.2007E+03 
                4.E-03             1.12255           15.1539E+03 
                4.1E-03            1.15012           15.1016E+03 
                4.20001E-03        1.17769           15.0428E+03 
                4.3E-03            1.20526           14.9778E+03 
                4.4E-03            1.23283           14.9064E+03 
                4.5E-03            1.26039           14.8282E+03 
                4.6E-03            1.28796           14.7434E+03 
                4.7E-03            1.31553           14.6517E+03 
                4.8E-03            1.3431            14.5531E+03 
                4.9E-03            1.37067           14.4477E+03 
                5.E-03             1.39824           14.3351E+03 
                5.1E-03            1.42581           14.2155E+03 
                5.20001E-03        1.45338           14.0886E+03 
                5.3E-03            1.48095           13.9544E+03 
                5.4E-03            1.50852           13.8127E+03 
                5.5E-03            1.53609           13.6634E+03 
                5.6E-03            1.56366           13.5063E+03 
                5.7E-03            1.59122           13.341E+03  
                5.8E-03            1.61879           13.1676E+03 
                5.9E-03            1.64636           12.9857E+03 
                6.E-03             1.67393           12.7949E+03 
                6.10001E-03        1.7015            12.5948E+03 
                6.20001E-03        1.72907           12.3851E+03 
                6.3E-03            1.75664           12.1653E+03 
                6.4E-03            1.78421           11.9348E+03 
                6.45279E-03        1.79876           11.8087E+03 




