
                  X             Displacement          Force      

                0.                 0.                 5.25961    
               50.0052E-06        10.0021E-03         1.00863E+03
              100.006E-06         19.9981E-03         2.15367E+03
              150.005E-06         29.991E-03          2.95653E+03
              200.005E-06         39.984E-03          4.14614E+03
              250.005E-06         49.9769E-03         4.97085E+03
              300.003E-06         59.9752E-03         5.96068E+03
              350.004E-06         69.9768E-03         6.77944E+03
              400.006E-06         79.968E-03          7.75677E+03
              450.004E-06         89.9634E-03         8.46117E+03
              500.003E-06         99.9707E-03         9.23761E+03
              550.003E-06        109.978E-03          9.98072E+03
              600.003E-06        119.989E-03         10.5855E+03 
              650.003E-06        130.006E-03         11.095E+03  
              700.003E-06        140.014E-03         11.5689E+03 
              750.002E-06        150.021E-03         11.9974E+03 
              800.002E-06        160.028E-03         12.3833E+03 
              850.002E-06        170.035E-03         12.7177E+03 
              900.002E-06        180.042E-03         12.9872E+03 
              950.002E-06        190.05E-03          13.2586E+03 
                1.E-03           200.057E-03         13.4867E+03 
                1.05E-03         210.064E-03         13.6633E+03 
                1.1E-03          220.072E-03         13.8326E+03 
                1.15E-03         230.079E-03         14.0014E+03 
                1.2E-03          240.086E-03         14.1389E+03 
                1.25E-03         250.121E-03         14.2841E+03 
                1.3E-03          260.128E-03         14.4178E+03 
                1.35E-03         270.135E-03         14.533E+03  
                1.40001E-03      280.144E-03         14.6334E+03 
                1.45001E-03      290.151E-03         14.7246E+03 
                1.50001E-03      300.158E-03         14.8088E+03 
                1.55001E-03      310.165E-03         14.8858E+03 
                1.60001E-03      320.173E-03         14.9562E+03 
                1.65001E-03      330.18E-03          15.0213E+03 
                1.70001E-03      340.187E-03         15.0796E+03 
                1.75E-03         350.195E-03         15.1327E+03 
                1.8E-03          360.202E-03         15.1831E+03 
                1.85E-03         370.209E-03         15.23E+03   
                1.9E-03          380.216E-03         15.2708E+03 
                1.95E-03         390.223E-03         15.3071E+03 
                2.E-03           400.063E-03         15.3419E+03 
                2.05E-03         409.892E-03         15.3722E+03 
                2.1E-03          419.72E-03          15.3998E+03 
