
                  X             Displacement          Force      

                0.                 0.                 1.32854    
              100.006E-06         28.0056E-03         1.97544E+03
              200.004E-06         55.9882E-03         3.68704E+03
              300.004E-06         84.0006E-03         5.63057E+03
              400.003E-06        112.041E-03          7.53788E+03
              500.005E-06        140.034E-03          9.34728E+03
              600.003E-06        167.886E-03         10.7459E+03 
              700.002E-06        195.737E-03         11.7083E+03 
              800.006E-06        223.59E-03          12.5136E+03 
              900.004E-06        251.454E-03         13.1421E+03 
                1.E-03           279.424E-03         13.6523E+03 
                1.1E-03          307.393E-03         14.0377E+03 
                1.20001E-03      335.365E-03         14.3446E+03 
                1.3E-03          363.335E-03         14.623E+03  
                1.4E-03          391.305E-03         14.8547E+03 
                1.50001E-03      419.276E-03         15.0559E+03 
                1.6E-03          447.246E-03         15.2183E+03 
                1.7E-03          475.216E-03         15.352E+03  
                1.8E-03          503.186E-03         15.4767E+03 
                1.90001E-03      531.158E-03         15.5781E+03 
                2.E-03           559.128E-03         15.6651E+03 
                2.1E-03          587.097E-03         15.7441E+03 
                2.20001E-03      615.069E-03         15.8115E+03 
                2.3E-03          643.039E-03         15.8691E+03 
                2.4E-03          671.009E-03         15.9182E+03 
                2.5E-03          698.978E-03         15.9587E+03 
                2.60001E-03      726.897E-03         15.9883E+03 
                2.7E-03          754.393E-03         16.0091E+03 
                2.8E-03          781.888E-03         16.0212E+03 
                2.90001E-03      809.386E-03         16.0248E+03 
                3.E-03           836.882E-03         16.0221E+03 
                3.1E-03          864.378E-03         16.014E+03  
                3.2E-03          891.873E-03         16.0008E+03 
                3.30001E-03      919.371E-03         15.983E+03  
                3.4E-03          947.487E-03         15.9602E+03 
                3.50001E-03      976.043E-03         15.9328E+03 
                3.60001E-03        1.0046            15.9011E+03 
                3.7E-03            1.03315           15.8655E+03 
                3.8E-03            1.0617            15.8259E+03 
                3.9E-03            1.09026           15.7825E+03 
                4.E-03             1.11881           15.7352E+03 
                4.1E-03            1.14736           15.684E+03  
                4.2E-03            1.17592           15.6291E+03 
                4.3E-03            1.20447           15.5703E+03 
                4.4E-03            1.23303           15.5076E+03 
                4.50001E-03        1.26158           15.441E+03  
                4.6E-03            1.29013           15.3703E+03 
                4.7E-03            1.31869           15.2954E+03 
                4.8E-03            1.34724           15.216E+03  




