strain,r_value
0.33,1.0830181440168833
0.34,1.090607864087443
0.35,1.0981971870432128
0.36,1.1057861129049713
0.37,1.1133746416934969
0.38,1.120962773429568
0.39,1.1285505081339626
0.4,1.1361378458274274
0.41,1.1437247865307727
0.42,1.1513113302647446
0.43,1.1588974770501215
0.44,1.1664832269076817
0.45,1.1740685798581874
0.46,1.181653535922385
0.47,1.1892380951210688
0.48,1.196822257475001
0.49,1.2044060230049438
0.5,1.2119893917316436
0.51,1.2195723636758622
0.52,1.2271549388583944
0.53,1.2347371172999702
0.54,1.2423188990213516
0.55,1.2499002840433011
0.56,1.2574812723865807
0.57,1.2650618640719204
0.58,1.2726420591201149
0.59,1.280221857551878
0.6,1.2878012593879877
0.61,1.2953802646491905
0.62,1.3029588733562325
0.63,1.3105370855298435
0.64,1.318114901190818
0.65,1.3256923203598538
0.66,1.3332693430577134
0.67,1.3408459693051582
0.68,1.3484221991229193
0.69,1.3559980325317256
0.7,1.36357346955234
0.71,1.3711485102054923
0.72,1.3787231545119285
0.73,1.3862974024923789
0.74,1.393871254167573
0.75,1.4014447095582572
0.76,1.4090177686851617
0.77,1.4165904315690319
0.78,1.4241626982305822
0.79,1.4317345686905587
0.8,1.4393060429696911
0.81,1.4468771210886935
0.82,1.454447803068312
0.83,1.46201808892926
0.84,1.4695879786922839
0.85,1.4771574723780816
0.86,1.4847265700073828
0.87,1.4922952716009337
0.88,1.4998635771794322
0.89,1.5074314867636078
0.9,1.514999000374175
0.91,1.5225661180318468
0.92,1.53013283975737
0.93,1.5376991655714258
0.94,1.5452650954947447
0.95,1.5528306295480399
0.96,1.5603957677520253
0.97,1.5679605101274152
0.98,1.575524856694907
0.99,1.5830888074752307
1.0,1.5906523624890838
1.01,1.5982155217571643
1.02,1.6057782853002025
1.03,1.613340653138879
1.04,1.6209026252939247
1.05,1.6284642017860045
1.06,1.6360253826358648
1.07,1.643586167864171
1.08,1.6511465574916526
1.09,1.6587065515389758
1.1,1.6662661500268703
1.11,1.6738253529760174
1.12,1.6813841604071151
1.13,1.6889425723408447
1.14,1.6965005887979203
1.15,1.7040582097990233
1.16,1.7116154353648518
1.17,1.7191722655161028
1.18,1.7267287002734424
1.19,1.7342847396575678
1.2,1.7418403836891772
1.21,1.7493956323889357
1.22,1.7569504857775573
1.23,1.7645049438756912
1.24,1.7720590067040514
1.25,1.7796126742833032
1.26,1.7871659466341279
1.27,1.7947188237772078
1.28,1.8022713057332238
1.29,1.8098233925228577
1.3,1.817375084166759
1.31,1.8249263806856413
1.32,1.8324772821001378
1.33,1.8400277884309624
1.34,1.8475778996987646
1.35,1.8551276159242094
1.36,1.8626769371279788
1.37,1.870225863330738
1.38,1.8777743945531524
1.39,1.8853225308158876
1.4,1.8928702721396093
1.41,1.9004176185449984
1.42,1.9079645700526884
1.43,1.915511126683377
1.44,1.9230572884576818
1.45,1.9306030553962996
1.46,1.9381484275198644
1.47,1.9456934048490568
1.48,1.9532379874045271
1.49,1.9607821752069077
1.5,1.9683259682768806
1.51,1.975869366635095
1.52,1.9834123703021844
1.53,1.99095497929883
1.54,1.9984971936456488
1.55,2.0060390133633224
1.56,2.0135804384724842
1.57,2.0211214689937673
1.58,2.0286621049478373
1.59,2.036202346355327
1.6,2.043742193236902
1.61,2.0512816456131793
1.62,2.058820703504808
1.63,2.066359366932422
1.64,2.073897635916686
1.65,2.081435510478218
1.66,2.0889729906376497
1.67,2.096510076415632
1.68,2.1040467678327968
1.69,2.1115830649097775
1.7,2.119118967667192
1.71,2.126654476125705
1.72,2.1341895903059176
1.73,2.141724310228463
1.74,2.1492586359139745
1.75,2.1567925673831008
1.76,2.1643261046564435
1.77,2.1718592477546195
1.78,2.179391996698278
1.79,2.186924351508036
1.8,2.1944563122044944
1.81,2.201987878808303
1.82,2.209519051340078
1.83,2.217049829820421
1.84,2.224580214269965
1.85,2.2321102047093104
1.86,2.239639801159091
1.87,2.247169003639908
1.88,2.2546978121723935
1.89,2.262226226777133
1.9,2.26975424747476
1.91,2.2772818742858747
1.92,2.2848091072310783
1.93,2.2923359463310042
1.94,2.2998623916062364
1.95,2.307388443077393
1.96,2.3149141007650744
1.97,2.3224393646898815
1.98,2.329964234872415
1.99,2.3374887113332923
2.0,2.345012794093098
2.01,2.3525364831724493
2.02,2.360059778591915
2.03,2.3675826803721116
2.04,2.3751051885336407
2.05,2.3826273030970864
2.06,2.39014902408305
2.07,2.3976703515121325
2.08,2.405191285404902
2.09,2.41271182578196
2.1,2.420231972663907
2.11,2.427751726071312
2.12,2.435271086024776
2.13,2.4427900525448836
2.14,2.4503086256522355
2.15,2.457826805367384
2.16,2.465344591710931
2.17,2.47286198470346
2.18,2.480378984365557
2.19,2.48789559071779
2.2,2.495411803780744
2.21,2.5029276235749873
2.22,2.510443050121105
2.23,2.517958083439682
2.24,2.52547272355127
2.25,2.5329869704764714
2.26,2.540500824235837
2.27,2.548014284849937
2.28,2.555527352339355
2.29,2.5630400267246607
2.3,2.5705523080264214
2.31,2.578064196265191
2.32,2.5855756914615533
2.33,2.5930867936360453
2.34,2.6005975028092676
2.35,2.6081078190017566
2.36,2.615617742234097
2.37,2.6231272725268258
2.38,2.630636409900511
2.39,2.638145154375721
2.4,2.6456535059729926
2.41,2.653161464712911
2.42,2.660669030615996
2.43,2.6681762037028323
2.44,2.675682983993972
2.45,2.6831893715099366
2.46,2.69069536627131
2.47,2.6982009682986288
2.48,2.7057061776124454
2.49,2.7132109942332963
2.5,2.72071541818175
2.51,2.728219449478327
2.52,2.7357230881435957
2.53,2.7432263341980763
2.54,2.750729187662338
2.55,2.7582316485569
2.56,2.765733716902316
2.57,2.773235392719106
2.58,2.7807366760278214
2.59,2.7882375668490162
2.6,2.7957380652031936
2.61,2.8032381711109227
2.62,2.810737884592707
2.63,2.818237205669084
2.64,2.825736134360605
2.65,2.8332346706877907
2.66,2.8407328146711617
2.67,2.8482305663312544
2.68,2.855727925688605
2.69,2.863224892763717
2.7,2.8707214675771273
2.71,2.878217650149373
2.72,2.8857134405009566
2.73,2.893208838652416
2.74,2.9007038446242546
2.75,2.908198458437025
2.76,2.9156926801111993
2.77,2.9231865096673295
2.78,2.9306799471259364
2.79,2.9381729925075075
2.8,2.94566564583258
2.81,2.953157907121641
2.82,2.9606497763952433
2.83,2.968141253673875
2.84,2.97563233897804
2.85,2.9831230323282427
2.86,2.990613333745019
2.87,2.998103243248858
2.88,3.0055927608602624
2.89,3.0130818865997533
2.9,3.0205706204878187
2.91,3.028058962544962
2.92,3.0355469127917045
2.93,3.0430344712485176
2.94,3.0505216379359212
2.95,3.0580084128744036
2.96,3.0654947960844687
2.97,3.072980787586605
2.98,3.0804663874013163
2.99,3.0879515955490904
3.0,3.095436412050432
