strain,r_value
0.072,0.7583724980754565
0.073,0.7583725738313517
0.074,0.7583726356006688
0.075,0.7583726859657063
0.076,0.7583727270320016
0.077,0.7583727605163528
0.078,0.7583727878185912
0.079,0.7583728100801009
0.08,0.7583728282315365
0.081,0.7583728430317284
0.082,0.7583728550994061
0.083,0.7583728649390655
0.084,0.758372872962059
0.085,0.7583728795037916
0.086,0.7583728848377443
0.087,0.7583728891869058
0.088,0.7583728927330948
0.089,0.7583728956245619
0.09,0.7583728979821862
0.091,0.7583728999045297
0.092,0.7583729014719568
0.093,0.7583729027499946
0.094,0.7583729037920722
0.095,0.7583729046417542
0.096,0.758372905334562
0.097,0.7583729058994588
0.098,0.7583729063600606
0.099,0.7583729067356229
0.1,0.758372907041846
0.11,0.7583729082185725
0.12,0.7583729083714134
0.13,0.7583729083912653
0.14,0.7583729083938437
0.15,0.7583729083941787
0.16,0.7583729083942222
0.17,0.7583729083942278
0.18,0.7583729083942286
0.19,0.7583729083942287
0.2,0.7583729083942287
0.21,0.7583729083942287
0.22,0.7583729083942287
0.23,0.7583729083942287
0.24,0.7583729083942287
0.25,0.7583729083942287
0.26,0.7583729083942287
0.27,0.7583729083942287
0.28,0.7583729083942287
0.29,0.7583729083942287
0.3,0.7583729083942287
0.31,0.7583729083942287
0.32,0.7583729083942287
0.33,0.7583729083942287
0.34,0.7583729083942287
0.35,0.7583729083942287
0.36,0.7583729083942287
0.37,0.7583729083942287
0.38,0.7583729083942287
0.39,0.7583729083942287
0.4,0.7583729083942287
0.41,0.7583729083942287
0.42,0.7583729083942287
0.43,0.7583729083942287
0.44,0.7583729083942287
0.45,0.7583729083942287
0.46,0.7583729083942287
0.47,0.7583729083942287
0.48,0.7583729083942287
0.49,0.7583729083942287
0.5,0.7583729083942287
0.51,0.7583729083942287
0.52,0.7583729083942287
0.53,0.7583729083942287
0.54,0.7583729083942287
0.55,0.7583729083942287
0.56,0.7583729083942287
0.57,0.7583729083942287
0.58,0.7583729083942287
0.59,0.7583729083942287
0.6,0.7583729083942287
0.61,0.7583729083942287
0.62,0.7583729083942287
0.63,0.7583729083942287
0.64,0.7583729083942287
0.65,0.7583729083942287
0.66,0.7583729083942287
0.67,0.7583729083942287
0.68,0.7583729083942287
0.69,0.7583729083942287
0.7,0.7583729083942287
0.71,0.7583729083942287
0.72,0.7583729083942287
0.73,0.7583729083942287
0.74,0.7583729083942287
0.75,0.7583729083942287
0.76,0.7583729083942287
0.77,0.7583729083942287
0.78,0.7583729083942287
0.79,0.7583729083942287
0.8,0.7583729083942287
0.81,0.7583729083942287
0.82,0.7583729083942287
0.83,0.7583729083942287
0.84,0.7583729083942287
0.85,0.7583729083942287
0.86,0.7583729083942287
0.87,0.7583729083942287
0.88,0.7583729083942287
0.89,0.7583729083942287
0.9,0.7583729083942287
0.91,0.7583729083942287
0.92,0.7583729083942287
0.93,0.7583729083942287
0.94,0.7583729083942287
0.95,0.7583729083942287
0.96,0.7583729083942287
0.97,0.7583729083942287
0.98,0.7583729083942287
0.99,0.7583729083942287
1.0,0.7583729083942287
1.01,0.7583729083942287
1.02,0.7583729083942287
1.03,0.7583729083942287
1.04,0.7583729083942287
1.05,0.7583729083942287
1.06,0.7583729083942287
1.07,0.7583729083942287
1.08,0.7583729083942287
1.09,0.7583729083942287
1.1,0.7583729083942287
1.11,0.7583729083942287
1.12,0.7583729083942287
1.13,0.7583729083942287
1.14,0.7583729083942287
1.15,0.7583729083942287
1.16,0.7583729083942287
1.17,0.7583729083942287
1.18,0.7583729083942287
1.19,0.7583729083942287
1.2,0.7583729083942287
1.21,0.7583729083942287
1.22,0.7583729083942287
1.23,0.7583729083942287
1.24,0.7583729083942287
1.25,0.7583729083942287
1.26,0.7583729083942287
1.27,0.7583729083942287
1.28,0.7583729083942287
1.29,0.7583729083942287
1.3,0.7583729083942287
1.31,0.7583729083942287
1.32,0.7583729083942287
1.33,0.7583729083942287
1.34,0.7583729083942287
1.35,0.7583729083942287
1.36,0.7583729083942287
1.37,0.7583729083942287
1.38,0.7583729083942287
1.39,0.7583729083942287
1.4,0.7583729083942287
1.41,0.7583729083942287
1.42,0.7583729083942287
1.43,0.7583729083942287
1.44,0.7583729083942287
1.45,0.7583729083942287
1.46,0.7583729083942287
1.47,0.7583729083942287
1.48,0.7583729083942287
1.49,0.7583729083942287
1.5,0.7583729083942287
1.51,0.7583729083942287
1.52,0.7583729083942287
1.53,0.7583729083942287
1.54,0.7583729083942287
1.55,0.7583729083942287
1.56,0.7583729083942287
1.57,0.7583729083942287
1.58,0.7583729083942287
1.59,0.7583729083942287
1.6,0.7583729083942287
1.61,0.7583729083942287
1.62,0.7583729083942287
1.63,0.7583729083942287
1.64,0.7583729083942287
1.65,0.7583729083942287
1.66,0.7583729083942287
1.67,0.7583729083942287
1.68,0.7583729083942287
1.69,0.7583729083942287
1.7,0.7583729083942287
1.71,0.7583729083942287
1.72,0.7583729083942287
1.73,0.7583729083942287
1.74,0.7583729083942287
1.75,0.7583729083942287
1.76,0.7583729083942287
1.77,0.7583729083942287
1.78,0.7583729083942287
1.79,0.7583729083942287
1.8,0.7583729083942287
1.81,0.7583729083942287
1.82,0.7583729083942287
1.83,0.7583729083942287
1.84,0.7583729083942287
1.85,0.7583729083942287
1.86,0.7583729083942287
1.87,0.7583729083942287
1.88,0.7583729083942287
1.89,0.7583729083942287
1.9,0.7583729083942287
1.91,0.7583729083942287
1.92,0.7583729083942287
1.93,0.7583729083942287
1.94,0.7583729083942287
1.95,0.7583729083942287
1.96,0.7583729083942287
1.97,0.7583729083942287
1.98,0.7583729083942287
1.99,0.7583729083942287
2.0,0.7583729083942287
2.01,0.7583729083942287
2.02,0.7583729083942287
2.03,0.7583729083942287
2.04,0.7583729083942287
2.05,0.7583729083942287
2.06,0.7583729083942287
2.07,0.7583729083942287
2.08,0.7583729083942287
2.09,0.7583729083942287
2.1,0.7583729083942287
2.11,0.7583729083942287
2.12,0.7583729083942287
2.13,0.7583729083942287
2.14,0.7583729083942287
2.15,0.7583729083942287
2.16,0.7583729083942287
2.17,0.7583729083942287
2.18,0.7583729083942287
2.19,0.7583729083942287
2.2,0.7583729083942287
2.21,0.7583729083942287
2.22,0.7583729083942287
2.23,0.7583729083942287
2.24,0.7583729083942287
2.25,0.7583729083942287
2.26,0.7583729083942287
2.27,0.7583729083942287
2.28,0.7583729083942287
2.29,0.7583729083942287
2.3,0.7583729083942287
2.31,0.7583729083942287
2.32,0.7583729083942287
2.33,0.7583729083942287
2.34,0.7583729083942287
2.35,0.7583729083942287
2.36,0.7583729083942287
2.37,0.7583729083942287
2.38,0.7583729083942287
2.39,0.7583729083942287
2.4,0.7583729083942287
2.41,0.7583729083942287
2.42,0.7583729083942287
2.43,0.7583729083942287
2.44,0.7583729083942287
2.45,0.7583729083942287
2.46,0.7583729083942287
2.47,0.7583729083942287
2.48,0.7583729083942287
2.49,0.7583729083942287
2.5,0.7583729083942287
2.51,0.7583729083942287
2.52,0.7583729083942287
2.53,0.7583729083942287
2.54,0.7583729083942287
2.55,0.7583729083942287
2.56,0.7583729083942287
2.57,0.7583729083942287
2.58,0.7583729083942287
2.59,0.7583729083942287
2.6,0.7583729083942287
2.61,0.7583729083942287
2.62,0.7583729083942287
2.63,0.7583729083942287
2.64,0.7583729083942287
2.65,0.7583729083942287
2.66,0.7583729083942287
2.67,0.7583729083942287
2.68,0.7583729083942287
2.69,0.7583729083942287
2.7,0.7583729083942287
2.71,0.7583729083942287
2.72,0.7583729083942287
2.73,0.7583729083942287
2.74,0.7583729083942287
2.75,0.7583729083942287
2.76,0.7583729083942287
2.77,0.7583729083942287
2.78,0.7583729083942287
2.79,0.7583729083942287
2.8,0.7583729083942287
2.81,0.7583729083942287
2.82,0.7583729083942287
2.83,0.7583729083942287
2.84,0.7583729083942287
2.85,0.7583729083942287
2.86,0.7583729083942287
2.87,0.7583729083942287
2.88,0.7583729083942287
2.89,0.7583729083942287
2.9,0.7583729083942287
2.91,0.7583729083942287
2.92,0.7583729083942287
2.93,0.7583729083942287
2.94,0.7583729083942287
2.95,0.7583729083942287
2.96,0.7583729083942287
2.97,0.7583729083942287
2.98,0.7583729083942287
2.99,0.7583729083942287
3.0,0.7583729083942287
