strain,r_value
0.0,0.5421964373233422
0.00011,0.5435899102254044
0.0002,0.5447259232747356
0.0003,0.5459838465831273
0.0004,0.547237245244351
0.0005,0.5484861355331921
0.0006,0.5497305336658973
0.0007,0.5509704558003842
0.0008,0.5522059180364521
0.0009,0.5534369364159905
0.001,0.5546635269231875
0.002,0.5666893746945848
0.003,0.5782895973016808
0.004,0.5894792586953864
0.005,0.6002728896752947
0.01,0.6487741680723708
0.011,0.6574692022609723
0.012,0.6658564972011252
0.013,0.673946944563061
0.014,0.6817510505332589
0.015,0.689278949457689
0.016,0.6965404170021899
0.017,0.7035448828470645
0.018,0.7103014429323837
0.019,0.7168188712698969
0.02,0.7231056313368893
0.021,0.729169887066782
0.022,0.7350195134507471
0.023,0.7406621067641044
0.024,0.74610499443078
0.025,0.7513552445386376
0.026,0.7564196750180365
0.027,0.7613048624955399
0.028,0.7660171508342648
0.029,0.7705626593719703
0.03,0.774947290867577
0.031,0.7791767391664401
0.032,0.7832564965943287
0.033,0.7871918610897138
0.034,0.790987943083626
0.035,0.794649672136018
0.036,0.7981818033372501
0.037,0.8015889234830094
0.038,0.8048754570306843
0.039,0.8080456718449278
0.04,0.8111036847398694
0.041,0.814053466825176
0.042,0.8168988486629012
0.043,0.8196435252418203
0.044,0.8222910607757118
0.045,0.8248448933318153
0.046,0.8273083392954763
0.047,0.8296845976767762
0.048,0.8319767542647399
0.049,0.8341877856345152
0.05,0.836320563012728
0.051,0.8383778560060327
0.052,0.840362336197701
0.053,0.8422765806169158
0.054,0.8441230750852807
0.055,0.8459042174448863
0.056,0.847622320672128
0.057,0.849279615881317
0.058,0.8508782552219871
0.059,0.8524203146736578
0.06,0.853907796741683
0.061,0.8553426330576889
0.062,0.8567266868879727
0.063,0.858061755553126
0.064,0.8593495727620194
0.065,0.8605918108631821
0.066,0.8617900830164998
0.067,0.8629459452880506
0.068,0.8640608986707987
0.069,0.8651363910337715
0.07,0.8661738190022504
0.071,0.867174529771416
0.072,0.8681398228558045
0.073,0.8690709517768465
0.074,0.8699691256906794
0.075,0.8708355109583465
0.076,0.871671232660425
0.077,0.8724773760580447
0.078,0.8732549880021997
0.079,0.8740050782931803
0.08,0.8747286209918906
0.081,0.8754265556847562
0.082,0.876099788703863
0.083,0.8767491943039123
0.084,0.8773756157975208
0.085,0.877979866650339
0.086,0.8785627315374107
0.087,0.8791249673621462
0.088,0.8796673042392291
0.089,0.8801904464427386
0.09,0.8806950733207132
0.091,0.8811818401773461
0.092,0.8816513791239581
0.093,0.8821042998998518
0.094,0.8825411906641139
0.095,0.8829626187593937
0.096,0.8833691314486494
0.097,0.8837612566258191
0.098,0.8841395035013396
0.099,0.8845043632634024
0.1,0.8848563097158071
0.11,0.8877585181608834
0.12,0.889782631443321
0.13,0.891194326935797
0.14,0.8921788983927252
0.15,0.892865576900211
0.16,0.8933444932544528
0.17,0.8936785081855452
0.18,0.8939114632166365
0.19,0.8940739351346831
0.2,0.8941872493826309
0.21,0.8942662791555438
0.22,0.8943213975993388
0.23,0.8943598393502687
0.24,0.894386650125625
0.25,0.8944053490053014
0.26,0.894418390332772
0.27,0.8944274858628325
0.28,0.8944338294399925
0.29,0.8944382536979434
0.3,0.8944413393478725
0.31,0.8944434914003956
0.32,0.894444992325701
0.33,0.894446039129507
0.34,0.8944467692112803
0.35,0.8944472783987637
0.36,0.8944476335259601
0.37,0.8944478812055079
0.38,0.8944480539468778
0.39,0.8944481744234416
0.4,0.8944482584484929
0.41,0.8944483170508384
0.42,0.8944483579223982
0.43,0.894448386427817
0.44,0.8944484063086071
0.45,0.8944484201742449
0.46,0.8944484298446811
0.47,0.8944484365892202
0.48,0.8944484412931246
0.49,0.894448444573811
0.5,0.8944484468618894
0.51,0.8944484484576846
0.52,0.8944484495706543
0.53,0.8944484503468827
0.54,0.8944484508882546
0.55,0.8944484512658286
0.56,0.8944484515291633
0.57,0.8944484517128233
0.58,0.8944484518409149
0.59,0.8944484519302509
0.6,0.8944484519925575
0.61,0.8944484520360123
0.62,0.8944484520663196
0.63,0.8944484520874569
0.64,0.894448452102199
0.65,0.8944484521124807
0.66,0.8944484521196516
0.67,0.8944484521246527
0.68,0.8944484521281408
0.69,0.8944484521305736
0.7,0.8944484521322702
0.71,0.8944484521334535
0.72,0.8944484521342788
0.73,0.8944484521348544
0.74,0.8944484521352558
0.75,0.8944484521355358
0.76,0.894448452135731
0.77,0.8944484521358673
0.78,0.8944484521359621
0.79,0.8944484521360285
0.8,0.8944484521360747
0.81,0.8944484521361069
0.82,0.8944484521361293
0.83,0.8944484521361451
0.84,0.894448452136156
0.85,0.8944484521361636
0.86,0.8944484521361689
0.87,0.8944484521361726
0.88,0.8944484521361753
0.89,0.8944484521361771
0.9,0.8944484521361783
0.91,0.8944484521361791
0.92,0.8944484521361797
0.93,0.8944484521361802
0.94,0.8944484521361804
0.95,0.8944484521361807
0.96,0.8944484521361808
0.97,0.894448452136181
0.98,0.8944484521361811
0.99,0.8944484521361811
1.0,0.8944484521361811
1.01,0.8944484521361811
1.02,0.8944484521361811
1.03,0.8944484521361811
1.04,0.8944484521361812
1.05,0.8944484521361812
1.06,0.8944484521361812
1.07,0.8944484521361812
1.08,0.8944484521361812
1.09,0.8944484521361812
1.1,0.8944484521361812
1.11,0.8944484521361812
1.12,0.8944484521361812
1.13,0.8944484521361812
1.14,0.8944484521361812
1.15,0.8944484521361812
1.16,0.8944484521361812
1.17,0.8944484521361812
1.18,0.8944484521361812
1.19,0.8944484521361812
1.2,0.8944484521361812
1.21,0.8944484521361812
1.22,0.8944484521361812
1.23,0.8944484521361812
1.24,0.8944484521361812
1.25,0.8944484521361812
1.26,0.8944484521361812
1.27,0.8944484521361812
1.28,0.8944484521361812
1.29,0.8944484521361812
1.3,0.8944484521361812
1.31,0.8944484521361812
1.32,0.8944484521361812
1.33,0.8944484521361812
1.34,0.8944484521361812
1.35,0.8944484521361812
1.36,0.8944484521361812
1.37,0.8944484521361812
1.38,0.8944484521361812
1.39,0.8944484521361812
1.4,0.8944484521361812
1.41,0.8944484521361812
1.42,0.8944484521361812
1.43,0.8944484521361812
1.44,0.8944484521361812
1.45,0.8944484521361812
1.46,0.8944484521361812
1.47,0.8944484521361812
1.48,0.8944484521361812
1.49,0.8944484521361812
1.5,0.8944484521361812
1.51,0.8944484521361812
1.52,0.8944484521361812
1.53,0.8944484521361812
1.54,0.8944484521361812
1.55,0.8944484521361812
1.56,0.8944484521361812
1.57,0.8944484521361812
1.58,0.8944484521361812
1.59,0.8944484521361812
1.6,0.8944484521361812
1.61,0.8944484521361812
1.62,0.8944484521361812
1.63,0.8944484521361812
1.64,0.8944484521361812
1.65,0.8944484521361812
1.66,0.8944484521361812
1.67,0.8944484521361812
1.68,0.8944484521361812
1.69,0.8944484521361812
1.7,0.8944484521361812
1.71,0.8944484521361812
1.72,0.8944484521361812
1.73,0.8944484521361812
1.74,0.8944484521361812
1.75,0.8944484521361812
1.76,0.8944484521361812
1.77,0.8944484521361812
1.78,0.8944484521361812
1.79,0.8944484521361812
1.8,0.8944484521361812
1.81,0.8944484521361812
1.82,0.8944484521361812
1.83,0.8944484521361812
1.84,0.8944484521361812
1.85,0.8944484521361812
1.86,0.8944484521361812
1.87,0.8944484521361812
1.88,0.8944484521361812
1.89,0.8944484521361812
1.9,0.8944484521361812
1.91,0.8944484521361812
1.92,0.8944484521361812
1.93,0.8944484521361812
1.94,0.8944484521361812
1.95,0.8944484521361812
1.96,0.8944484521361812
1.97,0.8944484521361812
1.98,0.8944484521361812
1.99,0.8944484521361812
2.0,0.8944484521361812
2.01,0.8944484521361812
2.02,0.8944484521361812
2.03,0.8944484521361812
2.04,0.8944484521361812
2.05,0.8944484521361812
2.06,0.8944484521361812
2.07,0.8944484521361812
2.08,0.8944484521361812
2.09,0.8944484521361812
2.1,0.8944484521361812
2.11,0.8944484521361812
2.12,0.8944484521361812
2.13,0.8944484521361812
2.14,0.8944484521361812
2.15,0.8944484521361812
2.16,0.8944484521361812
2.17,0.8944484521361812
2.18,0.8944484521361812
2.19,0.8944484521361812
2.2,0.8944484521361812
2.21,0.8944484521361812
2.22,0.8944484521361812
2.23,0.8944484521361812
2.24,0.8944484521361812
2.25,0.8944484521361812
2.26,0.8944484521361812
2.27,0.8944484521361812
2.28,0.8944484521361812
2.29,0.8944484521361812
2.3,0.8944484521361812
2.31,0.8944484521361812
2.32,0.8944484521361812
2.33,0.8944484521361812
2.34,0.8944484521361812
2.35,0.8944484521361812
2.36,0.8944484521361812
2.37,0.8944484521361812
2.38,0.8944484521361812
2.39,0.8944484521361812
2.4,0.8944484521361812
2.41,0.8944484521361812
2.42,0.8944484521361812
2.43,0.8944484521361812
2.44,0.8944484521361812
2.45,0.8944484521361812
2.46,0.8944484521361812
2.47,0.8944484521361812
2.48,0.8944484521361812
2.49,0.8944484521361812
2.5,0.8944484521361812
2.51,0.8944484521361812
2.52,0.8944484521361812
2.53,0.8944484521361812
2.54,0.8944484521361812
2.55,0.8944484521361812
2.56,0.8944484521361812
2.57,0.8944484521361812
2.58,0.8944484521361812
2.59,0.8944484521361812
2.6,0.8944484521361812
2.61,0.8944484521361812
2.62,0.8944484521361812
2.63,0.8944484521361812
2.64,0.8944484521361812
2.65,0.8944484521361812
2.66,0.8944484521361812
2.67,0.8944484521361812
2.68,0.8944484521361812
2.69,0.8944484521361812
2.7,0.8944484521361812
2.71,0.8944484521361812
2.72,0.8944484521361812
2.73,0.8944484521361812
2.74,0.8944484521361812
