strain,r_value
0.0,0.45640970053144275
0.00011,0.46410380227919723
0.0002,0.47031556803190555
0.0003,0.4771306541682624
0.0004,0.48385546321623396
0.0005,0.4904911910451789
0.0006,0.4970390176831882
0.0007,0.503500107526929
0.0008,0.5098756095487087
0.0009,0.5161666575007956
0.001,0.5223743701170346
0.002,0.5801038265704866
0.003,0.6306261768429567
0.004,0.6748411761494593
0.005,0.7135362517572006
0.01,0.8455372787111362
0.011,0.862922177306666
0.012,0.8781366967262789
0.013,0.8914517931530876
0.014,0.9031045958454076
0.015,0.9133026301842907
0.016,0.9222275135040421
0.017,0.9300381895249568
0.018,0.9368737589904619
0.019,0.9428559569196338
0.02,0.9480913205926064
0.021,0.9526730868786437
0.022,0.9566828526964879
0.023,0.9601920281782117
0.024,0.9632631084160479
0.025,0.9659507864407999
0.026,0.968302927252928
0.027,0.9703614202528807
0.028,0.9721629252516484
0.029,0.9737395253472814
0.03,0.9751192982944838
0.031,0.9763268165428369
0.032,0.9773835848488555
0.033,0.9783084232553381
0.034,0.9791178022585065
0.035,0.9798261361319465
0.036,0.9804460396311703
0.037,0.9809885526504669
0.038,0.9814633368329646
0.039,0.981878847635345
0.04,0.9822424849115214
0.041,0.9825607246970269
0.042,0.9828392345410772
0.043,0.9830829744402529
0.044,0.9832962851713432
0.045,0.9834829655964692
0.046,0.9836463403172209
0.047,0.9837893188826632
0.048,0.9839144476056498
0.049,0.9840239549102436
0.05,0.9841197910178385
0.051,0.9842036626787571
0.052,0.9842770635678555
0.053,0.9843413008854602
0.054,0.9843975186373664
0.055,0.984446718008499
0.056,0.9844897751930675
0.057,0.9845274569987548
0.058,0.9845604345028365
0.059,0.9845892950034316
0.06,0.9846145524787258
0.061,0.9846366567404352
0.062,0.9846560014445294
0.063,0.9846729311018689
0.064,0.9846877472136193
0.065,0.9847007136407004
0.066,0.9847120613028995
0.067,0.9847219922913344
0.068,0.9847306834675049
0.069,0.9847382896130281
0.07,0.984744946186153
0.071,0.9847507717341437
0.072,0.9847558700044927
0.073,0.9847603317925675
0.074,0.9847642365585882
0.075,0.9847676538427399
0.076,0.9847706445036173
0.077,0.9847732618020588
0.078,0.9847755523496708
0.079,0.9847775569389374
0.08,0.984779311269695
0.081,0.9847808465849133
0.082,0.9847821902271021
0.083,0.9847833661252567
0.084,0.9847843952210096
0.085,0.9847852958415815
0.086,0.984786084026172
0.087,0.9847867738116025
0.088,0.9847873774822979
0.089,0.9847879057890618
0.09,0.9847883681405376
0.091,0.9847887727707669
0.092,0.9847891268858309
0.093,0.9847894367921839
0.094,0.9847897080089645
0.095,0.9847899453662863
0.096,0.9847901530912588
0.097,0.9847903348832672
0.098,0.9847904939798546
0.099,0.984790633214381
0.1,0.984790755066481
0.11,0.9847913841375542
0.12,0.9847915499283766
0.13,0.9847915936223213
0.14,0.9847916051378007
0.15,0.9847916081726897
0.16,0.9847916089725306
0.17,0.9847916091833275
0.18,0.9847916092388829
0.19,0.9847916092535243
0.2,0.984791609257383
0.21,0.9847916092583999
0.22,0.9847916092586679
0.23,0.9847916092587385
0.24,0.9847916092587572
0.25,0.9847916092587621
0.26,0.9847916092587634
0.27,0.9847916092587639
0.28,0.9847916092587639
0.29,0.9847916092587639
0.3,0.9847916092587639
0.31,0.9847916092587639
0.32,0.9847916092587639
0.33,0.9847916092587639
0.34,0.9847916092587639
0.35,0.9847916092587639
0.36,0.9847916092587639
0.37,0.9847916092587639
0.38,0.9847916092587639
0.39,0.9847916092587639
0.4,0.9847916092587639
0.41,0.9847916092587639
0.42,0.9847916092587639
0.43,0.9847916092587639
0.44,0.9847916092587639
0.45,0.9847916092587639
0.46,0.9847916092587639
0.47,0.9847916092587639
0.48,0.9847916092587639
0.49,0.9847916092587639
0.5,0.9847916092587639
0.51,0.9847916092587639
0.52,0.9847916092587639
0.53,0.9847916092587639
0.54,0.9847916092587639
0.55,0.9847916092587639
0.56,0.9847916092587639
0.57,0.9847916092587639
0.58,0.9847916092587639
0.59,0.9847916092587639
0.6,0.9847916092587639
0.61,0.9847916092587639
0.62,0.9847916092587639
0.63,0.9847916092587639
0.64,0.9847916092587639
0.65,0.9847916092587639
0.66,0.9847916092587639
0.67,0.9847916092587639
0.68,0.9847916092587639
0.69,0.9847916092587639
0.7,0.9847916092587639
0.71,0.9847916092587639
0.72,0.9847916092587639
0.73,0.9847916092587639
0.74,0.9847916092587639
0.75,0.9847916092587639
0.76,0.9847916092587639
0.77,0.9847916092587639
0.78,0.9847916092587639
0.79,0.9847916092587639
0.8,0.9847916092587639
0.81,0.9847916092587639
0.82,0.9847916092587639
0.83,0.9847916092587639
0.84,0.9847916092587639
0.85,0.9847916092587639
0.86,0.9847916092587639
0.87,0.9847916092587639
0.88,0.9847916092587639
0.89,0.9847916092587639
0.9,0.9847916092587639
0.91,0.9847916092587639
0.92,0.9847916092587639
0.93,0.9847916092587639
0.94,0.9847916092587639
0.95,0.9847916092587639
0.96,0.9847916092587639
0.97,0.9847916092587639
0.98,0.9847916092587639
0.99,0.9847916092587639
