Strain,RD_R_value,DD_R_value,TD_R_value
0.26,0.7349530905058479,1.003253625770526,0.852502466532691
0.27,0.7349530916463545,1.003253625770526,0.8525024665326981
0.28,0.734953092215308,1.003253625770526,0.8525024665326981
0.29,0.7349530924991365,1.003253625770526,0.8525024665327052
0.3,0.7349530926407275,1.003253625770526,0.8525024665327052
0.31,0.7349530927113614,1.003253625770526,0.8525024665327052
0.32,0.7349530927465979,1.003253625770526,0.8525024665327052
0.33,0.7349530927641761,1.003253625770526,0.8525024665327052
0.34,0.7349530927729453,1.003253625770526,0.8525024665327052
0.35,0.7349530927773196,1.003253625770526,0.8525024665327052
0.36,0.734953092779502,1.003253625770526,0.8525024665327052
0.37,0.7349530927805905,1.003253625770526,0.8525024665327052
0.38,0.7349530927811336,1.003253625770526,0.8525024665327052
0.39,0.7349530927814047,1.003253625770526,0.8525024665327052
0.4,0.7349530927815398,1.003253625770526,0.8525024665327052
0.41,0.7349530927816073,1.003253625770526,0.8525024665327052
0.42,0.734953092781641,1.003253625770526,0.8525024665327052
0.43,0.7349530927816577,1.003253625770526,0.8525024665327052
0.44,0.7349530927816659,1.003253625770526,0.8525024665327052
0.45,0.7349530927816703,1.003253625770526,0.8525024665327052
0.46,0.7349530927816721,1.003253625770526,0.8525024665327052
0.47,0.7349530927816732,1.003253625770526,0.8525024665327052
0.48,0.7349530927816739,1.003253625770526,0.8525024665327052
0.49,0.7349530927816741,1.003253625770526,0.8525024665327052
0.5,0.7349530927816743,1.003253625770526,0.8525024665327052
0.51,0.7349530927816743,1.003253625770526,0.8525024665327052
0.52,0.7349530927816743,1.003253625770526,0.8525024665327052
0.53,0.7349530927816743,1.003253625770526,0.8525024665327052
0.54,0.7349530927816743,1.003253625770526,0.8525024665327052
0.55,0.7349530927816743,1.003253625770526,0.8525024665327052
0.56,0.7349530927816743,1.003253625770526,0.8525024665327052
0.57,0.7349530927816743,1.003253625770526,0.8525024665327052
0.58,0.7349530927816743,1.003253625770526,0.8525024665327052
0.59,0.7349530927816743,1.003253625770526,0.8525024665327052
0.6,0.7349530927816743,1.003253625770526,0.8525024665327052
0.61,0.7349530927816743,1.003253625770526,0.8525024665327052
0.62,0.7349530927816743,1.003253625770526,0.8525024665327052
0.63,0.7349530927816743,1.003253625770526,0.8525024665327052
0.64,0.7349530927816743,1.003253625770526,0.8525024665327052
0.65,0.7349530927816743,1.003253625770526,0.8525024665327052
0.66,0.7349530927816743,1.003253625770526,0.8525024665327052
0.67,0.7349530927816743,1.003253625770526,0.8525024665327052
0.68,0.7349530927816743,1.003253625770526,0.8525024665327052
0.69,0.7349530927816743,1.003253625770526,0.8525024665327052
0.7,0.7349530927816743,1.003253625770526,0.8525024665327052
0.71,0.7349530927816743,1.003253625770526,0.8525024665327052
0.72,0.7349530927816743,1.003253625770526,0.8525024665327052
0.73,0.7349530927816743,1.003253625770526,0.8525024665327052
0.74,0.7349530927816743,1.003253625770526,0.8525024665327052
0.75,0.7349530927816743,1.003253625770526,0.8525024665327052
0.76,0.7349530927816743,1.003253625770526,0.8525024665327052
0.77,0.7349530927816743,1.003253625770526,0.8525024665327052
0.78,0.7349530927816743,1.003253625770526,0.8525024665327052
0.79,0.7349530927816743,1.003253625770526,0.8525024665327052
0.8,0.7349530927816743,1.003253625770526,0.8525024665327052
0.81,0.7349530927816743,1.003253625770526,0.8525024665327052
0.82,0.7349530927816743,1.003253625770526,0.8525024665327052
0.83,0.7349530927816743,1.003253625770526,0.8525024665327052
0.84,0.7349530927816743,1.003253625770526,0.8525024665327052
0.85,0.7349530927816743,1.003253625770526,0.8525024665327052
0.86,0.7349530927816743,1.003253625770526,0.8525024665327052
0.87,0.7349530927816743,1.003253625770526,0.8525024665327052
0.88,0.7349530927816743,1.003253625770526,0.8525024665327052
0.89,0.7349530927816743,1.003253625770526,0.8525024665327052
0.9,0.7349530927816743,1.003253625770526,0.8525024665327052
0.91,0.7349530927816743,1.003253625770526,0.8525024665327052
0.92,0.7349530927816743,1.003253625770526,0.8525024665327052
0.93,0.7349530927816743,1.003253625770526,0.8525024665327052
0.94,0.7349530927816743,1.003253625770526,0.8525024665327052
0.95,0.7349530927816743,1.003253625770526,0.8525024665327052
0.96,0.7349530927816743,1.003253625770526,0.8525024665327052
0.97,0.7349530927816743,1.003253625770526,0.8525024665327052
0.98,0.7349530927816743,1.003253625770526,0.8525024665327052
0.99,0.7349530927816743,1.003253625770526,0.8525024665327052
1.0,0.7349530927816743,1.003253625770526,0.8525024665327052
1.01,0.7349530927816743,1.003253625770526,0.8525024665327052
1.02,0.7349530927816743,1.003253625770526,0.8525024665327052
1.03,0.7349530927816743,1.003253625770526,0.8525024665327052
1.04,0.7349530927816743,1.003253625770526,0.8525024665327052
1.05,0.7349530927816743,1.003253625770526,0.8525024665327052
1.06,0.7349530927816743,1.003253625770526,0.8525024665327052
1.07,0.7349530927816743,1.003253625770526,0.8525024665327052
1.08,0.7349530927816743,1.003253625770526,0.8525024665327052
1.09,0.7349530927816743,1.003253625770526,0.8525024665327052
1.1,0.7349530927816743,1.003253625770526,0.8525024665327052
1.11,0.7349530927816743,1.003253625770526,0.8525024665327052
1.12,0.7349530927816743,1.003253625770526,0.8525024665327052
1.13,0.7349530927816743,1.003253625770526,0.8525024665327052
1.14,0.7349530927816743,1.003253625770526,0.8525024665327052
1.15,0.7349530927816743,1.003253625770526,0.8525024665327052
1.16,0.7349530927816743,1.003253625770526,0.8525024665327052
1.17,0.7349530927816743,1.003253625770526,0.8525024665327052
1.18,0.7349530927816743,1.003253625770526,0.8525024665327052
1.19,0.7349530927816743,1.003253625770526,0.8525024665327052
1.2,0.7349530927816743,1.003253625770526,0.8525024665327052
1.21,0.7349530927816743,1.003253625770526,0.8525024665327052
1.22,0.7349530927816743,1.003253625770526,0.8525024665327052
1.23,0.7349530927816743,1.003253625770526,0.8525024665327052
1.24,0.7349530927816743,1.003253625770526,0.8525024665327052
1.25,0.7349530927816743,1.003253625770526,0.8525024665327052
1.26,0.7349530927816743,1.003253625770526,0.8525024665327052
1.27,0.7349530927816743,1.003253625770526,0.8525024665327052
1.28,0.7349530927816743,1.003253625770526,0.8525024665327052
1.29,0.7349530927816743,1.003253625770526,0.8525024665327052
1.3,0.7349530927816743,1.003253625770526,0.8525024665327052
1.31,0.7349530927816743,1.003253625770526,0.8525024665327052
1.32,0.7349530927816743,1.003253625770526,0.8525024665327052
1.33,0.7349530927816743,1.003253625770526,0.8525024665327052
1.34,0.7349530927816743,1.003253625770526,0.8525024665327052
1.35,0.7349530927816743,1.003253625770526,0.8525024665327052
1.36,0.7349530927816743,1.003253625770526,0.8525024665327052
1.37,0.7349530927816743,1.003253625770526,0.8525024665327052
1.38,0.7349530927816743,1.003253625770526,0.8525024665327052
1.39,0.7349530927816743,1.003253625770526,0.8525024665327052
1.4,0.7349530927816743,1.003253625770526,0.8525024665327052
1.41,0.7349530927816743,1.003253625770526,0.8525024665327052
1.42,0.7349530927816743,1.003253625770526,0.8525024665327052
1.43,0.7349530927816743,1.003253625770526,0.8525024665327052
1.44,0.7349530927816743,1.003253625770526,0.8525024665327052
1.45,0.7349530927816743,1.003253625770526,0.8525024665327052
1.46,0.7349530927816743,1.003253625770526,0.8525024665327052
1.47,0.7349530927816743,1.003253625770526,0.8525024665327052
1.48,0.7349530927816743,1.003253625770526,0.8525024665327052
1.49,0.7349530927816743,1.003253625770526,0.8525024665327052
1.5,0.7349530927816743,1.003253625770526,0.8525024665327052
1.51,0.7349530927816743,1.003253625770526,0.8525024665327052
1.52,0.7349530927816743,1.003253625770526,0.8525024665327052
1.53,0.7349530927816743,1.003253625770526,0.8525024665327052
1.54,0.7349530927816743,1.003253625770526,0.8525024665327052
1.55,0.7349530927816743,1.003253625770526,0.8525024665327052
1.56,0.7349530927816743,1.003253625770526,0.8525024665327052
1.57,0.7349530927816743,1.003253625770526,0.8525024665327052
1.58,0.7349530927816743,1.003253625770526,0.8525024665327052
1.59,0.7349530927816743,1.003253625770526,0.8525024665327052
1.6,0.7349530927816743,1.003253625770526,0.8525024665327052
1.61,0.7349530927816743,1.003253625770526,0.8525024665327052
1.62,0.7349530927816743,1.003253625770526,0.8525024665327052
1.63,0.7349530927816743,1.003253625770526,0.8525024665327052
1.64,0.7349530927816743,1.003253625770526,0.8525024665327052
1.65,0.7349530927816743,1.003253625770526,0.8525024665327052
1.66,0.7349530927816743,1.003253625770526,0.8525024665327052
1.67,0.7349530927816743,1.003253625770526,0.8525024665327052
1.68,0.7349530927816743,1.003253625770526,0.8525024665327052
1.69,0.7349530927816743,1.003253625770526,0.8525024665327052
1.7,0.7349530927816743,1.003253625770526,0.8525024665327052
1.71,0.7349530927816743,1.003253625770526,0.8525024665327052
1.72,0.7349530927816743,1.003253625770526,0.8525024665327052
1.73,0.7349530927816743,1.003253625770526,0.8525024665327052
1.74,0.7349530927816743,1.003253625770526,0.8525024665327052
1.75,0.7349530927816743,1.003253625770526,0.8525024665327052
1.76,0.7349530927816743,1.003253625770526,0.8525024665327052
1.77,0.7349530927816743,1.003253625770526,0.8525024665327052
1.78,0.7349530927816743,1.003253625770526,0.8525024665327052
1.79,0.7349530927816743,1.003253625770526,0.8525024665327052
1.8,0.7349530927816743,1.003253625770526,0.8525024665327052
1.81,0.7349530927816743,1.003253625770526,0.8525024665327052
1.82,0.7349530927816743,1.003253625770526,0.8525024665327052
1.83,0.7349530927816743,1.003253625770526,0.8525024665327052
1.84,0.7349530927816743,1.003253625770526,0.8525024665327052
1.85,0.7349530927816743,1.003253625770526,0.8525024665327052
1.86,0.7349530927816743,1.003253625770526,0.8525024665327052
1.87,0.7349530927816743,1.003253625770526,0.8525024665327052
1.88,0.7349530927816743,1.003253625770526,0.8525024665327052
1.89,0.7349530927816743,1.003253625770526,0.8525024665327052
1.9,0.7349530927816743,1.003253625770526,0.8525024665327052
1.91,0.7349530927816743,1.003253625770526,0.8525024665327052
1.92,0.7349530927816743,1.003253625770526,0.8525024665327052
1.93,0.7349530927816743,1.003253625770526,0.8525024665327052
1.94,0.7349530927816743,1.003253625770526,0.8525024665327052
1.95,0.7349530927816743,1.003253625770526,0.8525024665327052
1.96,0.7349530927816743,1.003253625770526,0.8525024665327052
1.97,0.7349530927816743,1.003253625770526,0.8525024665327052
1.98,0.7349530927816743,1.003253625770526,0.8525024665327052
1.99,0.7349530927816743,1.003253625770526,0.8525024665327052
2.0,0.7349530927816743,1.003253625770526,0.8525024665327052
2.01,0.7349530927816743,1.003253625770526,0.8525024665327052
2.02,0.7349530927816743,1.003253625770526,0.8525024665327052
2.03,0.7349530927816743,1.003253625770526,0.8525024665327052
2.04,0.7349530927816743,1.003253625770526,0.8525024665327052
2.05,0.7349530927816743,1.003253625770526,0.8525024665327052
2.06,0.7349530927816743,1.003253625770526,0.8525024665327052
2.07,0.7349530927816743,1.003253625770526,0.8525024665327052
2.08,0.7349530927816743,1.003253625770526,0.8525024665327052
2.09,0.7349530927816743,1.003253625770526,0.8525024665327052
2.1,0.7349530927816743,1.003253625770526,0.8525024665327052
2.11,0.7349530927816743,1.003253625770526,0.8525024665327052
2.12,0.7349530927816743,1.003253625770526,0.8525024665327052
2.13,0.7349530927816743,1.003253625770526,0.8525024665327052
2.14,0.7349530927816743,1.003253625770526,0.8525024665327052
2.15,0.7349530927816743,1.003253625770526,0.8525024665327052
2.16,0.7349530927816743,1.003253625770526,0.8525024665327052
2.17,0.7349530927816743,1.003253625770526,0.8525024665327052
2.18,0.7349530927816743,1.003253625770526,0.8525024665327052
2.19,0.7349530927816743,1.003253625770526,0.8525024665327052
2.2,0.7349530927816743,1.003253625770526,0.8525024665327052
2.21,0.7349530927816743,1.003253625770526,0.8525024665327052
2.22,0.7349530927816743,1.003253625770526,0.8525024665327052
2.23,0.7349530927816743,1.003253625770526,0.8525024665327052
2.24,0.7349530927816743,1.003253625770526,0.8525024665327052
2.25,0.7349530927816743,1.003253625770526,0.8525024665327052
2.26,0.7349530927816743,1.003253625770526,0.8525024665327052
2.27,0.7349530927816743,1.003253625770526,0.8525024665327052
2.28,0.7349530927816743,1.003253625770526,0.8525024665327052
2.29,0.7349530927816743,1.003253625770526,0.8525024665327052
2.3,0.7349530927816743,1.003253625770526,0.8525024665327052
2.31,0.7349530927816743,1.003253625770526,0.8525024665327052
2.32,0.7349530927816743,1.003253625770526,0.8525024665327052
2.33,0.7349530927816743,1.003253625770526,0.8525024665327052
2.34,0.7349530927816743,1.003253625770526,0.8525024665327052
2.35,0.7349530927816743,1.003253625770526,0.8525024665327052
2.36,0.7349530927816743,1.003253625770526,0.8525024665327052
2.37,0.7349530927816743,1.003253625770526,0.8525024665327052
2.38,0.7349530927816743,1.003253625770526,0.8525024665327052
2.39,0.7349530927816743,1.003253625770526,0.8525024665327052
2.4,0.7349530927816743,1.003253625770526,0.8525024665327052
2.41,0.7349530927816743,1.003253625770526,0.8525024665327052
2.42,0.7349530927816743,1.003253625770526,0.8525024665327052
2.43,0.7349530927816743,1.003253625770526,0.8525024665327052
2.44,0.7349530927816743,1.003253625770526,0.8525024665327052
2.45,0.7349530927816743,1.003253625770526,0.8525024665327052
2.46,0.7349530927816743,1.003253625770526,0.8525024665327052
2.47,0.7349530927816743,1.003253625770526,0.8525024665327052
2.48,0.7349530927816743,1.003253625770526,0.8525024665327052
2.49,0.7349530927816743,1.003253625770526,0.8525024665327052
2.5,0.7349530927816743,1.003253625770526,0.8525024665327052
2.51,0.7349530927816743,1.003253625770526,0.8525024665327052
2.52,0.7349530927816743,1.003253625770526,0.8525024665327052
2.53,0.7349530927816743,1.003253625770526,0.8525024665327052
2.54,0.7349530927816743,1.003253625770526,0.8525024665327052
2.55,0.7349530927816743,1.003253625770526,0.8525024665327052
2.56,0.7349530927816743,1.003253625770526,0.8525024665327052
2.57,0.7349530927816743,1.003253625770526,0.8525024665327052
2.58,0.7349530927816743,1.003253625770526,0.8525024665327052
2.59,0.7349530927816743,1.003253625770526,0.8525024665327052
2.6,0.7349530927816743,1.003253625770526,0.8525024665327052
2.61,0.7349530927816743,1.003253625770526,0.8525024665327052
2.62,0.7349530927816743,1.003253625770526,0.8525024665327052
2.63,0.7349530927816743,1.003253625770526,0.8525024665327052
2.64,0.7349530927816743,1.003253625770526,0.8525024665327052
2.65,0.7349530927816743,1.003253625770526,0.8525024665327052
2.66,0.7349530927816743,1.003253625770526,0.8525024665327052
2.67,0.7349530927816743,1.003253625770526,0.8525024665327052
2.68,0.7349530927816743,1.003253625770526,0.8525024665327052
2.69,0.7349530927816743,1.003253625770526,0.8525024665327052
2.7,0.7349530927816743,1.003253625770526,0.8525024665327052
2.71,0.7349530927816743,1.003253625770526,0.8525024665327052
2.72,0.7349530927816743,1.003253625770526,0.8525024665327052
2.73,0.7349530927816743,1.003253625770526,0.8525024665327052
2.74,0.7349530927816743,1.003253625770526,0.8525024665327052
2.75,0.7349530927816743,1.003253625770526,0.8525024665327052
2.76,0.7349530927816743,1.003253625770526,0.8525024665327052
2.77,0.7349530927816743,1.003253625770526,0.8525024665327052
2.78,0.7349530927816743,1.003253625770526,0.8525024665327052
2.79,0.7349530927816743,1.003253625770526,0.8525024665327052
2.8,0.7349530927816743,1.003253625770526,0.8525024665327052
2.81,0.7349530927816743,1.003253625770526,0.8525024665327052
2.82,0.7349530927816743,1.003253625770526,0.8525024665327052
2.83,0.7349530927816743,1.003253625770526,0.8525024665327052
2.84,0.7349530927816743,1.003253625770526,0.8525024665327052
2.85,0.7349530927816743,1.003253625770526,0.8525024665327052
2.86,0.7349530927816743,1.003253625770526,0.8525024665327052
2.87,0.7349530927816743,1.003253625770526,0.8525024665327052
2.88,0.7349530927816743,1.003253625770526,0.8525024665327052
2.89,0.7349530927816743,1.003253625770526,0.8525024665327052
2.9,0.7349530927816743,1.003253625770526,0.8525024665327052
2.91,0.7349530927816743,1.003253625770526,0.8525024665327052
2.92,0.7349530927816743,1.003253625770526,0.8525024665327052
2.93,0.7349530927816743,1.003253625770526,0.8525024665327052
2.94,0.7349530927816743,1.003253625770526,0.8525024665327052
2.95,0.7349530927816743,1.003253625770526,0.8525024665327052
2.96,0.7349530927816743,1.003253625770526,0.8525024665327052
2.97,0.7349530927816743,1.003253625770526,0.8525024665327052
2.98,0.7349530927816743,1.003253625770526,0.8525024665327052
2.99,0.7349530927816743,1.003253625770526,0.8525024665327052
3.0,0.7349530927816743,1.003253625770526,0.8525024665327052
