strain,r_value
0.0,0.7507741671414485
0.00011,0.7510374599444624
0.0002,0.75125288119778
0.0003,0.7514922380076201
0.0004,0.7517315946719242
0.0005,0.7519709511906925
0.0006,0.7522103075639247
0.0007,0.7524496637916211
0.0008,0.7526890198737817
0.0009,0.7529283758104063
0.001,0.753167731601495
0.002,0.7555612815077756
0.003,0.7579548168604215
0.004,0.7603483376595204
0.005,0.7627418439051156
0.01,0.7747091568341662
0.011,0.7771025757607944
0.012,0.7794959801345746
0.013,0.7818893699555942
0.014,0.7842827452239407
0.015,0.7866761059397015
0.016,0.7890694521029639
0.017,0.7914627837138154
0.018,0.7938561007722996
0.019,0.7962494032785916
0.02,0.7986426912327348
0.021,0.8010359646348166
0.022,0.8034292234849247
0.023,0.80582246778319
0.024,0.8082156975296125
0.025,0.8106089127243671
0.026,0.8130021133674974
0.027,0.815395299459091
0.028,0.817788470999235
0.029,0.8201816279880608
0.03,0.822574770425612
0.031,0.8249678983120197
0.032,0.8273610116472838
0.033,0.8297541104316231
0.034,0.8321471946649937
0.035,0.8345402643475703
0.036,0.8369333194794406
0.037,0.8393263600606481
0.038,0.8417193860912803
0.039,0.8441123975714682
0.04,0.8465053945012994
0.041,0.8488983768808174
0.042,0.8512913447101536
0.043,0.8536842979893949
0.044,0.8560772367185856
0.045,0.8584701608978564
0.046,0.8608630705272512
0.047,0.863255965606901
0.048,0.8656488461368933
0.049,0.8680417121173154
0.05,0.8704345635482549
0.051,0.8728274004297554
0.052,0.8752202227619915
0.053,0.8776130305449636
0.054,0.8800058237788025
0.055,0.8823986024635958
0.056,0.8847913665994308
0.057,0.8871841161863949
0.058,0.8895768512245756
0.059,0.8919695717140603
0.06,0.8943622776549364
0.061,0.8967549690472911
0.062,0.8991476458912122
0.063,0.9015403081868305
0.064,0.9039329559341461
0.065,0.9063255891333338
0.066,0.9087182077844373
0.067,0.9111108118875442
0.068,0.9135034014427416
0.069,0.9158959764501607
0.07,0.9182885369098017
0.071,0.9206810828218829
0.072,0.9230736141863607
0.073,0.9254661310034098
0.074,0.927858633273074
0.075,0.9302511209954846
0.076,0.932643594170685
0.077,0.9350360527988064
0.078,0.9374284968798925
0.079,0.9398209264140308
0.08,0.9422133414013524
0.081,0.9446057418419446
0.082,0.9469981277358511
0.083,0.9493904990832032
0.084,0.9517828558840444
0.085,0.9541751981385497
0.086,0.9565675258466751
0.087,0.9589598390086396
0.088,0.9613521376244427
0.089,0.9637444216942158
0.09,0.9661366912180462
0.091,0.9685289461959777
0.092,0.9709211866281414
0.093,0.9733134125146247
0.094,0.9757056238555148
0.095,0.9780978206508995
0.096,0.9804900029008659
0.097,0.9828821706055015
0.098,0.9852743237648937
0.099,0.9876664623790863
0.1,0.9900585864482538
0.11,1.0139790271804767
0.12,1.037898013503129
0.13,1.0618155455046687
0.14,1.0857316232734662
0.15,1.1096462468980226
0.16,1.1335594164666654
0.17,1.157471132067852
0.18,1.1813813937899966
0.19,1.2052902017215135
0.2,1.2291975559507295
0.21,1.2531034565660586
0.22,1.2770079036559148
0.23,1.3009108973086252
0.24,1.3248124376126038
0.25,1.348712524656221
0.26,1.3726111585278038
0.27,1.396508339315722
0.28,1.4204040671083034
0.29,1.444298341993961
0.3,1.4681911640609788
0.31,1.492082533397683
0.32,1.5159724500924443
0.33,1.5398609142335455
0.34,1.5637479259093574
0.35,1.5876334852081189
0.36,1.6115175922182008
0.37,1.6354002470278861
0.38,1.6592814497254142
0.39,1.683161200399199
0.4,1.7070394991374362
0.41,1.730916346028409
0.42,1.7547917411604004
0.43,1.7786656846216933
0.44,1.8025381765005708
0.45,1.8264092168852724
0.46,1.8502788058640374
0.47,1.874146943525105
0.48,1.8980136299567583
0.49,1.9218788652472367
0.5,1.9457426494847356
0.51,1.9696049827574948
0.52,1.9934658651537096
0.53,2.017325296761663
0.54,2.041183277669507
0.55,2.0650398079654813
0.56,2.088894887737781
0.57,2.1127485170746017
0.58,2.1366006960640958
0.59,2.160451424794459
0.6,2.18430070335393
0.61,2.2081485318306173
0.62,2.2319949103126735
0.63,2.2558398388883365
0.64,2.2796833176457163
0.65,2.303525346672963
0.66,2.327365926058274
0.67,2.351205055889712
0.68,2.3750427362554305
0.69,2.3988789672436246
0.7,2.422713748942315
0.71,2.446547081439741
0.72,2.470378964823923
0.73,2.4942093991830143
0.74,2.5180383846050782
0.75,2.541865921178267
0.76,2.565692008990645
0.77,2.5895166481303207
0.78,2.6133398386853153
0.79,2.63716158074378
0.8,2.6609818743937357
0.81,2.684800719723291
0.82,2.7086181168204666
0.83,2.732434065773327
0.84,2.7562485666699366
0.85,2.780061619598316
0.86,2.8038732246465305
0.87,2.827683381902644
0.88,2.85149209145459
0.89,2.875299353390477
0.9,2.8991051677982815
0.91,2.922909534766025
0.92,2.946712454381728
0.93,2.9705139267334113
0.94,2.9943139519090085
0.95,3.01811252999654
0.96,3.041909661084027
0.97,3.0657053452593592
0.98,3.089499582610601
0.99,3.1132923732257294
1.0,3.1370837171926342
1.01,3.1608736145993364
1.02,3.1846620655337254
1.03,3.2084490700838226
1.04,3.2322346283375167
1.05,3.256018740382786
1.06,3.279801406307519
1.07,3.303582626199694
1.08,3.3273624001471993
1.09,3.35114072823797
1.1,3.3749176105598506
1.11,3.3986930472008625
1.12,3.4224670382488087
1.13,3.446239583791621
1.14,3.4700106839171907
1.15,3.4937803387134068
1.16,3.517548548268159
1.17,3.5413153126692496
1.18,3.5650806320046557
1.19,3.588844506362136
1.2,3.612606935829624
1.21,3.6363679204949215
1.22,3.660127460445919
1.23,3.6838855557704178
1.24,3.7076422065563084
1.25,3.7313974128913494
1.26,3.755151174863386
1.27,3.778903492560309
1.28,3.8026543660698326
1.29,3.8264037954798464
1.3,3.8501517808780656
1.31,3.87389832235238
1.32,3.897643419990548
1.33,3.9213870738803718
1.34,3.94512928410961
1.35,3.9688700507660215
1.36,3.992609373937452
1.37,4.016347253711572
1.38,4.04008369017623
1.39,4.063818683419138
1.4,4.087552233528013
1.41,4.111284340590698
1.42,4.135015004694825
1.43,4.158744225928236
1.44,4.18247200437856
1.45,4.206198340133556
1.46,4.229923233280982
1.47,4.25364668390851
1.48,4.277368692103853
1.49,4.301089257954729
1.5,4.3248083815488485
1.51,4.348526062973844
1.52,4.372242302317426
1.53,4.395957099667312
1.54,4.419670455111173
1.55,4.443382368736636
1.56,4.467092840631414
1.57,4.490801870883137
1.58,4.514509459579477
1.59,4.538215606808059
1.6,4.561920312656511
1.61,4.585623577212548
1.62,4.609325400563755
1.63,4.633025782797759
1.64,4.656724724002186
1.65,4.680422224264621
1.66,4.704118283672734
1.67,4.727812902314156
1.68,4.751506080276378
1.69,4.775197817647076
1.7,4.798888114513831
1.71,4.822576970964228
1.72,4.846264387085807
1.73,4.869950362966193
1.74,4.89363489869293
1.75,4.917317994353601
1.76,4.940999650035742
1.77,4.964679865826943
1.78,4.9883586418146955
1.79,5.012035978086585
1.8,5.035711874730151
1.81,5.059386331832934
1.82,5.083059349482387
1.83,5.106730927766138
1.84,5.130401066771594
1.85,5.154069766586341
1.86,5.177737027297873
1.87,5.201402848993689
1.88,5.225067231761283
1.89,5.2487301756881095
1.9,5.272391680861707
1.91,5.296051747369528
1.92,5.319710375299028
1.93,5.343367564737745
1.94,5.367023315773043
1.95,5.390677628492465
1.96,5.414330502983374
1.97,5.43798193933331
1.98,5.461631937629683
1.99,5.485280497959902
2.0,5.50892762041142
2.01,5.532573305071688
2.02,5.556217552028073
2.03,5.579860361368025
2.04,5.603501733178957
2.05,5.627141667548232
2.06,5.650780164563303
2.07,5.674417224311533
2.08,5.698052846880291
2.09,5.721687032357027
2.1,5.745319780829064
2.11,5.76895109238381
2.12,5.792580967108586
2.13,5.816209405090804
