strain,r_value
0.62,0.8399864553959884
0.63,0.8399864553959884
0.64,0.8399864553959884
0.65,0.8399864553959884
0.66,0.8399864553959884
0.67,0.8399864553959884
0.68,0.8399864553959884
0.69,0.8399864553959884
0.7,0.8399864553959884
0.71,0.8399864553959884
0.72,0.8399864553959884
0.73,0.8399864553959884
0.74,0.8399864553959884
0.75,0.8399864553959884
0.76,0.8399864553959884
0.77,0.8399864553959884
0.78,0.8399864553959884
0.79,0.8399864553959884
0.8,0.8399864553959884
0.81,0.8399864553959884
0.82,0.8399864553959884
0.83,0.8399864553959884
0.84,0.8399864553959884
0.85,0.8399864553959884
0.86,0.8399864553959884
0.87,0.8399864553959884
0.88,0.8399864553959884
0.89,0.8399864553959884
0.9,0.8399864553959884
0.91,0.8399864553959884
0.92,0.8399864553959884
0.93,0.8399864553959884
0.94,0.8399864553959884
0.95,0.8399864553959884
0.96,0.8399864553959884
0.97,0.8399864553959884
0.98,0.8399864553959884
0.99,0.8399864553959884
1.0,0.8399864553959884
1.01,0.8399864553959884
1.02,0.8399864553959884
1.03,0.8399864553959884
1.04,0.8399864553959884
1.05,0.8399864553959884
1.06,0.8399864553959884
1.07,0.8399864553959884
1.08,0.8399864553959884
1.09,0.8399864553959884
1.1,0.8399864553959884
1.11,0.8399864553959884
1.12,0.8399864553959884
1.13,0.8399864553959884
1.14,0.8399864553959884
1.15,0.8399864553959884
1.16,0.8399864553959884
1.17,0.8399864553959884
1.18,0.8399864553959884
1.19,0.8399864553959884
1.2,0.8399864553959884
1.21,0.8399864553959884
1.22,0.8399864553959884
1.23,0.8399864553959884
1.24,0.8399864553959884
1.25,0.8399864553959884
1.26,0.8399864553959884
1.27,0.8399864553959884
1.28,0.8399864553959884
1.29,0.8399864553959884
1.3,0.8399864553959884
1.31,0.8399864553959884
1.32,0.8399864553959884
1.33,0.8399864553959884
1.34,0.8399864553959884
1.35,0.8399864553959884
1.36,0.8399864553959884
1.37,0.8399864553959884
1.38,0.8399864553959884
1.39,0.8399864553959884
1.4,0.8399864553959884
1.41,0.8399864553959884
1.42,0.8399864553959884
1.43,0.8399864553959884
1.44,0.8399864553959884
1.45,0.8399864553959884
1.46,0.8399864553959884
1.47,0.8399864553959884
1.48,0.8399864553959884
1.49,0.8399864553959884
1.5,0.8399864553959884
1.51,0.8399864553959884
1.52,0.8399864553959884
1.53,0.8399864553959884
1.54,0.8399864553959884
1.55,0.8399864553959884
1.56,0.8399864553959884
1.57,0.8399864553959884
1.58,0.8399864553959884
1.59,0.8399864553959884
1.6,0.8399864553959884
1.61,0.8399864553959884
1.62,0.8399864553959884
1.63,0.8399864553959884
1.64,0.8399864553959884
1.65,0.8399864553959884
1.66,0.8399864553959884
1.67,0.8399864553959884
1.68,0.8399864553959884
1.69,0.8399864553959884
1.7,0.8399864553959884
1.71,0.8399864553959884
1.72,0.8399864553959884
1.73,0.8399864553959884
1.74,0.8399864553959884
1.75,0.8399864553959884
1.76,0.8399864553959884
1.77,0.8399864553959884
1.78,0.8399864553959884
1.79,0.8399864553959884
1.8,0.8399864553959884
1.81,0.8399864553959884
1.82,0.8399864553959884
1.83,0.8399864553959884
1.84,0.8399864553959884
1.85,0.8399864553959884
1.86,0.8399864553959884
1.87,0.8399864553959884
1.88,0.8399864553959884
1.89,0.8399864553959884
1.9,0.8399864553959884
1.91,0.8399864553959884
1.92,0.8399864553959884
1.93,0.8399864553959884
1.94,0.8399864553959884
1.95,0.8399864553959884
1.96,0.8399864553959884
1.97,0.8399864553959884
1.98,0.8399864553959884
1.99,0.8399864553959884
2.0,0.8399864553959884
2.01,0.8399864553959884
2.02,0.8399864553959884
2.03,0.8399864553959884
2.04,0.8399864553959884
2.05,0.8399864553959884
2.06,0.8399864553959884
2.07,0.8399864553959884
2.08,0.8399864553959884
2.09,0.8399864553959884
2.1,0.8399864553959884
2.11,0.8399864553959884
2.12,0.8399864553959884
2.13,0.8399864553959884
2.14,0.8399864553959884
2.15,0.8399864553959884
2.16,0.8399864553959884
2.17,0.8399864553959884
2.18,0.8399864553959884
2.19,0.8399864553959884
2.2,0.8399864553959884
2.21,0.8399864553959884
2.22,0.8399864553959884
2.23,0.8399864553959884
2.24,0.8399864553959884
2.25,0.8399864553959884
2.26,0.8399864553959884
2.27,0.8399864553959884
2.28,0.8399864553959884
2.29,0.8399864553959884
2.3,0.8399864553959884
2.31,0.8399864553959884
2.32,0.8399864553959884
2.33,0.8399864553959884
2.34,0.8399864553959884
2.35,0.8399864553959884
2.36,0.8399864553959884
2.37,0.8399864553959884
2.38,0.8399864553959884
2.39,0.8399864553959884
2.4,0.8399864553959884
2.41,0.8399864553959884
2.42,0.8399864553959884
2.43,0.8399864553959884
2.44,0.8399864553959884
2.45,0.8399864553959884
2.46,0.8399864553959884
2.47,0.8399864553959884
2.48,0.8399864553959884
2.49,0.8399864553959884
2.5,0.8399864553959884
2.51,0.8399864553959884
2.52,0.8399864553959884
2.53,0.8399864553959884
2.54,0.8399864553959884
2.55,0.8399864553959884
2.56,0.8399864553959884
2.57,0.8399864553959884
2.58,0.8399864553959884
2.59,0.8399864553959884
2.6,0.8399864553959884
2.61,0.8399864553959884
2.62,0.8399864553959884
2.63,0.8399864553959884
2.64,0.8399864553959884
2.65,0.8399864553959884
2.66,0.8399864553959884
2.67,0.8399864553959884
2.68,0.8399864553959884
2.69,0.8399864553959884
2.7,0.8399864553959884
2.71,0.8399864553959884
2.72,0.8399864553959884
2.73,0.8399864553959884
2.74,0.8399864553959884
2.75,0.8399864553959884
2.76,0.8399864553959884
2.77,0.8399864553959884
2.78,0.8399864553959884
2.79,0.8399864553959884
2.8,0.8399864553959884
2.81,0.8399864553959884
2.82,0.8399864553959884
2.83,0.8399864553959884
2.84,0.8399864553959884
2.85,0.8399864553959884
2.86,0.8399864553959884
2.87,0.8399864553959884
2.88,0.8399864553959884
2.89,0.8399864553959884
2.9,0.8399864553959884
2.91,0.8399864553959884
2.92,0.8399864553959884
2.93,0.8399864553959884
2.94,0.8399864553959884
2.95,0.8399864553959884
2.96,0.8399864553959884
2.97,0.8399864553959884
2.98,0.8399864553959884
2.99,0.8399864553959884
3.0,0.8399864553959884
