strain,r_value
0.084,1.1056491024792194
0.085,1.1056491024792194
0.086,1.1056491024792194
0.087,1.1056491024792194
0.088,1.1056491024792194
0.089,1.1056491024792194
0.09,1.1056491024792194
0.091,1.1056491024792194
0.092,1.1056491024792194
0.093,1.1056491024792194
0.094,1.1056491024792194
0.095,1.1056491024792194
0.096,1.1056491024792194
0.097,1.1056491024792194
0.098,1.1056491024792194
0.099,1.1056491024792194
0.1,1.1056491024792194
0.11,1.1056491024792194
0.12,1.1056491024792194
0.13,1.1056491024792194
0.14,1.1056491024792194
0.15,1.1056491024792194
0.16,1.1056491024792194
0.17,1.1056491024792194
0.18,1.1056491024792194
0.19,1.1056491024792194
0.2,1.1056491024792194
0.21,1.1056491024792194
0.22,1.1056491024792194
0.23,1.1056491024792194
0.24,1.1056491024792194
0.25,1.1056491024792194
0.26,1.1056491024792194
0.27,1.1056491024792194
0.28,1.1056491024792194
0.29,1.1056491024792194
0.3,1.1056491024792194
0.31,1.1056491024792194
0.32,1.1056491024792194
0.33,1.1056491024792194
0.34,1.1056491024792194
0.35,1.1056491024792194
0.36,1.1056491024792194
0.37,1.1056491024792194
0.38,1.1056491024792194
0.39,1.1056491024792194
0.4,1.1056491024792194
0.41,1.1056491024792194
0.42,1.1056491024792194
0.43,1.1056491024792194
0.44,1.1056491024792194
0.45,1.1056491024792194
0.46,1.1056491024792194
0.47,1.1056491024792194
0.48,1.1056491024792194
0.49,1.1056491024792194
0.5,1.1056491024792194
0.51,1.1056491024792194
0.52,1.1056491024792194
0.53,1.1056491024792194
0.54,1.1056491024792194
0.55,1.1056491024792194
0.56,1.1056491024792194
0.57,1.1056491024792194
0.58,1.1056491024792194
0.59,1.1056491024792194
0.6,1.1056491024792194
0.61,1.1056491024792194
0.62,1.1056491024792194
0.63,1.1056491024792194
0.64,1.1056491024792194
0.65,1.1056491024792194
0.66,1.1056491024792194
0.67,1.1056491024792194
0.68,1.1056491024792194
0.69,1.1056491024792194
0.7,1.1056491024792194
0.71,1.1056491024792194
0.72,1.1056491024792194
0.73,1.1056491024792194
0.74,1.1056491024792194
0.75,1.1056491024792194
0.76,1.1056491024792194
0.77,1.1056491024792194
0.78,1.1056491024792194
0.79,1.1056491024792194
0.8,1.1056491024792194
0.81,1.1056491024792194
0.82,1.1056491024792194
0.83,1.1056491024792194
0.84,1.1056491024792194
0.85,1.1056491024792194
0.86,1.1056491024792194
0.87,1.1056491024792194
0.88,1.1056491024792194
0.89,1.1056491024792194
0.9,1.1056491024792194
0.91,1.1056491024792194
0.92,1.1056491024792194
0.93,1.1056491024792194
0.94,1.1056491024792194
0.95,1.1056491024792194
0.96,1.1056491024792194
0.97,1.1056491024792194
0.98,1.1056491024792194
0.99,1.1056491024792194
1.0,1.1056491024792194
1.01,1.1056491024792194
1.02,1.1056491024792194
1.03,1.1056491024792194
1.04,1.1056491024792194
1.05,1.1056491024792194
1.06,1.1056491024792194
1.07,1.1056491024792194
1.08,1.1056491024792194
1.09,1.1056491024792194
1.1,1.1056491024792194
1.11,1.1056491024792194
1.12,1.1056491024792194
1.13,1.1056491024792194
1.14,1.1056491024792194
1.15,1.1056491024792194
1.16,1.1056491024792194
1.17,1.1056491024792194
1.18,1.1056491024792194
1.19,1.1056491024792194
1.2,1.1056491024792194
1.21,1.1056491024792194
1.22,1.1056491024792194
1.23,1.1056491024792194
1.24,1.1056491024792194
1.25,1.1056491024792194
1.26,1.1056491024792194
1.27,1.1056491024792194
1.28,1.1056491024792194
1.29,1.1056491024792194
1.3,1.1056491024792194
1.31,1.1056491024792194
1.32,1.1056491024792194
1.33,1.1056491024792194
1.34,1.1056491024792194
1.35,1.1056491024792194
1.36,1.1056491024792194
1.37,1.1056491024792194
1.38,1.1056491024792194
1.39,1.1056491024792194
1.4,1.1056491024792194
1.41,1.1056491024792194
1.42,1.1056491024792194
1.43,1.1056491024792194
1.44,1.1056491024792194
1.45,1.1056491024792194
1.46,1.1056491024792194
1.47,1.1056491024792194
1.48,1.1056491024792194
1.49,1.1056491024792194
1.5,1.1056491024792194
1.51,1.1056491024792194
1.52,1.1056491024792194
1.53,1.1056491024792194
1.54,1.1056491024792194
1.55,1.1056491024792194
1.56,1.1056491024792194
1.57,1.1056491024792194
1.58,1.1056491024792194
1.59,1.1056491024792194
1.6,1.1056491024792194
1.61,1.1056491024792194
1.62,1.1056491024792194
1.63,1.1056491024792194
1.64,1.1056491024792194
1.65,1.1056491024792194
1.66,1.1056491024792194
1.67,1.1056491024792194
1.68,1.1056491024792194
1.69,1.1056491024792194
1.7,1.1056491024792194
1.71,1.1056491024792194
1.72,1.1056491024792194
1.73,1.1056491024792194
1.74,1.1056491024792194
1.75,1.1056491024792194
1.76,1.1056491024792194
1.77,1.1056491024792194
1.78,1.1056491024792194
1.79,1.1056491024792194
1.8,1.1056491024792194
1.81,1.1056491024792194
1.82,1.1056491024792194
1.83,1.1056491024792194
1.84,1.1056491024792194
1.85,1.1056491024792194
1.86,1.1056491024792194
1.87,1.1056491024792194
1.88,1.1056491024792194
1.89,1.1056491024792194
1.9,1.1056491024792194
1.91,1.1056491024792194
1.92,1.1056491024792194
1.93,1.1056491024792194
1.94,1.1056491024792194
1.95,1.1056491024792194
1.96,1.1056491024792194
1.97,1.1056491024792194
1.98,1.1056491024792194
1.99,1.1056491024792194
2.0,1.1056491024792194
2.01,1.1056491024792194
2.02,1.1056491024792194
2.03,1.1056491024792194
2.04,1.1056491024792194
2.05,1.1056491024792194
2.06,1.1056491024792194
2.07,1.1056491024792194
2.08,1.1056491024792194
2.09,1.1056491024792194
2.1,1.1056491024792194
2.11,1.1056491024792194
2.12,1.1056491024792194
2.13,1.1056491024792194
2.14,1.1056491024792194
2.15,1.1056491024792194
2.16,1.1056491024792194
2.17,1.1056491024792194
2.18,1.1056491024792194
2.19,1.1056491024792194
2.2,1.1056491024792194
2.21,1.1056491024792194
2.22,1.1056491024792194
2.23,1.1056491024792194
2.24,1.1056491024792194
2.25,1.1056491024792194
2.26,1.1056491024792194
2.27,1.1056491024792194
2.28,1.1056491024792194
2.29,1.1056491024792194
2.3,1.1056491024792194
2.31,1.1056491024792194
2.32,1.1056491024792194
2.33,1.1056491024792194
2.34,1.1056491024792194
2.35,1.1056491024792194
2.36,1.1056491024792194
2.37,1.1056491024792194
2.38,1.1056491024792194
2.39,1.1056491024792194
2.4,1.1056491024792194
2.41,1.1056491024792194
2.42,1.1056491024792194
2.43,1.1056491024792194
2.44,1.1056491024792194
2.45,1.1056491024792194
2.46,1.1056491024792194
2.47,1.1056491024792194
2.48,1.1056491024792194
2.49,1.1056491024792194
2.5,1.1056491024792194
2.51,1.1056491024792194
2.52,1.1056491024792194
2.53,1.1056491024792194
2.54,1.1056491024792194
2.55,1.1056491024792194
2.56,1.1056491024792194
2.57,1.1056491024792194
2.58,1.1056491024792194
2.59,1.1056491024792194
2.6,1.1056491024792194
2.61,1.1056491024792194
2.62,1.1056491024792194
2.63,1.1056491024792194
2.64,1.1056491024792194
2.65,1.1056491024792194
2.66,1.1056491024792194
2.67,1.1056491024792194
2.68,1.1056491024792194
2.69,1.1056491024792194
2.7,1.1056491024792194
2.71,1.1056491024792194
2.72,1.1056491024792194
2.73,1.1056491024792194
2.74,1.1056491024792194
2.75,1.1056491024792194
2.76,1.1056491024792194
2.77,1.1056491024792194
2.78,1.1056491024792194
2.79,1.1056491024792194
2.8,1.1056491024792194
2.81,1.1056491024792194
2.82,1.1056491024792194
2.83,1.1056491024792194
2.84,1.1056491024792194
2.85,1.1056491024792194
2.86,1.1056491024792194
2.87,1.1056491024792194
2.88,1.1056491024792194
2.89,1.1056491024792194
2.9,1.1056491024792194
2.91,1.1056491024792194
2.92,1.1056491024792194
2.93,1.1056491024792194
2.94,1.1056491024792194
2.95,1.1056491024792194
2.96,1.1056491024792194
2.97,1.1056491024792194
2.98,1.1056491024792194
2.99,1.1056491024792194
3.0,1.1056491024792194
