strain,r_value
0.0,1.3834606315918883
0.00011,1.3780315607577367
0.0002,1.3736512633261615
0.0003,1.368848458238603
0.0004,1.3641123170037528
0.0005,1.3594419143145926
0.0006,1.3548363377075416
0.0007,1.350294687384188
0.0008,1.345816076035494
0.0009,1.3413996286684413
0.001,1.3370444824350813
0.002,1.2966831090588116
0.003,1.2615866934704503
0.004,1.231068445846221
0.005,1.2045311649746488
0.01,1.115577056824707
0.011,1.1041051029527034
0.012,1.0941296133441394
0.013,1.0854553810345573
0.014,1.0779126629211526
0.015,1.0713538581177078
0.016,1.0656506196030346
0.017,1.0606913426417557
0.018,1.0563789808291824
0.019,1.052629147023219
0.02,1.0493684620010697
0.021,1.0465331185261775
0.022,1.0440676327261063
0.023,1.0419237583475058
0.024,1.0400595426415846
0.025,1.0384385054050314
0.026,1.0370289251113207
0.027,1.0358032181629464
0.028,1.0347373991173787
0.029,1.0338106113240966
0.03,1.0330047187878835
0.031,1.0323039512717034
0.032,1.0316945956942956
0.033,1.0311647277835478
0.034,1.0307039787344712
0.035,1.0303033323055804
0.036,1.0299549483831292
0.037,1.0296520095605903
0.038,1.029388587731146
0.039,1.0291595280825794
0.04,1.0289603482245089
0.041,1.0287871504740136
0.042,1.0286365455832016
0.043,1.0285055864161707
0.044,1.028391710277508
0.045,1.0282926887637738
0.046,1.0282065841566337
0.047,1.028131711504306
0.048,1.0280666056493146
0.049,1.028009992557319
0.05,1.0279607643859707
0.051,1.0279179578059225
0.052,1.0278807351497634
0.053,1.027848368019991
0.054,1.0278202230352476
0.055,1.0277957494358962
0.056,1.0277744683063923
0.057,1.0277559632035482
0.058,1.0277398720072979
0.059,1.0277258798344935
0.06,1.0277137128770621
0.061,1.0277031330439512
0.062,1.0276939333020036
0.063,1.027685933624597
0.064,1.0276789774687638
0.065,1.0276729287118562
0.066,1.0276676689878066
0.067,1.0276630953708632
0.068,1.0276591183614714
0.069,1.0276556601348865
0.07,1.0276526530182482
0.071,1.0276500381663136
0.072,1.027647764409934
0.073,1.0276457872547442
0.074,1.0276440680104661
0.075,1.0276425730337935
0.076,1.0276412730700357
0.077,1.027640142680644
0.078,1.0276391597454133
0.079,1.0276383050296176
0.08,1.0276375618076141
0.081,1.0276369155355447
0.082,1.0276363535667303
0.083,1.027635864904195
0.084,1.027635439985467
0.085,1.0276350704954567
0.086,1.0276347492037397
0.087,1.0276344698230675
0.088,1.0276342268863345
0.089,1.0276340156395947
0.09,1.0276338319490324
0.091,1.0276336722200694
0.092,1.027633533327024
0.093,1.0276334125519453
0.094,1.027633307531427
0.095,1.027633216210358
0.096,1.0276331368017078
0.097,1.027633067751555
0.098,1.027633007708681
0.099,1.0276329554981274
0.1,1.027632910098203
0.11,1.0276326822587465
0.12,1.0276326259472304
0.13,1.0276326120295933
0.14,1.0276326085897887
0.15,1.0276326077396258
0.16,1.0276326075295044
0.17,1.027632607477572
0.18,1.0276326074647366
0.19,1.0276326074615643
0.2,1.0276326074607804
0.21,1.0276326074605866
0.22,1.0276326074605386
0.23,1.0276326074605269
0.24,1.0276326074605238
0.25,1.027632607460523
0.26,1.0276326074605229
0.27,1.0276326074605229
0.28,1.0276326074605229
0.29,1.0276326074605229
0.3,1.0276326074605229
0.31,1.0276326074605229
0.32,1.0276326074605229
0.33,1.0276326074605229
0.34,1.0276326074605229
0.35,1.0276326074605229
0.36,1.0276326074605229
0.37,1.0276326074605229
0.38,1.0276326074605229
0.39,1.0276326074605229
0.4,1.0276326074605229
0.41,1.0276326074605229
0.42,1.0276326074605229
0.43,1.0276326074605229
0.44,1.0276326074605229
0.45,1.0276326074605229
0.46,1.0276326074605229
0.47,1.0276326074605229
0.48,1.0276326074605229
0.49,1.0276326074605229
0.5,1.0276326074605229
0.51,1.0276326074605229
0.52,1.0276326074605229
0.53,1.0276326074605229
0.54,1.0276326074605229
0.55,1.0276326074605229
0.56,1.0276326074605229
0.57,1.0276326074605229
0.58,1.0276326074605229
0.59,1.0276326074605229
0.6,1.0276326074605229
0.61,1.0276326074605229
0.62,1.0276326074605229
0.63,1.0276326074605229
0.64,1.0276326074605229
0.65,1.0276326074605229
0.66,1.0276326074605229
0.67,1.0276326074605229
0.68,1.0276326074605229
0.69,1.0276326074605229
0.7,1.0276326074605229
0.71,1.0276326074605229
0.72,1.0276326074605229
0.73,1.0276326074605229
0.74,1.0276326074605229
0.75,1.0276326074605229
0.76,1.0276326074605229
0.77,1.0276326074605229
0.78,1.0276326074605229
0.79,1.0276326074605229
0.8,1.0276326074605229
0.81,1.0276326074605229
0.82,1.0276326074605229
0.83,1.0276326074605229
0.84,1.0276326074605229
0.85,1.0276326074605229
0.86,1.0276326074605229
0.87,1.0276326074605229
0.88,1.0276326074605229
0.89,1.0276326074605229
0.9,1.0276326074605229
0.91,1.0276326074605229
0.92,1.0276326074605229
0.93,1.0276326074605229
0.94,1.0276326074605229
0.95,1.0276326074605229
0.96,1.0276326074605229
0.97,1.0276326074605229
0.98,1.0276326074605229
0.99,1.0276326074605229
1.0,1.0276326074605229
1.01,1.0276326074605229
1.02,1.0276326074605229
1.03,1.0276326074605229
1.04,1.0276326074605229
1.05,1.0276326074605229
1.06,1.0276326074605229
1.07,1.0276326074605229
1.08,1.0276326074605229
1.09,1.0276326074605229
1.1,1.0276326074605229
1.11,1.0276326074605229
1.12,1.0276326074605229
1.13,1.0276326074605229
1.14,1.0276326074605229
1.15,1.0276326074605229
1.16,1.0276326074605229
1.17,1.0276326074605229
1.18,1.0276326074605229
1.19,1.0276326074605229
1.2,1.0276326074605229
1.21,1.0276326074605229
1.22,1.0276326074605229
1.23,1.0276326074605229
1.24,1.0276326074605229
1.25,1.0276326074605229
1.26,1.0276326074605229
1.27,1.0276326074605229
1.28,1.0276326074605229
1.29,1.0276326074605229
1.3,1.0276326074605229
1.31,1.0276326074605229
1.32,1.0276326074605229
1.33,1.0276326074605229
1.34,1.0276326074605229
1.35,1.0276326074605229
1.36,1.0276326074605229
1.37,1.0276326074605229
