
                  X             Displacement          Force      

                0.                 0.                 1.48555    
               33.3382E-06         6.66723E-03        1.03905E+03
               66.6674E-06        13.3341E-03         2.1623E+03 
              100.006E-06         20.0061E-03         3.27689E+03
              133.338E-06         26.6768E-03         4.43477E+03
              166.67E-06          33.3476E-03         5.66735E+03
              200.002E-06         40.0183E-03         6.85841E+03
              233.335E-06         46.689E-03          8.07166E+03
              266.668E-06         53.3497E-03         9.1665E+03 
              300.004E-06         60.0058E-03        10.2033E+03 
              333.338E-06         66.6572E-03        11.1994E+03 
              366.672E-06         73.3093E-03        12.17E+03   
              400.E-06            79.9674E-03        13.1187E+03 
              433.337E-06         86.6308E-03        14.0518E+03 
              466.668E-06         93.2937E-03        14.9339E+03 
              500.003E-06         99.971E-03         15.6191E+03 
              533.335E-06        106.647E-03         16.0043E+03 
              566.668E-06        113.323E-03         16.538E+03  
              600.005E-06        120.E-03            16.8329E+03 
              633.337E-06        126.675E-03         17.2272E+03 
              666.669E-06        133.351E-03         17.4551E+03 
              700.002E-06        140.027E-03         17.6996E+03 
              733.334E-06        146.703E-03         17.9549E+03 
              766.671E-06        153.38E-03          18.1696E+03 
              800.004E-06        160.056E-03         18.3526E+03 
              833.336E-06        166.732E-03         18.5178E+03 
              866.668E-06        173.408E-03         18.6704E+03 
              900.001E-06        180.083E-03         18.8124E+03 
              933.338E-06        186.76E-03          18.9455E+03 
              966.67E-06         193.436E-03         19.0685E+03 
                1.E-03           200.168E-03         19.1847E+03 
                1.03334E-03      206.923E-03         19.2901E+03 
                1.06667E-03      213.678E-03         19.3971E+03 
                1.1E-03          220.433E-03         19.4981E+03 
                1.13334E-03      227.189E-03         19.594E+03  
                1.16667E-03      233.944E-03         19.6825E+03 
                1.2E-03          240.701E-03         19.7699E+03 
                1.23334E-03      247.456E-03         19.8525E+03 
                1.26667E-03      254.169E-03         19.9298E+03 
                1.3E-03          260.874E-03         20.0036E+03 
                1.33333E-03      267.579E-03         20.0749E+03 
                1.36667E-03      274.284E-03         20.1414E+03 
                1.4E-03          280.988E-03         20.2045E+03 
                1.43333E-03      287.693E-03         20.2658E+03 
                1.46667E-03      294.398E-03         20.3238E+03 
                1.5E-03          301.102E-03         20.3793E+03 
                1.53334E-03      307.808E-03         20.4326E+03 
                1.56667E-03      314.512E-03         20.4831E+03 
                1.6E-03          321.216E-03         20.5317E+03 
                1.63334E-03      327.922E-03         20.5783E+03 
                1.66667E-03      334.626E-03         20.623E+03  
                1.7E-03          341.331E-03         20.6661E+03 
                1.73334E-03      348.036E-03         20.7074E+03 
                1.76667E-03      354.741E-03         20.7471E+03 
                1.8E-03          361.445E-03         20.7854E+03 
                1.83333E-03      368.15E-03          20.8221E+03 
                1.86667E-03      374.855E-03         20.8572E+03 
                1.9E-03          381.559E-03         20.8904E+03 
                1.93334E-03      388.265E-03         20.9232E+03 
                1.96667E-03      394.969E-03         20.954E+03  
                2.E-03           401.673E-03         20.9841E+03 
                2.03334E-03      408.379E-03         21.0128E+03 
                2.06667E-03      415.083E-03         21.0406E+03 
                2.1E-03          421.789E-03         21.066E+03  
                2.13334E-03      428.493E-03         21.0931E+03 
                2.16667E-03      435.197E-03         21.1172E+03 
                2.2E-03          441.903E-03         21.1411E+03 
                2.23333E-03      448.607E-03         21.1634E+03 
                2.26667E-03      455.312E-03         21.1841E+03 
                2.3E-03          462.017E-03         21.2063E+03 
                2.33333E-03      468.721E-03         21.2258E+03 
                2.36667E-03      475.427E-03         21.2452E+03 
                2.4E-03          482.131E-03         21.2631E+03 
                2.43334E-03      488.836E-03         21.2807E+03 
                2.46667E-03      495.541E-03         21.2973E+03 
                2.5E-03          502.245E-03         21.3133E+03 
                2.53334E-03      508.95E-03          21.3283E+03 
                2.56667E-03      515.655E-03         21.3428E+03 
                2.6E-03          522.36E-03          21.3565E+03 
                2.63334E-03      529.064E-03         21.3696E+03 
                2.66667E-03      535.769E-03         21.3819E+03 
                2.7E-03          542.474E-03         21.3936E+03 
                2.73333E-03      549.178E-03         21.4046E+03 
                2.76667E-03      555.884E-03         21.4143E+03 
                2.8E-03          562.588E-03         21.4246E+03 
                2.83334E-03      569.293E-03         21.4334E+03 
                2.86667E-03      575.998E-03         21.4428E+03 
                2.9E-03          582.702E-03         21.4504E+03 
                2.93334E-03      589.407E-03         21.4578E+03 
                2.96667E-03      596.112E-03         21.4645E+03 
                3.E-03           602.817E-03         21.4706E+03 
                3.03334E-03      609.522E-03         21.4761E+03 
                3.06667E-03      616.226E-03         21.4811E+03 
                3.1E-03          622.931E-03         21.4855E+03 
                3.13333E-03      629.636E-03         21.4893E+03 
                3.16667E-03      636.341E-03         21.4927E+03 
                3.2E-03          643.045E-03         21.4955E+03 
                3.23333E-03      649.75E-03          21.4977E+03 
                3.26667E-03      656.455E-03         21.4995E+03 
                3.3E-03          663.159E-03         21.5007E+03 
                3.33334E-03      669.865E-03         21.5013E+03 
                3.36667E-03      676.569E-03         21.5015E+03 
                3.4E-03          683.275E-03         21.5011E+03 
                3.43334E-03      689.979E-03         21.5003E+03 
                3.46667E-03      696.683E-03         21.4989E+03 
                3.5E-03          703.388E-03         21.4971E+03 
                3.53333E-03      710.093E-03         21.4947E+03 
                3.56667E-03      716.798E-03         21.4919E+03 
                3.6E-03          723.503E-03         21.4885E+03 
                3.63333E-03      730.207E-03         21.4846E+03 
                3.66667E-03      736.912E-03         21.4803E+03 
                3.7E-03          743.616E-03         21.4755E+03 
                3.73334E-03      750.322E-03         21.4702E+03 
                3.76667E-03      757.026E-03         21.4644E+03 
                3.8E-03          763.731E-03         21.4582E+03 
                3.83334E-03      770.436E-03         21.4515E+03 
                3.86667E-03      777.14E-03          21.4444E+03 
                3.9E-03          783.846E-03         21.4369E+03 
                3.93333E-03      790.302E-03         21.4292E+03 
                3.96667E-03      796.703E-03         21.4211E+03 
                4.E-03           803.102E-03         21.4127E+03 
                4.03334E-03      809.503E-03         21.4039E+03 
                4.06667E-03      815.902E-03         21.3947E+03 
                4.1E-03          822.302E-03         21.3851E+03 
                4.13333E-03      828.702E-03         21.3752E+03 
                4.16667E-03      835.102E-03         21.3649E+03 
                4.2E-03          841.502E-03         21.3542E+03 
                4.23334E-03      847.902E-03         21.3431E+03 
                4.26667E-03      854.303E-03         21.3317E+03 
                4.3E-03          860.703E-03         21.3198E+03 
                4.33334E-03      867.103E-03         21.3076E+03 
                4.36667E-03      873.503E-03         21.2951E+03 
                4.4E-03          879.903E-03         21.2822E+03 
                4.43333E-03      886.303E-03         21.269E+03  
                4.46667E-03      893.015E-03         21.2548E+03 
                4.5E-03          900.055E-03         21.2393E+03 
                4.53333E-03      907.095E-03         21.2236E+03 
                4.56667E-03      914.136E-03         21.2073E+03 
                4.6E-03          921.175E-03         21.1908E+03 
                4.63333E-03      928.215E-03         21.1737E+03 
                4.66667E-03      935.255E-03         21.1563E+03 
                4.7E-03          942.296E-03         21.1384E+03 
                4.73334E-03      949.335E-03         21.1201E+03 
                4.76667E-03      956.375E-03         21.1014E+03 
                4.8E-03          963.416E-03         21.0822E+03 
                4.83334E-03      970.455E-03         21.0627E+03 
                4.86667E-03      977.495E-03         21.0427E+03 
                4.9E-03          984.535E-03         21.0225E+03 
                4.93334E-03      991.575E-03         21.0018E+03 
                4.96667E-03      998.531E-03         20.9806E+03 
                5.E-03             1.00536           20.9592E+03 
                5.03334E-03        1.01218           20.9373E+03 
                5.06667E-03        1.01901           20.9149E+03 
                5.1E-03            1.02584           20.8923E+03 
                5.13333E-03        1.03266           20.8691E+03 
                5.16667E-03        1.03949           20.8455E+03 
                5.2E-03            1.04632           20.8217E+03 
                5.23333E-03        1.05314           20.7974E+03 
                5.26667E-03        1.05997           20.7727E+03 
                5.3E-03            1.0668            20.7476E+03 
                5.33333E-03        1.07362           20.722E+03  
                5.36667E-03        1.08045           20.6962E+03 
                5.4E-03            1.08728           20.6698E+03 
                5.43334E-03        1.0941            20.643E+03  
                5.46667E-03        1.10093           20.6157E+03 
                5.5E-03            1.10776           20.5881E+03 
                5.53334E-03        1.11458           20.5599E+03 
                5.56667E-03        1.12141           20.5314E+03 
                5.6E-03            1.12824           20.5024E+03 
                5.63334E-03        1.13506           20.4729E+03 
                5.66667E-03        1.14189           20.4431E+03 
                5.7E-03            1.14872           20.4126E+03 
                5.73333E-03        1.15554           20.382E+03  
                5.76667E-03        1.16237           20.3507E+03 
                5.8E-03            1.1692            20.3189E+03 
                5.83333E-03        1.17602           20.2868E+03 
                5.86667E-03        1.18285           20.2541E+03 
                5.9E-03            1.18968           20.2208E+03 
                5.93333E-03        1.1965            20.1875E+03 
                5.96667E-03        1.20333           20.1537E+03 
                6.E-03             1.21016           20.1198E+03 
                6.03334E-03        1.21698           20.0854E+03 
                6.06667E-03        1.22382           20.0506E+03 
                6.1E-03            1.23093           20.0141E+03 
                6.13333E-03        1.23804           19.9771E+03 
                6.16667E-03        1.24515           19.9392E+03 
                6.2E-03            1.25226           19.9009E+03 
                6.23333E-03        1.25937           19.8619E+03 
                6.26667E-03        1.26648           19.8217E+03 
                6.3E-03            1.2736            19.7812E+03 
                6.33333E-03        1.28071           19.7404E+03 
                6.36667E-03        1.28782           19.6987E+03 
                6.4E-03            1.29448           19.6564E+03 
                6.43333E-03        1.30111           19.6142E+03 
                6.46667E-03        1.30775           19.5712E+03 
                6.5E-03            1.31439           19.5282E+03 
                6.53333E-03        1.32103           19.4854E+03 
                6.56667E-03        1.32766           19.442E+03  
                6.6E-03            1.33428           19.3983E+03 
                6.63334E-03        1.34044           19.3545E+03 
                6.66667E-03        1.34698           19.3083E+03 
                6.7E-03            1.35391           19.258E+03  
                6.73334E-03        1.36085           19.2087E+03 
                6.76667E-03        1.36778           19.1585E+03 
                6.8E-03            1.37471           19.109E+03  
                6.83333E-03        1.38147           19.0589E+03 
                6.86667E-03        1.38787           19.0088E+03 
                6.9E-03            1.39427           18.9587E+03 
                6.93334E-03        1.40067           18.9083E+03 
                6.96667E-03        1.40707           18.8582E+03 
                7.E-03             1.41347           18.808E+03  
                7.03333E-03        1.42047           18.7529E+03 
                7.06667E-03        1.42769           18.6958E+03 
                7.1E-03            1.43439           18.6382E+03 
                7.13333E-03        1.44109           18.5807E+03 
                7.16667E-03        1.4478            18.5241E+03 
                7.2E-03            1.4545            18.4665E+03 
                7.23334E-03        1.46121           18.4096E+03 
                7.26667E-03        1.46791           18.3531E+03 
                7.3E-03            1.47462           18.296E+03  
                7.33333E-03        1.481             18.2399E+03 
                7.36667E-03        1.4871            18.1838E+03 
                7.4E-03            1.49319           18.1272E+03 
                7.43333E-03        1.49984           18.066E+03  
                7.46667E-03        1.50695           18.001E+03  
                7.5E-03            1.51406           17.9359E+03 
                7.53334E-03        1.52117           17.8712E+03 
                7.56667E-03        1.52828           17.8067E+03 
                7.6E-03            1.53533           17.7425E+03 
                7.63333E-03        1.54173           17.6785E+03 
                7.66667E-03        1.54813           17.6142E+03 
                7.7E-03            1.55453           17.5511E+03 
                7.73333E-03        1.56093           17.488E+03  
                7.76667E-03        1.56733           17.425E+03  
                7.8E-03            1.57373           17.3626E+03 
                7.83333E-03        1.58013           17.3004E+03 
                7.86667E-03        1.58653           17.2383E+03 
                7.9E-03            1.59293           17.1771E+03 
                7.93333E-03        1.59933           17.116E+03  
                7.96667E-03        1.60512           17.0548E+03 
                8.E-03             1.61081           16.9943E+03 
                8.03333E-03        1.6165            16.934E+03  
                8.06667E-03        1.62219           16.8741E+03 
                8.1E-03            1.62788           16.8144E+03 
                8.13333E-03        1.63357           16.7552E+03 
                8.16667E-03        1.63926           16.6961E+03 
                8.2E-03            1.64494           16.6376E+03 
                8.23333E-03        1.65063           16.5792E+03 
                8.26667E-03        1.65902           16.4942E+03 
                8.3E-03            1.66755           16.4086E+03 
                8.33333E-03        1.67608           16.3231E+03 
                8.36667E-03        1.68377           16.2388E+03 
                8.4E-03            1.69123           16.1542E+03 
                8.43333E-03        1.6987            16.071E+03  
                8.46667E-03        1.70617           15.9876E+03 
                8.5E-03            1.71363           15.9058E+03 
                8.53333E-03        1.7211            15.8245E+03 
                8.56667E-03        1.72857           15.7441E+03 
                8.6E-03            1.73603           15.6641E+03 
                8.63333E-03        1.7435            15.5846E+03 
                8.66667E-03        1.75097           15.5056E+03 
                8.7E-03            1.75843           15.4272E+03 
                8.73333E-03        1.7659            15.3491E+03 
                8.76667E-03        1.77281           15.2711E+03 
                8.8E-03            1.77921           15.1942E+03 
                8.83333E-03        1.78561           15.1164E+03 
                8.86667E-03        1.79201           15.0403E+03 
                8.9E-03            1.79841           14.9643E+03 
                8.93333E-03        1.80481           14.8895E+03 
                8.96667E-03        1.81121           14.8163E+03 
                9.E-03             1.81761           14.7426E+03 
                9.03333E-03        1.82401           14.67E+03   
                9.06667E-03        1.83041           14.5979E+03 
                9.1E-03            1.83681           14.5266E+03 
                9.13333E-03        1.84321           14.455E+03  
                9.16667E-03        1.84961           14.384E+03  
                9.2E-03            1.85601           14.3132E+03 
                9.23333E-03        1.86241           14.2429E+03 
                9.26667E-03        1.86881           14.1734E+03 
                9.3E-03            1.87505           14.1041E+03 
                9.33333E-03        1.88039           14.0353E+03 
                9.36667E-03        1.88572           13.9675E+03 
                9.4E-03            1.89105           13.9001E+03 
                9.43333E-03        1.89639           13.8329E+03 
                9.46667E-03        1.90172           13.7664E+03 
                9.5E-03            1.90705           13.7003E+03 
                9.53333E-03        1.91239           13.6348E+03 
                9.56667E-03        1.91772           13.5704E+03 
                9.6E-03            1.92305           13.5067E+03 
                9.63333E-03        1.92839           13.4436E+03 
                9.66667E-03        1.93372           13.3809E+03 
                9.7E-03            1.93905           13.3192E+03 
                9.73333E-03        1.94439           13.2588E+03 
                9.76667E-03        1.94972           13.1986E+03 
                9.8E-03            1.95505           13.1388E+03 
                9.83333E-03        1.96039           13.0796E+03 
                9.86667E-03        1.96809           12.9941E+03 
                9.9E-03            1.97663           12.8828E+03 
                9.93333E-03        1.98516           12.7743E+03 
                9.96667E-03        1.99369           12.6663E+03 
               10.E-03             2.00223           12.5572E+03 




