
                  X             Displacement          Force      

                0.                 0.                 6.66552    
               50.0012E-06         7.49973E-03      896.665      
              100.003E-06         14.9988E-03         1.5348E+03 
              150.005E-06         22.495E-03          2.13401E+03
              200.006E-06         29.991E-03          3.0377E+03 
              250.E-06            37.4858E-03         3.89188E+03
              300.002E-06         44.9818E-03         4.52697E+03
              350.004E-06         52.4778E-03         5.1613E+03 
              400.005E-06         59.9738E-03         5.99924E+03
              450.007E-06         67.4698E-03         6.8398E+03 
              500.E-06            74.9714E-03         7.50026E+03
              550.001E-06         82.4964E-03         8.19547E+03
              600.002E-06         90.0216E-03         9.01769E+03
              650.004E-06         97.5466E-03         9.68518E+03
              700.001E-06        105.061E-03         10.2599E+03 
              750.E-06           112.566E-03         10.9301E+03 
              800.001E-06        120.061E-03         11.7053E+03 
              850.004E-06        127.537E-03         12.2696E+03 
              900.002E-06        135.05E-03          12.6212E+03 
              950.001E-06        142.58E-03          12.9879E+03 
             1000.E-06           150.109E-03         13.3408E+03 
                1.05E-03         157.639E-03         13.6532E+03 
                1.1E-03          165.168E-03         13.9108E+03 
                1.15E-03         172.697E-03         14.1443E+03 
                1.2E-03          180.227E-03         14.3764E+03 
                1.25E-03         187.756E-03         14.583E+03  
                1.3E-03          195.285E-03         14.7224E+03 
                1.35E-03         202.815E-03         14.8691E+03 
                1.4E-03          210.344E-03         15.0258E+03 
                1.45E-03         217.874E-03         15.1282E+03 
                1.5E-03          225.403E-03         15.2683E+03 
                1.55E-03         232.932E-03         15.3612E+03 
                1.6E-03          240.462E-03         15.4775E+03 
                1.65E-03         247.992E-03         15.5669E+03 
                1.7E-03          255.521E-03         15.648E+03  
                1.75E-03         263.05E-03          15.7403E+03 
                1.8E-03          270.58E-03          15.8151E+03 
                1.85E-03         278.109E-03         15.8787E+03 
                1.9E-03          285.639E-03         15.9436E+03 
                1.95E-03         293.167E-03         16.0079E+03 
                2.E-03           300.697E-03         16.0681E+03 
                2.05E-03         308.227E-03         16.1241E+03 
                2.1E-03          315.756E-03         16.1744E+03 
                2.15E-03         323.285E-03         16.2219E+03 
                2.2E-03          330.815E-03         16.2664E+03 
                2.25E-03         338.345E-03         16.3081E+03 
                2.3E-03          345.874E-03         16.3474E+03 
                2.35E-03         353.403E-03         16.3837E+03 
                2.4E-03          360.933E-03         16.4173E+03 
                2.45E-03         368.462E-03         16.4484E+03 
                2.5E-03          375.991E-03         16.4779E+03 
                2.55E-03         383.52E-03          16.507E+03  
                2.6E-03          391.05E-03          16.5355E+03 
                2.65E-03         398.58E-03          16.5616E+03 
                2.7E-03          406.109E-03         16.5851E+03 
                2.75E-03         413.638E-03         16.6048E+03 
                2.8E-03          421.168E-03         16.6237E+03 
                2.85E-03         428.697E-03         16.6441E+03 
                2.9E-03          436.227E-03         16.6622E+03 
                2.95E-03         443.756E-03         16.6766E+03 
                3.E-03           451.286E-03         16.6903E+03 
                3.05E-03         458.815E-03         16.7047E+03 
                3.1E-03          466.344E-03         16.7168E+03 
                3.15E-03         473.874E-03         16.7263E+03 
                3.2E-03          481.403E-03         16.736E+03  
                3.25E-03         488.932E-03         16.745E+03  
                3.3E-03          496.462E-03         16.7514E+03 
                3.35E-03         503.992E-03         16.7574E+03 
                3.4E-03          511.521E-03         16.7628E+03 
                3.45E-03         519.05E-03          16.7664E+03 
                3.5E-03          526.579E-03         16.769E+03  
                3.55E-03         534.109E-03         16.771E+03  
                3.6E-03          541.639E-03         16.7715E+03 
                3.65E-03         549.168E-03         16.7713E+03 
                3.7E-03          556.697E-03         16.77E+03   
                3.75E-03         564.227E-03         16.7678E+03 
                3.8E-03          571.756E-03         16.7645E+03 
                3.85E-03         579.285E-03         16.7603E+03 
                3.9E-03          586.815E-03         16.7552E+03 
                3.95E-03         594.756E-03         16.7487E+03 
                4.E-03           602.756E-03         16.7413E+03 
                4.05E-03         610.756E-03         16.7329E+03 
                4.1E-03          618.756E-03         16.7236E+03 
                4.15E-03         626.757E-03         16.7132E+03 
                4.2E-03          634.756E-03         16.7018E+03 
                4.25E-03         642.756E-03         16.6895E+03 
                4.3E-03          650.756E-03         16.6762E+03 
                4.35E-03         658.756E-03         16.662E+03  
                4.4E-03          666.756E-03         16.6467E+03 
                4.45E-03         674.756E-03         16.6306E+03 
                4.5E-03          682.756E-03         16.6134E+03 
                4.55E-03         690.756E-03         16.5953E+03 
                4.6E-03          698.755E-03         16.5763E+03 
                4.65E-03         706.756E-03         16.5563E+03 
                4.7E-03          714.756E-03         16.5353E+03 
                4.75E-03         722.756E-03         16.5133E+03 
                4.8E-03          730.757E-03         16.4904E+03 
                4.85E-03         738.756E-03         16.4664E+03 
                4.9E-03          746.756E-03         16.4415E+03 
                4.95E-03         754.757E-03         16.4155E+03 
                5.E-03           762.756E-03         16.3885E+03 
                5.05E-03         770.756E-03         16.3605E+03 
