strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,609.4256202495001,686.1274993653001,609.4256202495001,852.9446005612851,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,777.185546321876,667.3314839727748,640.7759758741697,814.5632614367843,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,802.0422454711887,707.8271263006559,684.9546713471124,766.5334750132331,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,819.405552362319,737.1687896730431,717.0463827526027,749.7524170925606,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,831.9699011194634,757.7843851547728,739.509539919919,738.5304023820394,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,841.8554842814927,773.5624395342736,756.7398906395993,734.9892087197701,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,850.023566233807,786.4598759839012,770.9586915767055,736.2490545237853,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,856.9936330528487,797.4674713458892,783.2555822840203,734.7089955868399,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,863.0789974332049,807.1151586667025,794.1833878539414,740.0537468792292,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,868.483500100518,815.71486189046,804.0502162681737,741.6840234282092,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,873.3473532161187,823.4700219699756,813.0496603487919,746.2653107282321,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,906.0445379277934,874.8345028388758,874.6629497227664,804.8112179253317,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,925.7427656681472,903.9421348808572,910.4532960559148,855.1368427584252,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,939.980037930834,923.712784463347,934.7319573932632,897.7927631630762,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,951.1747789532736,938.458142463595,952.6773529856684,924.1786265398318,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,986.809542659008,980.8970583071317,1002.7509042123764,965.1409546297848,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,991.8130274569684,986.3582056365764,1008.9647236372788,971.8101732607176,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,996.4030436806114,991.2723423705254,1014.5038289822809,978.0058526407855,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,1000.6442391121866,995.7349775444472,1019.4899347915931,983.7850253639381,0.6724039631919982,0.8802700585818997,0.788477320623322
0.014,1004.587092301484,999.8191366480047,1024.015708453767,989.1921233223208,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,1008.27178562854,1003.5818176037345,1028.153147710126,994.2650546387938,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,1011.7308369530238,1007.0683032806061,1031.9591786820622,999.0352109128883,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,1014.9909392261568,1010.3151266678254,1035.479502932242,1003.5315101828767,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,1018.0742782712276,1013.3521613212187,1038.7513064575573,1007.7773461702354,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,1020.9994970726366,1016.2041277436479,1041.80520853357,1011.7922252511765,0.6941242559032579,0.926548042142457,0.8131840911607355
0.02,1023.7824147264648,1018.8917000530947,1044.6666905046206,1022.013787032643,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,1026.4365714349549,1021.4323330777827,1047.357161124968,1025.2636903233179,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,1028.9736477931,1023.8408900747318,1049.8947630207456,1028.359180313249,0.701608264919044,0.9439558823851542,0.8218523399020299
0.023,1031.4037916772547,1026.1301257662076,1052.2949915767056,1031.3108083139148,0.7037729942034006,0.949028509684851,0.824354781114998
0.024,1033.735876173305,1028.3110627223543,1054.571175795586,1034.128517382553,0.7057956385566319,0.9537537869590692,0.8266832697876367
0.025,1035.9777053202538,1030.3932879953459,1056.7348561539488,1036.820949745484,0.7076869943736828,0.9581434835772028,0.8288473867818169
0.026,1038.1361798645316,1032.385189344482,1058.796084600064,1039.3967919892145,0.7094565246301044,0.9622104580097356,0.8308559703659668
0.027,1040.2174320165982,1034.294145155506,1060.7636650058796,1041.8629248202005,0.711112646300806,0.9659685913803884,0.8327173808356676
0.028,1042.2269359254649,1036.1266784759407,1062.6453475838273,1044.2256818397016,0.7126629408779293,0.9694326194049694,0.8344396603984663
0.029,1044.1695989467444,1037.888582961998,1064.447987357298,1046.4931206642084,0.71411430923086,0.9726179144612814,0.8360306214451825
0.03,1046.0498375824554,1039.5850266340292,1066.1776743025405,1048.9467269097138,0.7154730862123001,0.9755402520162876,0.8374978872618613
0.031,1047.8716410859786,1041.220637947852,1067.8398409733495,1051.0245591898579,0.7167451261700456,0.9782155831633048,0.8388489024362258
0.032,1049.638625064351,1042.7995776605494,1069.4393520845308,1053.021835495817,0.7179358674405573,0.98065982625954,0.8400909251509958
0.033,1051.3540769108115,1044.325599199581,1070.9805795324332,1054.9453513902306,0.7190503816614805,0.9828886846057115,0.8412310098155302
0.034,1053.0209945198678,1045.802099662405,1072.4674655781496,1056.7979337942106,0.7200934121157979,0.9849174930312756,0.8422759857484721
0.035,1054.6421194443092,1047.2321631301702,1073.9035763458728,1058.5827046590623,0.7210694041427032,0.9867610935804976,0.8432324356388605
0.036,1056.219965426412,1048.6185976377649,1075.2921473487925,1060.3041916170398,0.7219825297975573,0.9884337388307358,0.844106676091684
0.037,1057.756843057918,1049.9639668778289,1076.636122414167,1061.96629651196,0.7228367083266202,0.9899490204124106,0.8449047415645055
0.038,1059.2548811834115,1051.2706175094738,1077.938187113439,1063.5723494925153,0.723635623576995,0.9913198198186848,0.8456323723086641
0.039,1060.7160455506882,1052.5407027796373,1079.2007975944268,1065.1241138602825,0.7243827391413609,0.99255827843524,0.8462950064660149
0.04,1062.1421551230296,1053.7762030359336,1080.4262055474373,1066.6249605806531,0.7250813118063766,0.9936757837727016,0.8468977761712821
0.041,1063.5348963970698,1054.978943606985,1081.616479905693,1068.0778208313097,0.7257344037082334,0.9946829690635894,0.8474455073277554
0.042,1064.895836012326,1056.1506104435796,1082.7735257751206,1069.4841718058426,0.7263448934806501,0.9955897236384744,0.8479427226244951
0.043,1066.226431891674,1057.29276384738,1083.8991010037594,1070.8482517204775,0.7269154865965013,0.9964052117829992,0.8483936473203499
0.044,1067.5280431137865,1058.4068505597932,1084.9948307323295,1072.1697741315363,0.7274487250446937,0.9971378980708892,0.8488022173158782
0.045,1068.8019386871474,1059.4942144395113,1086.0622202115946,1073.4533524754247,0.7279469964419885,0.997795577455733,0.8491720890543704
0.046,1070.049305369339,1060.5561059210386,1087.102666126386,1074.7627344303241,0.7284125426501533,0.9983854086718368,0.8495066508286087
0.047,1071.2712546537978,1061.5936904167515,1088.1174666285629,1076.1895412742574,0.7288474679485315,0.9989139497388636,0.8498090351129903
0.048,1072.4688290283618,1062.608055800376,1089.1078302501196,1077.584299600535,0.729253746798209,0.9993871945827806,0.8500821315875768
0.049,1073.643007594974,1063.600219089305,1090.0748838419163,1078.9495236627333,0.7296332312245479,0.9998106099773024,0.8503286005670532
0.05,1074.7947111273452,1064.5711324260778,1091.0196796620548,1080.2864627909687,0.729987657838616,1.0001891721751974,0.8505508865922877
