strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,654.0112405395689,736.3246344065731,654.0112405395689,915.3460861987296,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,751.6147684417588,645.3750988729294,619.6933139184264,787.7626906772279,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,756.904919358143,667.9920377976521,646.4067986535919,723.394511157393,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,760.7601115209211,684.4090926948372,665.7268608149943,696.092100909037,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,763.6860079237752,695.5892649327027,678.8143268200962,677.9155519527536,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,766.098769686864,703.9512651140715,688.6425402178899,668.8491540966921,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,768.1847239971655,710.7408391561722,696.7320827657695,665.3642313099838,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,770.0436562105592,716.5569773915797,703.7870166908501,660.165932851906,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,771.7353220839434,721.6943973667792,710.1312561676743,661.7304075360395,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,773.2983718965168,726.3131361259912,715.9269267536545,660.3960210093923,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,774.75926001877,730.5123471430745,721.2682913512681,662.0229142372027,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,786.3289862456312,759.2427291966262,759.0938433723309,698.4716121767207,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,795.332011065406,776.6024674280484,782.1963916840938,734.672449096927,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,803.1505874475704,789.2512984718911,798.6664507673909,767.1043597137109,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,810.2269696962835,799.3947209069496,811.5068879951594,787.2311846445896,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,839.225445475384,834.1972134817012,852.7826676877484,820.7975425665335,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,844.1390927154214,839.4964552273897,858.737022820555,827.1145218280677,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,848.8239369706282,844.4531533674786,864.2437813192251,833.1515880886517,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,853.2972369232508,849.110874610505,869.3678636480913,838.9205784208816,0.6724039631919982,0.8802700585818997,0.788477320623322
0.014,857.5735561835579,853.5033538916769,874.1589449200065,844.4315216143596,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,861.6654489337689,857.6574190938187,878.655989607051,849.6953469053258,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,865.5839271364569,861.5949074691987,882.8902371091876,854.7222142738029,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,869.3387886415619,865.3339595654778,886.8872242629019,859.5237984007581,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,872.9388537730183,868.8899160425389,890.6681900991035,864.1098397241789,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,876.3921399696567,872.2759538204697,894.2510733414344,868.4889228985148,0.6941242559032579,0.926548042142457,0.8131840911607355
0.02,879.7059934415972,875.5035467610436,897.6512348390474,878.186263897466,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,882.8871903335983,878.5828055660653,900.8819901737053,881.8783391896831,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,885.9420158248068,881.5227328533678,903.9550087112974,885.4129618894357,0.701608264919044,0.9439558823851542,0.8218523399020299
0.023,888.8763269764929,884.3314175796701,906.8806170349557,888.7961927835197,0.7037729942034006,0.949028509684851,0.824354781114998
0.024,891.6956034123606,887.0161853762452,909.6680328280272,892.034293834232,0.7057956385566319,0.9537537869590692,0.8266832697876367
0.025,894.4049887526586,889.5837163555558,912.3255474312928,895.1329986478432,0.7076869943736828,0.9581434835772028,0.8288473867818169
0.026,897.009324924601,892.0401385846058,914.8606700171539,898.098566252363,0.7094565246301044,0.9622104580097356,0.8308559703659668
0.027,899.513180913788,894.3911031232276,917.280242706009,900.9360973352805,0.711112646300806,0.9659685913803884,0.8327173808356676
0.028,901.9208771255426,896.6418449302358,919.5905334332333,903.6505490482115,0.7126629408779293,0.9694326194049694,0.8344396603984663
0.029,904.23650624022,898.7972328162332,921.797311598887,906.2486440788358,0.71411430923086,0.9726179144612814,0.8360306214451825
0.03,906.4639512387884,900.8618108189153,923.9059102618347,908.974276895888,0.7154730862123001,0.9755402520162876,0.8374978872618613
0.031,908.6069011215792,902.8398327959013,925.9212777200693,911.3407885897876,0.7167451261700456,0.9782155831633048,0.8388489024362258
0.032,910.6688647285608,904.7352916050843,927.8480206453527,913.6041458140602,0.7179358674405573,0.98065982625954,0.8400909251509958
0.033,912.653182983027,906.5519439280287,929.6904404415981,915.7706751358497,0.7190503816614805,0.9828886846057115,0.8412310098155302
0.034,914.5630398147172,908.2933315569495,931.4525641236226,917.843362887016,0.7200934121157979,0.9849174930312756,0.8422759857484721
0.035,916.4014719676812,909.9627997884675,933.1381707315571,919.8255321532506,0.7210694041427032,0.9867610935804976,0.8432324356388605
0.036,918.1713778588864,911.5635134323732,934.7508140820767,921.7217932190262,0.7219825297975573,0.9884337388307358,0.844106676091684
0.037,919.875525622782,913.0984708399935,936.2938424932291,923.5362660226525,0.7228367083266202,0.9899490204124106,0.8449047415645055
0.038,921.5165604527838,914.5705162765842,937.7704159925298,925.2726144646607,0.723635623576995,0.9913198198186848,0.8456323723086641
0.039,923.0970113313732,915.9823508996564,939.1835214189226,926.9331696504627,0.7243827391413609,0.99255827843524,0.8462950064660149
0.04,924.6192972250924,917.3365425560683,940.5359857514843,928.5216829950504,0.7250813118063766,0.9936757837727016,0.8468977761712821
0.041,926.0857328083114,918.6355345719193,941.8304879363709,930.0415386008889,0.7257344037082334,0.9946829690635894,0.8474455073277554
0.042,927.4985337695964,919.8816536784221,943.0695694347107,931.494863341947,0.7263448934806501,0.9955897236384744,0.8479427226244951
0.043,928.8598217463044,921.0771171922246,944.2556436751504,932.8861923313116,0.7269154865965013,0.9964052117829992,0.8483936473203499
0.044,930.1716289263204,922.2240395487604,945.3910045633861,934.21611893262,0.7274487250446937,0.9971378980708892,0.8488022173158782
0.045,931.4359023503038,923.3244382711182,946.4778341756629,935.4895007227117,0.7279469964419885,0.997795577455733,0.8491720890543704
0.046,932.6545079432271,924.3802394437906,947.5182097426058,936.7627306573957,0.7284125426501533,0.9983854086718368,0.8495066508286087
0.047,933.8292343001524,925.3932827499617,948.5141100129213,938.1165143040733,0.7288474679485315,0.9989139497388636,0.8498090351129903
0.048,934.9617962479886,926.3653261221534,949.4674210726852,939.421384653132,0.729253746798209,0.9993871945827806,0.8500821315875768
0.049,936.0538382022762,927.298050048779,950.3799416845404,940.6803152505782,0.7296332312245479,0.9998106099773024,0.8503286005670532
0.05,937.106937335755,928.1930615730928,951.2533882016909,941.8951620346919,0.729987657838616,1.0001891721751974,0.8505508865922877
