strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,439.7820048398752,495.1326580643364,439.7820048398752,615.5134834971622,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,625.6466107154203,537.2123595802727,515.8347571321216,655.7362603346165,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,646.8663204290481,570.8795656031564,552.4323817315815,618.2276448246188,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,661.8966670743971,595.4677309046414,579.2133205754019,605.6324912295772,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,672.9182363531708,612.9151202563764,598.1339645817325,597.3420134495453,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,681.695830512967,626.3952655983741,612.7731396465693,595.1604383547126,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,689.0307277311621,637.5058789034722,624.9405891902608,596.804891042711,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,695.3566065276106,647.0576364912571,635.5262428271008,596.1359971096415,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,700.9354039674574,655.4852933170661,644.9829684712355,601.0224713718263,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,705.9377658692176,663.0453280029163,653.5638423220717,602.8701321547309,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,710.4812194457581,669.9052596103472,661.4281385606057,607.0980647548338,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,742.269249775815,716.7006950732933,716.5601516480413,659.3347169300017,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,762.7343386630379,744.772448683828,750.1370989916289,704.5609843431996,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,778.2772810273219,764.8084484058045,773.9320165678935,743.3473929708916,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,790.9743822857015,780.3995290465898,792.2238872067844,768.5250223449226,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,833.9632695267476,828.9665659401262,847.4354842014582,815.6509146723483,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,840.2275026207949,835.6063782873698,854.7577885197852,823.2818205604402,0.6615403275640226,0.8596616240459127,0.7763139010910436
