strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,442.9476885220933,498.69677246401096,442.9476885220933,619.9441354325493,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,641.1125262047142,550.4921900960522,528.5861356637231,671.945988657134,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,661.2771381999354,583.5975586864472,564.7394104521226,632.0004532846159,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,675.5072618673801,607.7123461154462,591.1236960119409,618.0861246162281,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,685.9124814914954,624.7506879246855,609.6841038727323,608.8768599358725,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,694.1803693809649,637.8670330495672,623.9954322538543,606.0601729471083,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,701.0760046199734,648.6504251778053,635.8654756037308,607.2379238116227,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,707.0130176816427,657.9044017056736,646.179704829228,606.1291520186443,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,712.2410155540666,666.0578255147997,655.386105308439,610.7165552741274,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,716.9224898644613,673.3626254710294,663.7336034090695,612.2510752447238,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,721.1692791001213,679.9829185005744,671.3782726507438,616.2308893173324,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,750.7479139481675,724.8872992030662,724.745150402804,666.866050935433,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,769.6888614631933,751.563197064684,756.9767616287198,710.9850892790066,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,784.0489747137499,770.4802574134679,779.6714858324377,748.8600470845637,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,795.7843293967184,785.1451700486782,797.0414326076068,773.1984539929744,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,835.8250976652502,830.8172389070795,849.3273891422443,817.4718603657889,0.6548854397620119,0.8475370153527138,0.7688607117165347
