strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0,440.3759901,495.80140190611814,440.3759901,468.088696,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,628.7908322996284,539.9121499529308,518.4271131834154,556.7605613,0.4041761399821709,0.361064415,0.4907677336336533
0.0002,649.8457041820935,573.5089640568826,554.9768148096487,587.9601118,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,664.7449532,598.0301588120583,581.7058021994443,610.6277683,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,675.6619483301669,615.4141795261075,600.5727561522581,626.7657659,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,684.3506684583564,628.8347376407239,615.1595608,639.2949261,0.430610304,0.4149521440879766,0.5188709080656153
0.0006,691.6072272696491,639.8897110559019,627.2774358283381,649.6660213,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,697.8624074686064,649.3893863001719,637.8164378757336,658.6144045,0.4430566550683731,0.440256919,0.5322149195382977
0.0008,703.3763481653209,657.7679616121054,647.2290633691381,666.5353337,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,708.3184969175777,665.281407,655.7679455826272,673.6623141,0.45481041,0.4641019042004046,0.5448835226794344
0.001,712.8055394517094,672.0968365,663.5919827,680.1477988,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,744.1524260884297,718.5190026114328,718.3781026200838,724.8921335,0.5088245065964774,0.5727328036558106,0.603958676
0.003,764.2944246521964,746.2957956781952,751.6714187655836,752.1393587,0.5455620669072633,0.645209034,0.6449380374915066
0.004,779.5783080317059,766.0869598936941,775.2257797004663,771.7445019,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,792.0605185221839,781.4711442928154,793.3117392163725,787.0786366,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,834.3756746418112,829.3765001236837,847.8545514927184,835.2458066,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,840.5584801100271,835.9355354504112,855.0944897,841.8810102,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,846.2569371621819,841.8993716130755,861.6301490635008,847.9214574,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,851.5354351999135,847.3577164641277,867.5728809221282,853.4559373,0.6724039631919982,0.8802700585818997,0.788477321
0.014,856.4456397,852.3807907196212,873.0092146540202,858.554109,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,861.0298325,857.0247591770587,878.0078398763196,863.2717977,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,865.3231943273177,861.3353762400229,882.6242912609963,867.6545595,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,869.3554121902711,865.3505065336041,886.9041833738546,871.7401522,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,873.1518390236142,869.1019134071981,890.8855011,875.5602917,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,876.7343506633126,872.6165572394216,894.6002575321112,879.1419307,0.6941242559032579,0.926548042,0.8131840911607355
0.02,880.1219911556124,875.9175572108757,898.0757185466268,882.508206,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,883.3314676222353,879.0249168470689,901.3353226179387,885.679156,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,886.3775358495669,881.9560804038634,904.3993837389446,888.6722701,0.701608265,0.9439558823851542,0.8218523399020299
