PEEQ,C1,C2,C3,C4,C5,C6,R²
0.00011,1.5544842835779228e-13,0.009999946977272462,6.967320185558409e-15,1.5336073932094372,509.1605019033128,268.54939707543843,0.8700269406810595
0.0002,0.7983183925418651,0.00307659455498279,1.691993042209933e-14,1.0747520844414398,530.8198662220163,288.17460482518004,0.9049459086537673
0.0003,1.4798868349706489,0.0017992290626102033,2.808142785071298e-13,0.617066307832014,570.4352823622842,203.22370421652647,0.9463234336256466
0.0004,1.0386680682685965,0.0004779514217865256,0.1131446580342949,0.2452370669322173,550.9073213973693,100.03391460134715,0.9972486386134489
0.0005,1.056987264064005,0.004387736189287465,0.7477319395831712,0.29282936882147864,558.658849286976,125.4792625710089,0.9999999999999981
0.0006,2.462712849900934,0.006268621444851945,0.644883488035914,0.3989148354983781,566.3677877609894,161.42277990578935,0.9999999999999996
0.0007,2.9999999999999996,0.007096274283600306,0.6651136068297494,0.3870245621760591,566.5072532155207,163.9392212517491,0.9989269466889588
0.0008,2.999964490115204,0.006684410750840724,0.6061223022471977,0.4250536701680658,573.0051916064972,176.34706488022275,0.9950247520691429
0.0009,2.3822687489096457,0.006803267938321855,0.7115912640826882,0.32788073872496526,566.8903024221672,160.00783228185657,0.9783998421760485
0.001,2.999999774493437,0.006689366061150953,0.5983248395885722,0.42095094130502486,577.044639273218,182.68426602396184,0.9866747408848596
0.002,2.823844258055042,0.009036797747927879,0.8318365193055152,0.1996273689062363,562.0305225217892,137.83217467173654,0.9693200526857787
0.003,2.999638579965583,0.009317805906883657,0.8363173359194885,0.1806744623475784,563.2227646245466,137.2291721224723,0.996029542812913
0.004,1.677357634468442,0.006416457493902366,0.7732020263285776,0.20785130752292588,576.1192228638674,149.79050885097604,0.9999999999999969
0.005,1.5081608494012735,0.00795435091095405,0.8860374341339944,0.12040551529784539,560.5201095643588,100.9219453112946,0.9999999999999987
0.01,1.1954933846706015,0.0005070233854020473,6.927012637369244e-08,0.12707434323176556,594.7845753763199,100.00000001774214,0.9999506646227451
0.011,1.1975056303081806,0.000509908241934568,9.087768870421062e-07,0.12648631084974143,594.7317522452472,100.00000076318177,0.9994351808007018
0.012,0.7009252082055107,0.004220172937262417,0.8341992657679768,0.11593350132337814,568.8364330105956,102.2447676433926,0.9677611525824418
0.013,0.6291992419695467,0.003312395007405411,0.7996925008494589,0.12001520227277462,575.0763249010728,101.39548933903808,0.9783288168596861
0.014,0.6370588949422153,0.0034020878573173745,0.8033263438504531,0.1196231640528097,574.3634810185638,101.41166388348783,0.9772560771701637
0.015,0.6391553429160365,0.003416411585632569,0.8036288954556106,0.11982782096044838,574.5244536028445,101.36317356887454,0.9784296964117084
0.016,0.985261680355847,0.0006652395538301333,0.22152338973238844,0.12446677705981218,592.7054877319168,100.00221492010567,0.9986949880351266
0.017,0.6333220527125155,0.0014059617388380427,0.613349429774515,0.11995609100441962,587.195932443483,100.11483778255048,0.9971569110058863
0.018,1.1972469662361571,0.0005109210461601455,0.000680482978136617,0.1256211346769632,593.2384726770376,100.00003978690364,0.9997272823108169
0.019,0.9203471535424945,0.0007267700554561245,0.28756162548753517,0.12454412921143303,591.5241281375737,100.00293132466194,0.9998084514440174
0.02,0.7085955060485025,0.0011064128506597778,0.5191165643824446,0.12284563077126402,588.7767713604229,100.01039285894456,0.999751078197764
0.021,0.6414522512349644,0.0037119911560800074,0.8196266521729608,0.11772004167936084,572.0811524399645,100.89358681601897,0.9897217505620863
0.022,0.5832810331400687,0.0029054521453762915,0.7843108555311462,0.12168300309023285,576.6232686174621,100.53083216401042,0.9959350820183834
0.023,0.7433457893766143,0.004606961492108905,0.8437624702155684,0.11794951262964662,569.2303185501985,100.2737995303489,0.9887452723763218
0.024,0.5619724958518797,0.002361078391814421,0.7503596132124322,0.12061932473077211,580.552326404565,100.03500277416353,0.9997856901871235
0.025,0.5623320573909291,0.0024732900427662367,0.7591008768476586,0.12098948621764859,579.8003689397997,100.00003954720184,0.9999438364151187
0.026,0.5628496864983198,0.0025597610780796034,0.7653634915265193,0.1213925806114552,579.2148329638194,100.01549153932197,0.9999999999998989
0.027,0.8923662324404922,0.005479047741163135,0.8573196235361823,0.11939818972494273,565.3623516541267,100.7509428399493,0.9904609206056328
0.028,0.8435364284413983,0.005206594601803904,0.8523126031243201,0.12099290420736934,566.9232607612354,100.64835477474901,0.9940165166091086
0.029,0.6028551586175477,0.0030317027903453402,0.783370370805377,0.12752202126801973,577.7832104157038,103.76906673834307,0.99999961911749
0.03,0.6161408145055487,0.003140056580307569,0.7857388283817859,0.12950071997201273,577.5505509229404,104.96986458319815,0.9999979315337598
0.031,0.6373814096674074,0.003510108358878095,0.8035130916538135,0.1283682885393154,575.4491056770729,104.22724504008053,1.0
0.032,0.7347000527711833,0.004655545786281306,0.8444664014213621,0.1218406937206594,569.0249818074116,100.00025513425386,0.99970169268174
0.033,0.6981698469589256,0.004329208003672476,0.8351489536207777,0.12400345840309272,570.6127447473951,100.91821157727402,0.9999999981123144
0.034,0.778175482405505,0.004931535797695869,0.8487022730528371,0.12301809060724313,568.0014778103,100.1436738793918,0.9998843789763826
0.035,0.7630815513501994,0.004838540695898265,0.846686092181777,0.12381150115141272,568.3291965124503,100.25958592369273,0.9999999055553584
0.036,0.7328303401711812,0.004005278970954788,0.8047456284057145,0.13957362939797469,575.1350622484658,110.51347685735075,0.9999999999999986
0.037,0.9045714478022725,0.0056528893791579,0.8595570793053686,0.12392450609047104,565.2155690597341,100.05330088778159,0.9998128450973648
0.038,1.1089160521647528,0.0064887485754252915,0.8681151383628584,0.12429271274098881,562.7208721540999,100.08751724022392,0.9986397433654249
0.039,1.147774562670961,0.006595185665040054,0.8675902510168213,0.12570845826218321,562.7067835535624,101.00756480346497,0.9986009499217621
0.04,0.7920589056486882,0.0037409679881625097,0.7663185034866741,0.16022695700102085,579.7800376287147,121.03391475911104,0.9999999999998295
0.041,0.9610119992762166,0.005859401908525187,0.8589430395143061,0.12746796272816027,565.1982726141913,101.5458316161028,0.9999999999999992
0.042,0.8670338994331749,0.004773780536938473,0.8171824452913702,0.14588122604132456,572.9017490683623,113.50805935503811,0.9999999999999969
0.043,0.8953950973801881,0.004953888400804733,0.8215353028310821,0.1455905749457994,572.1336457764357,113.23487710809214,0.9999999999999954
0.044,1.135552841777834,0.00663939142145902,0.8694363848697854,0.12635298081576515,562.3976835274474,100.0090585186617,0.9999801299912838
0.045,0.9813962329847492,0.005548844565573369,0.8382181417432901,0.14102760151361562,569.0981035504213,110.26498171727641,0.9999999999999997
0.046,1.1551477016586842,0.006651948637497585,0.867004039481111,0.12881951762497443,562.9529617032125,101.46845791634557,0.9999999999999426
0.047,1.1718751540696104,0.006666995319084871,0.8653101363634843,0.13046046304557904,563.3047565099498,102.57949898515625,0.999999999999997
0.048,1.263360771964469,0.007039146237399426,0.8709444257430132,0.1287124010942254,561.834595642377,101.00772658025386,0.9999961580959266
0.049,1.3530938821733132,0.007352658984056517,0.8747316550858062,0.12773343528944872,560.7827270750006,100.10429416072687,0.9999783663271634
0.05,1.2932580985764273,0.007081059641231525,0.8689756096946976,0.13096254517495634,562.275682842055,102.4107480542553,1.0
0.051,1.3172936476875692,0.007132319442466995,0.868378296955738,0.1319558051006727,562.3839410346976,103.02517125639146,0.999999999999997
0.052,1.4352094484440387,0.007585369055184247,0.8758959730224815,0.1287726193227954,560.4464962336527,100.20725467406197,0.9999999897911468
