PEEQ,C1,C2,C3,C4,C5,C6,C7,R²
0.00011,2.9999999999998828,0.008394635509080598,0.7427691285417556,0.7340444654795862,525.2158169432469,183.46180112520636,2.2473727277551476,0.9709575657279567
0.0002,2.612808523002093,0.009999999999984225,0.6705718218215753,0.5343301215991249,519.1625033281982,221.85839241469807,-7.133475025078619,0.9993645511698825
0.0003,2.856424023355019,0.009452846963132176,0.18278693054071038,0.9331870622933649,521.8386856394968,349.99999999991405,-7.022097538509039,0.9994690365370605
0.0004,2.7160004390636625,0.009999999999605979,0.2652303104696195,0.8329971010188527,520.7107473436831,349.9999999999325,-11.339363003569265,0.998506166449512
0.0005,2.6024051590274833,0.009999999996175426,0.2948049471058872,0.7929783076450504,520.7207160269514,349.99997649498005,-12.071267618694375,0.9979752368374715
0.0006,2.512613751760797,0.00999999999307764,0.32053914573973225,0.7598596067441137,520.393127136617,349.99999929797747,-12.378827799758158,0.9977014131789893
0.0007,2.4356112408628925,0.00999999999998971,0.34387756891193033,0.7302591035476985,513.4908060171412,349.99999999726936,-6.132130120700222,0.9975425953564712
0.0008,2.367494670729137,0.009999999999999998,0.3653155290275608,0.7031855143221607,516.685235486821,349.99999999999994,-10.01630742654774,0.9974380779002175
0.0009,2.306432962395871,0.009999999999900913,0.3850873857626372,0.6782656700169994,519.5229223688953,349.99999999997976,-13.571559886837175,0.9973603467625061
0.001,2.251299936706996,0.009999999999989812,0.40335000840994667,0.6552882859753908,518.5810502628534,349.99999999999864,-13.36659442285405,0.9972944169927842
0.002,1.8476961250912358,0.007618561310238052,0.3722014117219729,0.6357296388310479,535.9591883152882,349.99999999999994,-11.406723920340594,0.9971042971861492
0.003,1.7385153179479425,0.005991996756150538,0.2860453627054262,0.6726835011945048,543.2948621314929,349.9999999998955,3.4446735171594542,0.9973268191084598
0.004,1.4920800508548016,0.00565755456175853,0.47249658215697393,0.4798339844337688,537.9440392490218,294.4472278964734,8.332331401543406,0.9975404608392135
0.005,1.28997019981394,0.005871631426094131,0.6335681121021609,0.33311839431657736,546.4316879347704,243.92308076270496,-8.978113966593032,0.9977478550598551
0.01,1.6358869969770018,0.0036315014258390932,0.14962357385116465,0.6570733044116588,567.667548199356,314.9094624359727,18.507654122175516,0.9984048959783964
0.011,1.7658287098295375,0.0033039949923907587,7.558570922213842e-05,0.7490355203925326,576.482487079231,328.8587909988787,19.78843576594429,0.9985149820988172
0.012,1.757406286273183,0.0032171704883832836,0.00016433663099887853,0.7382947108935705,570.1255276031559,324.0108474413593,26.83160611895967,0.9986175444138776
0.013,1.7499510197940376,0.0031373084239663747,2.1302996153073757e-08,0.7282207384419804,567.0596115307881,319.40890247218283,30.45026004741052,0.9987125215063812
