PEEQ,C1,C2,C3,C4,C5,C6,C7,R²
0.00011,2.9999999999999742,0.008394724477161296,0.7427800619644068,0.7340348184316835,527.4628490486404,208.24257188201955,1.2884064989667463,0.9709575657202503
0.0002,2.6128084423249462,0.009999999999271574,0.6705718642998879,0.5343300801697836,512.0290297120043,166.72910979144638,0.5647694199138906,0.9993645511698777
0.0003,2.971077682149469,0.00918296423870343,9.547338164363117e-09,1.1113812145063382,517.8970970509581,202.44296281478077,0.28145569696159456,0.9994763276904335
0.0004,2.9134161461755617,0.009999999999934612,1.937801315999007e-08,1.0951994902478253,510.6148828434334,171.68134747346429,0.17652327163469173,0.998582359672962
0.0005,2.8150690088804016,0.00999999999999996,2.718691382622189e-07,1.0845426385252925,510.1107421257986,174.1582108582831,0.17393530122748924,0.9981140691325773
0.0006,2.7375567603579394,0.009999999999999998,1.5401189112471673e-09,1.0770232926033718,509.64905347299987,175.53673186444962,0.17000203717744541,0.9978635268877937
0.0007,2.6706600882846825,0.009999999999999998,5.668748646695974e-13,1.0706676939080328,509.1448979015823,175.66953202525332,0.1642077171457944,0.9977070593981457
0.0008,2.610851822957017,0.009999999999999998,7.123397645646003e-10,1.064966010396879,508.5925995760458,178.5082278964469,0.16381944976333526,0.997591945227713
0.0009,2.5565616300301737,0.00999999999999992,1.638435987823972e-11,1.0597717515285645,508.00186427033026,172.6985644336328,0.148369800957183,0.9974949741182498
0.001,2.4932708763151603,0.00981899473402866,2.667580549023853e-13,1.0540333016865526,508.9453700806189,169.65248185453967,0.14121481783150264,0.9974079185532546
0.002,2.084916655220342,0.007190649470161022,2.2319813806137353e-07,0.9939662256285315,534.6312257848091,169.5465504151225,0.15327451002335918,0.9971721993913552
0.003,1.9501571064180971,0.005613408158737855,7.573353853587598e-07,0.9345904019013358,558.4409957977699,168.44065923507696,0.173036469361167,0.997340694564844
0.004,1.4920943709875523,0.005657509306067083,0.4724808693066244,0.4798473594537362,546.277505744239,168.94726315768546,0.32921232090911107,0.9975404608404227
0.005,1.2899745309654833,0.00587160861784822,0.6335634884467825,0.33312213548362407,537.4540359695343,197.67165919542396,0.656716536745031,0.9977478550605606
