
                  X             Displacement          Force      

                0.                 0.                 6.98659    
               50.0023E-06         7.50028E-03      874.672      
              100.003E-06         14.9973E-03         1.5559E+03 
              150.003E-06         22.4976E-03         2.61887E+03
              200.002E-06         30.001E-03          3.22961E+03
              250.E-06            37.5104E-03         4.24881E+03
              300.006E-06         45.0214E-03         4.99021E+03
              350.005E-06         52.5315E-03         5.84514E+03
              400.004E-06         60.0414E-03         6.60287E+03
              450.002E-06         67.541E-03          7.41294E+03
              500.006E-06         75.0315E-03         8.21248E+03
              550.001E-06         82.4974E-03         8.91659E+03
              600.003E-06         89.9644E-03         9.75402E+03
              650.005E-06         97.4314E-03        10.4789E+03 
              700.004E-06        104.898E-03         11.0758E+03 
              750.001E-06        112.364E-03         11.7972E+03 
              800.002E-06        119.831E-03         12.5427E+03 
              850.002E-06        127.276E-03         13.2362E+03 
              900.003E-06        134.692E-03         13.8672E+03 
              950.E-06           142.107E-03         14.4772E+03 
                1.E-03           149.579E-03         15.0976E+03 
                1.05E-03         157.115E-03         15.7002E+03 
                1.1E-03          164.65E-03          16.3117E+03 
                1.15E-03         172.186E-03         16.8591E+03 
                1.2E-03          179.721E-03         17.3527E+03 
                1.25E-03         187.257E-03         17.7004E+03 
                1.3E-03          194.734E-03         17.8879E+03 
                1.35E-03         202.223E-03         18.0049E+03 
                1.4E-03          209.69E-03          18.1223E+03 
                1.45E-03         217.157E-03         18.2096E+03 
                1.5E-03          224.64E-03          18.3373E+03 
                1.55E-03         232.24E-03          18.4665E+03 
                1.6E-03          239.84E-03          17.5707E+03 
                1.65E-03         247.439E-03         17.0819E+03 
                1.7E-03          254.939E-03         17.4681E+03 
                1.75E-03         262.406E-03         17.3272E+03 
                1.8E-03          269.873E-03         17.3407E+03 
                1.85E-03         277.339E-03         17.1682E+03 
                1.9E-03          284.806E-03         17.158E+03  
                1.95E-03         292.273E-03         17.1188E+03 
                2.E-03           299.739E-03         16.983E+03  
                2.05E-03         307.206E-03         17.0255E+03 
                2.1E-03          314.673E-03         16.8702E+03 
                2.15E-03         322.139E-03         16.883E+03  
                2.2E-03          329.606E-03         16.789E+03  
                2.25E-03         337.073E-03         16.7093E+03 
                2.3E-03          344.539E-03         16.6968E+03 
                2.35E-03         352.006E-03         16.5713E+03 
                2.4E-03          359.473E-03         16.5708E+03 
                2.45E-03         366.939E-03         16.4745E+03 
                2.5E-03          374.406E-03         16.4142E+03 
                2.55E-03         381.873E-03         16.3871E+03 
                2.6E-03          389.34E-03          16.2749E+03 
