
                  X             Displacement          Force      

                0.                 0.                 1.31734    
              100.001E-06         27.9959E-03         1.97387E+03
              200.002E-06         56.0073E-03         3.68745E+03
              300.004E-06         84.021E-03          5.50645E+03
              400.004E-06        112.014E-03          7.34604E+03
              500.005E-06        140.006E-03          9.05333E+03
              600.005E-06        167.999E-03         10.5783E+03 
              700.005E-06        195.991E-03         11.8505E+03 
              800.005E-06        223.984E-03         12.6116E+03 
              900.006E-06        251.977E-03         13.192E+03  
                1.00001E-03      279.908E-03         13.6565E+03 
                1.1E-03          307.641E-03         13.9591E+03 
                1.2E-03          335.374E-03         14.2585E+03 
                1.30001E-03      363.109E-03         14.5092E+03 
                1.4E-03          390.841E-03         14.7048E+03 
                1.5E-03          418.79E-03          14.865E+03  
                1.6E-03          447.048E-03         15.0042E+03 
                1.7E-03          475.304E-03         15.1296E+03 
                1.80001E-03      503.511E-03         15.227E+03  
                1.9E-03          531.526E-03         15.3133E+03 
                2.E-03           559.298E-03         15.3886E+03 
                2.1E-03          586.794E-03         15.4496E+03 
                2.2E-03          614.29E-03          15.5014E+03 
                2.30001E-03      641.787E-03         15.5447E+03 
                2.4E-03          669.283E-03         15.5805E+03 
                2.5E-03          696.779E-03         15.6094E+03 
                2.6E-03          724.275E-03         15.6332E+03 
                2.7E-03          751.772E-03         15.6517E+03 
                2.8E-03          779.268E-03         15.6643E+03 
                2.9E-03          806.764E-03         15.6723E+03 
                3.E-03           834.688E-03         15.6758E+03 
                3.1E-03          863.242E-03         15.6742E+03 
                3.2E-03          891.796E-03         15.6681E+03 
                3.3E-03          920.349E-03         15.6576E+03 
                3.40001E-03      948.905E-03         15.6427E+03 
                3.5E-03          977.458E-03         15.6236E+03 
                3.6E-03            1.00601           15.6001E+03 
                3.7E-03            1.03457           15.5727E+03 
                3.8E-03            1.06312           15.5412E+03 
                3.9E-03            1.09167           15.5058E+03 
                4.E-03             1.12023           15.4666E+03 
                4.1E-03            1.14878           15.4236E+03 
                4.2E-03            1.17733           15.377E+03  
                4.3E-03            1.20589           15.3267E+03 
                4.4E-03            1.23444           15.2728E+03 
                4.5E-03            1.263             15.2153E+03 
                4.6E-03            1.29155           15.1541E+03 
                4.7E-03            1.3201            15.0891E+03 
                4.8E-03            1.34803           15.0204E+03 
                4.9E-03            1.3756            14.948E+03  
                5.E-03             1.40317           14.8716E+03 
                5.1E-03            1.43074           14.7904E+03 
                5.2E-03            1.45831           14.7039E+03 
                5.30001E-03        1.48588           14.6107E+03 
                5.4E-03            1.51345           14.5105E+03 
                5.5E-03            1.54102           14.4023E+03 
                5.6E-03            1.56858           14.2855E+03 
                5.7E-03            1.59615           14.1599E+03 
                5.8E-03            1.62372           14.0248E+03 
                5.9E-03            1.65129           13.8797E+03 
                6.E-03             1.67886           13.7242E+03 
                6.1E-03            1.70643           13.558E+03  
                6.20001E-03        1.734             13.3804E+03 
                6.3E-03            1.76157           13.191E+03  
                6.4E-03            1.78914           12.9898E+03 
                6.5E-03            1.81671           12.7759E+03 
                6.6E-03            1.84428           12.5491E+03 
                6.7E-03            1.87185           12.309E+03  
                6.8E-03            1.89941           12.055E+03  
                6.9E-03            1.92698           11.7862E+03 
                7.E-03             1.95455           11.502E+03  
                7.1E-03            1.98212           11.2016E+03 
                7.20001E-03        2.00969           10.8842E+03 
                7.25006E-03        2.02349           10.719E+03  




