
                  X             Displacement          Force      

                0.                 0.                 1.33645    
              100.E-06            27.9966E-03         1.97487E+03
              200.001E-06         55.9892E-03         3.69212E+03
              300.001E-06         83.9818E-03         5.74742E+03
              400.001E-06        111.974E-03          7.66456E+03
              500.001E-06        139.967E-03          9.45594E+03
              600.002E-06        167.949E-03         10.8611E+03 
              700.002E-06        196.022E-03         11.5614E+03 
              800.004E-06        224.182E-03         11.9946E+03 
              900.003E-06        252.081E-03         12.2858E+03 
                1.E-03           279.894E-03         12.5268E+03 
                1.1E-03          307.91E-03          12.73E+03   
                1.2E-03          335.925E-03         12.8883E+03 
                1.3E-03          363.941E-03         13.0291E+03 
                1.4E-03          391.955E-03         13.1493E+03 
                1.50001E-03      419.971E-03         13.2502E+03 
                1.6E-03          447.986E-03         13.3339E+03 
                1.7E-03          476.E-03            13.4111E+03 
                1.8E-03          504.016E-03         13.4776E+03 
                1.9E-03          532.03E-03          13.5345E+03 
                2.E-03           559.803E-03         13.5826E+03 
                2.1E-03          587.298E-03         13.6238E+03 
                2.20001E-03      614.796E-03         13.66E+03   
                2.3E-03          642.292E-03         13.69E+03   
                2.4E-03          669.787E-03         13.7139E+03 
                2.5E-03          697.284E-03         13.7343E+03 
                2.6E-03          724.781E-03         13.7499E+03 
                2.7E-03          752.277E-03         13.7615E+03 
                2.8E-03          779.773E-03         13.7695E+03 
                2.90001E-03      807.27E-03          13.7739E+03 
                3.E-03           834.766E-03         13.7751E+03 
                3.1E-03          862.262E-03         13.7731E+03 
                3.2E-03          889.757E-03         13.7681E+03 
                3.3E-03          918.251E-03         13.7597E+03 
                3.4E-03          946.804E-03         13.7484E+03 
                3.5E-03          975.358E-03         13.7341E+03 
                3.6E-03            1.00391           13.717E+03  
                3.7E-03            1.03247           13.6971E+03 
                3.8E-03            1.06102           13.6745E+03 
                3.9E-03            1.08957           13.649E+03  
                4.00001E-03        1.11813           13.6208E+03 
                4.1E-03            1.14668           13.5898E+03 
                4.2E-03            1.17524           13.5561E+03 
                4.3E-03            1.20379           13.5195E+03 
                4.4E-03            1.23234           13.4801E+03 
                4.5E-03            1.2609            13.4379E+03 
                4.6E-03            1.28945           13.3927E+03 
                4.7E-03            1.318             13.3445E+03 
                4.8E-03            1.34656           13.2933E+03 
                4.9E-03            1.37511           13.2389E+03 
                5.00001E-03        1.40367           13.1812E+03 
                5.1E-03            1.43222           13.1201E+03 
                5.2E-03            1.46077           13.0555E+03 
                5.3E-03            1.48933           12.9871E+03 
                5.4E-03            1.51788           12.9145E+03 
                5.5E-03            1.54643           12.838E+03  
                5.6E-03            1.57499           12.7568E+03 
                5.7E-03            1.60354           12.6706E+03 
                5.8E-03            1.6321            12.5791E+03 
                5.90001E-03        1.66065           12.4815E+03 
                6.E-03             1.68921           12.3772E+03 
                6.1E-03            1.71776           12.2659E+03 
                6.2E-03            1.74631           12.1464E+03 
                6.3E-03            1.77487           12.0183E+03 
                6.4E-03            1.80342           11.8809E+03 
                6.5E-03            1.83197           11.733E+03  
                6.6E-03            1.86053           11.5739E+03 
                6.7E-03            1.88908           11.4025E+03 
                6.80001E-03        1.91764           11.2177E+03 
                6.9E-03            1.94619           11.0185E+03 
                7.E-03             1.97474           10.8041E+03 
                7.1E-03            2.00289           10.5741E+03 
                7.2E-03            2.03046           10.3288E+03 
                7.3E-03            2.05803           10.0686E+03 
                7.4E-03            2.0856             9.79446E+03
                7.5E-03            2.11318            9.50792E+03
                7.6E-03            2.14109            9.21459E+03
                7.7E-03            2.1691             8.91259E+03
                7.8E-03            2.19713            8.59455E+03
                7.9E-03            2.22543            8.26408E+03
                8.E-03             2.2547             7.88784E+03
                8.1E-03            2.28333            7.62094E+03
                8.2E-03            2.30893            7.34928E+03
                8.3E-03            2.33453            7.07716E+03
                8.4E-03            2.3657             6.74347E+03
                8.5E-03            2.39557            6.4417E+03 
                8.6E-03            2.42543            6.1502E+03 
                8.7E-03            2.45357            5.87349E+03
                8.8E-03            2.47917            5.61384E+03
                8.9E-03            2.50477            5.38536E+03
                9.E-03             2.53037            5.17469E+03
                9.1E-03            2.55597            4.98841E+03
                9.2E-03            2.58098            4.81341E+03
                9.3E-03            2.61219            4.62422E+03
                9.4E-03            2.64419            4.42223E+03
                9.5E-03            2.67619            4.28408E+03
                9.6E-03            2.70819            4.04331E+03
                9.62492E-03        2.71617            3.99298E+03




