
                  X             Displacement          Force      

                0.                 0.                 5.27611    
               50.0026E-06        10.0007E-03         1.00878E+03
              100.004E-06         19.9982E-03         2.1517E+03 
              150.E-06            30.0015E-03         2.95227E+03
              200.005E-06         40.0113E-03         4.14032E+03
              250.003E-06         50.0141E-03         4.9897E+03 
              300.002E-06         60.0092E-03         5.9374E+03 
              350.004E-06         69.9854E-03         6.71961E+03
              400.001E-06         79.9561E-03         7.68316E+03
              450.003E-06         89.928E-03          8.5365E+03 
              500.006E-06         99.8999E-03         9.35081E+03
              550.002E-06        109.871E-03         10.2129E+03 
              600.005E-06        119.843E-03         10.9339E+03 
              650.001E-06        129.833E-03         11.5294E+03 
              700.004E-06        139.833E-03         12.022E+03  
              750.E-06           149.832E-03         12.4421E+03 
              800.003E-06        159.833E-03         12.7919E+03 
              850.005E-06        169.833E-03         13.0976E+03 
              900.002E-06        179.833E-03         13.3621E+03 
              950.004E-06        189.833E-03         13.6128E+03 
                1.E-03           199.833E-03         13.8028E+03 
                1.05E-03         209.833E-03         13.9633E+03 
                1.10001E-03      219.833E-03         14.1295E+03 
                1.15E-03         229.833E-03         14.2751E+03 
                1.2E-03          239.834E-03         14.406E+03  
                1.25E-03         249.818E-03         14.5398E+03 
                1.3E-03          259.761E-03         14.6528E+03 
                1.35E-03         269.703E-03         14.7494E+03 
                1.4E-03          279.647E-03         14.8378E+03 
                1.45001E-03      289.59E-03          14.92E+03   
                1.5E-03          299.532E-03         14.9961E+03 
                1.55E-03         309.475E-03         15.0669E+03 
                1.6E-03          319.418E-03         15.1335E+03 
                1.65E-03         329.361E-03         15.195E+03  
                1.70001E-03      339.304E-03         15.2487E+03 
                1.75E-03         349.246E-03         15.2981E+03 
                1.8E-03          359.19E-03          15.3458E+03 
                1.85E-03         369.132E-03         15.3909E+03 
                1.9E-03          379.075E-03         15.4295E+03 
                1.95001E-03      389.019E-03         15.4661E+03 
                2.E-03           398.961E-03         15.5014E+03 
                2.05001E-03      408.904E-03         15.5316E+03 
                2.1E-03          418.846E-03         15.5613E+03 
                2.15E-03         428.79E-03          15.5875E+03 
                2.2E-03          438.732E-03         15.6121E+03 
                2.25E-03         448.675E-03         15.6345E+03 
                2.30001E-03      458.618E-03         15.6551E+03 
                2.35E-03         468.561E-03         15.6737E+03 
                2.4E-03          478.504E-03         15.6908E+03 
                2.45E-03         488.446E-03         15.7062E+03 
                2.5E-03          498.375E-03         15.7203E+03 
                2.55001E-03      508.205E-03         15.7327E+03 
                2.6E-03          518.032E-03         15.744E+03  
                2.65001E-03      527.861E-03         15.754E+03  
                2.7E-03          537.689E-03         15.7626E+03 
                2.75E-03         547.518E-03         15.7701E+03 
                2.8E-03          557.346E-03         15.7764E+03 
                2.85E-03         567.175E-03         15.7816E+03 
                2.90001E-03      577.004E-03         15.7857E+03 
                2.95E-03         586.832E-03         15.7887E+03 
                3.E-03           596.661E-03         15.7907E+03 
                3.05E-03         606.49E-03          15.7918E+03 
                3.1E-03          616.318E-03         15.7919E+03 
                3.15001E-03      626.148E-03         15.7911E+03 
                3.2E-03          635.975E-03         15.7893E+03 
                3.25001E-03      645.804E-03         15.7866E+03 
                3.3E-03          655.632E-03         15.7831E+03 
                3.35E-03         665.461E-03         15.7789E+03 
                3.4E-03          675.289E-03         15.7739E+03 
                3.45E-03         685.118E-03         15.768E+03  
                3.50001E-03      694.947E-03         15.7614E+03 
                3.55E-03         704.775E-03         15.7539E+03 
                3.6E-03          714.604E-03         15.7457E+03 
                3.65E-03         724.433E-03         15.7367E+03 
                3.7E-03          734.261E-03         15.7269E+03 
                3.75001E-03      744.091E-03         15.7164E+03 
                3.8E-03          753.918E-03         15.7051E+03 
                3.85E-03         763.748E-03         15.6931E+03 
                3.9E-03          773.575E-03         15.6805E+03 
                3.95E-03         783.404E-03         15.6671E+03 
                4.E-03           793.232E-03         15.653E+03  
                4.05E-03         803.061E-03         15.6383E+03 
                4.10001E-03      812.89E-03          15.6228E+03 
                4.15E-03         822.719E-03         15.6067E+03 
                4.2E-03          832.547E-03         15.59E+03   
                4.25E-03         842.376E-03         15.5726E+03 
                4.3E-03          852.204E-03         15.5545E+03 
                4.35001E-03      862.034E-03         15.5358E+03 
                4.4E-03          871.861E-03         15.5165E+03 
                4.45E-03         881.691E-03         15.4965E+03 
                4.5E-03          891.518E-03         15.476E+03  
                4.55E-03         901.347E-03         15.4549E+03 
                4.6E-03          911.175E-03         15.4331E+03 
                4.65E-03         921.004E-03         15.4108E+03 
                4.70001E-03      930.833E-03         15.388E+03  
                4.75E-03         940.661E-03         15.3644E+03 
                4.8E-03          950.321E-03         15.3403E+03 
                4.85E-03         959.919E-03         15.3156E+03 
                4.9E-03          969.521E-03         15.2902E+03 
                4.95001E-03      979.121E-03         15.2643E+03 
                5.E-03           989.365E-03         15.2357E+03 
                5.05E-03         999.702E-03         15.2062E+03 
                5.1E-03            1.01004           15.1758E+03 
                5.15E-03           1.02038           15.1447E+03 
                5.2E-03            1.03072           15.1127E+03 
                5.25001E-03        1.04106           15.0799E+03 
                5.3E-03            1.0514            15.0462E+03 
                5.35E-03           1.06173           15.0117E+03 
                5.4E-03            1.07207           14.9761E+03 
                5.45E-03           1.08236           14.9397E+03 
                5.5E-03            1.09221           14.9023E+03 
                5.55E-03           1.10205           14.8639E+03 
                5.6E-03            1.1119            14.8247E+03 
                5.65E-03           1.12174           14.7842E+03 
                5.70001E-03        1.13159           14.7429E+03 
                5.75E-03           1.14144           14.7003E+03 
