
                  X             Displacement          Force      

                0.                 0.                 6.58043    
               33.3346E-06         6.66731E-03       98.8409     
               66.6674E-06        13.3331E-03       150.407      
              100.001E-06         20.0127E-03       349.07       
              133.335E-06         26.6868E-03       575.771      
              166.669E-06         33.3431E-03       562.502      
              200.001E-06         39.9889E-03       881.37       
              233.335E-06         46.6352E-03       953.845      
              266.669E-06         53.2815E-03       929.901      
              300.001E-06         59.9274E-03         1.06037E+03
              333.335E-06         66.5903E-03         1.23128E+03
              366.667E-06         73.2634E-03         1.23069E+03
              400.001E-06         79.937E-03          1.49495E+03
              433.335E-06         86.6108E-03         1.60689E+03
              466.667E-06         93.284E-03          1.64304E+03
              500.001E-06         99.9576E-03         1.68292E+03
              533.335E-06        106.631E-03          1.77955E+03
              566.667E-06        113.305E-03          1.80957E+03
              600.001E-06        119.978E-03          1.94107E+03
              633.335E-06        126.652E-03          2.04668E+03
              666.667E-06        133.325E-03          2.08586E+03
              700.001E-06        139.999E-03          2.12494E+03
              733.335E-06        146.672E-03          2.16403E+03
              766.667E-06        153.346E-03          2.31245E+03
              800.001E-06        160.019E-03          2.32119E+03
              833.335E-06        166.693E-03          2.39247E+03
              866.667E-06        173.366E-03          2.39364E+03
              900.001E-06        180.04E-03           2.46453E+03
              933.336E-06        186.713E-03          2.49741E+03
              966.667E-06        193.387E-03          2.5393E+03 
             1000.E-06           200.184E-03          2.53987E+03
                1.03334E-03      207.033E-03          2.62519E+03
                1.06667E-03      213.882E-03          2.63011E+03
                1.1E-03          220.731E-03          2.65402E+03
                1.13333E-03      227.58E-03           2.68433E+03
                1.16667E-03      234.429E-03          2.70292E+03
                1.2E-03          241.279E-03          2.72771E+03
                1.23333E-03      248.128E-03          2.73465E+03
                1.26667E-03      254.91E-03           2.75483E+03
                1.3E-03          261.647E-03          2.77875E+03
                1.33333E-03      268.384E-03          2.77562E+03
                1.36667E-03      275.121E-03          2.80423E+03
                1.4E-03          281.858E-03          2.81145E+03
                1.43333E-03      288.594E-03          2.81732E+03
                1.46667E-03      295.331E-03          2.8374E+03 
                1.5E-03          302.068E-03          2.83752E+03
                1.53333E-03      308.805E-03          2.84858E+03
                1.56667E-03      315.542E-03          2.86307E+03
                1.6E-03          322.279E-03          2.85935E+03
