
                  X             Displacement          Force      

                0.                 0.                 1.32458    
              100.005E-06         27.998E-03          1.97487E+03
              200.003E-06         55.9965E-03         3.68752E+03
              300.001E-06         83.9729E-03         5.59477E+03
              400.006E-06        111.945E-03          7.40234E+03
              500.004E-06        139.915E-03          8.85924E+03
              600.002E-06        167.884E-03          9.72272E+03
              700.E-06           195.854E-03         10.2737E+03 
              800.005E-06        223.826E-03         10.7133E+03 
              900.003E-06        251.796E-03         10.9171E+03 
                1.E-03           279.766E-03         11.0443E+03 
                1.10001E-03      307.737E-03         11.1725E+03 
                1.2E-03          335.707E-03         11.2762E+03 
                1.3E-03          363.677E-03         11.3595E+03 
                1.4E-03          391.647E-03         11.4242E+03 
                1.5E-03          419.619E-03         11.48E+03   
                1.6E-03          447.588E-03         11.526E+03  
                1.7E-03          475.558E-03         11.5638E+03 
                1.80001E-03      503.53E-03          11.5943E+03 
                1.9E-03          531.5E-03           11.6181E+03 
                2.E-03           559.469E-03         11.6366E+03 
                2.1E-03          587.439E-03         11.6512E+03 
                2.2E-03          615.411E-03         11.6606E+03 
                2.3E-03          643.381E-03         11.6662E+03 
                2.4E-03          671.345E-03         11.6677E+03 
                2.50001E-03      698.842E-03         11.6657E+03 
                2.6E-03          726.338E-03         11.6607E+03 
                2.7E-03          753.834E-03         11.653E+03  
                2.8E-03          781.329E-03         11.6474E+03 
                2.9E-03          809.408E-03         11.6392E+03 
                3.E-03           837.961E-03         11.6275E+03 
                3.1E-03          866.515E-03         11.6122E+03 
                3.2E-03          895.069E-03         11.5937E+03 
                3.30001E-03      923.624E-03         11.5732E+03 
                3.4E-03          952.178E-03         11.5506E+03 
                3.5E-03          980.732E-03         11.5269E+03 
                3.6E-03            1.00929           11.5021E+03 
                3.7E-03            1.03784           11.472E+03  
                3.8E-03            1.06639           11.4374E+03 
                3.9E-03            1.09495           11.3992E+03 
                4.E-03             1.1235            11.3578E+03 
                4.1E-03            1.15205           11.3129E+03 
                4.2E-03            1.18061           11.265E+03  
                4.30001E-03        1.20916           11.2143E+03 
                4.4E-03            1.23772           11.1603E+03 
                4.5E-03            1.26627           11.1032E+03 
                4.6E-03            1.29482           11.0423E+03 
                4.7E-03            1.32338           10.978E+03  
                4.8E-03            1.35193           10.9097E+03 
                4.9E-03            1.38048           10.8375E+03 
                5.E-03             1.40904           10.7605E+03 
                5.1E-03            1.43759           10.6785E+03 
                5.20001E-03        1.46615           10.5908E+03 
                5.3E-03            1.4947            10.497E+03  
                5.4E-03            1.52325           10.3965E+03 
                5.5E-03            1.55181           10.2889E+03 
                5.6E-03            1.58036           10.1734E+03 
                5.7E-03            1.60892           10.0497E+03 
                5.8E-03            1.63747            9.91723E+03
                5.9E-03            1.66602            9.77509E+03
                6.E-03             1.69458            9.62298E+03
                6.10001E-03        1.72313            9.46021E+03
                6.20001E-03        1.75169            9.28637E+03
                6.3E-03            1.78024            9.101E+03  
                6.4E-03            1.80879            8.90378E+03
                6.5E-03            1.83735            8.69433E+03
                6.6E-03            1.8659             8.47263E+03
                6.7E-03            1.89445            8.23911E+03
                6.8E-03            1.92301            7.99465E+03
                6.9E-03            1.95156            7.74054E+03
                7.E-03             1.97989            7.47951E+03
                7.1E-03            2.00783            7.21541E+03
                7.2E-03            2.0358             6.94841E+03
                7.3E-03            2.06384            6.67813E+03
                7.4E-03            2.09229            6.40314E+03
                7.5E-03            2.1198             6.13783E+03
                7.6E-03            2.1486             5.87158E+03
                7.7E-03            2.1756             5.57492E+03
                7.8E-03            2.20485            5.29894E+03
                7.9E-03            2.23609            5.05887E+03
                8.E-03             2.26596            4.82699E+03
                8.1E-03            2.29583            4.6039E+03 
                8.2E-03            2.32569            4.41554E+03
                8.3E-03            2.35154            4.26379E+03
                8.4E-03            2.37714            4.09698E+03
                8.5E-03            2.40274            3.98781E+03
                8.6E-03            2.42834            3.86714E+03
                8.7E-03            2.45394            3.781E+03  
                8.8E-03            2.47954            3.7354E+03 
                8.9E-03            2.50514            3.65874E+03
                9.E-03             2.52982            3.59506E+03
                9.1E-03            2.55538            3.3683E+03 
                9.12967E-03        2.56298            3.27506E+03




